study_id,year,month,day,participant,age_in_years,sex,species,session,trial,condition,left,right,choice,corr
vlamings2006great,2003,07,19,walter,14,m,orangutan,13.0,16.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,1.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,2.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,3.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,4.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,5.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,6.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,7.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,8.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_4_raisins,incorrect
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,9.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_purple_dish,correct
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,10.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,11.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,12.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,13.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,14.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,15.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,20,walter,14,m,orangutan,14.0,16.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,1.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,2.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,3.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,4.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,5.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,6.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,7.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_purple_dish,correct
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,8.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,9.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,10.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,11.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,12.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_4_raisins,incorrect
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,13.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,14.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,15.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,21,walter,14,m,orangutan,15.0,16.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,1.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,2.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,3.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,4.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,5.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,6.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,7.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,8.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,9.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,10.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,11.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,12.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,13.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,14.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,15.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,22,walter,14,m,orangutan,16.0,16.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,1.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,2.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,3.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,4.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,5.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,6.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,7.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,8.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,9.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,10.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,11.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,12.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,13.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,14.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,15.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,24,walter,14,m,orangutan,17.0,16.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_4_raisins,incorrect
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,1.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,2.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,3.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,4.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,5.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,6.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,7.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,8.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,9.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,10.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,11.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,12.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,13.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,14.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,15.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,25,walter,14,m,orangutan,18.0,16.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_black_dish,correct
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,1.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,2.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,3.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,4.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,5.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,6.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,7.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,8.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,9.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,10.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,11.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,12.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,13.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,14.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,15.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,26,walter,14,m,orangutan,19.0,16.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,1.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,2.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,3.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,4.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,5.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,6.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,7.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,8.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,9.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,10.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,11.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,12.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,13.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,14.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,15.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,27,walter,14,m,orangutan,20.0,16.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,1.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,2.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,3.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_black_dish,correct
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,4.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,5.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_purple_dish,correct
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,6.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,7.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,8.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,9.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,10.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,11.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,12.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,13.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,14.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,15.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,28,walter,14,m,orangutan,21.0,16.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,1.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,2.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,3.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_black_dish,correct
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,4.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_orange_dish,incorrect
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,5.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,6.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,7.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,8.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_1_raisin,correct
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,9.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,10.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,11.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,12.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,13.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,14.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_black_dish,correct
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,15.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,07,29,walter,14,m,orangutan,22.0,16.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_purple_dish,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,1.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_purple_dish,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,2.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,3.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,4.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,5.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_black_dish,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,6.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,7.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,8.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,9.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_1_raisin,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,10.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_purple_dish,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,11.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_0_raisins,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,12.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,13.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_black_dish,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,14.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,15.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,07,31,walter,14,m,orangutan,23.0,16.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,1.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,2.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,3.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_0_raisins,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,4.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_1_raisin,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,5.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_black_dish,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,6.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,7.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,8.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_purple_dish,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,9.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,10.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,11.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,12.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_black_dish,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,13.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,14.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_purple_dish,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,15.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,08,01,walter,14,m,orangutan,24.0,16.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_1_raisin,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,1.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,2.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_4_raisins,incorrect
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,3.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_black_dish,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,4.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_purple_dish,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,5.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_0_raisins,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,6.0,visible_1-4,visible_4_raisins,visible_1_raisin,visible_1_raisin,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,7.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,8.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,9.0,visible_0-4,visible_4_raisins,visible_0_raisins,visible_0_raisins,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,10.0,covered_0-4,covered_black_dish,covered_orange_dish,covered_black_dish,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,11.0,visible_1-4,visible_1_raisin,visible_4_raisins,visible_1_raisin,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,12.0,covered_1-4,covered_orange_dish,covered_purple_dish,covered_purple_dish,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,13.0,covered_1-4,covered_purple_dish,covered_orange_dish,covered_purple_dish,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,14.0,visible_0-4,visible_0_raisins,visible_4_raisins,visible_0_raisins,correct
vlamings2006great,2003,08,02,walter,14,m,orangutan,25.0,15.0,covered_0-4,covered_orange_dish,covered_black_dish,covered_black_dish,correct
