study_id,experiment,experiment_name,participant,sex,role,participant_2,sex_2,role_2,species,species_subgroup,dyad,session,trial,ses_nr_overall,ses_nr_species,order_on_day,condition,who_moves_food,total_nr_trial,food_type,food_time,stooge_present,stooge_reaches,open_door,touches_rope,pull_attempt,pull
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,18,1.0,48.0,27.0,1.0,non-social,experimenter,5.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,18,2.0,48.0,27.0,1.0,non-social,experimenter,5.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,18,3.0,48.0,27.0,1.0,non-social,experimenter,5.0,grape,7.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,18,4.0,48.0,27.0,1.0,non-social,experimenter,5.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,18,5.0,48.0,27.0,1.0,non-social,experimenter,5.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,19,1.0,50.0,28.0,1.0,non-social,chimp,5.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,19,2.0,50.0,28.0,1.0,non-social,chimp,5.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,19,3.0,50.0,28.0,1.0,non-social,chimp,5.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,19,4.0,50.0,28.0,1.0,non-social,chimp,5.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,19,5.0,50.0,28.0,1.0,non-social,chimp,5.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,1,1.0,16.0,1.0,2.0,non-social,chimp,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,1,2.0,16.0,1.0,2.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,1,3.0,16.0,1.0,2.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,1,4.0,16.0,1.0,2.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,2,1.0,18.0,2.0,2.0,non-social,experimenter,4.0,grape,15.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,2,2.0,18.0,2.0,2.0,non-social,experimenter,4.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,2,3.0,18.0,2.0,2.0,non-social,experimenter,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,2,4.0,18.0,2.0,2.0,non-social,experimenter,4.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,3,1.0,19.0,3.0,3.0,non-social,chimp,5.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,3,2.0,19.0,3.0,3.0,non-social,chimp,5.0,grape,7.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,3,3.0,19.0,3.0,3.0,non-social,chimp,5.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,3,4.0,19.0,3.0,3.0,non-social,chimp,5.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,3,5.0,19.0,3.0,3.0,non-social,chimp,5.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,4,1.0,20.0,4.0,1.0,non-social,experimenter,5.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,4,2.0,20.0,4.0,1.0,non-social,experimenter,5.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,4,3.0,20.0,4.0,1.0,non-social,experimenter,5.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,4,4.0,20.0,4.0,1.0,non-social,experimenter,5.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,4,5.0,20.0,4.0,1.0,non-social,experimenter,5.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,5,1.0,38.0,14.0,3.0,social,chimp,2.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,5,2.0,38.0,14.0,3.0,social,chimp,2.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,6,1.0,39.0,15.0,5.0,social,experimenter,3.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,6,2.0,39.0,15.0,5.0,social,experimenter,3.0,banana,7.0,1.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,6,3.0,39.0,15.0,5.0,social,experimenter,3.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,7,1.0,40.0,16.0,4.0,social,chimp,4.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,7,2.0,40.0,16.0,4.0,social,chimp,4.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,7,3.0,40.0,16.0,4.0,social,chimp,4.0,banana,15.0,1.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,7,4.0,40.0,16.0,4.0,social,chimp,4.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,8,1.0,42.0,17.0,5.0,social,chimp,3.0,grape,15.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,8,2.0,42.0,17.0,5.0,social,chimp,3.0,banana,15.0,1.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,8,3.0,42.0,17.0,5.0,social,chimp,3.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,9,1.0,43.0,18.0,3.0,social,chimp,5.0,banana,15.0,1.0,1.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,9,2.0,43.0,18.0,3.0,social,chimp,5.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,9,3.0,43.0,18.0,3.0,social,chimp,5.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,9,4.0,43.0,18.0,3.0,social,chimp,5.0,grape,7.0,1.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kara,f,focal_participant,robert,m,stooge,chimpanzee,a,kara_robert,9,5.0,43.0,18.0,3.0,social,chimp,5.0,banana,15.0,1.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,1,1.0,26.0,8.0,2.0,social,chimp,5.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,1,2.0,26.0,8.0,2.0,social,chimp,5.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,1,3.0,26.0,8.0,2.0,social,chimp,5.0,grape,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,1,4.0,26.0,8.0,2.0,social,chimp,5.0,banana,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,1,5.0,26.0,8.0,2.0,social,chimp,5.0,grape,7.0,1.0,1.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,2,1.0,29.0,10.0,4.0,social,experimenter,2.0,grape,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,2,2.0,29.0,10.0,4.0,social,experimenter,2.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,3,1.0,30.0,11.0,6.0,social,chimp,4.0,banana,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,3,2.0,30.0,11.0,6.0,social,chimp,4.0,grape,15.0,1.0,1.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,3,3.0,30.0,11.0,6.0,social,chimp,4.0,banana,7.0,0.0,1.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,3,4.0,30.0,11.0,6.0,social,chimp,4.0,grape,7.0,1.0,1.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,4,1.0,31.0,12.0,5.0,social,experimenter,4.0,banana,15.0,1.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,4,2.0,31.0,12.0,5.0,social,experimenter,4.0,grape,15.0,1.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,4,3.0,31.0,12.0,5.0,social,experimenter,4.0,banana,7.0,1.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,4,4.0,31.0,12.0,5.0,social,experimenter,4.0,grape,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,5,1.0,32.0,13.0,1.0,social,chimp,4.0,grape,15.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,5,2.0,32.0,13.0,1.0,social,chimp,4.0,banana,15.0,1.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,5,3.0,32.0,13.0,1.0,social,chimp,4.0,grape,7.0,1.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,5,4.0,32.0,13.0,1.0,social,chimp,4.0,banana,7.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,6,1.0,38.0,14.0,4.0,social,experimenter,2.0,banana,7.0,1.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,6,2.0,38.0,14.0,4.0,social,experimenter,2.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,7,1.0,39.0,15.0,4.0,social,chimp,4.0,grape,15.0,1.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,7,2.0,39.0,15.0,4.0,social,chimp,4.0,banana,15.0,1.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,7,3.0,39.0,15.0,4.0,social,chimp,4.0,grape,7.0,1.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,7,4.0,39.0,15.0,4.0,social,chimp,4.0,banana,7.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,8,1.0,40.0,16.0,2.0,social,chimp,4.0,banana,15.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,8,2.0,40.0,16.0,2.0,social,chimp,4.0,grape,15.0,1.0,1.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,8,3.0,40.0,16.0,2.0,social,chimp,4.0,banana,7.0,1.0,1.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,8,4.0,40.0,16.0,2.0,social,chimp,4.0,grape,7.0,1.0,1.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,9,1.0,42.0,17.0,3.0,social,chimp,4.0,grape,7.0,1.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,9,2.0,42.0,17.0,3.0,social,chimp,4.0,banana,7.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,9,3.0,42.0,17.0,3.0,social,chimp,4.0,grape,15.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,9,4.0,42.0,17.0,3.0,social,chimp,4.0,banana,15.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,10,1.0,43.0,18.0,5.0,social,chimp,3.0,banana,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,10,2.0,43.0,18.0,5.0,social,chimp,3.0,grape,7.0,1.0,1.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,10,3.0,43.0,18.0,5.0,social,chimp,3.0,banana,15.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,11,1.0,44.0,19.0,1.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,11,2.0,44.0,19.0,1.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,11,3.0,44.0,19.0,1.0,non-social,chimp,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,11,4.0,44.0,19.0,1.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,12,1.0,46.0,20.0,1.0,non-social,experimenter,5.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,12,2.0,46.0,20.0,1.0,non-social,experimenter,5.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,12,3.0,46.0,20.0,1.0,non-social,experimenter,5.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,12,4.0,46.0,20.0,1.0,non-social,experimenter,5.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,12,5.0,46.0,20.0,1.0,non-social,experimenter,5.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,13,1.0,47.0,21.0,3.0,non-social,chimp,3.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,13,2.0,47.0,21.0,3.0,non-social,chimp,3.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,kofi,m,focal_participant,robert,m,stooge,chimpanzee,a,kofi_robert,13,3.0,47.0,21.0,3.0,non-social,chimp,3.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,1,1.0,20.0,4.0,3.0,non-social,chimp,5.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,1,2.0,20.0,4.0,3.0,non-social,chimp,5.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,1,3.0,20.0,4.0,3.0,non-social,chimp,5.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,1,4.0,20.0,4.0,3.0,non-social,chimp,5.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,1,5.0,20.0,4.0,3.0,non-social,chimp,5.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,2,1.0,22.0,5.0,4.0,non-social,experimenter,1.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,3,1.0,23.0,6.0,4.0,non-social,experimenter,6.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,3,2.0,23.0,6.0,4.0,non-social,experimenter,6.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,3,3.0,23.0,6.0,4.0,non-social,experimenter,6.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,3,4.0,23.0,6.0,4.0,non-social,experimenter,6.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,3,5.0,23.0,6.0,4.0,non-social,experimenter,6.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,3,6.0,23.0,6.0,4.0,non-social,experimenter,6.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,4,1.0,38.0,14.0,6.0,social,chimp,2.0,banana,15.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,4,2.0,38.0,14.0,6.0,social,chimp,2.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,5,1.0,39.0,15.0,3.0,social,experimenter,4.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,5,2.0,39.0,15.0,3.0,social,experimenter,4.0,grape,7.0,1.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,5,3.0,39.0,15.0,3.0,social,experimenter,4.0,banana,15.0,1.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,5,4.0,39.0,15.0,3.0,social,experimenter,4.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,6,1.0,40.0,16.0,3.0,social,chimp,5.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,6,2.0,40.0,16.0,3.0,social,chimp,5.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,6,3.0,40.0,16.0,3.0,social,chimp,5.0,grape,7.0,1.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,6,4.0,40.0,16.0,3.0,social,chimp,5.0,banana,7.0,1.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,lobo,m,focal_participant,robert,m,stooge,chimpanzee,a,lobo_robert,6,5.0,40.0,16.0,3.0,social,chimp,5.0,grape,15.0,1.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,1,1.0,23.0,6.0,5.0,social,experimenter,6.0,banana,15.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,lome,m,focal_participant,robert,m,stooge,chimpanzee,a,lome_robert,1,2.0,23.0,6.0,5.0,social,experimenter,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,1.0
