study_id,experiment,experiment_name,participant,sex,role,participant_2,sex_2,role_2,species,species_subgroup,dyad,session,trial,ses_nr_overall,ses_nr_species,order_on_day,condition,who_moves_food,total_nr_trial,food_type,food_time,stooge_present,open_door,touches_rope,pull_attempt,pull,ses_nr_stooge
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,1,1.0,22.0,1.0,1.0,non-social,experimenter,6.0,pellet,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,1,2.0,22.0,1.0,1.0,non-social,experimenter,6.0,grape,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,1,3.0,22.0,1.0,1.0,non-social,experimenter,6.0,pellet,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,1,4.0,22.0,1.0,1.0,non-social,experimenter,6.0,grape,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,1,5.0,22.0,1.0,1.0,non-social,experimenter,6.0,pellet,15.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,1,6.0,22.0,1.0,1.0,non-social,experimenter,6.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,2,1.0,23.0,2.0,1.0,non-social,chimp,6.0,grape,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,2,2.0,23.0,2.0,1.0,non-social,chimp,6.0,pellet,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,2,3.0,23.0,2.0,1.0,non-social,chimp,6.0,grape,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,2,4.0,23.0,2.0,1.0,non-social,chimp,6.0,pellet,15.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,2,5.0,23.0,2.0,1.0,non-social,chimp,6.0,grape,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,2,6.0,23.0,2.0,1.0,non-social,chimp,6.0,pellet,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,3,1.0,29.0,8.0,2.0,social,experimenter,6.0,pellet,15.0,1.0,1.0,1.0,1.0,1.0,6.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,3,2.0,29.0,8.0,2.0,social,experimenter,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,6.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,3,3.0,29.0,8.0,2.0,social,experimenter,6.0,pellet,7.0,1.0,0.0,0.0,0.0,0.0,6.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,3,4.0,29.0,8.0,2.0,social,experimenter,6.0,grape,7.0,1.0,0.0,0.0,0.0,0.0,6.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,3,5.0,29.0,8.0,2.0,social,experimenter,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,6.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,3,6.0,29.0,8.0,2.0,social,experimenter,6.0,grape,15.0,1.0,0.0,0.0,0.0,0.0,6.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,4,1.0,30.0,9.0,2.0,social,chimp,6.0,grape,15.0,1.0,0.0,0.0,0.0,0.0,7.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,4,2.0,30.0,9.0,2.0,social,chimp,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,7.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,4,3.0,30.0,9.0,2.0,social,chimp,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,7.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,4,4.0,30.0,9.0,2.0,social,chimp,6.0,pellet,7.0,1.0,1.0,1.0,1.0,1.0,7.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,4,5.0,30.0,9.0,2.0,social,chimp,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,7.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,4,6.0,30.0,9.0,2.0,social,chimp,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,7.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,5,1.0,31.0,10.0,1.0,social,experimenter,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,8.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,5,2.0,31.0,10.0,1.0,social,experimenter,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,8.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,5,3.0,31.0,10.0,1.0,social,experimenter,6.0,pellet,7.0,1.0,0.0,0.0,0.0,0.0,8.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,5,4.0,31.0,10.0,1.0,social,experimenter,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,8.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,5,5.0,31.0,10.0,1.0,social,experimenter,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,8.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,5,6.0,31.0,10.0,1.0,social,experimenter,6.0,grape,15.0,1.0,0.0,0.0,0.0,0.0,8.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,6,1.0,32.0,11.0,1.0,social,chimp,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,9.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,6,2.0,32.0,11.0,1.0,social,chimp,6.0,pellet,7.0,1.0,1.0,1.0,1.0,1.0,9.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,6,3.0,32.0,11.0,1.0,social,chimp,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,9.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,6,4.0,32.0,11.0,1.0,social,chimp,6.0,pellet,15.0,1.0,1.0,1.0,1.0,1.0,9.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,6,5.0,32.0,11.0,1.0,social,chimp,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,9.0
hepach2021chimpanzees,2,cpd2_all,alex,m,focal_participant,jahaga,f,stooge,chimpanzee,b,alex_jahaga,6,6.0,32.0,11.0,1.0,social,chimp,6.0,pellet,7.0,1.0,0.0,0.0,0.0,0.0,9.0
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,1,1.0,18.0,18.0,2.0,social,experimenter,6.0,pellet,7.0,1.0,0.0,0.0,0.0,0.0,15.0
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,1,2.0,18.0,18.0,2.0,social,experimenter,6.0,grape,7.0,1.0,0.0,0.0,0.0,0.0,15.0
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,1,3.0,18.0,18.0,2.0,social,experimenter,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,15.0
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,1,4.0,18.0,18.0,2.0,social,experimenter,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,15.0
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,1,5.0,18.0,18.0,2.0,social,experimenter,6.0,pellet,7.0,1.0,1.0,1.0,1.0,1.0,15.0
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,1,6.0,18.0,18.0,2.0,social,experimenter,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,15.0
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,2,1.0,19.0,19.0,1.0,social,chimp,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,16.0
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,2,2.0,19.0,19.0,1.0,social,chimp,6.0,pellet,15.0,1.0,1.0,1.0,1.0,1.0,16.0
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,2,3.0,19.0,19.0,1.0,social,chimp,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,16.0
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,2,4.0,19.0,19.0,1.0,social,chimp,6.0,pellet,7.0,1.0,1.0,1.0,1.0,1.0,16.0
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,2,5.0,19.0,19.0,1.0,social,chimp,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,16.0
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,2,6.0,19.0,19.0,1.0,social,chimp,6.0,pellet,15.0,1.0,1.0,1.0,1.0,1.0,16.0
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,3,1.0,20.0,20.0,1.0,non-social,experimenter,6.0,pellet,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,3,2.0,20.0,20.0,1.0,non-social,experimenter,6.0,grape,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,3,3.0,20.0,20.0,1.0,non-social,experimenter,6.0,pellet,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,3,4.0,20.0,20.0,1.0,non-social,experimenter,6.0,grape,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,3,5.0,20.0,20.0,1.0,non-social,experimenter,6.0,pellet,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,3,6.0,20.0,20.0,1.0,non-social,experimenter,6.0,grape,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,4,1.0,21.0,21.0,1.0,non-social,chimp,6.0,grape,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,4,2.0,21.0,21.0,1.0,non-social,chimp,6.0,pellet,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,4,3.0,21.0,21.0,1.0,non-social,chimp,6.0,grape,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,4,4.0,21.0,21.0,1.0,non-social,chimp,6.0,pellet,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,4,5.0,21.0,21.0,1.0,non-social,chimp,6.0,grape,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,bangolo,m,focal_participant,robert,m,stooge,chimpanzee,a,bangolo_robert,4,6.0,21.0,21.0,1.0,non-social,chimp,6.0,pellet,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,1,1.0,3.0,3.0,2.0,non-social,experimenter,6.0,grape,15.0,0.0,,,,,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,1,2.0,3.0,3.0,2.0,non-social,experimenter,6.0,pellet,15.0,0.0,,,,,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,1,3.0,3.0,3.0,2.0,non-social,experimenter,6.0,grape,7.0,0.0,,,,,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,1,4.0,3.0,3.0,2.0,non-social,experimenter,6.0,pellet,7.0,0.0,,,,,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,1,5.0,3.0,3.0,2.0,non-social,experimenter,6.0,grape,15.0,0.0,,,,,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,1,6.0,3.0,3.0,2.0,non-social,experimenter,6.0,pellet,15.0,0.0,,,,,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,2,1.0,11.0,11.0,1.0,non-social,experimenter,0.0,pellet,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,2,2.0,11.0,11.0,1.0,non-social,experimenter,0.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,2,3.0,11.0,11.0,1.0,non-social,experimenter,0.0,pellet,15.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,2,4.0,11.0,11.0,1.0,non-social,experimenter,0.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,2,5.0,11.0,11.0,1.0,non-social,experimenter,0.0,pellet,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,2,6.0,11.0,11.0,1.0,non-social,experimenter,0.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,3,1.0,12.0,12.0,3.0,non-social,chimp,6.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,3,2.0,12.0,12.0,3.0,non-social,chimp,6.0,pellet,15.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,3,3.0,12.0,12.0,3.0,non-social,chimp,6.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,3,4.0,12.0,12.0,3.0,non-social,chimp,6.0,pellet,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,3,5.0,12.0,12.0,3.0,non-social,chimp,6.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,3,6.0,12.0,12.0,3.0,non-social,chimp,6.0,pellet,15.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,4,1.0,13.0,13.0,2.0,non-social,experimenter,0.0,pellet,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,4,2.0,13.0,13.0,2.0,non-social,experimenter,0.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,4,3.0,13.0,13.0,2.0,non-social,experimenter,0.0,pellet,15.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,4,4.0,13.0,13.0,2.0,non-social,experimenter,0.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,4,5.0,13.0,13.0,2.0,non-social,experimenter,0.0,pellet,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,corry,f,focal_participant,robert,m,stooge,chimpanzee,a,corry_robert,4,6.0,13.0,13.0,2.0,non-social,experimenter,0.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,daza,f,focal_participant,jahaga,f,stooge,chimpanzee,b,daza_jahaga,1,1.0,26.0,5.0,2.0,social,chimp,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,3.0
hepach2021chimpanzees,2,cpd2_all,daza,f,focal_participant,jahaga,f,stooge,chimpanzee,b,daza_jahaga,1,2.0,26.0,5.0,2.0,social,chimp,6.0,pellet,15.0,1.0,1.0,1.0,1.0,1.0,3.0
hepach2021chimpanzees,2,cpd2_all,daza,f,focal_participant,jahaga,f,stooge,chimpanzee,b,daza_jahaga,1,3.0,26.0,5.0,2.0,social,chimp,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,3.0
hepach2021chimpanzees,2,cpd2_all,daza,f,focal_participant,jahaga,f,stooge,chimpanzee,b,daza_jahaga,1,4.0,26.0,5.0,2.0,social,chimp,6.0,pellet,7.0,1.0,1.0,1.0,1.0,1.0,3.0
hepach2021chimpanzees,2,cpd2_all,daza,f,focal_participant,jahaga,f,stooge,chimpanzee,b,daza_jahaga,1,5.0,26.0,5.0,2.0,social,chimp,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,3.0
hepach2021chimpanzees,2,cpd2_all,daza,f,focal_participant,jahaga,f,stooge,chimpanzee,b,daza_jahaga,1,6.0,26.0,5.0,2.0,social,chimp,6.0,pellet,15.0,1.0,1.0,1.0,1.0,1.0,3.0
hepach2021chimpanzees,2,cpd2_all,daza,f,focal_participant,jahaga,f,stooge,chimpanzee,b,daza_jahaga,2,1.0,27.0,6.0,2.0,social,experimenter,6.0,pellet,7.0,1.0,1.0,1.0,1.0,1.0,4.0
hepach2021chimpanzees,2,cpd2_all,daza,f,focal_participant,jahaga,f,stooge,chimpanzee,b,daza_jahaga,2,2.0,27.0,6.0,2.0,social,experimenter,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,4.0
hepach2021chimpanzees,2,cpd2_all,daza,f,focal_participant,jahaga,f,stooge,chimpanzee,b,daza_jahaga,2,3.0,27.0,6.0,2.0,social,experimenter,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,4.0
hepach2021chimpanzees,2,cpd2_all,daza,f,focal_participant,jahaga,f,stooge,chimpanzee,b,daza_jahaga,2,4.0,27.0,6.0,2.0,social,experimenter,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,4.0
hepach2021chimpanzees,2,cpd2_all,daza,f,focal_participant,jahaga,f,stooge,chimpanzee,b,daza_jahaga,2,5.0,27.0,6.0,2.0,social,experimenter,6.0,pellet,7.0,1.0,0.0,0.0,0.0,0.0,4.0
