study_id,experiment,experiment_name,participant,sex,species,session,trial,condition,food_time,stooge_present,time,time_next,trial_time,event,attempted_help,overall_session,food
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,1.0,non-social_experimenter,15.0,0.0,34.0,45.0,10.0,remove_occluder,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,1.0,non-social_experimenter,15.0,0.0,45.0,55.0,21.0,food_in_front_but_not_accessible,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,1.0,non-social_experimenter,15.0,0.0,55.0,83.0,31.0,second_light_on,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,1.0,non-social_experimenter,15.0,0.0,83.0,100.0,59.0,light_sequence_initiates_again,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,1.0,non-social_experimenter,15.0,0.0,100.0,105.0,76.0,screw_removed,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,1.0,non-social_experimenter,15.0,0.0,105.0,121.0,81.0,food_pulled,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,1.0,non-social_experimenter,15.0,0.0,121.0,136.0,97.0,food_removed_and_light_turned,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,1.0,non-social_experimenter,15.0,0.0,136.0,156.0,112.0,occluder_placed,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,1.0,non-social_experimenter,15.0,0.0,156.0,202.0,132.0,post_trial_pupil_measured,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,2.0,non-social_experimenter,15.0,0.0,202.0,210.0,178.0,first_light_on,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,2.0,non-social_experimenter,15.0,0.0,210.0,215.0,186.0,remove_occluder,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,2.0,non-social_experimenter,15.0,0.0,215.0,223.0,191.0,food_in_front_but_not_accessible,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,2.0,non-social_experimenter,15.0,0.0,223.0,254.0,199.0,second_light_on,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,2.0,non-social_experimenter,15.0,0.0,254.0,271.0,230.0,light_sequence_initiates_again,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,2.0,non-social_experimenter,15.0,0.0,271.0,274.0,247.0,screw_removed,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,2.0,non-social_experimenter,15.0,0.0,274.0,283.0,250.0,food_pulled,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,2.0,non-social_experimenter,15.0,0.0,283.0,298.0,259.0,food_removed_and_light_turned,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,2.0,non-social_experimenter,15.0,0.0,298.0,326.0,274.0,occluder_placed,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,2.0,non-social_experimenter,15.0,0.0,326.0,389.0,302.0,post_trial_pupil_measured,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,3.0,non-social_experimenter,7.0,0.0,389.0,399.0,365.0,first_light_on,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,3.0,non-social_experimenter,7.0,0.0,399.0,405.0,375.0,remove_occluder,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,3.0,non-social_experimenter,7.0,0.0,405.0,422.0,381.0,food_in_front_but_not_accessible,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,3.0,non-social_experimenter,7.0,0.0,422.0,457.0,398.0,second_light_on,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,3.0,non-social_experimenter,7.0,0.0,457.0,476.0,433.0,light_sequence_initiates_again,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,3.0,non-social_experimenter,7.0,0.0,476.0,478.0,452.0,screw_removed,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,3.0,non-social_experimenter,7.0,0.0,478.0,485.0,454.0,food_pulled,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,3.0,non-social_experimenter,7.0,0.0,485.0,497.0,461.0,food_removed_and_light_turned,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,3.0,non-social_experimenter,7.0,0.0,497.0,518.0,473.0,occluder_placed,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,3.0,non-social_experimenter,7.0,0.0,518.0,579.0,494.0,post_trial_pupil_measured,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,4.0,non-social_experimenter,7.0,0.0,579.0,587.0,555.0,first_light_on,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,4.0,non-social_experimenter,7.0,0.0,587.0,592.0,563.0,remove_occluder,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,4.0,non-social_experimenter,7.0,0.0,592.0,608.0,568.0,food_in_front_but_not_accessible,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,4.0,non-social_experimenter,7.0,0.0,608.0,628.0,584.0,second_light_on,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,4.0,non-social_experimenter,7.0,0.0,628.0,645.0,604.0,light_sequence_initiates_again,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,4.0,non-social_experimenter,7.0,0.0,645.0,646.0,621.0,screw_removed,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,4.0,non-social_experimenter,7.0,0.0,646.0,654.0,622.0,food_pulled,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,4.0,non-social_experimenter,7.0,0.0,654.0,664.0,630.0,food_removed_and_light_turned,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,4.0,non-social_experimenter,7.0,0.0,664.0,690.0,640.0,occluder_placed,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,4.0,non-social_experimenter,7.0,0.0,690.0,718.0,666.0,post_trial_pupil_measured,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,5.0,non-social_experimenter,15.0,0.0,718.0,727.0,694.0,first_light_on,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,5.0,non-social_experimenter,15.0,0.0,727.0,733.0,703.0,remove_occluder,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,5.0,non-social_experimenter,15.0,0.0,733.0,749.0,709.0,food_in_front_but_not_accessible,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,5.0,non-social_experimenter,15.0,0.0,749.0,780.0,725.0,second_light_on,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,5.0,non-social_experimenter,15.0,0.0,780.0,795.0,756.0,light_sequence_initiates_again,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,5.0,non-social_experimenter,15.0,0.0,795.0,813.0,771.0,screw_removed,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,5.0,non-social_experimenter,15.0,0.0,813.0,826.0,789.0,food_pulled,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,5.0,non-social_experimenter,15.0,0.0,826.0,838.0,802.0,food_removed_and_light_turned,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,5.0,non-social_experimenter,15.0,0.0,838.0,868.0,814.0,occluder_placed,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,5.0,non-social_experimenter,15.0,0.0,868.0,925.0,844.0,post_trial_pupil_measured,0.0,2.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,6.0,non-social_experimenter,15.0,0.0,925.0,934.0,901.0,first_light_on,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,6.0,non-social_experimenter,15.0,0.0,934.0,939.0,910.0,remove_occluder,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,6.0,non-social_experimenter,15.0,0.0,939.0,948.0,915.0,food_in_front_but_not_accessible,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,6.0,non-social_experimenter,15.0,0.0,948.0,978.0,924.0,second_light_on,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,6.0,non-social_experimenter,15.0,0.0,978.0,996.0,954.0,light_sequence_initiates_again,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,6.0,non-social_experimenter,15.0,0.0,996.0,1015.0,972.0,screw_removed,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,6.0,non-social_experimenter,15.0,0.0,1015.0,1025.0,991.0,food_pulled,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,6.0,non-social_experimenter,15.0,0.0,1025.0,1036.0,1001.0,food_removed_and_light_turned,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,6.0,non-social_experimenter,15.0,0.0,1036.0,1071.0,1012.0,occluder_placed,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,2,6.0,non-social_experimenter,15.0,0.0,1071.0,1571.0,1047.0,post_trial_pupil_measured,0.0,2.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,1.0,social_chimpanzee,7.0,0.0,86.0,119.0,0.0,first_light_on,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,1.0,social_chimpanzee,7.0,0.0,119.0,127.0,33.0,remove_occluder,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,1.0,social_chimpanzee,7.0,0.0,127.0,141.0,41.0,food_in_front_but_not_accessible,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,1.0,social_chimpanzee,7.0,0.0,141.0,172.0,55.0,second_light_on,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,1.0,social_chimpanzee,7.0,1.0,172.0,190.0,86.0,light_sequence_initiates_again,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,1.0,social_chimpanzee,7.0,1.0,190.0,215.0,104.0,screw_removed,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,1.0,social_chimpanzee,7.0,1.0,215.0,242.0,129.0,food_pulled,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,1.0,social_chimpanzee,7.0,1.0,242.0,252.0,156.0,food_removed_and_light_turned,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,1.0,social_chimpanzee,7.0,1.0,252.0,277.0,166.0,occluder_placed,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,1.0,social_chimpanzee,7.0,1.0,277.0,318.0,191.0,post_trial_pupil_measured,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,2.0,social_chimpanzee,7.0,1.0,318.0,327.0,232.0,first_light_on,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,2.0,social_chimpanzee,7.0,1.0,327.0,335.0,241.0,remove_occluder,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,2.0,social_chimpanzee,7.0,1.0,335.0,346.0,249.0,food_in_front_but_not_accessible,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,2.0,social_chimpanzee,7.0,1.0,346.0,376.0,260.0,second_light_on,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,2.0,social_chimpanzee,7.0,1.0,376.0,392.0,290.0,light_sequence_initiates_again,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,2.0,social_chimpanzee,7.0,1.0,392.0,416.0,306.0,screw_removed,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,2.0,social_chimpanzee,7.0,1.0,416.0,433.0,330.0,food_pulled,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,2.0,social_chimpanzee,7.0,1.0,433.0,443.0,347.0,food_removed_and_light_turned,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,2.0,social_chimpanzee,7.0,1.0,443.0,465.0,357.0,occluder_placed,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,2.0,social_chimpanzee,7.0,1.0,465.0,505.0,379.0,post_trial_pupil_measured,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,3.0,social_chimpanzee,15.0,1.0,505.0,514.0,419.0,first_light_on,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,3.0,social_chimpanzee,15.0,1.0,514.0,521.0,428.0,remove_occluder,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,3.0,social_chimpanzee,15.0,1.0,521.0,540.0,435.0,food_in_front_but_not_accessible,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,3.0,social_chimpanzee,15.0,1.0,540.0,570.0,454.0,second_light_on,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,3.0,social_chimpanzee,15.0,1.0,570.0,588.0,484.0,light_sequence_initiates_again,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,3.0,social_chimpanzee,15.0,1.0,588.0,605.0,502.0,screw_removed,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,3.0,social_chimpanzee,15.0,1.0,605.0,623.0,519.0,food_pulled,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,3.0,social_chimpanzee,15.0,1.0,623.0,636.0,537.0,food_removed_and_light_turned,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,3.0,social_chimpanzee,15.0,1.0,636.0,663.0,550.0,occluder_placed,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,3.0,social_chimpanzee,15.0,1.0,663.0,705.0,577.0,post_trial_pupil_measured,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,4.0,social_chimpanzee,15.0,1.0,705.0,715.0,619.0,first_light_on,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,4.0,social_chimpanzee,15.0,1.0,715.0,722.0,629.0,remove_occluder,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,4.0,social_chimpanzee,15.0,1.0,722.0,740.0,636.0,food_in_front_but_not_accessible,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,4.0,social_chimpanzee,15.0,1.0,740.0,770.0,654.0,second_light_on,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,4.0,social_chimpanzee,15.0,1.0,770.0,787.0,684.0,light_sequence_initiates_again,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,4.0,social_chimpanzee,15.0,1.0,787.0,817.0,701.0,screw_removed,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,4.0,social_chimpanzee,15.0,1.0,817.0,831.0,731.0,food_pulled,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,4.0,social_chimpanzee,15.0,1.0,831.0,845.0,745.0,food_removed_and_light_turned,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,4.0,social_chimpanzee,15.0,1.0,845.0,866.0,759.0,occluder_placed,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,4.0,social_chimpanzee,15.0,1.0,866.0,885.0,780.0,post_trial_pupil_measured,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,5.0,social_chimpanzee,7.0,1.0,885.0,895.0,799.0,first_light_on,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,5.0,social_chimpanzee,7.0,1.0,895.0,904.0,809.0,remove_occluder,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,5.0,social_chimpanzee,7.0,1.0,904.0,915.0,818.0,food_in_front_but_not_accessible,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,5.0,social_chimpanzee,7.0,1.0,915.0,944.0,829.0,second_light_on,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,5.0,social_chimpanzee,7.0,1.0,944.0,963.0,858.0,light_sequence_initiates_again,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,5.0,social_chimpanzee,7.0,1.0,963.0,984.0,877.0,screw_removed,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,5.0,social_chimpanzee,7.0,1.0,984.0,1009.0,898.0,food_pulled,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,5.0,social_chimpanzee,7.0,1.0,1009.0,1020.0,923.0,food_removed_and_light_turned,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,5.0,social_chimpanzee,7.0,1.0,1020.0,1042.0,934.0,occluder_placed,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,5.0,social_chimpanzee,7.0,1.0,1042.0,1098.0,956.0,post_trial_pupil_measured,1.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,6.0,social_chimpanzee,7.0,1.0,1098.0,1107.0,1012.0,first_light_on,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,6.0,social_chimpanzee,7.0,1.0,1107.0,1112.0,1021.0,remove_occluder,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,6.0,social_chimpanzee,7.0,1.0,1112.0,1132.0,1026.0,food_in_front_but_not_accessible,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,6.0,social_chimpanzee,7.0,1.0,1132.0,1160.0,1046.0,second_light_on,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,6.0,social_chimpanzee,7.0,1.0,1160.0,1180.0,1074.0,light_sequence_initiates_again,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,6.0,social_chimpanzee,7.0,1.0,1180.0,1196.0,1094.0,screw_removed,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,6.0,social_chimpanzee,7.0,1.0,1196.0,1219.0,1110.0,food_pulled,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,6.0,social_chimpanzee,7.0,1.0,1219.0,1230.0,1133.0,food_removed_and_light_turned,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,6.0,social_chimpanzee,7.0,1.0,1230.0,1280.0,1144.0,occluder_placed,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,3,6.0,social_chimpanzee,7.0,1.0,1280.0,1780.0,1194.0,post_trial_pupil_measured,1.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,1.0,social_experimenter,15.0,1.0,25.0,31.0,0.0,first_light_on,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,1.0,social_experimenter,15.0,1.0,31.0,38.0,6.0,remove_occluder,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,1.0,social_experimenter,15.0,1.0,38.0,58.0,13.0,food_in_front_but_not_accessible,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,1.0,social_experimenter,15.0,1.0,58.0,85.0,33.0,second_light_on,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,1.0,social_experimenter,15.0,1.0,85.0,100.0,60.0,light_sequence_initiates_again,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,1.0,social_experimenter,15.0,1.0,100.0,104.0,75.0,screw_removed,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,1.0,social_experimenter,15.0,1.0,104.0,110.0,79.0,food_pulled,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,1.0,social_experimenter,15.0,1.0,110.0,121.0,85.0,food_removed_and_light_turned,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,1.0,social_experimenter,15.0,1.0,121.0,154.0,96.0,occluder_placed,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,1.0,social_experimenter,15.0,1.0,154.0,192.0,129.0,post_trial_pupil_measured,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,2.0,social_experimenter,15.0,1.0,192.0,199.0,167.0,first_light_on,0.0,5.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,2.0,social_experimenter,15.0,1.0,199.0,205.0,174.0,remove_occluder,0.0,5.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,2.0,social_experimenter,15.0,1.0,205.0,227.0,180.0,food_in_front_but_not_accessible,0.0,5.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,2.0,social_experimenter,15.0,1.0,227.0,254.0,202.0,second_light_on,0.0,5.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,2.0,social_experimenter,15.0,1.0,254.0,269.0,229.0,light_sequence_initiates_again,0.0,5.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,2.0,social_experimenter,15.0,1.0,269.0,285.0,244.0,screw_removed,0.0,5.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,2.0,social_experimenter,15.0,1.0,285.0,298.0,260.0,food_pulled,0.0,5.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,2.0,social_experimenter,15.0,1.0,298.0,310.0,273.0,food_removed_and_light_turned,0.0,5.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,2.0,social_experimenter,15.0,1.0,310.0,332.0,285.0,occluder_placed,0.0,5.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,2.0,social_experimenter,15.0,1.0,332.0,375.0,307.0,post_trial_pupil_measured,0.0,5.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,3.0,social_experimenter,7.0,1.0,375.0,382.0,350.0,first_light_on,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,3.0,social_experimenter,7.0,1.0,382.0,390.0,357.0,remove_occluder,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,3.0,social_experimenter,7.0,1.0,390.0,400.0,365.0,food_in_front_but_not_accessible,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,3.0,social_experimenter,7.0,1.0,400.0,427.0,375.0,second_light_on,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,3.0,social_experimenter,7.0,1.0,427.0,442.0,402.0,light_sequence_initiates_again,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,3.0,social_experimenter,7.0,1.0,442.0,457.0,417.0,screw_removed,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,3.0,social_experimenter,7.0,1.0,457.0,472.0,432.0,food_pulled,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,3.0,social_experimenter,7.0,1.0,472.0,484.0,447.0,food_removed_and_light_turned,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,3.0,social_experimenter,7.0,1.0,484.0,503.0,459.0,occluder_placed,0.0,5.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,lome,m,chimpanzee,4,3.0,social_experimenter,7.0,1.0,503.0,586.0,478.0,post_trial_pupil_measured,0.0,5.0,pellet
