study_id,experiment,year,month,day,participant,age_in_years,sex,species,session,trial,tooltype,suitability,modify,getsjuice,technic,modifiable,success,modif_cab,modif_lid
manrique2011spontaneous,1,2009,4,2,yasa,11,f,bonobo,9.0,2.0,cable,nofunctional,straw,yes,dipplick,,not_empties_the_apparatus,straw,
manrique2011spontaneous,1,2009,4,2,yasa,11,f,bonobo,9.0,3.0,cable,nofunctional,straw,yes,dipplick,,not_empties_the_apparatus,straw,
manrique2011spontaneous,1,2009,4,4,yasa,11,f,bonobo,10.0,1.0,cable,functional,straw,yes,dipplick,,not_empties_the_apparatus,straw,
manrique2011spontaneous,1,2009,4,4,yasa,11,f,bonobo,10.0,2.0,cable,functional,no,yes,dipplick,sametool,not_empties_the_apparatus,,
manrique2011spontaneous,1,2009,4,4,yasa,11,f,bonobo,10.0,3.0,cable,functional,no,yes,dipplick,sametool,not_empties_the_apparatus,,
manrique2011spontaneous,1,2009,4,6,yasa,11,f,bonobo,11.0,1.0,cable,functional,partial,yes,dipplick,,not_empties_the_apparatus,destroys_tool,
manrique2011spontaneous,1,2009,4,6,yasa,11,f,bonobo,11.0,2.0,cable,functional,straw,yes,dipplick,,not_empties_the_apparatus,straw,
manrique2011spontaneous,1,2009,4,6,yasa,11,f,bonobo,11.0,3.0,cable,functional,no,yes,dipplick,sametool,not_empties_the_apparatus,,
manrique2011spontaneous,1,2009,4,15,yasa,11,f,bonobo,12.0,1.0,cable,functional,partial,yes,dipplick,,not_empties_the_apparatus,destroys_tool,
manrique2011spontaneous,1,2009,4,15,yasa,11,f,bonobo,12.0,2.0,cable,functional,straw,yes,dipplick,,not_empties_the_apparatus,straw,
manrique2011spontaneous,1,2009,4,15,yasa,11,f,bonobo,12.0,3.0,cable,functional,no,yes,dipplick,sametool,not_empties_the_apparatus,,
manrique2011spontaneous,1,2009,4,16,yasa,11,f,bonobo,13.0,1.0,cable,functional,straw,yes,dipplick,,not_empties_the_apparatus,straw,
manrique2011spontaneous,1,2009,4,16,yasa,11,f,bonobo,13.0,2.0,cable,functional,no,yes,dipplick,sametool,not_empties_the_apparatus,,
manrique2011spontaneous,1,2009,4,16,yasa,11,f,bonobo,13.0,3.0,cable,functional,no,yes,dipplick,sametool,not_empties_the_apparatus,,
manrique2011spontaneous,1,2009,4,18,yasa,11,f,bonobo,14.0,1.0,cable,functional,straw,yes,dipplick,,not_empties_the_apparatus,straw,
manrique2011spontaneous,1,2009,4,18,yasa,11,f,bonobo,14.0,2.0,cable,functional,partial,yes,dipplick,,not_empties_the_apparatus,destroys_tool,
manrique2011spontaneous,1,2009,4,18,yasa,11,f,bonobo,14.0,3.0,cable,functional,partial,yes,dipplick,,not_empties_the_apparatus,destroys_tool,
manrique2011spontaneous,1,2009,4,19,yasa,11,f,bonobo,15.0,1.0,cable,functional,partial,yes,dipplick,,not_empties_the_apparatus,destroys_tool,
manrique2011spontaneous,1,2009,4,19,yasa,11,f,bonobo,15.0,2.0,cable,functional,partial,yes,dipplick,,not_empties_the_apparatus,destroys_tool,
manrique2011spontaneous,1,2009,4,19,yasa,11,f,bonobo,15.0,3.0,cable,functional,straw,yes,dipplick,,not_empties_the_apparatus,straw,
manrique2011spontaneous,1,2009,5,18,alex,8,m,chimpanzee,1.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,18,alex,8,m,chimpanzee,1.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,18,alex,8,m,chimpanzee,1.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,19,alex,8,m,chimpanzee,2.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,19,alex,8,m,chimpanzee,2.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,19,alex,8,m,chimpanzee,2.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,20,alex,8,m,chimpanzee,3.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,20,alex,8,m,chimpanzee,3.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,20,alex,8,m,chimpanzee,3.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,21,alex,8,m,chimpanzee,4.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,21,alex,8,m,chimpanzee,4.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,21,alex,8,m,chimpanzee,4.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,22,alex,8,m,chimpanzee,5.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,22,alex,8,m,chimpanzee,5.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,22,alex,8,m,chimpanzee,5.0,3.0,cable,functional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,23,alex,8,m,chimpanzee,6.0,1.0,cable,functional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,23,alex,8,m,chimpanzee,6.0,2.0,cable,functional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,23,alex,8,m,chimpanzee,6.0,3.0,cable,functional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,24,alex,8,m,chimpanzee,7.0,1.0,cable,functional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,24,alex,8,m,chimpanzee,7.0,2.0,cable,functional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,24,alex,8,m,chimpanzee,7.0,3.0,cable,functional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,25,alex,8,m,chimpanzee,8.0,1.0,cable,functional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,25,alex,8,m,chimpanzee,8.0,2.0,cable,functional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,25,alex,8,m,chimpanzee,8.0,3.0,cable,functional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,26,alex,8,m,chimpanzee,9.0,1.0,cable,functional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,26,alex,8,m,chimpanzee,9.0,2.0,cable,functional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,26,alex,8,m,chimpanzee,9.0,3.0,cable,functional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,27,alex,8,m,chimpanzee,10.0,1.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,27,alex,8,m,chimpanzee,10.0,2.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,27,alex,8,m,chimpanzee,10.0,3.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,28,alex,8,m,chimpanzee,11.0,1.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,28,alex,8,m,chimpanzee,11.0,2.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,28,alex,8,m,chimpanzee,11.0,3.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,29,alex,8,m,chimpanzee,12.0,1.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,29,alex,8,m,chimpanzee,12.0,2.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,29,alex,8,m,chimpanzee,12.0,3.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,30,alex,8,m,chimpanzee,13.0,1.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,30,alex,8,m,chimpanzee,13.0,2.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,30,alex,8,m,chimpanzee,13.0,3.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,6,1,alex,8,m,chimpanzee,14.0,1.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,6,1,alex,8,m,chimpanzee,14.0,2.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,6,1,alex,8,m,chimpanzee,14.0,3.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,6,2,alex,8,m,chimpanzee,15.0,1.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,6,2,alex,8,m,chimpanzee,15.0,2.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,6,2,alex,8,m,chimpanzee,15.0,3.0,cable,nofunctional,no,yes,strawlike,,empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,12,gertrudia,15,f,chimpanzee,1.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,12,gertrudia,15,f,chimpanzee,1.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,12,gertrudia,15,f,chimpanzee,1.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,18,gertrudia,16,f,chimpanzee,2.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,18,gertrudia,16,f,chimpanzee,2.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,18,gertrudia,16,f,chimpanzee,2.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,19,gertrudia,16,f,chimpanzee,3.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,19,gertrudia,16,f,chimpanzee,3.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,19,gertrudia,16,f,chimpanzee,3.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,20,gertrudia,16,f,chimpanzee,4.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,20,gertrudia,16,f,chimpanzee,4.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,20,gertrudia,16,f,chimpanzee,4.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,21,gertrudia,16,f,chimpanzee,5.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,21,gertrudia,16,f,chimpanzee,5.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,21,gertrudia,16,f,chimpanzee,5.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,22,gertrudia,16,f,chimpanzee,6.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,22,gertrudia,16,f,chimpanzee,6.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,22,gertrudia,16,f,chimpanzee,6.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,23,gertrudia,16,f,chimpanzee,7.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,23,gertrudia,16,f,chimpanzee,7.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,23,gertrudia,16,f,chimpanzee,7.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,24,gertrudia,16,f,chimpanzee,8.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,24,gertrudia,16,f,chimpanzee,8.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,24,gertrudia,16,f,chimpanzee,8.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,25,gertrudia,16,f,chimpanzee,9.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,25,gertrudia,16,f,chimpanzee,9.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,25,gertrudia,16,f,chimpanzee,9.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,26,gertrudia,16,f,chimpanzee,10.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,26,gertrudia,16,f,chimpanzee,10.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,26,gertrudia,16,f,chimpanzee,10.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,27,gertrudia,16,f,chimpanzee,11.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,27,gertrudia,16,f,chimpanzee,11.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,27,gertrudia,16,f,chimpanzee,11.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,28,gertrudia,16,f,chimpanzee,12.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,28,gertrudia,16,f,chimpanzee,12.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,28,gertrudia,16,f,chimpanzee,12.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,29,gertrudia,16,f,chimpanzee,13.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,29,gertrudia,16,f,chimpanzee,13.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,29,gertrudia,16,f,chimpanzee,13.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,30,gertrudia,16,f,chimpanzee,14.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,30,gertrudia,16,f,chimpanzee,14.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,30,gertrudia,16,f,chimpanzee,14.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,6,1,gertrudia,16,f,chimpanzee,15.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,6,1,gertrudia,16,f,chimpanzee,15.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,6,1,gertrudia,16,f,chimpanzee,15.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,11,jahaga,16,f,chimpanzee,1.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,11,jahaga,16,f,chimpanzee,1.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,11,jahaga,16,f,chimpanzee,1.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,12,jahaga,16,f,chimpanzee,2.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,12,jahaga,16,f,chimpanzee,2.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,12,jahaga,16,f,chimpanzee,2.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,18,jahaga,16,f,chimpanzee,3.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,18,jahaga,16,f,chimpanzee,3.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,18,jahaga,16,f,chimpanzee,3.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,19,jahaga,16,f,chimpanzee,4.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,19,jahaga,16,f,chimpanzee,4.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,19,jahaga,16,f,chimpanzee,4.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,20,jahaga,16,f,chimpanzee,5.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,20,jahaga,16,f,chimpanzee,5.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,20,jahaga,16,f,chimpanzee,5.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,21,jahaga,16,f,chimpanzee,6.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,21,jahaga,16,f,chimpanzee,6.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,21,jahaga,16,f,chimpanzee,6.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,22,jahaga,16,f,chimpanzee,7.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,22,jahaga,16,f,chimpanzee,7.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,22,jahaga,16,f,chimpanzee,7.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,23,jahaga,16,f,chimpanzee,8.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,23,jahaga,16,f,chimpanzee,8.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,23,jahaga,16,f,chimpanzee,8.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,24,jahaga,16,f,chimpanzee,9.0,1.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,24,jahaga,16,f,chimpanzee,9.0,2.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,24,jahaga,16,f,chimpanzee,9.0,3.0,cable,nofunctional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,25,jahaga,16,f,chimpanzee,10.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,25,jahaga,16,f,chimpanzee,10.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,25,jahaga,16,f,chimpanzee,10.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,26,jahaga,16,f,chimpanzee,11.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,26,jahaga,16,f,chimpanzee,11.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,26,jahaga,16,f,chimpanzee,11.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,27,jahaga,16,f,chimpanzee,12.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,27,jahaga,16,f,chimpanzee,12.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,27,jahaga,16,f,chimpanzee,12.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,28,jahaga,16,f,chimpanzee,13.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,28,jahaga,16,f,chimpanzee,13.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,28,jahaga,16,f,chimpanzee,13.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,29,jahaga,16,f,chimpanzee,14.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,29,jahaga,16,f,chimpanzee,14.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,29,jahaga,16,f,chimpanzee,14.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,30,jahaga,16,f,chimpanzee,15.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,30,jahaga,16,f,chimpanzee,15.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,30,jahaga,16,f,chimpanzee,15.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,11,fifi,16,f,chimpanzee,1.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,11,fifi,16,f,chimpanzee,1.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,11,fifi,16,f,chimpanzee,1.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,12,fifi,16,f,chimpanzee,2.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,12,fifi,16,f,chimpanzee,2.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,12,fifi,16,f,chimpanzee,2.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,18,fifi,16,f,chimpanzee,3.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,18,fifi,16,f,chimpanzee,3.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,18,fifi,16,f,chimpanzee,3.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,19,fifi,16,f,chimpanzee,4.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,19,fifi,16,f,chimpanzee,4.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,19,fifi,16,f,chimpanzee,4.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,20,fifi,16,f,chimpanzee,5.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,20,fifi,16,f,chimpanzee,5.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,20,fifi,16,f,chimpanzee,5.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,21,fifi,16,f,chimpanzee,6.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,21,fifi,16,f,chimpanzee,6.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,21,fifi,16,f,chimpanzee,6.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,22,fifi,16,f,chimpanzee,7.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,22,fifi,16,f,chimpanzee,7.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,22,fifi,16,f,chimpanzee,7.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,23,fifi,16,f,chimpanzee,8.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,23,fifi,16,f,chimpanzee,8.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,23,fifi,16,f,chimpanzee,8.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,24,fifi,16,f,chimpanzee,9.0,1.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,24,fifi,16,f,chimpanzee,9.0,2.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
manrique2011spontaneous,1,2009,5,24,fifi,16,f,chimpanzee,9.0,3.0,cable,functional,no,yes,dipplick,,not_empties_the_apparatus,no,
