study_id,participant,sex,role,participant_2,sex_2,role_2,species,dyad,condition,point,latency,away,scratch,rock_lip_bang,eat,touch,ignore,time,latency_percentage,scratch_yes,point_yes
brauer2006apes,sandra,f,focal_participant,patrick,m,competitor,chimpanzee,sandra_patrick,nosoc-dif,8.0,9.0,1.0,0.0,1.0,8.0,0.0,0.0,89.0,0.10112359550561797,0.0,1.0
brauer2006apes,sandra,f,focal_participant,patrick,m,competitor,chimpanzee,sandra_patrick,nosoc-sam,8.0,7.0,1.0,0.0,1.0,8.0,0.0,0.0,73.0,0.0958904109589041,0.0,1.0
brauer2006apes,patrick,m,focal_participant,sandra,f,competitor,chimpanzee,patrick_sandra,nosoc-sam,3.0,28.0,1.0,1.0,0.0,7.0,0.0,1.0,84.0,0.3333333333333333,1.0,1.0
brauer2006apes,patrick,m,focal_participant,sandra,f,competitor,chimpanzee,patrick_sandra,nosoc-dif,4.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,87.0,0.09195402298850575,0.0,1.0
brauer2006apes,patrick,m,focal_participant,sandra,f,competitor,chimpanzee,patrick_sandra,soc-sam,3.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,88.0,0.0,1.0,1.0
brauer2006apes,sandra,f,focal_participant,patrick,m,competitor,chimpanzee,sandra_patrick,soc-dif,8.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,88.0,0.0,0.0,1.0
brauer2006apes,patrick,m,focal_participant,sandra,f,competitor,chimpanzee,patrick_sandra,soc-dif,3.0,0.0,0.0,2.0,0.0,7.0,1.0,0.0,93.0,0.0,1.0,1.0
brauer2006apes,sandra,f,focal_participant,patrick,m,competitor,chimpanzee,sandra_patrick,soc-sam,11.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,78.0,0.0,0.0,1.0
brauer2006apes,robert,m,focal_participant,sandra,f,competitor,chimpanzee,robert_sandra,nosoc-dif,0.0,68.0,1.0,0.0,0.0,0.0,0.0,8.0,77.0,0.8831168831168831,0.0,0.0
brauer2006apes,robert,m,focal_participant,sandra,f,competitor,chimpanzee,robert_sandra,nosoc-sam,0.0,77.0,1.0,0.0,0.0,0.0,0.0,8.0,80.0,0.9625,0.0,0.0
brauer2006apes,sandra,f,focal_participant,robert,m,competitor,chimpanzee,sandra_robert,nosoc-sam,0.0,77.0,1.0,0.0,0.0,1.0,4.0,3.0,81.0,0.9506172839506173,0.0,0.0
brauer2006apes,sandra,f,focal_participant,robert,m,competitor,chimpanzee,sandra_robert,nosoc-dif,0.0,67.0,1.0,0.0,0.0,4.0,3.0,1.0,81.0,0.8271604938271605,0.0,0.0
brauer2006apes,robert,m,focal_participant,sandra,f,competitor,chimpanzee,robert_sandra,soc-sam,0.0,53.0,1.0,0.0,0.0,0.0,0.0,8.0,82.0,0.6463414634146342,0.0,0.0
brauer2006apes,sandra,f,focal_participant,robert,m,competitor,chimpanzee,sandra_robert,soc-dif,5.0,8.0,1.0,0.0,1.0,7.0,1.0,0.0,85.0,0.09411764705882353,0.0,1.0
brauer2006apes,sandra,f,focal_participant,robert,m,competitor,chimpanzee,sandra_robert,soc-sam,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,76.0,0.0,0.0,1.0
brauer2006apes,robert,m,focal_participant,sandra,f,competitor,chimpanzee,robert_sandra,soc-dif,4.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,70.0,0.0,0.0,1.0
brauer2006apes,natascha,f,focal_participant,fifi,f,competitor,chimpanzee,natascha_fifi,nosoc-dif,2.0,58.0,1.0,1.0,0.0,0.0,8.0,0.0,77.0,0.7532467532467533,1.0,1.0
brauer2006apes,natascha,f,focal_participant,fifi,f,competitor,chimpanzee,natascha_fifi,nosoc-sam,1.0,62.0,1.0,1.0,0.0,0.0,6.0,2.0,75.0,0.8266666666666667,1.0,1.0
brauer2006apes,fifi,f,focal_participant,natascha,f,competitor,chimpanzee,fifi_natascha,soc-sam,3.0,27.0,1.0,3.0,0.0,5.0,3.0,0.0,75.0,0.36,1.0,1.0
brauer2006apes,natascha,f,focal_participant,fifi,f,competitor,chimpanzee,natascha_fifi,soc-dif,4.0,38.0,1.0,1.0,0.0,6.0,2.0,0.0,79.0,0.4810126582278481,1.0,1.0
brauer2006apes,natascha,f,focal_participant,fifi,f,competitor,chimpanzee,natascha_fifi,soc-sam,4.0,65.0,1.0,1.0,0.0,4.0,4.0,0.0,88.0,0.7386363636363636,1.0,1.0
brauer2006apes,fifi,f,focal_participant,natascha,f,competitor,chimpanzee,fifi_natascha,soc-dif,6.0,26.0,1.0,3.0,0.0,4.0,4.0,0.0,83.0,0.3132530120481928,1.0,1.0
brauer2006apes,fifi,f,focal_participant,natascha,f,competitor,chimpanzee,fifi_natascha,nosoc-dif,7.0,19.0,1.0,6.0,0.0,6.0,1.0,1.0,76.0,0.25,1.0,1.0
brauer2006apes,fifi,f,focal_participant,natascha,f,competitor,chimpanzee,fifi_natascha,nosoc-sam,0.0,74.0,1.0,2.0,0.0,2.0,2.0,4.0,87.0,0.8505747126436781,1.0,0.0
brauer2006apes,pia,f,focal_participant,fraukje,f,competitor,chimpanzee,pia_fraukje,nosoc-dif,4.0,49.0,1.0,0.0,0.0,1.0,7.0,0.0,94.0,0.5212765957446809,0.0,1.0
brauer2006apes,pia,f,focal_participant,fraukje,f,competitor,chimpanzee,pia_fraukje,nosoc-sam,3.0,58.0,1.0,0.0,0.0,3.0,5.0,0.0,93.0,0.6236559139784946,0.0,1.0
brauer2006apes,pia,f,focal_participant,fraukje,f,competitor,chimpanzee,pia_fraukje,soc-sam,5.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,70.0,0.0,0.0,1.0
brauer2006apes,fraukje,f,focal_participant,pia,f,competitor,chimpanzee,fraukje_pia,soc-sam,8.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,74.0,0.0,1.0,1.0
brauer2006apes,fraukje,f,focal_participant,pia,f,competitor,chimpanzee,fraukje_pia,soc-dif,9.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,76.0,0.0,0.0,1.0
brauer2006apes,pia,f,focal_participant,fraukje,f,competitor,chimpanzee,pia_fraukje,soc-dif,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,78.0,0.0,0.0,1.0
brauer2006apes,fraukje,f,focal_participant,pia,f,competitor,chimpanzee,fraukje_pia,nosoc-dif,9.0,6.0,1.0,1.0,1.0,7.0,1.0,0.0,93.0,0.06451612903225806,1.0,1.0
brauer2006apes,fraukje,f,focal_participant,pia,f,competitor,chimpanzee,fraukje_pia,nosoc-sam,13.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,73.0,0.0,1.0,1.0
brauer2006apes,sandra,f,focal_participant,riet,f,competitor,chimpanzee,sandra_riet,nosoc-sam,8.0,7.0,1.0,0.0,1.0,8.0,0.0,0.0,75.0,0.09333333333333334,0.0,1.0
brauer2006apes,sandra,f,focal_participant,riet,f,competitor,chimpanzee,sandra_riet,nosoc-dif,6.0,16.0,1.0,0.0,1.0,8.0,0.0,0.0,81.0,0.19753086419753085,0.0,1.0
brauer2006apes,riet,f,focal_participant,sandra,f,competitor,chimpanzee,riet_sandra,nosoc-dif,4.0,65.0,1.0,0.0,0.0,2.0,1.0,5.0,80.0,0.8125,0.0,1.0
brauer2006apes,riet,f,focal_participant,sandra,f,competitor,chimpanzee,riet_sandra,nosoc-sam,9.0,23.0,1.0,0.0,1.0,5.0,0.0,3.0,79.0,0.2911392405063291,0.0,1.0
brauer2006apes,sandra,f,focal_participant,riet,f,competitor,chimpanzee,sandra_riet,soc-sam,10.0,5.0,1.0,0.0,1.0,8.0,0.0,0.0,83.0,0.060240963855421686,0.0,1.0
brauer2006apes,riet,f,focal_participant,sandra,f,competitor,chimpanzee,riet_sandra,soc-sam,12.0,9.0,1.0,0.0,0.0,6.0,1.0,1.0,92.0,0.09782608695652174,0.0,1.0
brauer2006apes,riet,f,focal_participant,sandra,f,competitor,chimpanzee,riet_sandra,soc-dif,10.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,83.0,0.0,0.0,1.0
brauer2006apes,sandra,f,focal_participant,riet,f,competitor,chimpanzee,sandra_riet,soc-dif,7.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,73.0,0.0,0.0,1.0
brauer2006apes,robert,m,focal_participant,natascha,f,competitor,chimpanzee,robert_natascha,nosoc-sam,0.0,77.0,1.0,0.0,0.0,0.0,0.0,8.0,77.0,1.0,0.0,0.0
brauer2006apes,robert,m,focal_participant,natascha,f,competitor,chimpanzee,robert_natascha,nosoc-dif,0.0,53.0,1.0,1.0,0.0,0.0,0.0,8.0,74.0,0.7162162162162162,1.0,0.0
brauer2006apes,natascha,f,focal_participant,robert,m,competitor,chimpanzee,natascha_robert,nosoc-sam,0.0,75.0,1.0,0.0,0.0,0.0,7.0,1.0,86.0,0.872093023255814,0.0,0.0
brauer2006apes,natascha,f,focal_participant,robert,m,competitor,chimpanzee,natascha_robert,nosoc-dif,0.0,56.0,1.0,0.0,0.0,0.0,8.0,0.0,72.0,0.7777777777777778,0.0,0.0
brauer2006apes,natascha,f,focal_participant,robert,m,competitor,chimpanzee,natascha_robert,soc-sam,1.0,53.0,1.0,0.0,0.0,1.0,7.0,0.0,85.0,0.6235294117647059,0.0,1.0
brauer2006apes,robert,m,focal_participant,natascha,f,competitor,chimpanzee,robert_natascha,soc-sam,0.0,41.0,1.0,2.0,0.0,0.0,0.0,8.0,85.0,0.4823529411764706,1.0,0.0
brauer2006apes,natascha,f,focal_participant,robert,m,competitor,chimpanzee,natascha_robert,soc-dif,5.0,44.0,1.0,1.0,0.0,7.0,1.0,0.0,80.0,0.55,1.0,1.0
brauer2006apes,robert,m,focal_participant,natascha,f,competitor,chimpanzee,robert_natascha,soc-dif,5.0,18.0,1.0,1.0,1.0,0.0,6.0,2.0,75.0,0.24,1.0,1.0
brauer2006apes,corry,f,focal_participant,brent,m,competitor,chimpanzee,corry_brent,soc-dif,4.0,69.0,1.0,0.0,0.0,0.0,2.0,6.0,88.0,0.7840909090909091,0.0,1.0
brauer2006apes,brent,m,focal_participant,corry,f,competitor,chimpanzee,brent_corry,soc-sam,3.0,31.0,1.0,0.0,0.0,5.0,3.0,0.0,77.0,0.4025974025974026,0.0,1.0
brauer2006apes,corry,f,focal_participant,brent,m,competitor,chimpanzee,corry_brent,soc-sam,0.0,77.0,1.0,0.0,0.0,0.0,0.0,8.0,77.0,1.0,0.0,0.0
brauer2006apes,brent,m,focal_participant,corry,f,competitor,chimpanzee,brent_corry,soc-dif,8.0,5.0,1.0,0.0,1.0,7.0,1.0,0.0,68.0,0.07352941176470588,0.0,1.0
brauer2006apes,brent,m,focal_participant,corry,f,competitor,chimpanzee,brent_corry,nosoc-sam,4.0,32.0,1.0,0.0,0.0,3.0,5.0,0.0,76.0,0.42105263157894735,0.0,1.0
brauer2006apes,brent,m,focal_participant,corry,f,competitor,chimpanzee,brent_corry,nosoc-dif,0.0,31.0,1.0,0.0,0.0,1.0,6.0,1.0,70.0,0.44285714285714284,0.0,0.0
brauer2006apes,corry,f,focal_participant,brent,m,competitor,chimpanzee,corry_brent,nosoc-sam,0.0,71.0,1.0,0.0,0.0,1.0,0.0,7.0,74.0,0.9594594594594594,0.0,0.0
brauer2006apes,corry,f,focal_participant,brent,m,competitor,chimpanzee,corry_brent,nosoc-dif,0.0,69.0,1.0,0.0,0.0,0.0,0.0,8.0,73.0,0.9452054794520548,0.0,0.0
brauer2006apes,sandra,f,focal_participant,natascha,f,competitor,chimpanzee,sandra_natascha,nosoc-dif,8.0,3.0,1.0,0.0,1.0,8.0,0.0,0.0,84.0,0.03571428571428571,0.0,1.0
brauer2006apes,sandra,f,focal_participant,natascha,f,competitor,chimpanzee,sandra_natascha,nosoc-sam,9.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,76.0,0.0,0.0,1.0
brauer2006apes,natascha,f,focal_participant,sandra,f,competitor,chimpanzee,natascha_sandra,nosoc-dif,0.0,56.0,1.0,0.0,0.0,0.0,2.0,6.0,74.0,0.7567567567567568,0.0,0.0
brauer2006apes,natascha,f,focal_participant,sandra,f,competitor,chimpanzee,natascha_sandra,nosoc-sam,0.0,65.0,1.0,0.0,0.0,1.0,6.0,1.0,79.0,0.8227848101265823,0.0,0.0
brauer2006apes,sandra,f,focal_participant,natascha,f,competitor,chimpanzee,sandra_natascha,soc-dif,9.0,5.0,1.0,0.0,1.0,8.0,0.0,0.0,90.0,0.05555555555555555,0.0,1.0
brauer2006apes,natascha,f,focal_participant,sandra,f,competitor,chimpanzee,natascha_sandra,soc-sam,1.0,61.0,1.0,0.0,0.0,1.0,7.0,0.0,80.0,0.7625,0.0,1.0
brauer2006apes,sandra,f,focal_participant,natascha,f,competitor,chimpanzee,sandra_natascha,soc-sam,6.0,13.0,1.0,0.0,1.0,8.0,0.0,0.0,85.0,0.15294117647058825,0.0,1.0
brauer2006apes,natascha,f,focal_participant,sandra,f,competitor,chimpanzee,natascha_sandra,soc-dif,0.0,48.0,1.0,1.0,0.0,2.0,6.0,0.0,78.0,0.6153846153846154,1.0,0.0
brauer2006apes,dorien,f,focal_participant,brent,m,competitor,chimpanzee,dorien_brent,soc-dif,0.0,16.0,1.0,1.0,1.0,1.0,1.0,6.0,74.0,0.21621621621621623,1.0,0.0
brauer2006apes,brent,m,focal_participant,dorien,f,competitor,chimpanzee,brent_dorien,soc-dif,10.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,79.0,0.0,0.0,1.0
brauer2006apes,dorien,f,focal_participant,brent,m,competitor,chimpanzee,dorien_brent,soc-sam,2.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,78.0,0.0,1.0,1.0
brauer2006apes,brent,m,focal_participant,dorien,f,competitor,chimpanzee,brent_dorien,soc-sam,7.0,22.0,1.0,2.0,1.0,7.0,1.0,0.0,81.0,0.2716049382716049,1.0,1.0
brauer2006apes,brent,m,focal_participant,dorien,f,competitor,chimpanzee,brent_dorien,nosoc-dif,3.0,27.0,1.0,0.0,1.0,7.0,1.0,0.0,71.0,0.38028169014084506,0.0,1.0
brauer2006apes,brent,m,focal_participant,dorien,f,competitor,chimpanzee,brent_dorien,nosoc-sam,5.0,7.0,1.0,0.0,1.0,7.0,1.0,0.0,77.0,0.09090909090909091,0.0,1.0
brauer2006apes,dorien,f,focal_participant,brent,m,competitor,chimpanzee,dorien_brent,nosoc-dif,4.0,28.0,1.0,0.0,1.0,4.0,3.0,1.0,80.0,0.35,0.0,1.0
brauer2006apes,dorien,f,focal_participant,brent,m,competitor,chimpanzee,dorien_brent,nosoc-sam,2.0,13.0,1.0,0.0,1.0,8.0,0.0,0.0,67.0,0.19402985074626866,0.0,1.0
brauer2006apes,robert,m,focal_participant,riet,f,competitor,chimpanzee,robert_riet,nosoc-sam,0.0,66.0,1.0,0.0,0.0,0.0,5.0,3.0,75.0,0.88,0.0,0.0
brauer2006apes,robert,m,focal_participant,riet,f,competitor,chimpanzee,robert_riet,nosoc-dif,1.0,54.0,1.0,0.0,1.0,0.0,1.0,7.0,71.0,0.7605633802816901,0.0,1.0
brauer2006apes,riet,f,focal_participant,robert,m,competitor,chimpanzee,riet_robert,nosoc-dif,7.0,18.0,1.0,0.0,1.0,5.0,0.0,3.0,60.0,0.3,0.0,1.0
brauer2006apes,riet,f,focal_participant,robert,m,competitor,chimpanzee,riet_robert,nosoc-sam,13.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,77.0,0.0,0.0,1.0
brauer2006apes,riet,f,focal_participant,robert,m,competitor,chimpanzee,riet_robert,soc-sam,7.0,6.0,1.0,0.0,1.0,7.0,1.0,0.0,74.0,0.08108108108108109,0.0,1.0
brauer2006apes,riet,f,focal_participant,robert,m,competitor,chimpanzee,riet_robert,soc-dif,12.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,85.0,0.0,0.0,1.0
brauer2006apes,robert,m,focal_participant,riet,f,competitor,chimpanzee,robert_riet,soc-dif,3.0,10.0,1.0,2.0,1.0,0.0,5.0,3.0,72.0,0.1388888888888889,1.0,1.0
brauer2006apes,robert,m,focal_participant,riet,f,competitor,chimpanzee,robert_riet,soc-sam,5.0,19.0,1.0,0.0,1.0,3.0,5.0,0.0,76.0,0.25,0.0,1.0
brauer2006apes,riet,f,focal_participant,brent,m,competitor,chimpanzee,riet_brent,nosoc-dif,2.0,34.0,1.0,0.0,0.0,2.0,1.0,5.0,65.0,0.5230769230769231,0.0,1.0
brauer2006apes,riet,f,focal_participant,brent,m,competitor,chimpanzee,riet_brent,nosoc-sam,3.0,48.0,1.0,0.0,0.0,2.0,1.0,5.0,74.0,0.6486486486486487,0.0,1.0
brauer2006apes,brent,m,focal_participant,riet,f,competitor,chimpanzee,brent_riet,soc-sam,0.0,69.0,1.0,0.0,0.0,1.0,3.0,4.0,81.0,0.8518518518518519,0.0,0.0
brauer2006apes,brent,m,focal_participant,riet,f,competitor,chimpanzee,brent_riet,soc-dif,3.0,18.0,1.0,0.0,0.0,5.0,2.0,1.0,72.0,0.25,0.0,1.0
brauer2006apes,riet,f,focal_participant,brent,m,competitor,chimpanzee,riet_brent,soc-sam,0.0,73.0,1.0,0.0,0.0,0.0,0.0,8.0,73.0,1.0,0.0,0.0
brauer2006apes,riet,f,focal_participant,brent,m,competitor,chimpanzee,riet_brent,soc-dif,1.0,45.0,1.0,0.0,0.0,2.0,2.0,4.0,60.0,0.75,0.0,1.0
brauer2006apes,brent,m,focal_participant,riet,f,competitor,chimpanzee,brent_riet,nosoc-dif,2.0,61.0,1.0,0.0,0.0,0.0,3.0,5.0,76.0,0.8026315789473685,0.0,1.0
brauer2006apes,brent,m,focal_participant,riet,f,competitor,chimpanzee,brent_riet,nosoc-sam,0.0,57.0,1.0,0.0,0.0,0.0,0.0,8.0,72.0,0.7916666666666666,0.0,0.0
brauer2006apes,natascha,f,focal_participant,gertrudia,f,competitor,chimpanzee,natascha_gertrudia,nosoc-dif,0.0,80.0,1.0,0.0,0.0,0.0,0.0,8.0,80.0,1.0,0.0,0.0
brauer2006apes,natascha,f,focal_participant,gertrudia,f,competitor,chimpanzee,natascha_gertrudia,nosoc-sam,0.0,70.0,1.0,0.0,0.0,0.0,4.0,4.0,70.0,1.0,0.0,0.0
brauer2006apes,gertrudia,f,focal_participant,natascha,f,competitor,chimpanzee,gertrudia_natascha,soc-sam,8.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,70.0,0.0,0.0,1.0
brauer2006apes,gertrudia,f,focal_participant,natascha,f,competitor,chimpanzee,gertrudia_natascha,soc-dif,7.0,3.0,1.0,0.0,1.0,8.0,0.0,0.0,75.0,0.04,0.0,1.0
brauer2006apes,natascha,f,focal_participant,gertrudia,f,competitor,chimpanzee,natascha_gertrudia,soc-dif,0.0,65.0,1.0,0.0,0.0,0.0,8.0,0.0,78.0,0.8333333333333334,0.0,0.0
brauer2006apes,natascha,f,focal_participant,gertrudia,f,competitor,chimpanzee,natascha_gertrudia,soc-sam,1.0,64.0,1.0,0.0,0.0,2.0,6.0,0.0,78.0,0.8205128205128205,0.0,1.0
brauer2006apes,gertrudia,f,focal_participant,natascha,f,competitor,chimpanzee,gertrudia_natascha,nosoc-dif,4.0,6.0,1.0,1.0,1.0,8.0,0.0,0.0,77.0,0.07792207792207792,1.0,1.0
brauer2006apes,gertrudia,f,focal_participant,natascha,f,competitor,chimpanzee,gertrudia_natascha,nosoc-sam,4.0,4.0,1.0,0.0,1.0,8.0,0.0,0.0,80.0,0.05,0.0,1.0
brauer2006apes,robert,m,focal_participant,fraukje,f,competitor,chimpanzee,robert_fraukje,nosoc-sam,0.0,65.0,1.0,0.0,0.0,0.0,0.0,8.0,74.0,0.8783783783783784,0.0,0.0
brauer2006apes,robert,m,focal_participant,fraukje,f,competitor,chimpanzee,robert_fraukje,nosoc-dif,2.0,38.0,1.0,0.0,1.0,1.0,5.0,2.0,68.0,0.5588235294117647,0.0,1.0
brauer2006apes,robert,m,focal_participant,fraukje,f,competitor,chimpanzee,robert_fraukje,soc-dif,3.0,36.0,1.0,0.0,0.0,3.0,4.0,1.0,68.0,0.5294117647058824,0.0,1.0
brauer2006apes,robert,m,focal_participant,fraukje,f,competitor,chimpanzee,robert_fraukje,soc-sam,3.0,30.0,1.0,1.0,1.0,6.0,2.0,0.0,68.0,0.4411764705882353,1.0,1.0
brauer2006apes,fraukje,f,focal_participant,robert,m,competitor,chimpanzee,fraukje_robert,soc-sam,9.0,14.0,1.0,1.0,1.0,7.0,0.0,1.0,74.0,0.1891891891891892,1.0,1.0
brauer2006apes,fraukje,f,focal_participant,robert,m,competitor,chimpanzee,fraukje_robert,soc-dif,8.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,72.0,0.0,0.0,1.0
brauer2006apes,fraukje,f,focal_participant,robert,m,competitor,chimpanzee,fraukje_robert,nosoc-sam,8.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,71.0,0.0,1.0,1.0
brauer2006apes,fraukje,f,focal_participant,robert,m,competitor,chimpanzee,fraukje_robert,nosoc-dif,10.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,66.0,0.0,0.0,1.0
brauer2006apes,robert,m,focal_participant,brent,m,competitor,chimpanzee,robert_brent,nosoc-dif,0.0,71.0,1.0,0.0,0.0,0.0,0.0,8.0,83.0,0.8554216867469879,0.0,0.0
brauer2006apes,robert,m,focal_participant,brent,m,competitor,chimpanzee,robert_brent,nosoc-sam,0.0,72.0,1.0,0.0,1.0,0.0,0.0,8.0,89.0,0.8089887640449438,0.0,0.0
brauer2006apes,robert,m,focal_participant,brent,m,competitor,chimpanzee,robert_brent,soc-sam,0.0,74.0,1.0,0.0,0.0,0.0,0.0,8.0,80.0,0.925,0.0,0.0
brauer2006apes,robert,m,focal_participant,brent,m,competitor,chimpanzee,robert_brent,soc-dif,0.0,77.0,1.0,0.0,1.0,0.0,0.0,8.0,83.0,0.927710843373494,0.0,0.0
brauer2006apes,brent,m,focal_participant,robert,m,competitor,chimpanzee,brent_robert,soc-dif,7.0,21.0,1.0,0.0,1.0,4.0,4.0,0.0,95.0,0.22105263157894736,0.0,1.0
brauer2006apes,brent,m,focal_participant,robert,m,competitor,chimpanzee,brent_robert,soc-sam,10.0,4.0,1.0,0.0,1.0,8.0,0.0,0.0,76.0,0.05263157894736842,0.0,1.0
brauer2006apes,brent,m,focal_participant,robert,m,competitor,chimpanzee,brent_robert,nosoc-sam,0.0,69.0,1.0,0.0,0.0,0.0,0.0,8.0,77.0,0.8961038961038961,0.0,0.0
brauer2006apes,brent,m,focal_participant,robert,m,competitor,chimpanzee,brent_robert,nosoc-dif,0.0,79.0,1.0,0.0,0.0,0.0,0.0,8.0,92.0,0.8586956521739131,0.0,0.0
brauer2006apes,gertrudia,f,focal_participant,fifi,f,competitor,chimpanzee,gertrudia_fifi,soc-sam,9.0,21.0,1.0,0.0,1.0,8.0,0.0,0.0,92.0,0.22826086956521738,0.0,1.0
brauer2006apes,fifi,f,focal_participant,gertrudia,f,competitor,chimpanzee,fifi_gertrudia,soc-sam,0.0,88.0,1.0,3.0,0.0,0.0,0.0,8.0,96.0,0.9166666666666666,1.0,0.0
brauer2006apes,gertrudia,f,focal_participant,fifi,f,competitor,chimpanzee,gertrudia_fifi,soc-dif,7.0,31.0,1.0,0.0,1.0,6.0,2.0,0.0,100.0,0.31,0.0,1.0
brauer2006apes,fifi,f,focal_participant,gertrudia,f,competitor,chimpanzee,fifi_gertrudia,soc-dif,0.0,68.0,1.0,8.0,0.0,0.0,0.0,8.0,78.0,0.8717948717948718,1.0,0.0
brauer2006apes,fifi,f,focal_participant,gertrudia,f,competitor,chimpanzee,fifi_gertrudia,nosoc-sam,0.0,94.0,1.0,0.0,0.0,0.0,0.0,8.0,94.0,1.0,0.0,0.0
brauer2006apes,fifi,f,focal_participant,gertrudia,f,competitor,chimpanzee,fifi_gertrudia,nosoc-dif,0.0,87.0,1.0,0.0,0.0,0.0,0.0,8.0,87.0,1.0,0.0,0.0
brauer2006apes,gertrudia,f,focal_participant,fifi,f,competitor,chimpanzee,gertrudia_fifi,nosoc-dif,3.0,28.0,1.0,0.0,1.0,8.0,0.0,0.0,86.0,0.32558139534883723,0.0,1.0
brauer2006apes,gertrudia,f,focal_participant,fifi,f,competitor,chimpanzee,gertrudia_fifi,nosoc-sam,2.0,25.0,1.0,0.0,1.0,7.0,1.0,0.0,97.0,0.25773195876288657,0.0,1.0
brauer2006apes,natascha,f,focal_participant,corry,f,competitor,chimpanzee,natascha_corry,nosoc-dif,2.0,70.0,1.0,2.0,0.0,0.0,8.0,0.0,87.0,0.8045977011494253,1.0,1.0
brauer2006apes,natascha,f,focal_participant,corry,f,competitor,chimpanzee,natascha_corry,nosoc-sam,0.0,55.0,1.0,1.0,0.0,0.0,6.0,2.0,80.0,0.6875,1.0,0.0
brauer2006apes,corry,f,focal_participant,natascha,f,competitor,chimpanzee,corry_natascha,soc-dif,0.0,90.0,1.0,0.0,0.0,0.0,0.0,8.0,90.0,1.0,0.0,0.0
brauer2006apes,natascha,f,focal_participant,corry,f,competitor,chimpanzee,natascha_corry,soc-dif,0.0,60.0,1.0,0.0,0.0,1.0,7.0,0.0,110.0,0.5454545454545454,0.0,0.0
brauer2006apes,natascha,f,focal_participant,corry,f,competitor,chimpanzee,natascha_corry,soc-sam,0.0,74.0,1.0,0.0,0.0,0.0,2.0,6.0,89.0,0.8314606741573034,0.0,0.0
brauer2006apes,corry,f,focal_participant,natascha,f,competitor,chimpanzee,corry_natascha,soc-sam,0.0,81.0,1.0,0.0,0.0,0.0,0.0,8.0,81.0,1.0,0.0,0.0
brauer2006apes,corry,f,focal_participant,natascha,f,competitor,chimpanzee,corry_natascha,nosoc-sam,0.0,92.0,1.0,0.0,0.0,0.0,0.0,8.0,92.0,1.0,0.0,0.0
brauer2006apes,corry,f,focal_participant,natascha,f,competitor,chimpanzee,corry_natascha,nosoc-dif,0.0,92.0,1.0,0.0,0.0,0.0,0.0,8.0,92.0,1.0,0.0,0.0
brauer2006apes,natascha,f,focal_participant,brent,m,competitor,chimpanzee,natascha_brent,nosoc-dif,0.0,64.0,1.0,4.0,0.0,0.0,0.0,8.0,86.0,0.7441860465116279,1.0,0.0
brauer2006apes,natascha,f,focal_participant,brent,m,competitor,chimpanzee,natascha_brent,nosoc-sam,0.0,77.0,1.0,1.0,0.0,0.0,0.0,8.0,90.0,0.8555555555555555,1.0,0.0
brauer2006apes,natascha,f,focal_participant,brent,m,competitor,chimpanzee,natascha_brent,soc-sam,0.0,88.0,1.0,2.0,0.0,0.0,0.0,8.0,97.0,0.9072164948453608,1.0,0.0
brauer2006apes,brent,m,focal_participant,natascha,f,competitor,chimpanzee,brent_natascha,soc-dif,8.0,62.0,1.0,0.0,1.0,0.0,7.0,1.0,98.0,0.6326530612244898,0.0,1.0
brauer2006apes,brent,m,focal_participant,natascha,f,competitor,chimpanzee,brent_natascha,soc-sam,1.0,99.0,1.0,0.0,0.0,0.0,5.0,3.0,99.0,1.0,0.0,1.0
brauer2006apes,natascha,f,focal_participant,brent,m,competitor,chimpanzee,natascha_brent,soc-dif,1.0,85.0,1.0,0.0,0.0,0.0,8.0,0.0,99.0,0.8585858585858586,0.0,1.0
brauer2006apes,brent,m,focal_participant,natascha,f,competitor,chimpanzee,brent_natascha,nosoc-dif,1.0,89.0,1.0,0.0,0.0,0.0,8.0,0.0,95.0,0.9368421052631579,0.0,1.0
brauer2006apes,brent,m,focal_participant,natascha,f,competitor,chimpanzee,brent_natascha,nosoc-sam,1.0,63.0,1.0,0.0,0.0,0.0,6.0,2.0,93.0,0.6774193548387096,0.0,1.0
