study_id,experiment,model_name,participant,age_in_years,z_age,sex,species,species_subgroup,phase,phase_temp,session_within_number_of_boxes,session_within_phase,session_overall,trial_number,z_trial_number,trial_id,choice_nr_within_trial,order,number_boxes,choice_where,choice_correct,last_choice,any_error_earlier,cup_id,choice_id,error_ny,number_cups,cup_is_edge,cup_is_edge_code,z_lag_from_last_choice,any_code,z_number_boxes,lag_from_last_choice,trial_correct,number_redundant_searched,first_choice_feature,first_choice,second_choice_feature,second_choice,second_choice_correct,third_choice_feature,third_choice,third_choice_correct,fourth_choice_feature,fourth_choice,fourth_choice_correct,fifth_choice_feature,fifth_choice,fifth_choice_correct,sixth_choice_feature,sixth_choice,sixth_choice_correct,choice_latency,absence_latency
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,4,6,0.710025056937734,182.0,4.0,1,4,3.0,1.0,1.0,0.0,2.0,493.0,0.0,3.0,yes,0.495605138607167,1.01252974438472,-0.041920216362407,-0.897481978934732,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,4,6,0.710025056937734,182.0,4.0,1,4,3.0,1.0,2.0,0.0,4.0,493.0,0.0,3.0,no,-0.504394861392833,0.0550287904556912,-0.041920216362407,-0.897481978934732,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,4,6,0.710025056937734,182.0,4.0,1,4,3.0,1.0,3.0,0.0,5.0,493.0,0.0,3.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,-0.897481978934732,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,1,-1.21540042749737,183.0,2.0,1,5,3.0,1.0,1.0,0.0,2.0,494.0,0.0,1.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,1,-1.21540042749737,183.0,3.0,1,5,4.0,1.0,1.0,0.0,2.0,495.0,0.0,2.0,yes,0.495605138607167,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,1,-1.21540042749737,183.0,3.0,1,5,4.0,1.0,2.0,0.0,3.0,495.0,0.0,2.0,no,-0.504394861392833,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,1,-1.21540042749737,183.0,4.0,1,5,6.0,1.0,1.0,0.0,2.0,496.0,0.0,3.0,yes,0.495605138607167,1.01252974438472,-0.041920216362407,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,1,-1.21540042749737,183.0,4.0,1,5,6.0,1.0,2.0,0.0,3.0,496.0,0.0,3.0,no,-0.504394861392833,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,1,-1.21540042749737,183.0,4.0,1,5,6.0,1.0,3.0,0.0,4.0,496.0,0.0,3.0,no,-0.504394861392833,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,1,-1.21540042749737,183.0,5.0,1,5,4.0,0.0,1.0,0.0,2.0,497.0,0.0,4.0,yes,0.495605138607167,1.97003069831374,-0.041920216362407,0.130694509713191,4.0,,,,,,,,,,,,,,,,,,,,0.0,7.28
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,1,-1.21540042749737,183.0,5.0,1,5,4.0,0.0,2.0,0.0,3.0,497.0,0.0,4.0,no,-0.504394861392833,1.01252974438472,-0.041920216362407,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,0.0,7.28
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,1,-1.21540042749737,183.0,5.0,1,5,4.0,0.0,3.0,0.0,4.0,497.0,1.0,4.0,no,-0.504394861392833,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,7.28
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,1,-1.21540042749737,183.0,5.0,1,5,4.0,0.0,4.0,0.0,6.0,497.0,0.0,4.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,7.28
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,2,-0.830315330610353,184.0,2.0,1,5,2.0,1.0,1.0,0.0,5.0,498.0,0.0,1.0,no,-0.504394861392833,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,2,-0.830315330610353,184.0,3.0,1,5,3.0,1.0,2.0,0.0,2.0,499.0,0.0,2.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,2,-0.830315330610353,184.0,3.0,1,5,3.0,1.0,1.0,0.0,5.0,499.0,0.0,2.0,no,-0.504394861392833,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,2,-0.830315330610353,184.0,4.0,1,5,6.0,1.0,2.0,0.0,2.0,500.0,0.0,3.0,yes,0.495605138607167,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,2,-0.830315330610353,184.0,4.0,1,5,6.0,1.0,3.0,0.0,3.0,500.0,0.0,3.0,no,-0.504394861392833,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,2,-0.830315330610353,184.0,4.0,1,5,6.0,1.0,1.0,0.0,5.0,500.0,0.0,3.0,no,-0.504394861392833,1.01252974438472,-0.041920216362407,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,2,-0.830315330610353,184.0,5.0,1,5,3.0,0.0,2.0,0.0,2.0,501.0,0.0,4.0,yes,0.495605138607167,1.01252974438472,-0.041920216362407,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,2,-0.830315330610353,184.0,5.0,1,5,3.0,0.0,3.0,0.0,3.0,501.0,1.0,4.0,no,-0.504394861392833,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,2,-0.830315330610353,184.0,5.0,1,5,3.0,0.0,1.0,0.0,5.0,501.0,0.0,4.0,no,-0.504394861392833,1.97003069831374,-0.041920216362407,0.130694509713191,4.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,2,-0.830315330610353,184.0,5.0,1,5,3.0,0.0,4.0,0.0,6.0,501.0,0.0,4.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,3,-0.445230233723331,185.0,2.0,1,5,2.0,1.0,1.0,0.0,4.0,502.0,0.0,1.0,no,-0.504394861392833,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,3,-0.445230233723331,185.0,3.0,1,5,5.0,1.0,2.0,0.0,2.0,503.0,0.0,2.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,3,-0.445230233723331,185.0,3.0,1,5,5.0,1.0,1.0,0.0,4.0,503.0,0.0,2.0,no,-0.504394861392833,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,3,-0.445230233723331,185.0,4.0,1,5,6.0,1.0,2.0,0.0,2.0,504.0,0.0,3.0,yes,0.495605138607167,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,3,-0.445230233723331,185.0,4.0,1,5,6.0,1.0,1.0,0.0,4.0,504.0,0.0,3.0,no,-0.504394861392833,1.01252974438472,-0.041920216362407,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,3,-0.445230233723331,185.0,4.0,1,5,6.0,1.0,3.0,0.0,5.0,504.0,0.0,3.0,no,-0.504394861392833,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,3,-0.445230233723331,185.0,5.0,1,5,4.0,0.0,2.0,0.0,2.0,505.0,0.0,4.0,yes,0.495605138607167,1.01252974438472,-0.041920216362407,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,1.92,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,3,-0.445230233723331,185.0,5.0,1,5,4.0,0.0,1.0,0.0,4.0,505.0,1.0,4.0,no,-0.504394861392833,1.97003069831374,-0.041920216362407,0.130694509713191,4.0,,,,,,,,,,,,,,,,,,,,1.92,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,3,-0.445230233723331,185.0,5.0,1,5,4.0,0.0,3.0,0.0,5.0,505.0,0.0,4.0,no,-0.504394861392833,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,1.92,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,3,-0.445230233723331,185.0,5.0,1,5,4.0,0.0,4.0,0.0,6.0,505.0,0.0,4.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,1.92,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,4,-0.0601451368363095,186.0,2.0,1,5,2.0,1.0,1.0,0.0,4.0,506.0,0.0,1.0,no,-0.504394861392833,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,4,-0.0601451368363095,186.0,3.0,1,5,6.0,1.0,2.0,0.0,2.0,507.0,0.0,2.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,4,-0.0601451368363095,186.0,3.0,1,5,6.0,1.0,1.0,0.0,4.0,507.0,0.0,2.0,no,-0.504394861392833,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,4,-0.0601451368363095,186.0,4.0,1,5,3.0,1.0,2.0,0.0,2.0,508.0,0.0,3.0,yes,0.495605138607167,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,4,-0.0601451368363095,186.0,4.0,1,5,3.0,1.0,1.0,0.0,4.0,508.0,0.0,3.0,no,-0.504394861392833,1.01252974438472,-0.041920216362407,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,4,-0.0601451368363095,186.0,4.0,1,5,3.0,1.0,3.0,0.0,6.0,508.0,0.0,3.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,4,-0.0601451368363095,186.0,5.0,1,5,4.0,0.0,2.0,0.0,2.0,509.0,0.0,4.0,yes,0.495605138607167,1.01252974438472,-0.041920216362407,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,2.32,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,4,-0.0601451368363095,186.0,5.0,1,5,4.0,0.0,4.0,0.0,3.0,509.0,0.0,4.0,no,-0.504394861392833,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,2.32,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,4,-0.0601451368363095,186.0,5.0,1,5,4.0,0.0,1.0,0.0,4.0,509.0,1.0,4.0,no,-0.504394861392833,1.97003069831374,-0.041920216362407,0.130694509713191,4.0,,,,,,,,,,,,,,,,,,,,2.32,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,4,-0.0601451368363095,186.0,5.0,1,5,4.0,0.0,3.0,0.0,6.0,509.0,0.0,4.0,yes,0.495605138607167,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,2.32,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,5,0.324939960050712,187.0,2.0,1,5,2.0,1.0,1.0,0.0,4.0,510.0,0.0,1.0,no,-0.504394861392833,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,5,0.324939960050712,187.0,3.0,1,5,6.0,1.0,2.0,0.0,2.0,511.0,0.0,2.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,5,0.324939960050712,187.0,3.0,1,5,6.0,1.0,1.0,0.0,4.0,511.0,0.0,2.0,no,-0.504394861392833,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,5,0.324939960050712,187.0,4.0,1,5,4.0,0.0,2.0,0.0,2.0,512.0,0.0,3.0,yes,0.495605138607167,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,5,0.324939960050712,187.0,4.0,1,5,4.0,0.0,1.0,0.0,4.0,512.0,1.0,3.0,no,-0.504394861392833,1.01252974438472,-0.041920216362407,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,5,0.324939960050712,187.0,4.0,1,5,4.0,0.0,3.0,0.0,6.0,512.0,0.0,3.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,5,0.324939960050712,187.0,5.0,1,5,4.0,0.0,2.0,1.0,2.0,513.0,0.0,3.0,yes,0.495605138607167,1.01252974438472,0.958079783637593,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,0.0,7.88
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,5,0.324939960050712,187.0,5.0,1,5,4.0,0.0,4.0,1.0,4.0,513.0,1.0,3.0,no,-0.504394861392833,-0.902472163473334,0.958079783637593,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,7.88
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,5,5,0.324939960050712,187.0,5.0,1,5,4.0,0.0,3.0,1.0,6.0,513.0,0.0,3.0,yes,0.495605138607167,0.0550287904556912,0.958079783637593,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,7.88
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,6,0.710025056937734,188.0,2.0,1,5,2.0,1.0,1.0,0.0,6.0,514.0,0.0,1.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,6,0.710025056937734,188.0,3.0,1,5,4.0,1.0,2.0,0.0,2.0,515.0,0.0,2.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,6,0.710025056937734,188.0,3.0,1,5,4.0,1.0,1.0,0.0,6.0,515.0,0.0,2.0,yes,0.495605138607167,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,6,0.710025056937734,188.0,4.0,1,5,5.0,1.0,2.0,0.0,2.0,516.0,0.0,3.0,yes,0.495605138607167,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,6,0.710025056937734,188.0,4.0,1,5,5.0,1.0,3.0,0.0,4.0,516.0,0.0,3.0,no,-0.504394861392833,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,6,0.710025056937734,188.0,4.0,1,5,5.0,1.0,1.0,0.0,6.0,516.0,0.0,3.0,yes,0.495605138607167,1.01252974438472,-0.041920216362407,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,6,0.710025056937734,188.0,5.0,1,5,3.0,1.0,2.0,0.0,2.0,517.0,0.0,4.0,yes,0.495605138607167,1.01252974438472,-0.041920216362407,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,6,0.710025056937734,188.0,5.0,1,5,3.0,1.0,3.0,0.0,4.0,517.0,0.0,4.0,no,-0.504394861392833,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,6,0.710025056937734,188.0,5.0,1,5,3.0,1.0,4.0,0.0,5.0,517.0,0.0,4.0,no,-0.504394861392833,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,6,0.710025056937734,188.0,5.0,1,5,3.0,1.0,1.0,0.0,6.0,517.0,0.0,4.0,yes,0.495605138607167,1.97003069831374,-0.041920216362407,0.130694509713191,4.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,7,1.09511015382476,189.0,2.0,1,5,2.0,1.0,1.0,0.0,6.0,518.0,0.0,1.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,7,1.09511015382476,189.0,3.0,1,5,4.0,1.0,2.0,0.0,2.0,519.0,0.0,2.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,7,1.09511015382476,189.0,3.0,1,5,4.0,1.0,1.0,0.0,6.0,519.0,0.0,2.0,yes,0.495605138607167,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,7,1.09511015382476,189.0,4.0,1,5,5.0,1.0,2.0,0.0,2.0,520.0,0.0,3.0,yes,0.495605138607167,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,7,1.09511015382476,189.0,4.0,1,5,5.0,1.0,3.0,0.0,4.0,520.0,0.0,3.0,no,-0.504394861392833,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,7,1.09511015382476,189.0,4.0,1,5,5.0,1.0,1.0,0.0,6.0,520.0,0.0,3.0,yes,0.495605138607167,1.01252974438472,-0.041920216362407,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,7,1.09511015382476,189.0,5.0,1,5,3.0,1.0,2.0,0.0,2.0,521.0,0.0,4.0,yes,0.495605138607167,1.01252974438472,-0.041920216362407,0.130694509713191,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,7,1.09511015382476,189.0,5.0,1,5,3.0,1.0,3.0,0.0,4.0,521.0,0.0,4.0,no,-0.504394861392833,0.0550287904556912,-0.041920216362407,0.130694509713191,2.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,7,1.09511015382476,189.0,5.0,1,5,3.0,1.0,4.0,0.0,5.0,521.0,0.0,4.0,no,-0.504394861392833,-0.902472163473334,-0.041920216362407,0.130694509713191,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,2.0,6,7,1.09511015382476,189.0,5.0,1,5,3.0,1.0,1.0,0.0,6.0,521.0,0.0,4.0,yes,0.495605138607167,1.97003069831374,-0.041920216362407,0.130694509713191,4.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
volter2019chimpanzees,1,error_data_glmm01,riet,38,0.94148334671027,f,chimpanzee,a,feature_space,feature_space,,1.0,7,1,-1.21540042749737,190.0,2.0,1,6,4.0,1.0,1.0,0.0,6.0,522.0,0.0,1.0,yes,0.495605138607167,-0.902472163473334,-0.041920216362407,1.15887099836111,1.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
