study_id,experiment,participant,age_in_years,sex,species,present,condition,group,production,tools_prepared,grapes_eaten,success
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,1.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,14.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,2.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,1.0,4.0,0.5
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,4.0,0.0,0.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,16.0,4.0,0.5
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,1.0,5.0,0.625
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,0.0,7.0,0.875
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,4.0,1.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,3.0,0.0,0.0
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,0.0,2.0,0.25
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,0.0,2.0,0.25
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,1.0,2.0,0.25
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,4.0,2.0,0.25
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,2.0,3.0,0.375
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,5.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,1.0,3.0,0.375
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,1.0,1.0,0.125
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,1.0,2.0,0.25
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,4.0,3.0,0.375
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,0.0,3.0,0.375
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,1.0,2.0,0.25
brauer2015apes,1,dokana,21,f,orangutan,,all-grape,1,50_sec_1,0.0,3.0,0.375
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,2.0,1.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,2.0,1.0,1.0
brauer2015apes,1,dokana,21,f,orangutan,,one-grape,1,50_sec_1,4.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,4.0,1.0,0.125
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,4.0,2.0,0.25
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,4.0,0.0,0.0
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,4.0,1.0,0.125
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,4.0,1.0,0.125
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,1.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,3.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,3.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,1.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,3.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,2.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,2.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,1.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,1.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,2.0,1.0,0.125
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,1.0,1.0,0.125
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,3.0,2.0,0.25
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,0.0,1.0,0.125
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,one-grape,1,50_sec_1,3.0,1.0,1.0
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,1.0,1.0,0.125
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,0.0,1.0,0.125
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,2.0,1.0,0.125
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,0.0,2.0,0.25
brauer2015apes,1,kila,10,f,orangutan,,all-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,2.0,1.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,2.0,1.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,2.0,1.0,0.125
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,2.0,2.0,0.25
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,1.0,2.0,0.25
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,2.0,2.0,0.25
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,0.0,3.0,0.375
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,1.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,3.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,3.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,0.0,1.0,0.125
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,0.0,1.0,0.125
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,1.0,2.0,0.25
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,2.0,2.0,0.25
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,0.0,0.0,0.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,0.0,3.0,0.375
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,0.0,2.0,0.25
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,1.0,3.0,0.375
brauer2015apes,1,padana,13,f,orangutan,,all-grape,1,50_sec_1,0.0,3.0,0.375
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,0.0,5.0,0.625
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,2.0,0.0,0.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,1.0,0.0,0.0
brauer2015apes,1,padana,13,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,4.0,3.0,0.375
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,1.0,1.0,0.125
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,4.0,4.0,0.5
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,6.0,1.0,0.125
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,5.0,1.0,0.125
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,2.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,5.0,6.0,0.75
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,2.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,3.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,2.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,2.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,1.0,0.0,0.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,2.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,2.0,6.0,0.75
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,1.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,3.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,3.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,3.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,2.0,2.0,0.25
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,4.0,1.0,0.125
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,0.0,1.0,0.125
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,0.0,2.0,0.25
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,1.0,1.0,0.125
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,4.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,2.0,2.0,0.25
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,4.0,3.0,0.375
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,4.0,1.0,0.125
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,2.0,1.0,0.125
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,50_sec_1,1.0,1.0,0.125
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,4.0,7.0,0.875
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,4.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,1.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,2.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,50_sec_1,1.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,4.0,3.0,0.375
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,3.0,0.375
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,3.0,0.375
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,5.0,0.625
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,4.0,0.5
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,5.0,0.625
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,4.0,0.5
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,4.0,0.5
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,4.0,0.5
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,7.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,1.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,2.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,2.0,0.0,0.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,2.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,2.0,3.0,0.375
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,4.0,4.0,0.5
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,4.0,5.0,0.625
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,5.0,0.625
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,50_sec_1,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,5.0,0.625
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,5.0,0.625
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,0.0,4.0,0.5
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,50_sec_1,1.0,4.0,0.5
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,50_sec_1,0.0,0.0,0.0
