study_id,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,partner_position,session,trial,condition,position_larger_food,choice_made,largerchoice_yes1_no0
amici2018social,social_inhibition_task_socinh2,2014,1,23,kara,8,f,focal_participant,,,,,chimpanzee,,,1,12,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,23,kara,8,f,focal_participant,,,,,chimpanzee,,,2,1,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,23,kara,8,f,focal_participant,,,,,chimpanzee,,,2,2,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,23,kara,8,f,focal_participant,,,,,chimpanzee,,,2,3,preference_phase,left,right,0
amici2018social,social_inhibition_task_socinh2,2014,1,23,kara,8,f,focal_participant,,,,,chimpanzee,,,2,4,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,23,kara,8,f,focal_participant,,,,,chimpanzee,,,2,5,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,23,kara,8,f,focal_participant,,,,,chimpanzee,,,2,6,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,23,kara,8,f,focal_participant,,,,,chimpanzee,,,2,7,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,23,kara,8,f,focal_participant,,,,,chimpanzee,,,2,8,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,23,kara,8,f,focal_participant,,,,,chimpanzee,,,2,9,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,23,kara,8,f,focal_participant,,,,,chimpanzee,,,2,10,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,23,kara,8,f,focal_participant,,,,,chimpanzee,,,2,11,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,23,kara,8,f,focal_participant,,,,,chimpanzee,,,2,12,preference_phase,left,right,0
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,3,1,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,3,2,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,3,3,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,3,4,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,3,5,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,3,6,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,3,7,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,3,8,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,3,9,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,3,10,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,3,11,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,3,12,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,4,1,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,4,2,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,4,3,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,4,4,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,4,5,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,4,6,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,4,7,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,4,8,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,4,9,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,4,10,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,4,11,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,24,kara,8,f,focal_participant,,,,,chimpanzee,,,4,12,preference_phase,left,right,0
amici2018social,social_inhibition_task_socinh2,2013,10,10,kibara,9,f,focal_participant,,,,,gorilla,,,1,1,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,10,kibara,9,f,focal_participant,,,,,gorilla,,,1,2,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,10,kibara,9,f,focal_participant,,,,,gorilla,,,1,3,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,10,kibara,9,f,focal_participant,,,,,gorilla,,,1,4,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,10,kibara,9,f,focal_participant,,,,,gorilla,,,1,5,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,10,kibara,9,f,focal_participant,,,,,gorilla,,,1,6,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,10,kibara,9,f,focal_participant,,,,,gorilla,,,1,7,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,10,kibara,9,f,focal_participant,,,,,gorilla,,,1,8,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,10,kibara,9,f,focal_participant,,,,,gorilla,,,1,9,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,10,kibara,9,f,focal_participant,,,,,gorilla,,,1,10,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,10,kibara,9,f,focal_participant,,,,,gorilla,,,1,11,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,10,kibara,9,f,focal_participant,,,,,gorilla,,,1,12,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,2,1,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,2,2,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,2,3,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,2,4,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,2,5,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,2,6,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,2,7,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,2,8,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,2,9,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,2,10,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,2,11,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,2,12,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,3,1,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,3,2,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,3,3,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,3,4,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,3,5,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,3,6,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,3,7,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,3,8,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,3,9,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,3,10,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,3,11,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,11,kibara,9,f,focal_participant,,,,,gorilla,,,3,12,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,14,kibara,9,f,focal_participant,,,,,gorilla,,,4,1,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,14,kibara,9,f,focal_participant,,,,,gorilla,,,4,2,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,14,kibara,9,f,focal_participant,,,,,gorilla,,,4,3,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,14,kibara,9,f,focal_participant,,,,,gorilla,,,4,4,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,14,kibara,9,f,focal_participant,,,,,gorilla,,,4,5,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,14,kibara,9,f,focal_participant,,,,,gorilla,,,4,6,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,14,kibara,9,f,focal_participant,,,,,gorilla,,,4,7,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,14,kibara,9,f,focal_participant,,,,,gorilla,,,4,8,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,14,kibara,9,f,focal_participant,,,,,gorilla,,,4,9,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,14,kibara,9,f,focal_participant,,,,,gorilla,,,4,10,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,14,kibara,9,f,focal_participant,,,,,gorilla,,,4,11,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,14,kibara,9,f,focal_participant,,,,,gorilla,,,4,12,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,1,1,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,1,2,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,1,3,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,1,4,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,1,5,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,1,6,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,1,7,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,1,8,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,1,9,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,1,10,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,1,11,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,1,12,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,2,1,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,2,2,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,2,3,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,2,4,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,2,5,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,2,6,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,2,7,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,2,8,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,2,9,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,2,10,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,2,11,training_phase,left,,0
amici2018social,social_inhibition_task_socinh2,2013,10,9,kibara,9,f,focal_participant,,,,,gorilla,,,2,12,training_phase,right,,0
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,1,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,2,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,3,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,4,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,5,preference_phase,left,right,0
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,6,preference_phase,left,right,0
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,7,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,8,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,9,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,10,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,11,preference_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,12,preference_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,1,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,2,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,3,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,4,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,5,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,6,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,7,training_phase,left,right,0
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,8,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,9,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,10,training_phase,right,right,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,11,training_phase,left,left,1
amici2018social,social_inhibition_task_socinh2,2014,1,21,kofi,8,m,focal_participant,,,,,chimpanzee,,,1,12,training_phase,left,left,1
