study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,dyad_sex,species_subgroup,phase,session,trial,condition,pull_left,pull_right,success_left,success_right,efficiency_score,number_grapes_left,number_grapes_right,latency_pull_left,latency_pull_right,min_latency,coordination
sanchez2019chimpanzees,2016,12,11,corry,40,f,focal_participant_right,frodo,23,m,focal_participant_left,chimpanzee,corrie_frodo,mix,a,2,8,8,top,no,yes,no,yes,2,0,2,15.0,0.56,0.56,no
sanchez2019chimpanzees,2016,7,27,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,1,1,bot,yes,yes,yes,yes,2,1,1,1.08,2.16,1.08,no
sanchez2019chimpanzees,2016,7,27,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,1,2,bot,yes,yes,yes,no,1,1,0,1.84,1.24,1.24,no
sanchez2019chimpanzees,2016,7,27,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,1,3,bot,yes,yes,yes,no,2,2,0,0.44,7.44,0.44,no
sanchez2019chimpanzees,2016,7,27,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,1,4,bot,yes,yes,yes,no,1,1,0,0.68,2.16,0.68,no
sanchez2019chimpanzees,2016,7,27,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,1,5,bot,yes,yes,no,no,0,0,0,3.12,10.24,3.12,no
sanchez2019chimpanzees,2016,7,27,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,1,6,bot,yes,yes,no,no,0,0,0,0.28,6.24,0.28,no
sanchez2019chimpanzees,2016,7,27,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,1,7,bot,yes,yes,no,yes,1,0,1,0.56,9.28,0.56,no
sanchez2019chimpanzees,2016,7,27,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,1,8,bot,yes,yes,no,no,0,0,0,0.4,3.88,0.4,no
sanchez2019chimpanzees,2016,7,28,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,2,1,bot,yes,yes,no,no,0,0,0,9.64,4.92,4.92,no
sanchez2019chimpanzees,2016,7,28,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,2,2,bot,yes,no,no,no,0,0,0,12.36,15.0,12.36,no
sanchez2019chimpanzees,2016,7,28,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,2,3,bot,yes,no,no,yes,2,0,2,4.16,15.0,4.16,no
sanchez2019chimpanzees,2016,7,28,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,2,4,bot,yes,no,no,yes,1,0,1,8.84,15.0,8.84,no
sanchez2019chimpanzees,2016,7,28,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,2,5,bot,yes,yes,no,no,0,0,0,7.64,13.6,7.64,no
sanchez2019chimpanzees,2016,7,28,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,2,6,bot,yes,no,no,yes,2,0,2,11.4,15.0,11.4,no
sanchez2019chimpanzees,2016,7,28,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,2,7,bot,yes,no,no,no,0,0,0,5.8,15.0,5.8,no
sanchez2019chimpanzees,2016,7,28,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,2,8,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,7,28,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,1,1,top,yes,yes,yes,no,1,1,0,5.0,5.96,5,no
sanchez2019chimpanzees,2016,7,28,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,1,2,top,yes,yes,yes,no,2,2,0,0.36,2.4,0.36,no
sanchez2019chimpanzees,2016,7,28,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,1,3,top,yes,yes,no,yes,1,0,1,0.4,0.0,0,no
sanchez2019chimpanzees,2016,7,28,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,1,4,top,yes,yes,yes,yes,2,1,1,1.32,2.12,1.32,yes
sanchez2019chimpanzees,2016,7,28,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,1,5,top,yes,yes,yes,no,2,2,0,1.28,3.28,1.28,no
sanchez2019chimpanzees,2016,7,28,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,1,6,top,yes,yes,no,yes,2,0,2,1.16,0.8,0.8,no
sanchez2019chimpanzees,2016,7,28,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,1,7,top,no,yes,no,yes,2,0,2,15.0,0.8,0.8,no
sanchez2019chimpanzees,2016,7,28,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,1,8,top,yes,yes,yes,yes,2,1,1,1.68,0.0,0,no
sanchez2019chimpanzees,2016,7,29,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,3,1,bot,yes,yes,no,no,0,0,0,1.32,11.32,1.32,no
sanchez2019chimpanzees,2016,7,29,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,3,2,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,7,29,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,3,3,bot,yes,no,no,no,0,0,0,10.68,15.0,10.68,no
sanchez2019chimpanzees,2016,7,29,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,3,4,bot,no,yes,yes,no,2,2,0,15.0,10.68,10.68,no
sanchez2019chimpanzees,2016,7,29,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,3,5,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,7,29,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,3,6,bot,no,yes,no,no,0,0,0,15.0,6.24,6.24,no
sanchez2019chimpanzees,2016,7,29,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,3,7,bot,no,yes,yes,no,2,2,0,15.0,4.6,4.6,no
sanchez2019chimpanzees,2016,7,29,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,3,8,bot,no,yes,yes,no,2,2,0,15.0,6.4,6.4,no
sanchez2019chimpanzees,2016,7,29,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,2,1,top,yes,no,yes,no,2,2,0,10.08,15.0,10.08,no
sanchez2019chimpanzees,2016,7,29,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,2,2,top,yes,no,yes,no,2,2,0,1.48,15.0,1.48,no
sanchez2019chimpanzees,2016,7,29,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,2,3,top,yes,yes,yes,no,2,2,0,0.16,0.68,0.16,no
sanchez2019chimpanzees,2016,7,29,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,2,4,top,yes,yes,yes,no,1,1,0,0.84,1.2,0.84,no
sanchez2019chimpanzees,2016,7,29,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,2,5,top,yes,yes,yes,yes,2,1,1,0.96,0.04,0.04,no
sanchez2019chimpanzees,2016,7,29,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,2,6,top,yes,yes,no,yes,1,0,1,0.76,0.16,0.16,no
sanchez2019chimpanzees,2016,7,29,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,2,7,top,yes,yes,yes,no,2,2,0,0.04,0.36,0.04,no
sanchez2019chimpanzees,2016,7,29,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,2,8,top,yes,no,yes,no,2,2,0,0.4,15.0,0.4,no
sanchez2019chimpanzees,2016,7,29,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,4,1,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,7,29,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,4,2,bot,yes,no,no,yes,1,0,1,8.4,15.0,8.4,no
sanchez2019chimpanzees,2016,7,29,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,4,3,bot,yes,no,no,no,0,0,0,9.24,15.0,9.24,no
sanchez2019chimpanzees,2016,7,29,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,4,4,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,7,29,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,4,5,bot,yes,no,no,yes,2,0,2,13.88,15.0,13.88,no
sanchez2019chimpanzees,2016,7,29,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,4,6,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,7,29,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,4,7,bot,yes,no,no,yes,2,0,2,12.68,15.0,12.68,no
sanchez2019chimpanzees,2016,7,29,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,4,8,bot,yes,no,no,yes,2,0,2,10.32,15.0,10.32,no
sanchez2019chimpanzees,2016,7,29,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,3,1,top,yes,yes,no,yes,1,0,1,1.0,0.28,0.28,no
sanchez2019chimpanzees,2016,7,29,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,3,2,top,yes,yes,no,yes,2,0,2,1.56,0.24,0.24,no
sanchez2019chimpanzees,2016,7,29,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,3,3,top,yes,yes,yes,no,2,2,0,0.12,1.8,0.12,no
sanchez2019chimpanzees,2016,7,29,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,3,4,top,yes,yes,yes,no,1,1,0,0.52,1.12,0.52,no
sanchez2019chimpanzees,2016,7,29,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,3,5,top,yes,yes,yes,yes,2,1,1,0.4,0.68,0.4,yes
sanchez2019chimpanzees,2016,7,29,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,3,6,top,yes,yes,yes,no,2,2,0,0.08,0.84,0.08,no
sanchez2019chimpanzees,2016,7,29,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,3,7,top,yes,yes,yes,no,1,1,0,0.96,0.32,0.32,no
sanchez2019chimpanzees,2016,7,29,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,3,8,top,yes,yes,yes,yes,2,1,1,0.52,0.68,0.52,yes
sanchez2019chimpanzees,2016,7,30,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,5,1,top,yes,no,yes,no,2,2,0,0.48,15.0,0.48,no
sanchez2019chimpanzees,2016,7,30,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,5,2,top,yes,no,yes,no,2,2,0,0.8,15.0,0.8,no
sanchez2019chimpanzees,2016,7,30,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,5,3,top,yes,no,yes,no,2,2,0,0.48,15.0,0.48,no
sanchez2019chimpanzees,2016,7,30,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,5,4,top,yes,no,yes,no,2,2,0,0.44,15.0,0.44,no
sanchez2019chimpanzees,2016,7,30,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,5,5,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,7,30,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,5,6,top,yes,no,yes,no,2,2,0,0.32,15.0,0.32,no
sanchez2019chimpanzees,2016,7,30,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,5,7,top,yes,no,yes,no,2,2,0,0.52,15.0,0.52,no
sanchez2019chimpanzees,2016,7,30,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,5,8,top,yes,no,yes,no,2,2,0,0.48,15.0,0.48,no
sanchez2019chimpanzees,2016,7,31,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,6,1,top,no,yes,no,yes,2,0,2,15.0,0.52,0.52,no
sanchez2019chimpanzees,2016,7,31,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,6,2,top,no,yes,no,yes,2,0,2,15.0,0.16,0.16,no
sanchez2019chimpanzees,2016,7,31,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,6,3,top,no,yes,no,yes,2,0,2,15.0,1.12,1.12,no
sanchez2019chimpanzees,2016,7,31,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,6,4,top,no,yes,no,yes,2,0,2,15.0,0.32,0.32,no
sanchez2019chimpanzees,2016,7,31,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,6,5,top,no,yes,no,yes,2,0,2,15.0,0.0,0,no
sanchez2019chimpanzees,2016,7,31,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,6,6,top,no,yes,no,yes,2,0,2,15.0,0.08,0.08,no
sanchez2019chimpanzees,2016,7,31,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,6,7,top,no,yes,no,yes,2,0,2,15.0,0.36,0.36,no
sanchez2019chimpanzees,2016,7,31,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,6,8,top,no,yes,no,yes,2,0,2,15.0,0.36,0.36,no
sanchez2019chimpanzees,2016,7,31,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,5,1,bot,yes,yes,yes,yes,2,1,1,1.64,2.0,1.64,no
sanchez2019chimpanzees,2016,7,31,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,5,2,bot,yes,yes,no,no,0,0,0,8.56,0.72,0.72,no
sanchez2019chimpanzees,2016,7,31,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,5,3,bot,no,yes,yes,no,2,2,0,15.0,1.56,1.56,no
sanchez2019chimpanzees,2016,7,31,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,5,4,bot,yes,yes,yes,no,1,1,0,0.56,1.16,0.56,no
sanchez2019chimpanzees,2016,7,31,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,5,5,bot,yes,yes,yes,no,2,2,0,1.4,0.88,0.88,no
sanchez2019chimpanzees,2016,7,31,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,5,6,bot,no,yes,no,no,0,0,0,15.0,0.88,0.88,no
sanchez2019chimpanzees,2016,7,31,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,5,7,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,7,31,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,5,8,bot,no,yes,yes,no,2,2,0,15.0,1.44,1.44,no
sanchez2019chimpanzees,2016,7,31,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,6,1,bot,yes,yes,no,yes,1,0,1,1.88,0.6,0.6,no
sanchez2019chimpanzees,2016,7,31,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,6,2,bot,yes,yes,yes,yes,2,1,1,1.56,1.48,1.48,no
sanchez2019chimpanzees,2016,7,31,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,6,3,bot,no,yes,no,yes,1,0,1,15.0,1.88,1.88,no
sanchez2019chimpanzees,2016,7,31,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,6,4,bot,yes,yes,no,no,0,0,0,0.72,0.64,0.64,no
sanchez2019chimpanzees,2016,7,31,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,6,5,bot,no,yes,yes,yes,2,1,1,15.0,0.8,0.8,no
sanchez2019chimpanzees,2016,7,31,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,6,6,bot,no,yes,no,yes,1,0,1,15.0,1.52,1.52,no
sanchez2019chimpanzees,2016,7,31,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,6,7,bot,yes,yes,no,yes,1,0,1,9.76,0.6,0.6,no
sanchez2019chimpanzees,2016,7,31,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,6,8,bot,no,yes,yes,no,2,2,0,15.0,1.32,1.32,no
sanchez2019chimpanzees,2016,8,1,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,7,1,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,8,1,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,7,2,top,yes,no,yes,no,2,2,0,0.68,15.0,0.68,no
sanchez2019chimpanzees,2016,8,1,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,7,3,top,yes,yes,yes,no,2,2,0,0.04,1.04,0.04,no
sanchez2019chimpanzees,2016,8,1,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,7,4,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,8,1,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,7,5,top,yes,yes,yes,no,2,2,0,0.0,0.84,0,no
sanchez2019chimpanzees,2016,8,1,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,7,6,top,yes,yes,yes,no,2,2,0,0.24,0.88,0.24,no
sanchez2019chimpanzees,2016,8,1,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,7,7,top,yes,yes,yes,no,2,2,0,0.32,0.0,0,no
sanchez2019chimpanzees,2016,8,1,jahaga,23,f,focal_participant_right,alex,15,m,focal_participant_left,chimpanzee,jahaga_alex,mix,b,1,7,8,top,yes,yes,yes,no,2,2,0,0.08,0.96,0.08,no
sanchez2019chimpanzees,2016,8,1,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,7,1,bot,no,yes,yes,no,1,1,0,15.0,1.16,1.16,no
sanchez2019chimpanzees,2016,8,1,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,7,2,bot,no,yes,yes,no,1,1,0,15.0,0.84,0.84,no
sanchez2019chimpanzees,2016,8,1,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,7,3,bot,no,yes,yes,yes,2,1,1,15.0,1.4,1.4,no
sanchez2019chimpanzees,2016,8,1,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,7,4,bot,yes,yes,no,yes,1,0,1,9.0,0.64,0.64,no
sanchez2019chimpanzees,2016,8,1,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,7,5,bot,yes,yes,no,yes,1,0,1,3.36,0.96,0.96,no
sanchez2019chimpanzees,2016,8,1,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,7,6,bot,yes,yes,yes,no,1,1,0,2.56,1.08,1.08,no
sanchez2019chimpanzees,2016,8,1,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,7,7,bot,yes,yes,yes,no,1,1,0,3.12,1.4,1.4,no
sanchez2019chimpanzees,2016,8,1,daza,30,f,focal_participant_right,alexandra,16,f,focal_participant_left,chimpanzee,daza_alexandra,female,b,1,7,8,bot,yes,yes,yes,yes,2,1,1,6.2,0.88,0.88,no
sanchez2019chimpanzees,2016,8,2,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,8,1,top,no,yes,yes,yes,2,1,1,15.0,0.16,0.16,no
sanchez2019chimpanzees,2016,8,2,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,8,2,top,yes,yes,no,yes,1,0,1,0.28,0.0,0,no
sanchez2019chimpanzees,2016,8,2,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,8,3,top,yes,yes,yes,yes,2,1,1,0.28,0.0,0,yes
sanchez2019chimpanzees,2016,8,2,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,8,4,top,yes,yes,yes,yes,2,1,1,0.0,0.64,0,yes
sanchez2019chimpanzees,2016,8,2,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,8,5,top,yes,yes,yes,no,1,1,0,0.04,0.6,0.04,no
sanchez2019chimpanzees,2016,8,2,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,8,6,top,yes,yes,yes,yes,2,1,1,0.2,0.52,0.2,yes
sanchez2019chimpanzees,2016,8,2,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,8,7,top,yes,yes,no,yes,1,0,1,0.08,0.48,0.08,no
sanchez2019chimpanzees,2016,8,2,alex,15,m,focal_participant_right,jahaga,23,f,focal_participant_left,chimpanzee,alex_jahaga,mix,b,1,8,8,top,yes,yes,no,yes,1,0,1,0.4,0.08,0.08,no
sanchez2019chimpanzees,2016,8,2,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,8,1,bot,yes,no,no,yes,1,0,1,0.96,15.0,0.96,no
sanchez2019chimpanzees,2016,8,2,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,8,2,bot,yes,yes,no,no,0,0,0,0.8,10.36,0.8,no
sanchez2019chimpanzees,2016,8,2,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,8,3,bot,yes,no,no,yes,2,0,2,0.68,15.0,0.68,no
sanchez2019chimpanzees,2016,8,2,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,8,4,bot,yes,no,no,yes,1,0,1,2.32,15.0,2.32,no
sanchez2019chimpanzees,2016,8,2,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,8,5,bot,yes,yes,no,yes,2,0,2,6.28,9.88,6.28,no
sanchez2019chimpanzees,2016,8,2,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,8,6,bot,no,no,no,no,0,0,0,15.0,15.0,nd,no
sanchez2019chimpanzees,2016,8,2,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,8,7,bot,yes,no,no,yes,2,0,2,7.36,15.0,7.36,no
sanchez2019chimpanzees,2016,8,2,alexandra,16,f,focal_participant_right,daza,30,f,focal_participant_left,chimpanzee,alexandra_daza,female,b,1,8,8,bot,yes,no,no,yes,1,0,1,1.96,15.0,1.96,no
