study_id,experiment,experiment_name,year,month,day,participant,age_original,age_in_years,sex,species,session,trial,condition,condition_group,order,choice,sum_correct,exp_order,feature,place,comments
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,2,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,3,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,4,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,5,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,6,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,1,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,2,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,3,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,4,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,5,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,6,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,7,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,8,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,9,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,10,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,11,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,12,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,7,30,dokana,18,18,f,orangutan,1,1,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,30,dokana,18,18,f,orangutan,1,2,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,30,dokana,18,18,f,orangutan,1,3,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,30,dokana,18,18,f,orangutan,1,4,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,30,dokana,18,18,f,orangutan,1,5,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,30,dokana,18,18,f,orangutan,1,6,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,30,dokana,18,18,f,orangutan,1,7,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,30,dokana,18,18,f,orangutan,1,8,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,30,dokana,18,18,f,orangutan,1,9,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,30,dokana,18,18,f,orangutan,1,10,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,30,dokana,18,18,f,orangutan,1,11,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,30,dokana,18,18,f,orangutan,1,12,training,exp,e2_e1,correct_baited_location,12.0,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,1,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,2,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,3,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,4,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,5,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,6,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,1,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,2,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,3,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,4,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,5,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,6,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,7,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,8,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,9,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,10,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,11,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,8,3,dokana,18,18,f,orangutan,2,12,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,dunja,34,34,f,orangutan,1,1,training,exp,e2,incorrect_nonbaited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,24,dunja,34,34,f,orangutan,1,2,training,exp,e2,incorrect_nonbaited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,24,dunja,34,34,f,orangutan,1,3,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,24,dunja,34,34,f,orangutan,1,4,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,24,dunja,34,34,f,orangutan,1,5,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,24,dunja,34,34,f,orangutan,1,6,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,24,dunja,34,34,f,orangutan,1,7,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,24,dunja,34,34,f,orangutan,1,8,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,24,dunja,34,34,f,orangutan,1,9,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,24,dunja,34,34,f,orangutan,1,10,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,24,dunja,34,34,f,orangutan,1,11,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,24,dunja,34,34,f,orangutan,1,12,training,exp,e2,correct_baited_location,10.0,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,1,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,2,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,3,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,4,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,5,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,6,training,exp,e2,correct_baited_location,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,1,test,exp,e2,place,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,2,test,exp,e2,place,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,3,test,exp,e2,place,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,4,test,exp,e2,feature,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,5,test,exp,e2,place,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,6,test,exp,e2,feature,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,7,test,exp,e2,place,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,8,test,exp,e2,place,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,9,test,exp,e2,feature,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,10,test,exp,e2,place,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,11,test,exp,e2,middle,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,7,25,dunja,34,34,f,orangutan,2,12,test,exp,e2,middle,,table_floor,25*,58*,
kanngiesser2010bonobos,2,table_data,2007,9,17,kila,7,7,f,orangutan,1,1,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,17,kila,7,7,f,orangutan,1,2,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,17,kila,7,7,f,orangutan,1,3,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,17,kila,7,7,f,orangutan,1,4,training,exp,e1_e2,no_choice,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,17,kila,7,7,f,orangutan,1,5,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,17,kila,7,7,f,orangutan,1,6,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,17,kila,7,7,f,orangutan,1,7,training,exp,e1_e2,no_choice,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,17,kila,7,7,f,orangutan,1,8,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,17,kila,7,7,f,orangutan,1,9,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,17,kila,7,7,f,orangutan,1,10,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,17,kila,7,7,f,orangutan,1,11,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,17,kila,7,7,f,orangutan,1,12,training,exp,e1_e2,correct_baited_location,7.0,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,18,kila,7,7,f,orangutan,2,1,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,18,kila,7,7,f,orangutan,2,2,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,18,kila,7,7,f,orangutan,2,3,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,18,kila,7,7,f,orangutan,2,4,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,18,kila,7,7,f,orangutan,2,5,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,18,kila,7,7,f,orangutan,2,6,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,18,kila,7,7,f,orangutan,2,7,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,18,kila,7,7,f,orangutan,2,8,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,18,kila,7,7,f,orangutan,2,9,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,18,kila,7,7,f,orangutan,2,10,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,18,kila,7,7,f,orangutan,2,11,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,18,kila,7,7,f,orangutan,2,12,training,exp,e1_e2,correct_baited_location,11.0,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,1,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,2,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,3,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,4,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,5,training,exp,e1_e2,correct_baited_location,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,6,training,exp,e1_e2,correct_baited_location,5.0,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,1,training,exp,e1_e2,place,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,2,training,exp,e1_e2,feature,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,3,training,exp,e1_e2,feature,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,4,training,exp,e1_e2,feature,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,5,training,exp,e1_e2,feature,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,6,training,exp,e1_e2,feature,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,7,training,exp,e1_e2,feature,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,8,training,exp,e1_e2,feature,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,9,training,exp,e1_e2,feature,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,10,training,exp,e1_e2,feature,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,11,training,exp,e1_e2,feature,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,9,19,kila,7,7,f,orangutan,3,12,training,exp,e1_e2,feature,,table_floor,92*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,15,padana,9,9,f,orangutan,1,1,training,exp,e2_e1,incorrect_nonbaited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,15,padana,9,9,f,orangutan,1,2,training,exp,e2_e1,incorrect_nonbaited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,15,padana,9,9,f,orangutan,1,3,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,15,padana,9,9,f,orangutan,1,4,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,15,padana,9,9,f,orangutan,1,5,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,15,padana,9,9,f,orangutan,1,6,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,15,padana,9,9,f,orangutan,1,7,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,15,padana,9,9,f,orangutan,1,8,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,15,padana,9,9,f,orangutan,1,9,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,15,padana,9,9,f,orangutan,1,10,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,15,padana,9,9,f,orangutan,1,11,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,15,padana,9,9,f,orangutan,1,12,training,exp,e2_e1,correct_baited_location,10.0,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,1,training,exp,e2_e1,incorrect_nonbaited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,2,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,3,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,4,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,5,training,exp,e2_e1,correct_baited_location,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,6,training,exp,e2_e1,correct_baited_location,5.0,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,1,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,2,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,3,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,4,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,5,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,6,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,7,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,8,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,9,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,10,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,11,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,24,padana,9,9,f,orangutan,2,12,test,exp,e2_e1,feature,,table_floor,100*,0*,
kanngiesser2010bonobos,2,table_data,2007,7,30,pini,19,19,f,orangutan,1,1,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,7,30,pini,19,19,f,orangutan,1,2,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,7,30,pini,19,19,f,orangutan,1,3,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,7,30,pini,19,19,f,orangutan,1,4,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,7,30,pini,19,19,f,orangutan,1,5,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,7,30,pini,19,19,f,orangutan,1,6,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,7,30,pini,19,19,f,orangutan,1,7,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,7,30,pini,19,19,f,orangutan,1,8,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,7,30,pini,19,19,f,orangutan,1,9,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,7,30,pini,19,19,f,orangutan,1,10,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,7,30,pini,19,19,f,orangutan,1,11,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,7,30,pini,19,19,f,orangutan,1,12,training,exp,e1_e2,correct_baited_location,8.0,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,3,pini,19,19,f,orangutan,2,1,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,3,pini,19,19,f,orangutan,2,2,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,3,pini,19,19,f,orangutan,2,3,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,3,pini,19,19,f,orangutan,2,4,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,3,pini,19,19,f,orangutan,2,5,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,3,pini,19,19,f,orangutan,2,6,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,3,pini,19,19,f,orangutan,2,7,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,3,pini,19,19,f,orangutan,2,8,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,3,pini,19,19,f,orangutan,2,9,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,3,pini,19,19,f,orangutan,2,10,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,3,pini,19,19,f,orangutan,2,11,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,3,pini,19,19,f,orangutan,2,12,training,exp,e1_e2,correct_baited_location,11.0,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,9,pini,19,19,f,orangutan,3,1,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,9,pini,19,19,f,orangutan,3,2,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,9,pini,19,19,f,orangutan,3,3,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,9,pini,19,19,f,orangutan,3,4,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,9,pini,19,19,f,orangutan,3,5,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,9,pini,19,19,f,orangutan,3,6,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,9,pini,19,19,f,orangutan,3,1,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,9,pini,19,19,f,orangutan,3,2,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,9,pini,19,19,f,orangutan,3,3,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,9,pini,19,19,f,orangutan,3,4,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,9,pini,19,19,f,orangutan,3,5,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,9,pini,19,19,f,orangutan,3,6,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,8,9,pini,19,19,f,orangutan,3,7,test,exp,e1_e2,place,,table_floor,0*,100*,
