study_id,experiment,experiment_name,year,month,day,participant,age_original,age_in_years,sex,species,session,trial,condition,order,food,choices,search,sum_correct,feature,place,comments
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,10.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,baited_container,11.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,na,12.0,4,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,13.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,baited_container,14.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,15.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,baited_container,16.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,baited_container,17.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,baited_container,18.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,19.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,20.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,21.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,baited_container,22.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,23.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,24.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,baited_container,25.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,baited_container,26.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,27.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,28.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,29.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,baited_container,30.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,31.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,32.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,33.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,nonbaited_container,34.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,4,training,e2_e1,banana_slices,na,35.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,baited_container,1.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,baited_container,2.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,baited_container,3.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,baited_container,4.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,baited_container,5.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,baited_container,6.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,baited_container,7.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,baited_container,8.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,baited_container,9.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,baited_container,10.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,baited_container,11.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,na,12.0,11,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,nonbaited_container,13.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,nonbaited_container,14.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,nonbaited_container,15.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,nonbaited_container,16.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,nonbaited_container,17.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,nonbaited_container,18.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,5,training,e2_e1,banana_slices,na,19.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,baited_container,1.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,baited_container,2.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,baited_container,3.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,baited_container,4.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,baited_container,5.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,baited_container,6.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,baited_container,7.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,baited_container,8.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,baited_container,9.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,na,10.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,na,11.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,na,12.0,9,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,na,13.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,na,14.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,10,dokana,18,18,f,orangutan,2,6,training,e2_e1,banana_slices,na,15.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,7,training,e2_e1,banana_slices,baited_container,1.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,7,training,e2_e1,banana_slices,baited_container,2.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,7,training,e2_e1,banana_slices,baited_container,3.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,7,training,e2_e1,banana_slices,baited_container,4.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,7,training,e2_e1,banana_slices,baited_container,5.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,7,training,e2_e1,banana_slices,baited_container,6.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,7,training,e2_e1,banana_slices,baited_container,7.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,7,training,e2_e1,banana_slices,baited_container,8.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,7,training,e2_e1,banana_slices,baited_container,9.0,9,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,8,training,e2_e1,banana_slices,baited_container,1.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,8,training,e2_e1,banana_slices,baited_container,2.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,8,training,e2_e1,banana_slices,baited_container,3.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,8,training,e2_e1,banana_slices,baited_container,4.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,8,training,e2_e1,banana_slices,baited_container,5.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,8,training,e2_e1,banana_slices,baited_container,6.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,8,training,e2_e1,banana_slices,baited_container,7.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,8,training,e2_e1,banana_slices,baited_container,8.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,8,training,e2_e1,banana_slices,baited_container,9.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,8,training,e2_e1,banana_slices,baited_container,10.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,8,training,e2_e1,banana_slices,baited_container,11.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,8,training,e2_e1,banana_slices,na,12.0,11,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,9,test,e2_e1,banana_slices,feature,1.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,9,test,e2_e1,banana_slices,feature,2.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,9,test,e2_e1,banana_slices,feature,3.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,9,test,e2_e1,banana_slices,feature,4.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,9,test,e2_e1,banana_slices,feature,5.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,9,test,e2_e1,banana_slices,feature,6.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,9,test,e2_e1,banana_slices,feature,7.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,9,test,e2_e1,banana_slices,feature,8.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,9,test,e2_e1,banana_slices,feature,9.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,9,test,e2_e1,banana_slices,feature,10.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,8,11,dokana,18,18,f,orangutan,3,9,test,e2_e1,banana_slices,place,11.0,,91*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,nonbaited_container,1.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,baited_container,2.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,nonbaited_container,3.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,baited_container,4.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,nonbaited_container,5.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,nonbaited_container,6.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,baited_container,7.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,baited_container,8.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,nonbaited_container,9.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,nonbaited_container,10.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,na,11.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,nonbaited_container,12.0,4,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,baited_container,13.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,nonbaited_container,14.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,nonbaited_container,15.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,1,training,e1_e2,banana_slices,baited_container,16.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,baited_container,1.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,baited_container,2.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,nonbaited_container,3.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,baited_container,4.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,baited_container,5.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,nonbaited_container,6.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,baited_container,7.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,baited_container,8.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,baited_container,9.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,nonbaited_container,10.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,nonbaited_container,11.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,na,12.0,7,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,nonbaited_container,13.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,na,14.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,baited_container,15.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,nonbaited_container,16.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,nonbaited_container,17.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,nonbaited_container,18.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,na,19.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,nonbaited_container,20.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,2,training,e1_e2,banana_slices,nonbaited_container,21.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,baited_container,1.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,nonbaited_container,2.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,baited_container,3.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,baited_container,4.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,na,5.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,baited_container,6.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,baited_container,7.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,nonbaited_container,8.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,baited_container,9.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,baited_container,10.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,baited_container,11.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,baited_container,12.0,9,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,baited_container,13.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,baited_container,14.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,baited_container,15.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,nonbaited_container,16.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,nonbaited_container,17.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,nonbaited_container,18.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,27,kila,7,7,f,orangutan,1,3,training,e1_e2,banana_slices,nonbaited_container,19.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,baited_container,1.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,baited_container,2.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,baited_container,3.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,baited_container,4.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,baited_container,5.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,baited_container,6.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,na,7.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,na,8.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,na,9.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,na,10.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,na,11.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,baited_container,12.0,7,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,baited_container,13.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,baited_container,14.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,baited_container,15.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,baited_container,16.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,na,17.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,4,training,e1_e2,banana_slices,na,18.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,baited_container,1.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,baited_container,2.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,baited_container,3.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,na,4.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,baited_container,5.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,baited_container,6.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,na,7.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,baited_container,8.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,baited_container,9.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,baited_container,10.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,na,11.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,baited_container,12.0,9,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,na,13.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,na,14.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,na,15.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,5,training,e1_e2,banana_slices,nonbaited_container,16.0,,73*,9,
kanngiesser2010bonobos,1,floor_data,2007,7,30,kila,7,7,f,orangutan,2,6,training,e1_e2,banana_slices,baited_container,1.0,,73*,9,
