study_id,experiment,day,month,year,participant,age_original,age_in_years,sex,species,species_subgroup,session,trial,condition,order_of_conditions,preference_single_item,preference_pop_open,preference_pop_covered,initial_position_pellet_pop,position_pellet_sample,choice
eckert2017great,1,11,6,2015,suaq,6,6.0,m,orangutan,,1,3,control b,original,96.67,100.0,75.0,l,l,pellet
eckert2017great,1,11,6,2015,suaq,6,6.0,m,orangutan,,1,4,control b,original,96.67,100.0,75.0,l,r,pellet
eckert2017great,1,16,6,2015,suaq,6,6.0,m,orangutan,,2,5,control b,original,96.67,100.0,75.0,l,l,pellet
eckert2017great,1,16,6,2015,suaq,6,6.0,m,orangutan,,2,6,control b,original,96.67,100.0,75.0,r,l,pellet
eckert2017great,1,16,6,2015,suaq,6,6.0,m,orangutan,,2,7,control b,original,96.67,100.0,75.0,r,r,carrot
eckert2017great,1,16,6,2015,suaq,6,6.0,m,orangutan,,2,8,control b,original,96.67,100.0,75.0,l,r,carrot
eckert2017great,1,16,6,2015,raja,11,11.0,f,orangutan,,2,5,control b,reverse,96.67,100.0,100.0,l,l,pellet
eckert2017great,1,16,6,2015,raja,11,11.0,f,orangutan,,2,6,control b,reverse,96.67,100.0,100.0,r,l,carrot
eckert2017great,1,16,6,2015,raja,11,11.0,f,orangutan,,2,7,control b,reverse,96.67,100.0,100.0,r,r,carrot
eckert2017great,1,16,6,2015,raja,11,11.0,f,orangutan,,2,8,control b,reverse,96.67,100.0,100.0,l,r,carrot
eckert2017great,1,17,6,2015,suaq,6,6.0,m,orangutan,,3,9,control b,original,96.67,100.0,75.0,r,r,carrot
eckert2017great,1,17,6,2015,suaq,6,6.0,m,orangutan,,3,10,control b,original,96.67,100.0,75.0,r,l,pellet
eckert2017great,1,17,6,2015,suaq,6,6.0,m,orangutan,,3,11,control b,original,96.67,100.0,75.0,l,l,pellet
eckert2017great,1,17,6,2015,suaq,6,6.0,m,orangutan,,3,12,control b,original,96.67,100.0,75.0,l,r,carrot
eckert2017great,1,17,6,2015,raja,11,11.0,f,orangutan,,3,9,control b,reverse,96.67,100.0,100.0,r,r,carrot
eckert2017great,1,17,6,2015,raja,11,11.0,f,orangutan,,3,10,control b,reverse,96.67,100.0,100.0,r,l,pellet
eckert2017great,1,18,6,2015,raja,11,11.0,f,orangutan,,3,11,control b,reverse,96.67,100.0,100.0,l,l,carrot
eckert2017great,1,18,6,2015,raja,11,11.0,f,orangutan,,3,12,control b,reverse,96.67,100.0,100.0,l,r,pellet
eckert2017great,1,6,9,2015,yasa,18,18.0,f,bonobo,,1,1,control b,original,100.0,100.0,100.0,r,r,carrot
eckert2017great,1,6,9,2015,yasa,18,18.0,f,bonobo,,1,2,control b,original,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,6,9,2015,yasa,18,18.0,f,bonobo,,1,3,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,6,9,2015,yasa,18,18.0,f,bonobo,,1,4,control b,original,100.0,100.0,100.0,l,r,pellet
eckert2017great,1,6,9,2015,lexi,15,15.0,f,bonobo,,1,1,control b,original,86.67,100.0,75.0,r,r,pellet
eckert2017great,1,6,9,2015,lexi,15,15.0,f,bonobo,,1,2,control b,original,86.67,100.0,75.0,r,l,carrot
eckert2017great,1,6,9,2015,lexi,15,15.0,f,bonobo,,1,3,control b,original,86.67,100.0,75.0,l,l,carrot
eckert2017great,1,6,9,2015,lexi,15,15.0,f,bonobo,,1,4,control b,original,86.67,100.0,75.0,l,r,pellet
eckert2017great,1,6,9,2015,luiza,10,10.0,f,bonobo,,1,1,control b,original,100.0,100.0,75.0,r,r,pellet
eckert2017great,1,6,9,2015,luiza,10,10.0,f,bonobo,,1,2,control b,original,100.0,100.0,75.0,r,l,carrot
eckert2017great,1,6,9,2015,luiza,10,10.0,f,bonobo,,1,3,control b,original,100.0,100.0,75.0,l,l,pellet
eckert2017great,1,6,9,2015,luiza,10,10.0,f,bonobo,,1,4,control b,original,100.0,100.0,75.0,l,r,carrot
eckert2017great,1,6,9,2015,kuno,18,18.0,m,bonobo,,1,1,control b,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,6,9,2015,kuno,18,18.0,m,bonobo,,1,2,control b,reverse,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,6,9,2015,kuno,18,18.0,m,bonobo,,1,3,control b,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,6,9,2015,kuno,18,18.0,m,bonobo,,1,4,control b,reverse,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,6,9,2015,gemena,9,9.0,f,bonobo,,1,1,control b,reverse,96.67,100.0,75.0,r,r,pellet
eckert2017great,1,6,9,2015,gemena,9,9.0,f,bonobo,,1,2,control b,reverse,96.67,100.0,75.0,r,l,carrot
eckert2017great,1,6,9,2015,gemena,9,9.0,f,bonobo,,1,3,control b,reverse,96.67,100.0,75.0,l,l,carrot
eckert2017great,1,6,9,2015,gemena,9,9.0,f,bonobo,,1,4,control b,reverse,96.67,100.0,75.0,l,r,pellet
eckert2017great,1,6,9,2015,fimi,7,7.0,f,bonobo,,1,1,control b,reverse,96.67,100.0,50.0,r,r,pellet
eckert2017great,1,6,9,2015,fimi,7,7.0,f,bonobo,,1,2,control b,reverse,96.67,100.0,50.0,r,l,carrot
eckert2017great,1,6,9,2015,fimi,7,7.0,f,bonobo,,1,3,control b,reverse,96.67,100.0,50.0,l,l,carrot
eckert2017great,1,6,9,2015,fimi,7,7.0,f,bonobo,,1,4,control b,reverse,96.67,100.0,50.0,l,r,pellet
eckert2017great,1,7,9,2015,yasa,18,18.0,f,bonobo,,2,5,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,7,9,2015,yasa,18,18.0,f,bonobo,,2,6,control b,original,100.0,100.0,100.0,r,l,carrot
eckert2017great,1,7,9,2015,yasa,18,18.0,f,bonobo,,2,7,control b,original,100.0,100.0,100.0,r,r,carrot
eckert2017great,1,7,9,2015,yasa,18,18.0,f,bonobo,,2,8,control b,original,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,7,9,2015,lexi,15,15.0,f,bonobo,,2,5,control b,original,86.67,100.0,75.0,l,l,carrot
eckert2017great,1,7,9,2015,lexi,15,15.0,f,bonobo,,2,6,control b,original,86.67,100.0,75.0,r,l,carrot
eckert2017great,1,7,9,2015,lexi,15,15.0,f,bonobo,,2,7,control b,original,86.67,100.0,75.0,r,r,pellet
eckert2017great,1,7,9,2015,lexi,15,15.0,f,bonobo,,2,8,control b,original,86.67,100.0,75.0,l,r,pellet
eckert2017great,1,7,9,2015,luiza,10,10.0,f,bonobo,,2,5,control b,original,100.0,100.0,75.0,l,l,carrot
eckert2017great,1,7,9,2015,luiza,10,10.0,f,bonobo,,2,6,control b,original,100.0,100.0,75.0,r,l,carrot
eckert2017great,1,7,9,2015,luiza,10,10.0,f,bonobo,,2,7,control b,original,100.0,100.0,75.0,r,r,pellet
eckert2017great,1,7,9,2015,luiza,10,10.0,f,bonobo,,2,8,control b,original,100.0,100.0,75.0,l,r,pellet
eckert2017great,1,7,9,2015,kuno,18,18.0,m,bonobo,,2,5,control b,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,7,9,2015,kuno,18,18.0,m,bonobo,,2,6,control b,reverse,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,7,9,2015,kuno,18,18.0,m,bonobo,,2,7,control b,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,7,9,2015,kuno,18,18.0,m,bonobo,,2,8,control b,reverse,100.0,100.0,100.0,l,r,pellet
eckert2017great,1,7,9,2015,gemena,9,9.0,f,bonobo,,2,5,control b,reverse,96.67,100.0,75.0,l,l,carrot
eckert2017great,1,7,9,2015,gemena,9,9.0,f,bonobo,,2,6,control b,reverse,96.67,100.0,75.0,r,l,carrot
eckert2017great,1,7,9,2015,gemena,9,9.0,f,bonobo,,2,7,control b,reverse,96.67,100.0,75.0,r,r,pellet
eckert2017great,1,7,9,2015,gemena,9,9.0,f,bonobo,,2,8,control b,reverse,96.67,100.0,75.0,l,r,pellet
eckert2017great,1,7,9,2015,fimi,7,7.0,f,bonobo,,2,5,control b,reverse,96.67,100.0,50.0,l,l,carrot
eckert2017great,1,7,9,2015,fimi,7,7.0,f,bonobo,,2,6,control b,reverse,96.67,100.0,50.0,r,l,carrot
eckert2017great,1,7,9,2015,fimi,7,7.0,f,bonobo,,2,7,control b,reverse,96.67,100.0,50.0,r,r,pellet
eckert2017great,1,7,9,2015,fimi,7,7.0,f,bonobo,,2,8,control b,reverse,96.67,100.0,50.0,l,r,pellet
eckert2017great,1,8,9,2015,yasa,18,18.0,f,bonobo,,3,9,control b,original,100.0,100.0,100.0,r,r,carrot
eckert2017great,1,8,9,2015,yasa,18,18.0,f,bonobo,,3,10,control b,original,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,8,9,2015,yasa,18,18.0,f,bonobo,,3,11,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,8,9,2015,yasa,18,18.0,f,bonobo,,3,12,control b,original,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,8,9,2015,lexi,15,15.0,f,bonobo,,3,9,control b,original,86.67,100.0,75.0,r,r,pellet
eckert2017great,1,8,9,2015,lexi,15,15.0,f,bonobo,,3,10,control b,original,86.67,100.0,75.0,r,l,carrot
eckert2017great,1,8,9,2015,lexi,15,15.0,f,bonobo,,3,11,control b,original,86.67,100.0,75.0,l,l,carrot
eckert2017great,1,8,9,2015,lexi,15,15.0,f,bonobo,,3,12,control b,original,86.67,100.0,75.0,l,r,pellet
eckert2017great,1,8,9,2015,luiza,10,10.0,f,bonobo,,3,9,control b,original,100.0,100.0,75.0,r,r,carrot
eckert2017great,1,8,9,2015,luiza,10,10.0,f,bonobo,,3,10,control b,original,100.0,100.0,75.0,r,l,carrot
eckert2017great,1,8,9,2015,luiza,10,10.0,f,bonobo,,3,11,control b,original,100.0,100.0,75.0,l,l,pellet
eckert2017great,1,8,9,2015,luiza,10,10.0,f,bonobo,,3,12,control b,original,100.0,100.0,75.0,l,r,pellet
eckert2017great,1,8,9,2015,kuno,18,18.0,m,bonobo,,3,9,control b,reverse,100.0,100.0,100.0,r,r,carrot
eckert2017great,1,8,9,2015,kuno,18,18.0,m,bonobo,,3,10,control b,reverse,100.0,100.0,100.0,r,l,carrot
eckert2017great,1,8,9,2015,kuno,18,18.0,m,bonobo,,3,11,control b,reverse,100.0,100.0,100.0,l,l,carrot
eckert2017great,1,8,9,2015,kuno,18,18.0,m,bonobo,,3,12,control b,reverse,100.0,100.0,100.0,l,r,pellet
eckert2017great,1,8,9,2015,gemena,9,9.0,f,bonobo,,3,9,control b,reverse,96.67,100.0,75.0,r,r,pellet
eckert2017great,1,8,9,2015,gemena,9,9.0,f,bonobo,,3,10,control b,reverse,96.67,100.0,75.0,r,l,carrot
eckert2017great,1,8,9,2015,gemena,9,9.0,f,bonobo,,3,11,control b,reverse,96.67,100.0,75.0,l,l,carrot
eckert2017great,1,8,9,2015,gemena,9,9.0,f,bonobo,,3,12,control b,reverse,96.67,100.0,75.0,l,r,pellet
eckert2017great,1,8,9,2015,fimi,7,7.0,f,bonobo,,3,9,control b,reverse,96.67,100.0,50.0,r,r,pellet
eckert2017great,1,8,9,2015,fimi,7,7.0,f,bonobo,,3,10,control b,reverse,96.67,100.0,50.0,r,l,carrot
eckert2017great,1,8,9,2015,fimi,7,7.0,f,bonobo,,3,11,control b,reverse,96.67,100.0,50.0,l,l,carrot
eckert2017great,1,8,9,2015,fimi,7,7.0,f,bonobo,,3,12,control b,reverse,96.67,100.0,50.0,l,r,pellet
