study_id,experiment,preference_type,day,month,year,participant,age_original,age_in_years,sex,species,species_subgroup,session,trial,condition,order_of_conditions,preference,correct choice,position_pellet_pop,choice_pellet_or_carrot
eckert2017great,0,preference_single_item,8,9,2015,yasa,18,18.0,f,bonobo,,9,17,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,8,9,2015,yasa,18,18.0,f,bonobo,,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,8,9,2015,lexi,15,15.0,f,bonobo,,9,17,,original,carrot,0.0,,
eckert2017great,0,preference_single_item,8,9,2015,lexi,15,15.0,f,bonobo,,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,8,9,2015,luiza,10,10.0,f,bonobo,,9,17,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,8,9,2015,luiza,10,10.0,f,bonobo,,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,8,9,2015,kuno,18,18.0,m,bonobo,,9,17,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,8,9,2015,kuno,18,18.0,m,bonobo,,9,18,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,8,9,2015,gemena,9,9.0,f,bonobo,,9,17,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,8,9,2015,gemena,9,9.0,f,bonobo,,9,18,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,8,9,2015,fimi,7,7.0,f,bonobo,,9,17,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,8,9,2015,fimi,7,7.0,f,bonobo,,9,18,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,10,12,2014,viringika,19,19.0,f,gorilla,,10,19,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,10,12,2014,viringika,19,19.0,f,gorilla,,10,20,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,11,12,2014,viringika,19,19.0,f,gorilla,,11,21,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,11,12,2014,viringika,19,19.0,f,gorilla,,11,22,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,12,12,2014,viringika,19,19.0,f,gorilla,,12,23,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,12,12,2014,viringika,19,19.0,f,gorilla,,12,24,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,12,12,2014,abeeku,15,15.0,m,gorilla,,10,19,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,12,12,2014,abeeku,15,15.0,m,gorilla,,10,20,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,12,12,2014,kibara,10,10.0,f,gorilla,,10,19,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,12,12,2014,kibara,10,10.0,f,gorilla,,10,20,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,13,12,2014,kibara,10,10.0,f,gorilla,,11,21,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,13,12,2014,kibara,10,10.0,f,gorilla,,11,22,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,13,12,2014,abeeku,15,15.0,m,gorilla,,11,21,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,13,12,2014,abeeku,15,15.0,m,gorilla,,11,22,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,14,12,2014,abeeku,15,15.0,m,gorilla,,12,23,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,14,12,2014,abeeku,15,15.0,m,gorilla,,12,24,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,14,12,2014,kibara,10,10.0,f,gorilla,,12,23,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,14,12,2014,kibara,10,10.0,f,gorilla,,12,24,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,6,1,2015,kumili,10,10.0,f,gorilla,,10,19,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,6,1,2015,kumili,10,10.0,f,gorilla,,10,20,,original,carrot,0.0,,
eckert2017great,0,preference_single_item,7,1,2015,kumili,10,10.0,f,gorilla,,11,21,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,7,1,2015,kumili,10,10.0,f,gorilla,,11,22,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,8,1,2015,kumili,10,10.0,f,gorilla,,12,23,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,8,1,2015,kumili,10,10.0,f,gorilla,,12,24,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,24,1,2015,lobo,10,10.0,m,chimpanzee,a,10,19,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,24,1,2015,lobo,10,10.0,m,chimpanzee,a,10,20,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,25,1,2015,tai,12,12.0,f,chimpanzee,a,10,19,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,25,1,2015,tai,12,12.0,f,chimpanzee,a,10,20,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,25,1,2015,sandra,21,21.0,f,chimpanzee,a,10,19,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,25,1,2015,sandra,21,21.0,f,chimpanzee,a,10,20,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,25,1,2015,lobo,10,10.0,m,chimpanzee,a,11,21,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,25,1,2015,lobo,10,10.0,m,chimpanzee,a,11,22,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,26,1,2015,tai,12,12.0,f,chimpanzee,a,11,21,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,26,1,2015,tai,12,12.0,f,chimpanzee,a,11,22,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,26,1,2015,lobo,10,10.0,m,chimpanzee,a,12,23,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,26,1,2015,lobo,10,10.0,m,chimpanzee,a,12,24,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,27,1,2015,tai,12,12.0,f,chimpanzee,a,12,23,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,27,1,2015,tai,12,12.0,f,chimpanzee,a,12,24,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,27,1,2015,sandra,21,21.0,f,chimpanzee,a,11,21,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,27,1,2015,sandra,21,21.0,f,chimpanzee,a,11,22,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,28,1,2015,frodo,21,21.0,m,chimpanzee,a,10,19,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,28,1,2015,frodo,21,21.0,m,chimpanzee,a,10,20,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,29,1,2015,frodo,21,21.0,m,chimpanzee,a,11,21,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,29,1,2015,frodo,21,21.0,m,chimpanzee,a,11,22,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,29,1,2015,sandra,21,21.0,f,chimpanzee,a,12,23,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,29,1,2015,sandra,21,21.0,f,chimpanzee,a,12,24,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,2,2,2015,frodo,21,21.0,m,chimpanzee,a,12,23,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,2,2,2015,frodo,21,21.0,m,chimpanzee,a,12,24,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,26,2,2015,alexandra,15,15.0,f,chimpanzee,b,10,19,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,26,2,2015,alexandra,15,15.0,f,chimpanzee,b,10,20,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,26,2,2015,jahaga,22,22.0,f,chimpanzee,b,10,19,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,26,2,2015,jahaga,22,22.0,f,chimpanzee,b,10,20,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,26,2,2015,jeudi,48,,f,chimpanzee,b,10,19,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,26,2,2015,jeudi,48,,f,chimpanzee,b,10,20,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,27,2,2015,jeudi,48,,f,chimpanzee,b,11,21,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,27,2,2015,jeudi,48,,f,chimpanzee,b,11,22,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,27,2,2015,jahaga,22,22.0,f,chimpanzee,b,11,21,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,27,2,2015,jahaga,22,22.0,f,chimpanzee,b,11,22,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,1,3,2015,jeudi,48,,f,chimpanzee,b,12,23,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,1,3,2015,jeudi,48,,f,chimpanzee,b,12,24,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,1,3,2015,jahaga,22,22.0,f,chimpanzee,b,12,23,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,1,3,2015,jahaga,22,22.0,f,chimpanzee,b,12,24,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,1,3,2015,alexandra,15,15.0,f,chimpanzee,b,11,21,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,1,3,2015,alexandra,15,15.0,f,chimpanzee,b,11,22,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,1,3,2015,daza,28,29.0,f,chimpanzee,b,1,19,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,1,3,2015,daza,28,29.0,f,chimpanzee,b,1,20,,reverse,pellet,1.0,,
