study_id,participant,sex,species,session,trial,condition,start_time_in_seconds,end_time_in_seconds,point_duration_in_seconds,hand,eye_contact,point_direction,grape_position,correct,object_received,experimenter
halina2018goal,kofi,m,chimpanzee,1,2,failed_look,24,25,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,1,2,failed_look,28,28,0,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,1,2,failed_look,29,31,2,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,1,2,failed_look,63,63,0,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,1,2,failed_look,66,70,4,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,1,2,failed_look,71,76,5,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,1,2,failed_look,86,87,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,0,6,6,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,7,12,5,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,17,19,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,20,21,1,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,24,27,3,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,30,33,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,34,35,1,right_handed_point,eye_contact_during_point,point_directed_left,right,point_not_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,41,45,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,47,48,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,55,57,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,57,60,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,61,62,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,82,87,5,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,88,91,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,91,93,2,right_handed_point,eye_contact_during_point,point_directed_left,right,point_not_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,105,107,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,1,failed_look,108,110,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,2,failed_look,0,0,0,right_handed_point,eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,2,failed_look,1,7,6,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,2,failed_look,17,18,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,2,failed_look,29,30,1,right_handed_point,eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,2,failed_look,31,39,8,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,2,failed_look,39,41,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,2,failed_look,68,72,4,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,2,failed_look,72,75,3,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,2,failed_look,76,77,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,2,failed_look,81,83,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,2,failed_look,84,85,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,2,2,failed_look,86,87,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,kofi,m,chimpanzee,1,1,motivational,1,1,0,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,1,1,motivational,3,5,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,1,1,motivational,21,25,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,1,1,motivational,33,36,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,1,1,motivational,51,52,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,1,1,motivational,53,55,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,1,1,motivational,63,64,1,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,1,1,motivational,65,68,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,1,2,motivational,2,4,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,1,2,motivational,16,17,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,1,2,motivational,27,28,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,1,2,motivational,29,30,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,1,2,motivational,44,44,0,right_handed_point,eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,1,2,motivational,45,50,5,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,1,2,motivational,60,66,6,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,1,2,motivational,109,112,3,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,2,1,motivational,0,0,0,right_handed_point,no_eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,2,1,motivational,1,2,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,2,1,motivational,2,4,2,right_handed_point,eye_contact_during_point,point_directed_left,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,2,1,motivational,14,19,5,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,2,1,motivational,23,24,1,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,2,1,motivational,25,27,2,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,2,1,motivational,28,28,0,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,2,1,motivational,40,46,6,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,2,1,motivational,48,50,2,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,2,1,motivational,52,52,0,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,2,1,motivational,51,51,0,right_handed_point,no_eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,2,1,motivational,112,116,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grapeless_grapevine_received,3
halina2018goal,kofi,m,chimpanzee,2,2,motivational,0,1,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,2,2,motivational,1,3,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,2,2,motivational,4,5,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,2,2,motivational,18,23,5,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,2,2,motivational,43,45,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,2,2,motivational,58,64,6,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,2,2,motivational,74,77,3,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,2,2,motivational,78,83,5,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,0,3,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,11,12,1,right_handed_point,no_eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,13,14,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,15,16,1,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,17,22,5,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,32,35,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,42,43,1,right_handed_point,no_eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,46,47,1,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,48,50,2,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,50,50,0,right_handed_point,eye_contact_during_point,point_directed_left,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,52,57,5,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,58,58,0,right_handed_point,no_eye_contact_during_point,point_directed_left,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,59,63,4,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,64,68,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,3,1,motivational,74,79,5,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,3,2,motivational,1,3,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,3,2,motivational,12,17,5,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,kofi,m,chimpanzee,3,2,motivational,21,23,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,kofi,m,chimpanzee,3,2,motivational,23,25,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
