study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,chimp_dyad_stooge_focal,session,trial,trial_drop,trial_do_code,trial_do_code_explained,species_subgroup,test_session_date_sequence,session_day_stooge,session_day_focal_participant,condition,condition_type,tool_occlusion,help_option,stooges_first_reach,stooge_reaches_for_when_nail remove,position_focal_reach_stooge,focal_participant_gives,reach_stooge_when_focal_participant_push,latency_sec,session_abort,drop_criterion
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,1,1,1.0,stooge_did_not_reach,a,42,42,36,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,2,1,1.0,stooge_did_not_reach,a,42,42,36,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,3,0,,,a,42,42,36,strong_cont,no_need,no_strong,,reach_for_rel,reach_for_rel,front_panel,gives_rel,,67.0,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,4,1,1.0,stooge_did_not_reach,a,42,42,36,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,1,1,1.0,stooge_did_not_reach,a,42,42,36,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,2,1,1.0,stooge_did_not_reach,a,42,42,36,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,3,1,1.0,stooge_did_not_reach,a,42,42,36,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,4,0,,,a,42,42,36,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,,gives_irr,,6.0,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,5,1,1.0,stooge_did_not_reach,a,42,42,36,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,6,1,1.0,stooge_did_not_reach,a,42,42,36,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,7,1,10.0,session_aborted,a,42,42,36,strong_test,need,no_strong,,,,,,,,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,8,1,10.0,session_aborted,a,42,42,36,strong_test,need,no_strong,,,,,,,,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,1,1,10.0,session_aborted,a,42,42,36,strong_cont,no_need,no_strong,,,,,,,,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,2,1,10.0,session_aborted,a,42,42,36,strong_cont,no_need,no_strong,,,,,,,,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,3,1,10.0,session_aborted,a,42,42,36,strong_cont,no_need,no_strong,,,,,,,,yes,3.0
hepach2020help,2014,08,27,riet,40.0,f,focal_participant,robert,42,m,stooge,chimpanzee,riet_robert,robert_riet,4,4,1,10.0,session_aborted,a,42,42,36,strong_cont,no_need,no_strong,,,,,,,,yes,3.0
hepach2020help,2014,08,03,sandra,25.0,f,focal_participant,robert,42,m,stooge,chimpanzee,sandra_robert,robert_sandra,4,1,0,,,a,35,37,32,strong_cont,no_need,no_strong,,reach_for_irr,reach_for_irr,front_panel,gives_rel,,1.0,no,
hepach2020help,2014,08,03,sandra,25.0,f,focal_participant,robert,42,m,stooge,chimpanzee,sandra_robert,robert_sandra,4,2,1,1.0,stooge_did_not_reach,a,35,37,32,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,no,
hepach2020help,2014,08,03,sandra,25.0,f,focal_participant,robert,42,m,stooge,chimpanzee,sandra_robert,robert_sandra,4,3,1,1.0,stooge_did_not_reach,a,35,37,32,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,no,
hepach2020help,2014,08,03,sandra,25.0,f,focal_participant,robert,42,m,stooge,chimpanzee,sandra_robert,robert_sandra,4,4,1,1.0,stooge_did_not_reach,a,35,37,32,strong_cont,no_need,no_strong,,no_reach,no_reach,,no_response,,,no,
hepach2020help,2014,08,03,sandra,25.0,f,focal_participant,robert,42,m,stooge,chimpanzee,sandra_robert,robert_sandra,4,1,1,1.0,stooge_did_not_reach,a,35,37,32,strong_test,need,no_strong,,no_reach,no_reach,,no_response,,,no,
hepach2020help,2014,08,03,sandra,25.0,f,focal_participant,robert,42,m,stooge,chimpanzee,sandra_robert,robert_sandra,4,2,0,,,a,35,37,32,strong_test,need,no_strong,helping,reach_for_rel,reach_for_rel,front_panel,gives_rel,reach_for_rel,2.0,no,
hepach2020help,2014,08,03,sandra,25.0,f,focal_participant,robert,42,m,stooge,chimpanzee,sandra_robert,robert_sandra,4,3,0,,,a,35,37,32,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,,1.0,no,
hepach2020help,2014,08,03,sandra,25.0,f,focal_participant,robert,42,m,stooge,chimpanzee,sandra_robert,robert_sandra,4,4,0,,,a,35,37,32,strong_test,need,no_strong,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,,4.0,no,
hepach2020help,2014,08,03,sandra,25.0,f,focal_participant,robert,42,m,stooge,chimpanzee,sandra_robert,robert_sandra,4,5,0,,,a,35,37,32,strong_test,need,no_strong,helping,reach_for_rel,reach_for_rel,front_panel,gives_irr,,3.0,no,
hepach2020help,2014,08,03,sandra,25.0,f,focal_participant,robert,42,m,stooge,chimpanzee,sandra_robert,robert_sandra,4,6,0,,,a,35,37,32,strong_test,need,no_strong,helping,reach_for_rel,reach_for_rel,front_panel,gives_irr,,1.0,no,
