study_id,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,phase,session,trial,food_in_non_social,position_5_rewards_in_social,position_1_reward_in_social,choice_focal_participant_right,choice_focal_participant_left,latency_open_door_right,latency_open_door_left,pull_latency_focal_participant_right,pull_latency_focal_participant_left,get_focal_participant_right,get_focal_participant_left
sanchez2017chimpanzees,2,2016,3,14,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,6,2,0.0,roped_interior_side,free_exterior_side,social,social,0.08,1.12,1.2,1.84,1.0,5.0
sanchez2017chimpanzees,2,2016,3,14,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,6,3,0.0,roped_interior_side,free_exterior_side,social,social,0.12,1.12,1.24,1.68,0.0,0.0
sanchez2017chimpanzees,2,2016,3,14,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,6,4,0.0,roped_interior_side,free_exterior_side,social,social,0.88,0.32,no_pull,3.28,1.0,5.0
sanchez2017chimpanzees,2,2016,3,14,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,6,5,0.0,roped_interior_side,free_exterior_side,social,social,0.36,0.12,0.76,2.88,1.0,5.0
sanchez2017chimpanzees,2,2016,3,14,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,6,6,0.0,free_exterior_side,roped_interior_side,no_choice,social,door_not_opened,1.92,no_pull,no_pull,0.0,0.0
sanchez2017chimpanzees,2,2016,3,14,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,6,7,0.0,free_exterior_side,roped_interior_side,social,non_social,8.08,2.76,no_pull,no_pull,0.0,0.0
sanchez2017chimpanzees,2,2016,3,14,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,6,8,0.0,free_exterior_side,roped_interior_side,social,social,6.4,2.88,no_pull,2.16,5.0,1.0
sanchez2017chimpanzees,2,2016,3,15,fimi,7,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,fimi_kuno,3,7,1,3.0,free_exterior_side,roped_interior_side,non_social,non_social,2.84,6.12,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,3,15,fimi,7,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,fimi_kuno,3,7,2,3.0,roped_interior_side,free_exterior_side,social,social,0.68,1.44,1.32,0.4,5.0,1.0
sanchez2017chimpanzees,2,2016,3,15,fimi,7,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,fimi_kuno,3,7,3,3.0,roped_interior_side,free_exterior_side,social,non_social,0.96,1.2,1.76,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2016,3,15,fimi,7,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,fimi_kuno,3,7,4,3.0,roped_interior_side,free_exterior_side,non_social,non_social,2.84,1.04,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,3,15,fimi,7,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,fimi_kuno,3,7,5,3.0,free_exterior_side,roped_interior_side,non_social,social,2.56,3,no_pull,1.6,3.0,0.0
sanchez2017chimpanzees,2,2016,3,15,fimi,7,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,fimi_kuno,3,7,6,3.0,free_exterior_side,roped_interior_side,non_social,non_social,2.04,1.08,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,3,15,fimi,7,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,fimi_kuno,3,7,7,3.0,free_exterior_side,roped_interior_side,non_social,non_social,4.44,1.72,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,3,15,fimi,7,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,fimi_kuno,3,7,8,3.0,roped_interior_side,free_exterior_side,social,non_social,0.96,0.88,1.72,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2016,3,16,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,8,1,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.76,2.8,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,3,16,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,8,2,3.0,roped_interior_side,free_exterior_side,social,non_social,0.72,6,2.6,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2016,3,16,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,8,3,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.8,4.24,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,3,16,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,8,4,3.0,free_exterior_side,roped_interior_side,non_social,non_social,4.4,2.08,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,3,16,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,8,5,3.0,free_exterior_side,roped_interior_side,non_social,non_social,8.44,2.36,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,3,16,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,8,6,3.0,roped_interior_side,free_exterior_side,non_social,social,5.84,0.64,no_pull,3.36,3.0,5.0
sanchez2017chimpanzees,2,2016,3,16,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,8,7,3.0,roped_interior_side,free_exterior_side,non_social,social,1.68,1,no_pull,3.04,3.0,5.0
sanchez2017chimpanzees,2,2016,3,16,kuno,19,m,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,kuno_fimi,3,8,8,3.0,roped_interior_side,free_exterior_side,non_social,social,5.84,1.08,no_pull,3.92,3.0,5.0
sanchez2017chimpanzees,2,2016,1,24,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,1,1,5.0,roped_interior_side,free_exterior_side,non_social,non_social,1.36,0.68,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,24,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,1,2,5.0,roped_interior_side,free_exterior_side,non_social,non_social,1.56,1.16,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,24,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,1,3,5.0,free_exterior_side,roped_interior_side,non_social,non_social,1.04,0.36,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,24,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,1,4,5.0,roped_interior_side,free_exterior_side,non_social,non_social,0.52,2.32,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,24,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,1,5,5.0,free_exterior_side,roped_interior_side,non_social,non_social,1.56,0.12,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,24,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,1,6,5.0,free_exterior_side,roped_interior_side,non_social,non_social,3.52,1.28,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,24,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,1,7,5.0,roped_interior_side,free_exterior_side,non_social,non_social,1.92,2,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,24,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,1,8,5.0,free_exterior_side,roped_interior_side,non_social,non_social,2.2,1.04,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,25,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,2,1,5.0,roped_interior_side,free_exterior_side,non_social,non_social,1.52,1.52,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,25,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,2,2,5.0,free_exterior_side,roped_interior_side,non_social,non_social,2.24,1.64,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,25,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,2,3,5.0,roped_interior_side,free_exterior_side,non_social,non_social,1.48,10.64,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,25,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,2,4,5.0,roped_interior_side,free_exterior_side,no_choice,non_social,door_not_opened,0.64,no_pull,no_pull,0.0,5.0
sanchez2017chimpanzees,2,2016,1,25,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,2,5,5.0,free_exterior_side,roped_interior_side,non_social,non_social,3.32,10.36,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,25,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,2,6,5.0,free_exterior_side,roped_interior_side,non_social,no_choice,2.48,door_not_opened,no_pull,no_pull,5.0,0.0
sanchez2017chimpanzees,2,2016,1,25,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,2,7,5.0,roped_interior_side,free_exterior_side,non_social,non_social,2.6,1.88,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,25,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,2,8,5.0,free_exterior_side,roped_interior_side,non_social,non_social,3.24,0.76,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2016,1,26,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,3,1,0.0,free_exterior_side,roped_interior_side,social,social,1.12,6.28,2.64,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2016,1,26,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,3,2,0.0,roped_interior_side,free_exterior_side,social,social,1.32,0.6,no_pull,1.64,1.0,5.0
sanchez2017chimpanzees,2,2016,1,26,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,3,3,0.0,roped_interior_side,free_exterior_side,social,social,2.2,1.48,no_pull,1.32,1.0,5.0
sanchez2017chimpanzees,2,2016,1,26,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,3,4,0.0,free_exterior_side,roped_interior_side,social,social,2.52,10.44,4.28,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2016,1,26,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,3,5,0.0,free_exterior_side,roped_interior_side,social,social,2.4,9.68,1.76,no_pull,0.0,0.0
sanchez2017chimpanzees,2,2016,1,26,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,3,6,0.0,roped_interior_side,free_exterior_side,social,social,2.08,1.44,2.28,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2016,1,26,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,3,7,0.0,free_exterior_side,roped_interior_side,social,social,0.16,0.2,no_pull,1.32,5.0,1.0
sanchez2017chimpanzees,2,2016,1,26,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,3,8,0.0,roped_interior_side,free_exterior_side,social,social,0.28,1.16,1.92,1.4,5.0,1.0
sanchez2017chimpanzees,2,2016,1,29,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,4,1,1.0,roped_interior_side,free_exterior_side,social,social,0.92,1.2,no_pull,3.68,1.0,5.0
sanchez2017chimpanzees,2,2016,1,29,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,4,2,1.0,roped_interior_side,free_exterior_side,social,non_social,0.36,5.24,2.52,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2016,1,29,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,4,3,1.0,free_exterior_side,roped_interior_side,non_social,non_social,4.84,0.76,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2016,1,29,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,4,4,1.0,free_exterior_side,roped_interior_side,social,non_social,1.08,1.76,2.2,no_pull,0.0,1.0
sanchez2017chimpanzees,2,2016,1,29,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,4,5,1.0,roped_interior_side,free_exterior_side,social,social,0.16,0.44,2.56,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2016,1,29,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,4,6,1.0,free_exterior_side,roped_interior_side,non_social,non_social,2.32,1.6,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2016,1,29,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,4,7,1.0,free_exterior_side,roped_interior_side,non_social,non_social,1.48,2.24,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2016,1,29,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,4,8,1.0,roped_interior_side,free_exterior_side,social,social,1.08,0.68,no_pull,1.6,1.0,5.0
sanchez2017chimpanzees,2,2016,1,30,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,5,1,0.0,roped_interior_side,free_exterior_side,social,social,0.6,0.12,1.28,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2016,1,30,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,5,2,0.0,free_exterior_side,roped_interior_side,social,social,0.52,0.88,1.04,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2016,1,30,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,5,3,0.0,roped_interior_side,free_exterior_side,social,social,0.44,0.4,no_pull,1.72,1.0,5.0
sanchez2017chimpanzees,2,2016,1,30,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,5,4,0.0,roped_interior_side,free_exterior_side,social,social,0.16,0.32,no_pull,2.92,1.0,5.0
sanchez2017chimpanzees,2,2016,1,30,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,5,5,0.0,roped_interior_side,free_exterior_side,social,social,0.2,0.68,1.52,1.04,1.0,5.0
sanchez2017chimpanzees,2,2016,1,30,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,5,6,0.0,free_exterior_side,roped_interior_side,social,social,0.16,1,2.2,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2016,1,30,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,5,7,0.0,free_exterior_side,roped_interior_side,social,social,0.32,10.08,7.88,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2016,1,30,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,5,8,0.0,free_exterior_side,roped_interior_side,social,social,0.32,5.28,2.32,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2016,1,31,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,6,1,3.0,free_exterior_side,roped_interior_side,no_choice,non_social,door_not_opened,1,no_pull,no_pull,0.0,3.0
sanchez2017chimpanzees,2,2016,1,31,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,6,2,3.0,roped_interior_side,free_exterior_side,social,non_social,0.12,0.32,12.84,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2016,1,31,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,6,3,3.0,roped_interior_side,free_exterior_side,non_social,social,1.28,0.92,no_pull,1.96,3.0,5.0
sanchez2017chimpanzees,2,2016,1,31,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,6,4,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.6,2.64,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,1,31,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,6,5,3.0,free_exterior_side,roped_interior_side,no_choice,non_social,door_not_opened,1.28,no_pull,no_pull,0.0,3.0
sanchez2017chimpanzees,2,2016,1,31,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,6,6,3.0,free_exterior_side,roped_interior_side,non_social,non_social,3.64,1.92,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,1,31,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,6,7,3.0,roped_interior_side,free_exterior_side,social,social,0.12,0.72,2.56,2.44,5.0,1.0
sanchez2017chimpanzees,2,2016,1,31,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,6,8,3.0,roped_interior_side,free_exterior_side,social,social,1.88,0.72,no_pull,2.76,1.0,5.0
sanchez2017chimpanzees,2,2016,2,1,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,7,1,3.0,roped_interior_side,free_exterior_side,social,non_social,0.36,1.04,3.04,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2016,2,1,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,7,2,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.56,1.96,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,2,1,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,7,3,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.72,0.84,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,2,1,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,7,4,3.0,free_exterior_side,roped_interior_side,non_social,non_social,0.92,1.12,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,2,1,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,7,5,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.24,0.4,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2016,2,1,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,7,6,3.0,roped_interior_side,free_exterior_side,social,non_social,1.28,0.68,3.76,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2016,2,1,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,7,7,3.0,roped_interior_side,free_exterior_side,social,non_social,0.88,0.52,2,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2016,2,1,fimi,7,f,focal_participant_left,yasa,18,f,focal_participant_right,bonobo,fimi_yasa,1,7,8,3.0,roped_interior_side,free_exterior_side,social,non_social,0.36,1.24,5.28,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2016,2,2,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,8,1,1.0,roped_interior_side,free_exterior_side,social,social,0.16,0.56,no_pull,3.32,1.0,5.0
sanchez2017chimpanzees,2,2016,2,2,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,8,2,1.0,free_exterior_side,roped_interior_side,non_social,non_social,2.6,1.52,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2016,2,2,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,8,3,1.0,free_exterior_side,roped_interior_side,non_social,non_social,2,2.04,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2016,2,2,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,8,4,1.0,roped_interior_side,free_exterior_side,social,social,0.92,0.56,2.48,3.16,5.0,1.0
sanchez2017chimpanzees,2,2016,2,2,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,8,5,1.0,roped_interior_side,free_exterior_side,social,social,0.2,0.6,2.04,1.88,1.0,5.0
sanchez2017chimpanzees,2,2016,2,2,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,8,6,1.0,roped_interior_side,free_exterior_side,social,social,1,0.52,1.28,1.96,5.0,1.0
sanchez2017chimpanzees,2,2016,2,2,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,8,7,1.0,free_exterior_side,roped_interior_side,non_social,non_social,0.2,1.32,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2016,2,2,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,1,8,8,1.0,free_exterior_side,roped_interior_side,non_social,non_social,2,0.72,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2016,2,4,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,1,1,1.0,roped_interior_side,free_exterior_side,non_social,social,0.6,1.04,no_pull,4.68,1.0,5.0
sanchez2017chimpanzees,2,2016,2,4,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,1,2,1.0,roped_interior_side,free_exterior_side,social,social,0.72,1,5.08,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2016,2,4,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,1,3,1.0,roped_interior_side,free_exterior_side,social,social,2.24,4.16,4.76,3.32,0.0,5.0
sanchez2017chimpanzees,2,2016,2,4,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,1,4,1.0,free_exterior_side,roped_interior_side,social,non_social,0.2,2.96,2.12,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2016,2,4,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,1,5,1.0,free_exterior_side,roped_interior_side,no_choice,social,door_not_opened,1.68,no_pull,3,0.0,1.0
sanchez2017chimpanzees,2,2016,2,9,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,1,6,1.0,roped_interior_side,free_exterior_side,social,social,2.36,0.96,no_pull,1.28,1.0,5.0
sanchez2017chimpanzees,2,2016,2,9,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,1,7,1.0,free_exterior_side,roped_interior_side,social,social,0.12,1.2,no_pull,3,5.0,1.0
sanchez2017chimpanzees,2,2016,2,9,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,1,8,1.0,free_exterior_side,roped_interior_side,social,social,3.08,1.36,no_pull,1.4,5.0,1.0
sanchez2017chimpanzees,2,2016,2,10,gemena,10,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,gemena_kuno,1,2,1,1.0,free_exterior_side,roped_interior_side,social,social,0.64,0.2,no_pull,3.68,5.0,1.0
sanchez2017chimpanzees,2,2016,2,10,gemena,10,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,gemena_kuno,1,2,2,1.0,roped_interior_side,free_exterior_side,social,social,1.04,0.16,1.12,1.68,5.0,1.0
sanchez2017chimpanzees,2,2016,2,10,gemena,10,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,gemena_kuno,1,2,3,1.0,roped_interior_side,free_exterior_side,social,social,1.4,1.04,1.64,2.24,5.0,1.0
sanchez2017chimpanzees,2,2016,2,10,gemena,10,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,gemena_kuno,1,2,4,1.0,free_exterior_side,roped_interior_side,social,social,1.4,6.76,1.52,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2016,2,10,gemena,10,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,gemena_kuno,1,2,5,1.0,free_exterior_side,roped_interior_side,no_choice,social,door_not_opened,1.12,no_pull,5.04,0.0,1.0
sanchez2017chimpanzees,2,2016,2,10,gemena,10,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,gemena_kuno,1,2,6,1.0,roped_interior_side,free_exterior_side,social,social,0.68,1.68,2.8,2.2,1.0,5.0
sanchez2017chimpanzees,2,2016,2,10,gemena,10,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,gemena_kuno,1,2,7,1.0,free_exterior_side,roped_interior_side,non_social,social,2.2,1.56,no_pull,3.96,1.0,1.0
sanchez2017chimpanzees,2,2016,2,10,gemena,10,f,focal_participant_left,kuno,19,m,focal_participant_right,bonobo,gemena_kuno,1,2,8,1.0,roped_interior_side,free_exterior_side,social,social,0.72,0.8,1.84,2.04,5.0,1.0
sanchez2017chimpanzees,2,2016,2,13,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,3,1,0.0,roped_interior_side,free_exterior_side,social,social,0.64,1.24,3.52,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2016,2,13,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,3,2,0.0,free_exterior_side,roped_interior_side,social,social,0.44,1.04,no_pull,3.6,5.0,1.0
sanchez2017chimpanzees,2,2016,2,13,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,3,3,0.0,roped_interior_side,free_exterior_side,social,social,0.72,1.76,no_pull,3.16,1.0,5.0
sanchez2017chimpanzees,2,2016,2,13,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,3,4,0.0,free_exterior_side,roped_interior_side,social,social,0.12,4.68,no_pull,3.84,5.0,1.0
sanchez2017chimpanzees,2,2016,2,13,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,3,5,0.0,roped_interior_side,free_exterior_side,social,social,0.52,2.68,5.4,3.16,1.0,5.0
sanchez2017chimpanzees,2,2016,2,13,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,3,6,0.0,free_exterior_side,roped_interior_side,social,social,3.04,6.16,3.2,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2016,2,13,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,3,7,0.0,free_exterior_side,roped_interior_side,social,social,1.6,2.48,6.32,5.72,1.0,5.0
sanchez2017chimpanzees,2,2016,2,13,kuno,19,m,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,kuno_gemena,1,3,8,0.0,roped_interior_side,free_exterior_side,social,no_choice,1.12,door_not_opened,1.64,no_pull,5.0,0.0
