study_id,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,dyad_sex,phase,session,trial,condition,pull,focal_participant_left_pull_latency,focal_participant_right_pull_latency,get_4,get_1,minimum_latency_to_pull,pull_binomial
sanchez2017chimpanzees,1a,2015,11,21,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,female,1,8,1,competition,yasa,2.4,no_pull,yasa,fimi,2.4,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,female,1,8,2,social_dilemma,yasa,11.36,no_pull,fimi,yasa,11.36,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,female,1,8,3,social_dilemma,yasa,1.52,no_pull,fimi,yasa,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,female,1,8,4,social_dilemma,yasa,1.52,no_pull,fimi,yasa,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,female,1,8,5,competition,yasa,1.52,no_pull,yasa,fimi,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,female,1,8,6,social_dilemma,yasa,1.08,no_pull,fimi,yasa,1.08,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,female,1,8,7,competition,yasa,2.04,no_pull,yasa,fimi,2.04,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,yasa,18,f,focal_participant_left,fimi,7,f,focal_participant_right,bonobo,yasa_fimi,female,1,8,8,competition,yasa,2.6,no_pull,yasa,fimi,2.6,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,6,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,1,1,competition,lexi,no_pull,1.36,lexi,kuno,1.36,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,6,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,1,2,competition,both,2.18,2.58,kuno,lexi,2.18,both_pull
sanchez2017chimpanzees,1a,2015,11,6,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,1,3,competition,lexi,no_pull,1.98,lexi,kuno,1.98,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,6,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,1,4,social_dilemma,lexi,no_pull,1.44,kuno,lexi,1.44,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,6,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,1,5,competition,lexi,no_pull,1.52,lexi,kuno,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,6,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,1,6,social_dilemma,lexi,no_pull,1.28,kuno,lexi,1.28,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,6,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,1,7,social_dilemma,kuno,3.92,no_pull,lexi,kuno,3.92,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,6,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,1,8,social_dilemma,kuno,2.64,no_pull,lexi,kuno,2.64,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,7,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,2,1,competition,lexi,3.08,no_pull,lexi,nobody,3.08,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,7,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,2,2,social_dilemma,kuno,no_pull,2,lexi,kuno,2,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,7,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,2,3,social_dilemma,lexi,1.72,no_pull,kuno,lexi,1.72,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,7,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,2,4,social_dilemma,lexi,1.36,no_pull,kuno,lexi,1.36,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,7,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,2,5,competition,lexi,1.52,no_pull,lexi,kuno,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,7,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,2,6,competition,both,1.84,2.6,lexi,kuno,1.84,both_pull
sanchez2017chimpanzees,1a,2015,11,7,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,2,7,social_dilemma,lexi,2.56,no_pull,kuno,lexi,2.56,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,7,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,2,8,competition,kuno,no_pull,1.44,kuno,lexi,1.44,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,3,1,social_dilemma,lexi,no_pull,3.4,kuno,lexi,3.4,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,3,2,social_dilemma,lexi,no_pull,1.84,kuno,lexi,1.84,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,3,3,competition,lexi,no_pull,4.64,lexi,nobody,4.64,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,3,4,competition,lexi,no_pull,2.68,lexi,nobody,2.68,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,3,5,competition,lexi,no_pull,1.72,lexi,kuno,1.72,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,3,6,competition,lexi,no_pull,1.64,lexi,kuno,1.64,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,3,7,social_dilemma,lexi,no_pull,1.72,kuno,lexi,1.72,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,3,8,social_dilemma,kuno,30.8,no_pull,lexi,kuno,30.8,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,9,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,4,1,competition,both,3.06,3.56,lexi,kuno,3.06,both_pull
sanchez2017chimpanzees,1a,2015,11,9,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,4,2,competition,lexi,2.58,no_pull,lexi,nobody,2.58,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,16,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,4,3,competition,both,2.66,3.24,kuno,lexi,2.66,both_pull
sanchez2017chimpanzees,1a,2015,11,16,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,4,4,social_dilemma,lexi,2.6,no_pull,kuno,lexi,2.6,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,16,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,4,5,competition,lexi,2.48,no_pull,lexi,kuno,2.48,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,16,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,4,6,social_dilemma,lexi,2.46,no_pull,kuno,lexi,2.46,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,16,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,4,7,social_dilemma,lexi,1.78,no_pull,kuno,lexi,1.78,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,16,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,4,8,social_dilemma,lexi,1.98,no_pull,kuno,lexi,1.98,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,5,1,social_dilemma,lexi,no_pull,2.64,kuno,lexi,2.64,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,5,2,social_dilemma,lexi,no_pull,1.72,kuno,lexi,1.72,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,5,3,competition,kuno,1.52,no_pull,kuno,lexi,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,5,4,social_dilemma,lexi,no_pull,1.56,kuno,lexi,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,5,5,social_dilemma,lexi,no_pull,1.64,kuno,lexi,1.64,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,5,6,competition,lexi,no_pull,1.4,lexi,kuno,1.4,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,5,7,competition,lexi,no_pull,2.76,lexi,kuno,2.76,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,5,8,competition,lexi,no_pull,1.4,lexi,kuno,1.4,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,6,1,social_dilemma,lexi,1.6,no_pull,kuno,lexi,1.6,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,6,2,competition,lexi,1.88,no_pull,lexi,nobody,1.88,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,6,3,competition,lexi,1.64,no_pull,lexi,kuno,1.64,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,6,4,social_dilemma,lexi,1.36,no_pull,kuno,lexi,1.36,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,6,5,social_dilemma,lexi,1.72,no_pull,kuno,lexi,1.72,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,6,6,competition,lexi,1.72,no_pull,lexi,nobody,1.72,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,6,7,competition,lexi,1.52,no_pull,lexi,nobody,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,6,8,social_dilemma,lexi,2.44,no_pull,kuno,lexi,2.44,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,20,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,7,1,competition,kuno,no_pull,2.44,lexi,kuno,2.44,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,20,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,7,2,social_dilemma,lexi,no_pull,1.56,kuno,lexi,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,20,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,7,3,competition,lexi,no_pull,2.92,lexi,kuno,2.92,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,20,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,7,4,social_dilemma,lexi,no_pull,1.32,kuno,lexi,1.32,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,20,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,7,5,social_dilemma,lexi,no_pull,1.8,kuno,lexi,1.8,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,20,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,7,6,social_dilemma,lexi,no_pull,1.52,kuno,lexi,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,20,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,7,7,competition,lexi,no_pull,6.36,lexi,kuno,6.36,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,20,kuno,18,m,focal_participant_left,lexi,16,f,focal_participant_right,bonobo,kuno_lexi,mix,1,7,8,competition,lexi,no_pull,2.4,lexi,kuno,2.4,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,8,1,competition,lexi,1.48,no_pull,lexi,kuno,1.48,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,8,2,social_dilemma,lexi,1.56,no_pull,kuno,lexi,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,8,3,social_dilemma,lexi,2.12,no_pull,kuno,lexi,2.12,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,8,4,social_dilemma,lexi,1.48,no_pull,kuno,lexi,1.48,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,8,5,competition,lexi,1.52,no_pull,lexi,kuno,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,8,6,social_dilemma,lexi,1.56,no_pull,kuno,lexi,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,8,7,competition,lexi,1.36,no_pull,lexi,kuno,1.36,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,21,lexi,16,f,focal_participant_left,kuno,18,m,focal_participant_right,bonobo,lexi_kuno,mix,1,8,8,competition,lexi,1.56,no_pull,lexi,kuno,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,1,1,competition,both,1.44,1.8,luisa,gemena,1.44,both_pull
sanchez2017chimpanzees,1a,2015,11,8,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,1,2,competition,luisa,1.08,no_pull,luisa,gemena,1.08,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,1,3,competition,luisa,1.08,no_pull,luisa,gemena,1.08,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,1,4,social_dilemma,luisa,1.16,no_pull,gemena,luisa,1.16,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,1,5,competition,luisa,2.36,no_pull,luisa,gemena,2.36,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,1,6,social_dilemma,luisa,1.28,no_pull,gemena,luisa,1.28,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,1,7,social_dilemma,luisa,1.24,no_pull,gemena,luisa,1.24,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,8,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,1,8,social_dilemma,luisa,1.88,no_pull,gemena,luisa,1.88,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,9,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,2,1,competition,both,2.2,2.04,luisa,gemena,2.04,both_pull
sanchez2017chimpanzees,1a,2015,11,9,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,2,2,social_dilemma,luisa,no_pull,1.38,gemena,luisa,1.38,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,9,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,2,3,social_dilemma,luisa,no_pull,1.4,gemena,luisa,1.4,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,9,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,2,4,social_dilemma,luisa,no_pull,1.8,gemena,luisa,1.8,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,9,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,2,5,competition,luisa,no_pull,4.08,luisa,gemena,4.08,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,9,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,2,6,competition,luisa,no_pull,1.38,luisa,gemena,1.38,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,9,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,2,7,social_dilemma,luisa,no_pull,1.12,gemena,luisa,1.12,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,9,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,2,8,competition,luisa,no_pull,1.14,luisa,gemena,1.14,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,3,1,social_dilemma,luisa,2.28,no_pull,gemena,luisa,2.28,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,3,2,social_dilemma,luisa,14.48,no_pull,gemena,luisa,14.48,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,3,3,competition,luisa,1.04,no_pull,luisa,gemena,1.04,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,3,4,competition,luisa,1.32,no_pull,luisa,gemena,1.32,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,3,5,competition,luisa,1.04,no_pull,luisa,gemena,1.04,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,3,6,competition,luisa,1.24,no_pull,luisa,gemena,1.24,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,3,7,social_dilemma,luisa,1.16,no_pull,gemena,luisa,1.16,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,18,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,3,8,social_dilemma,luisa,1,no_pull,gemena,luisa,1,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,4,1,competition,luisa,no_pull,1.76,luisa,gemena,1.76,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,4,2,competition,both,2.68,2.8,luisa,gemena,2.68,both_pull
sanchez2017chimpanzees,1a,2015,11,19,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,4,3,competition,luisa,no_pull,1.72,luisa,gemena,1.72,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,4,4,social_dilemma,luisa,no_pull,3.64,gemena,luisa,3.64,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,4,5,competition,luisa,no_pull,2.64,luisa,gemena,2.64,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,4,6,social_dilemma,luisa,no_pull,1.84,gemena,luisa,1.84,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,4,7,social_dilemma,luisa,no_pull,1.32,gemena,luisa,1.32,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,19,gemena,10,f,focal_participant_left,luiza,10,f,focal_participant_right,bonobo,gemena_luiza,female,1,4,8,social_dilemma,luisa,no_pull,1.56,gemena,luisa,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,20,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,5,1,social_dilemma,luisa,3.84,no_pull,gemena,luisa,3.84,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,20,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,5,2,social_dilemma,luisa,1.36,no_pull,gemena,luisa,1.36,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,20,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,5,3,competition,luisa,2,no_pull,luisa,gemena,2,both_did_not_pull
sanchez2017chimpanzees,1a,2015,11,20,luiza,10,f,focal_participant_left,gemena,10,f,focal_participant_right,bonobo,luiza_gemena,female,1,5,4,social_dilemma,luisa,3.92,no_pull,gemena,luisa,3.92,both_did_not_pull
