study_id,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,trial,condition,choice_prosocial1_selfish0,token_left,token_right,tokens_given,token_chosen_in_training_and_token_preference
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,17.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,18.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,19.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,20.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,21.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,22.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,23.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,24.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,25.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,26.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,27.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,28.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,29.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2014.0,1.0,16.0,luiza,8.0,f,focal_participant,yasa,16,f,partner,bonobo,luiza_yasa,30.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,1.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,2.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,3.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,4.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,5.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,6.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,7.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,8.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,9.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,10.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,11.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,12.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,13.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,14.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,15.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,16.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,17.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,18.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,19.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,20.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,21.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,22.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,23.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,24.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,25.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,26.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,27.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,28.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,29.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,viringika,18.0,f,focal_participant,kibara,9,f,partner,gorilla,viringika_kibara,30.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,1.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,2.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,3.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,4.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,5.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,6.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,7.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,8.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,9.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,10.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,11.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,12.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,13.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,14.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,15.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,16.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,17.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,18.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,19.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,20.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,21.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,22.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,23.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,24.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,25.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,26.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,27.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,28.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,29.0,experimental,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,3.0,28.0,kibara,9.0,f,focal_participant,viringika,18,f,partner,gorilla,kibara_viringika,30.0,experimental,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,1.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,2.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,3.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,4.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,5.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,6.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,7.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,8.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,9.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,10.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,11.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,12.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,13.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,14.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,15.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,16.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,17.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,18.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,19.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,20.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,21.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,22.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,23.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,12.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,24.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,12.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,25.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,12.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,26.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,12.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,27.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,12.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,28.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,12.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,29.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,12.0,abeeku,13.0,m,focal_participant,kumili,9,f,partner,gorilla,abeeku_kumili,30.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,1.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,2.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,3.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,4.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,5.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,6.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,7.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,8.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,9.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,10.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,11.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,12.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,13.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,14.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,15.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,16.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,17.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,18.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,19.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,20.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,21.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,22.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,23.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,24.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,25.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,26.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,27.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,28.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,29.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,11.0,kibara,9.0,f,focal_participant,kumili,9,f,partner,gorilla,kibara_kumili,30.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,1.0,experimental,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,2.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,3.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,4.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,5.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,6.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,7.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,8.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,9.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,10.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,11.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,12.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,13.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,14.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,15.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,16.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,17.0,experimental,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,12.0,viringika,18.0,f,focal_participant,kumili,9,f,partner,gorilla,viringika_kumili,18.0,experimental,0.0,,,15_grey+15_yellow,
