study_id,experiment,experiment_name,year,month,day,subject,participant,age_in_years,sex,species,session,trial,trial_id,session_time,block_order,block_order_codes,block,fixation_rt,image_left,image_right,mask_rt_incl_buffer,reward,selected_picture
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,39.0,108.0,09:49:36,2.0,Block_2-Block_1,block2,507.0,rouneu_windchime.bmp,sharneu_windchime.bmp,647.0,0.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,39.0,82.0,08:58:07,2.0,Block_2-Block_1,block2,590.0,sharneu_butterfly.bmp,rouneu_butterfly.bmp,557.0,1.0,left
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,39.0,94.0,09:24:45,2.0,Block_2-Block_1,block2,589.0,rouneu_flower.bmp,sharneu_flower.bmp,506.0,0.0,right
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,39.0,24.0,08:59:18,1.0,Block_1-Block_2,block1,4182.0,sharneu_flowersandpot.bmp,rouneu_flowersandpot.bmp,456.0,0.0,right
munar2015common,3,84ms,2013,09,09,9.0,viringika,18,f,gorilla,4.0,39.0,99.0,09:14:49,2.0,Block_2-Block_1,block2,726.0,rouneu_mirrorbig.bmp,sharneu_mirrorbig.bmp,350.0,1.0,left
munar2015common,3,84ms,2013,06,11,1.0,gertrudia,20,f,chimpanzee,4.0,40.0,9.0,10:50:55,1.0,Block_1-Block_2,block1,131.0,rouneu_bundtpan.bmp,sharneu_bundtpan.bmp,508.0,1.0,right
munar2015common,3,84ms,2013,06,12,2.0,jahaga,20,f,chimpanzee,4.0,40.0,46.0,09:44:49,1.0,Block_1-Block_2,block1,10138.0,rouneu_mailbox.bmp,rouneu_printer.bmp,328.0,0.0,left
munar2015common,3,84ms,2013,06,12,3.0,fifi,20,f,chimpanzee,4.0,40.0,106.0,10:02:11,2.0,Block_2-Block_1,block2,1028.0,rouneu_tree.bmp,sharneu_tree.bmp,412.0,0.0,left
munar2015common,3,84ms,2013,06,12,4.0,alex,12,m,chimpanzee,4.0,40.0,93.0,10:25:34,2.0,Block_2-Block_1,block2,5745.0,rouneu_figuretriangle.bmp,sharneu_figuretriangle.bmp,434.0,0.0,right
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,40.0,118.0,09:49:36,2.0,Block_2-Block_1,block2,453.0,rouneu_printer.bmp,rouneu_mailbox.bmp,562.0,1.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,40.0,88.0,08:58:07,2.0,Block_2-Block_1,block2,3145.0,sharneu_chocolate.bmp,rouneu_chocolate.bmp,613.0,0.0,right
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,40.0,138.0,09:24:45,2.0,Block_2-Block_1,block2,2284.0,sharneu_remote.bmp,sharneu_phonecordless.bmp,701.0,1.0,right
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,40.0,42.0,08:59:18,1.0,Block_1-Block_2,block1,1377.0,rouneu_clock.bmp,rouneu_watch.bmp,447.0,1.0,right
munar2015common,3,84ms,2013,09,09,9.0,viringika,18,f,gorilla,4.0,40.0,124.0,09:14:49,2.0,Block_2-Block_1,block2,1892.0,rouneu_shovel.bmp,rouneu_spatula.bmp,918.0,0.0,left
munar2015common,3,84ms,2013,06,11,1.0,gertrudia,20,f,chimpanzee,4.0,41.0,10.0,10:50:55,1.0,Block_1-Block_2,block1,1375.0,rouneu_butterfly.bmp,sharneu_butterfly.bmp,648.0,1.0,right
munar2015common,3,84ms,2013,06,12,2.0,jahaga,20,f,chimpanzee,4.0,41.0,7.0,09:44:49,1.0,Block_1-Block_2,block1,646.0,rouneu_brushsmall.bmp,sharneu_brushsmall.bmp,253.0,1.0,right
munar2015common,3,84ms,2013,06,12,3.0,fifi,20,f,chimpanzee,4.0,41.0,119.0,10:02:11,2.0,Block_2-Block_1,block2,876.0,rouneu_purse2.bmp,rouneu_padlock.bmp,780.0,0.0,right
munar2015common,3,84ms,2013,06,12,4.0,alex,12,m,chimpanzee,4.0,41.0,116.0,10:25:34,2.0,Block_2-Block_1,block2,105.0,rouneu_officechair.bmp,rouneu_couch.bmp,295.0,1.0,left
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,41.0,115.0,09:49:36,2.0,Block_2-Block_1,block2,4600.0,rouneu_vcr.bmp,rouneu_clockalarm.bmp,893.0,0.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,41.0,105.0,08:58:07,2.0,Block_2-Block_1,block2,2194.0,rouneu_tent.bmp,sharneu_tent.bmp,721.0,0.0,left
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,41.0,134.0,09:24:45,2.0,Block_2-Block_1,block2,6086.0,sharneu_officechair.bmp,sharneu_couch.bmp,694.0,1.0,right
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,41.0,51.0,08:59:18,1.0,Block_1-Block_2,block1,4001.0,rouneu_scrubbrush.bmp,rouneu_sponge.bmp,575.0,1.0,left
munar2015common,3,84ms,2013,09,09,9.0,viringika,18,f,gorilla,4.0,41.0,126.0,09:14:49,2.0,Block_2-Block_1,block2,1562.0,rouneu_camera.bmp,rouneu_television.bmp,305.0,1.0,left
munar2015common,3,84ms,2013,06,11,1.0,gertrudia,20,f,chimpanzee,4.0,42.0,69.0,10:50:55,1.0,Block_1-Block_2,block1,2012.0,sharneu_scrubbrush.bmp,sharneu_sponge.bmp,733.0,0.0,right
munar2015common,3,84ms,2013,06,12,2.0,jahaga,20,f,chimpanzee,4.0,42.0,8.0,09:44:49,1.0,Block_1-Block_2,block1,1402.0,rouneu_bucket.bmp,sharneu_bucket.bmp,242.0,0.0,right
munar2015common,3,84ms,2013,06,12,3.0,fifi,20,f,chimpanzee,4.0,42.0,104.0,10:02:11,2.0,Block_2-Block_1,block2,215.0,rouneu_table.bmp,sharneu_table.bmp,478.0,1.0,left
munar2015common,3,84ms,2013,06,12,4.0,alex,12,m,chimpanzee,4.0,42.0,109.0,10:25:34,2.0,Block_2-Block_1,block2,1715.0,rouneu_phone.bmp,rouneu_answering.bmp,359.0,0.0,right
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,42.0,99.0,09:49:36,2.0,Block_2-Block_1,block2,2046.0,rouneu_mirrorbig.bmp,sharneu_mirrorbig.bmp,757.0,1.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,42.0,95.0,08:58:07,2.0,Block_2-Block_1,block2,13143.0,rouneu_flowerpot.bmp,sharneu_flowerpot.bmp,537.0,1.0,left
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,42.0,119.0,09:24:45,2.0,Block_2-Block_1,block2,7329.0,rouneu_purse2.bmp,rouneu_padlock.bmp,588.0,0.0,right
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,42.0,67.0,08:59:18,1.0,Block_1-Block_2,block1,3100.0,sharneu_radioantique.bmp,sharneu_toaster.bmp,571.0,0.0,right
munar2015common,3,84ms,2013,09,09,9.0,viringika,18,f,gorilla,4.0,42.0,96.0,09:14:49,2.0,Block_2-Block_1,block2,2885.0,rouneu_flowersandpot.bmp,sharneu_flowersandpot.bmp,1134.0,0.0,right
munar2015common,3,84ms,2013,06,11,1.0,gertrudia,20,f,chimpanzee,4.0,43.0,31.0,10:50:55,1.0,Block_1-Block_2,block1,354.0,sharneu_stool.bmp,rouneu_stool.bmp,384.0,1.0,left
munar2015common,3,84ms,2013,06,12,2.0,jahaga,20,f,chimpanzee,4.0,43.0,15.0,09:44:49,1.0,Block_1-Block_2,block1,843.0,rouneu_chineselantern.bmp,sharneu_chineselantern.bmp,320.0,1.0,right
munar2015common,3,84ms,2013,06,12,3.0,fifi,20,f,chimpanzee,4.0,43.0,99.0,10:02:11,2.0,Block_2-Block_1,block2,1101.0,rouneu_mirrorbig.bmp,sharneu_mirrorbig.bmp,16461.0,0.0,left
munar2015common,3,84ms,2013,06,12,4.0,alex,12,m,chimpanzee,4.0,43.0,80.0,10:25:34,2.0,Block_2-Block_1,block2,323.0,sharneu_bucket.bmp,rouneu_bucket.bmp,397.0,1.0,left
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,43.0,125.0,09:49:36,2.0,Block_2-Block_1,block2,2424.0,rouneu_teakettle.bmp,rouneu_teapot.bmp,359.0,0.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,43.0,139.0,08:58:07,2.0,Block_2-Block_1,block2,8220.0,sharneu_toaster.bmp,sharneu_radioantique.bmp,26556.0,1.0,right
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,43.0,129.0,09:24:45,2.0,Block_2-Block_1,block2,4939.0,sharneu_lantern.bmp,sharneu_battery.bmp,1797.0,0.0,left
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,43.0,68.0,08:59:18,1.0,Block_1-Block_2,block1,77.0,sharneu_recyclebin.bmp,sharneu_speaker.bmp,471.0,1.0,left
munar2015common,3,84ms,2013,09,09,9.0,viringika,18,f,gorilla,4.0,43.0,122.0,09:14:49,2.0,Block_2-Block_1,block2,732.0,rouneu_speaker.bmp,rouneu_recycle.bmp,285.0,0.0,left
munar2015common,3,84ms,2013,06,11,1.0,gertrudia,20,f,chimpanzee,4.0,44.0,56.0,10:50:55,1.0,Block_1-Block_2,block1,9172.0,sharneu_ashtray.bmp,sharneu_pizza.bmp,578.0,0.0,right
munar2015common,3,84ms,2013,06,12,2.0,jahaga,20,f,chimpanzee,4.0,44.0,57.0,09:44:49,1.0,Block_1-Block_2,block1,1028.0,sharneu_battery.bmp,sharneu_lantern.bmp,222.0,0.0,right
munar2015common,3,84ms,2013,06,12,3.0,fifi,20,f,chimpanzee,4.0,44.0,117.0,10:02:11,2.0,Block_2-Block_1,block2,474.0,rouneu_nailpolish.bmp,rouneu_lipstick.bmp,408.0,1.0,left
munar2015common,3,84ms,2013,06,12,4.0,alex,12,m,chimpanzee,4.0,44.0,111.0,10:25:34,2.0,Block_2-Block_1,block2,1653.0,rouneu_lantern.bmp,rouneu_battery.bmp,503.0,0.0,left
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,44.0,89.0,09:49:36,2.0,Block_2-Block_1,block2,353.0,sharneu_cookie.bmp,rouneu_cookie.bmp,933.0,1.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,44.0,143.0,08:58:07,2.0,Block_2-Block_1,block2,11519.0,sharneu_teakettle.bmp,sharneu_teapot.bmp,576.0,0.0,left
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,44.0,115.0,09:24:45,2.0,Block_2-Block_1,block2,1692.0,rouneu_vcr.bmp,rouneu_clockalarm.bmp,810.0,1.0,left
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,44.0,31.0,08:59:18,1.0,Block_1-Block_2,block1,4265.0,sharneu_stool.bmp,rouneu_stool.bmp,469.0,0.0,left
munar2015common,3,84ms,2013,09,09,9.0,viringika,18,f,gorilla,4.0,44.0,82.0,09:14:49,2.0,Block_2-Block_1,block2,735.0,sharneu_butterfly.bmp,rouneu_butterfly.bmp,395.0,1.0,right
munar2015common,3,84ms,2013,06,11,1.0,gertrudia,20,f,chimpanzee,4.0,45.0,22.0,10:50:55,1.0,Block_1-Block_2,block1,906.0,sharneu_flower.bmp,rouneu_flower.bmp,436.0,0.0,left
munar2015common,3,84ms,2013,06,12,2.0,jahaga,20,f,chimpanzee,4.0,45.0,33.0,09:44:49,1.0,Block_1-Block_2,block1,670.0,sharneu_tent.bmp,rouneu_tent.bmp,1043.0,1.0,right
munar2015common,3,84ms,2013,06,12,3.0,fifi,20,f,chimpanzee,4.0,45.0,122.0,10:02:11,2.0,Block_2-Block_1,block2,1354.0,rouneu_speaker.bmp,rouneu_recycle.bmp,455.0,1.0,left
munar2015common,3,84ms,2013,06,12,4.0,alex,12,m,chimpanzee,4.0,45.0,75.0,10:25:34,2.0,Block_2-Block_1,block2,275.0,sharneu_bench.bmp,rouneu_bench.bmp,316.0,0.0,left
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,45.0,102.0,09:49:36,2.0,Block_2-Block_1,block2,2272.0,rouneu_shades.bmp,sharneu_shades.bmp,377.0,1.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,45.0,132.0,08:58:07,2.0,Block_2-Block_1,block2,564.0,sharneu_watch.bmp,sharneu_clock.bmp,747.0,0.0,right
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,45.0,99.0,09:24:45,2.0,Block_2-Block_1,block2,4991.0,rouneu_mirrorbig.bmp,sharneu_mirrorbig.bmp,669.0,1.0,left
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,45.0,26.0,08:59:18,1.0,Block_1-Block_2,block1,1036.0,sharneu_leaf.bmp,rouneu_leaf.bmp,380.0,0.0,right
munar2015common,3,84ms,2013,09,09,9.0,viringika,18,f,gorilla,4.0,45.0,123.0,09:14:49,2.0,Block_2-Block_1,block2,3179.0,rouneu_sponge.bmp,rouneu_scrubbrush.bmp,479.0,0.0,left
munar2015common,3,84ms,2013,06,11,1.0,gertrudia,20,f,chimpanzee,4.0,46.0,58.0,10:50:55,1.0,Block_1-Block_2,block1,1237.0,sharneu_boxlock.bmp,sharneu_mirror.bmp,445.0,1.0,left
munar2015common,3,84ms,2013,06,12,2.0,jahaga,20,f,chimpanzee,4.0,46.0,63.0,09:44:49,1.0,Block_1-Block_2,block1,14037.0,sharneu_lipstick.bmp,sharneu_nailpolish.bmp,349.0,0.0,left
munar2015common,3,84ms,2013,06,12,3.0,fifi,20,f,chimpanzee,4.0,46.0,75.0,10:02:11,2.0,Block_2-Block_1,block2,2295.0,sharneu_bench.bmp,rouneu_bench.bmp,443.0,0.0,left
munar2015common,3,84ms,2013,06,12,4.0,alex,12,m,chimpanzee,4.0,46.0,100.0,10:25:34,2.0,Block_2-Block_1,block2,25.0,rouneu_pan.bmp,sharneu_pan.bmp,308.0,1.0,left
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,46.0,142.0,09:49:36,2.0,Block_2-Block_1,block2,3478.0,sharneu_shovel.bmp,sharneu_spatula.bmp,412.0,0.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,46.0,103.0,08:58:07,2.0,Block_2-Block_1,block2,745.0,rouneu_stool.bmp,sharneu_stool.bmp,632.0,1.0,right
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,46.0,87.0,09:24:45,2.0,Block_2-Block_1,block2,3607.0,sharneu_chineselantern.bmp,rouneu_chineselantern.bmp,738.0,0.0,left
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,46.0,60.0,08:59:18,1.0,Block_1-Block_2,block1,436.0,sharneu_clock.bmp,sharneu_watch.bmp,405.0,1.0,right
munar2015common,3,84ms,2013,09,09,9.0,viringika,18,f,gorilla,4.0,46.0,139.0,09:14:49,2.0,Block_2-Block_1,block2,383.0,sharneu_toaster.bmp,sharneu_radioantique.bmp,754.0,1.0,right
munar2015common,3,84ms,2013,06,11,1.0,gertrudia,20,f,chimpanzee,4.0,47.0,32.0,10:50:55,1.0,Block_1-Block_2,block1,2421.0,sharneu_table.bmp,rouneu_table.bmp,565.0,0.0,right
munar2015common,3,84ms,2013,06,12,2.0,jahaga,20,f,chimpanzee,4.0,47.0,19.0,09:44:49,1.0,Block_1-Block_2,block1,824.0,sharneu_cuttingboard.bmp,rouneu_cuttingboard.bmp,357.0,0.0,left
munar2015common,3,84ms,2013,06,12,3.0,fifi,20,f,chimpanzee,4.0,47.0,120.0,10:02:11,2.0,Block_2-Block_1,block2,244.0,rouneu_remote.bmp,rouneu_phonecordless.bmp,411.0,0.0,left
munar2015common,3,84ms,2013,06,12,4.0,alex,12,m,chimpanzee,4.0,47.0,123.0,10:25:34,2.0,Block_2-Block_1,block2,2570.0,rouneu_sponge.bmp,rouneu_scrubbrush.bmp,255.0,0.0,left
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,47.0,138.0,09:49:36,2.0,Block_2-Block_1,block2,3500.0,sharneu_remote.bmp,sharneu_phonecordless.bmp,401.0,1.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,47.0,116.0,08:58:07,2.0,Block_2-Block_1,block2,5330.0,rouneu_officechair.bmp,rouneu_couch.bmp,658.0,1.0,left
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,47.0,76.0,09:24:45,2.0,Block_2-Block_1,block2,1989.0,sharneu_birdhouse.bmp,rouneu_birdhouse.bmp,697.0,0.0,left
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,47.0,53.0,08:59:18,1.0,Block_1-Block_2,block1,2316.0,rouneu_teapot.bmp,rouneu_teakettle.bmp,442.0,1.0,right
munar2015common,3,84ms,2013,09,09,9.0,viringika,18,f,gorilla,4.0,47.0,75.0,09:14:49,2.0,Block_2-Block_1,block2,2758.0,sharneu_bench.bmp,rouneu_bench.bmp,658.0,0.0,right
munar2015common,3,84ms,2013,06,11,1.0,gertrudia,20,f,chimpanzee,4.0,48.0,16.0,10:50:55,1.0,Block_1-Block_2,block1,1063.0,rouneu_chocolate.bmp,sharneu_chocolate.bmp,1883.0,1.0,right
munar2015common,3,84ms,2013,06,12,2.0,jahaga,20,f,chimpanzee,4.0,48.0,6.0,09:44:49,1.0,Block_1-Block_2,block1,605.0,rouneu_brush.bmp,sharneu_brush.bmp,385.0,1.0,left
munar2015common,3,84ms,2013,06,12,3.0,fifi,20,f,chimpanzee,4.0,48.0,130.0,10:02:11,2.0,Block_2-Block_1,block2,95.0,sharneu_mirror.bmp,sharneu_boxlock.bmp,462.0,1.0,left
munar2015common,3,84ms,2013,06,12,4.0,alex,12,m,chimpanzee,4.0,48.0,107.0,10:25:34,2.0,Block_2-Block_1,block2,539.0,rouneu_vase.bmp,sharneu_vase.bmp,696.0,1.0,right
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,48.0,110.0,09:49:36,2.0,Block_2-Block_1,block2,3386.0,rouneu_pizza.bmp,rouneu_ashtray.bmp,303.0,0.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,48.0,115.0,08:58:07,2.0,Block_2-Block_1,block2,8384.0,rouneu_vcr.bmp,rouneu_clockalarm.bmp,683.0,0.0,left
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,48.0,130.0,09:24:45,2.0,Block_2-Block_1,block2,411.0,sharneu_mirror.bmp,sharneu_boxlock.bmp,611.0,1.0,left
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,48.0,20.0,08:59:18,1.0,Block_1-Block_2,block1,440.0,sharneu_figureblock.bmp,rouneu_figureblock.bmp,1634.0,0.0,right
munar2015common,3,84ms,2013,09,09,9.0,viringika,18,f,gorilla,4.0,48.0,88.0,09:14:49,2.0,Block_2-Block_1,block2,5065.0,sharneu_chocolate.bmp,rouneu_chocolate.bmp,359.0,1.0,left
munar2015common,3,84ms,2013,06,11,1.0,gertrudia,20,f,chimpanzee,4.0,49.0,15.0,10:50:55,1.0,Block_1-Block_2,block1,674.0,rouneu_chineselantern.bmp,sharneu_chineselantern.bmp,3107.0,0.0,right
munar2015common,3,84ms,2013,06,12,2.0,jahaga,20,f,chimpanzee,4.0,49.0,65.0,09:44:49,1.0,Block_1-Block_2,block1,808.0,sharneu_padlock.bmp,sharneu_purse2.bmp,458.0,1.0,right
munar2015common,3,84ms,2013,06,12,3.0,fifi,20,f,chimpanzee,4.0,49.0,134.0,10:02:11,2.0,Block_2-Block_1,block2,1033.0,sharneu_officechair.bmp,sharneu_couch.bmp,440.0,1.0,left
munar2015common,3,84ms,2013,06,12,4.0,alex,12,m,chimpanzee,4.0,49.0,127.0,10:25:34,2.0,Block_2-Block_1,block2,2741.0,sharneu_phone.bmp,sharneu_answering.bmp,329.0,0.0,left
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,49.0,117.0,09:49:36,2.0,Block_2-Block_1,block2,488.0,rouneu_nailpolish.bmp,rouneu_lipstick.bmp,285.0,0.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,49.0,78.0,08:58:07,2.0,Block_2-Block_1,block2,6417.0,sharneu_brush.bmp,rouneu_brush.bmp,853.0,1.0,right
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,49.0,143.0,09:24:45,2.0,Block_2-Block_1,block2,3863.0,sharneu_teakettle.bmp,sharneu_teapot.bmp,1287.0,1.0,left
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,49.0,40.0,08:59:18,1.0,Block_1-Block_2,block1,845.0,rouneu_boxlock.bmp,rouneu_mirror.bmp,427.0,0.0,left
munar2015common,3,84ms,2013,09,09,9.0,viringika,18,f,gorilla,4.0,49.0,89.0,09:14:49,2.0,Block_2-Block_1,block2,2723.0,sharneu_cookie.bmp,rouneu_cookie.bmp,348.0,1.0,right
munar2015common,3,84ms,2013,06,11,1.0,gertrudia,20,f,chimpanzee,4.0,50.0,54.0,10:50:55,1.0,Block_1-Block_2,block1,2409.0,rouneu_television.bmp,rouneu_camera.bmp,600.0,1.0,left
munar2015common,3,84ms,2013,06,12,2.0,jahaga,20,f,chimpanzee,4.0,50.0,39.0,09:44:49,1.0,Block_1-Block_2,block1,1161.0,rouneu_battery.bmp,rouneu_lantern.bmp,231.0,0.0,right
munar2015common,3,84ms,2013,06,12,3.0,fifi,20,f,chimpanzee,4.0,50.0,84.0,10:02:11,2.0,Block_2-Block_1,block2,1392.0,sharneu_candletray.bmp,rouneu_candletray.bmp,17360.0,0.0,left
munar2015common,3,84ms,2013,06,12,4.0,alex,12,m,chimpanzee,4.0,50.0,89.0,10:25:34,2.0,Block_2-Block_1,block2,11800.0,sharneu_cookie.bmp,rouneu_cookie.bmp,534.0,1.0,left
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,50.0,123.0,09:49:36,2.0,Block_2-Block_1,block2,2146.0,rouneu_sponge.bmp,rouneu_scrubbrush.bmp,633.0,1.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,50.0,110.0,08:58:07,2.0,Block_2-Block_1,block2,1592.0,rouneu_pizza.bmp,rouneu_ashtray.bmp,580.0,0.0,left
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,50.0,77.0,09:24:45,2.0,Block_2-Block_1,block2,6718.0,sharneu_briefcase.bmp,rouneu_briefcase.bmp,653.0,0.0,left
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,50.0,64.0,08:59:18,1.0,Block_1-Block_2,block1,130.0,sharneu_mailbox.bmp,sharneu_printer.bmp,483.0,1.0,right
munar2015common,3,84ms,2013,09,09,9.0,viringika,18,f,gorilla,4.0,50.0,105.0,09:14:49,2.0,Block_2-Block_1,block2,1904.0,rouneu_tent.bmp,sharneu_tent.bmp,326.0,0.0,right
munar2015common,3,84ms,2013,06,11,1.0,gertrudia,20,f,chimpanzee,4.0,51.0,62.0,10:50:55,1.0,Block_1-Block_2,block1,1062.0,sharneu_couch.bmp,sharneu_officechair.bmp,1623.0,0.0,right
munar2015common,3,84ms,2013,06,12,2.0,jahaga,20,f,chimpanzee,4.0,51.0,1.0,09:44:49,1.0,Block_1-Block_2,block1,492.0,rouneu_basket.bmp,sharneu_basket.bmp,209.0,0.0,right
munar2015common,3,84ms,2013,06,12,3.0,fifi,20,f,chimpanzee,4.0,51.0,97.0,10:02:11,2.0,Block_2-Block_1,block2,303.0,rouneu_gem.bmp,sharneu_gem.bmp,523.0,0.0,left
munar2015common,3,84ms,2013,06,12,4.0,alex,12,m,chimpanzee,4.0,51.0,120.0,10:25:34,2.0,Block_2-Block_1,block2,1827.0,rouneu_remote.bmp,rouneu_phonecordless.bmp,371.0,1.0,left
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,51.0,134.0,09:49:36,2.0,Block_2-Block_1,block2,7318.0,sharneu_officechair.bmp,sharneu_couch.bmp,914.0,0.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,51.0,99.0,08:58:07,2.0,Block_2-Block_1,block2,1951.0,rouneu_mirrorbig.bmp,sharneu_mirrorbig.bmp,571.0,0.0,left
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,51.0,90.0,09:24:45,2.0,Block_2-Block_1,block2,728.0,sharneu_cushion.bmp,rouneu_cushion.bmp,501.0,0.0,left
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,51.0,41.0,08:59:18,1.0,Block_1-Block_2,block1,2736.0,rouneu_calculator.bmp,rouneu_pda.bmp,447.0,1.0,left
munar2015common,3,84ms,2013,09,09,9.0,viringika,18,f,gorilla,4.0,51.0,86.0,09:14:49,2.0,Block_2-Block_1,block2,363.0,sharneu_cheese.bmp,rouneu_cheese.bmp,776.0,0.0,left
munar2015common,3,84ms,2013,06,11,1.0,gertrudia,20,f,chimpanzee,4.0,52.0,71.0,10:50:55,1.0,Block_1-Block_2,block1,181.0,sharneu_teapot.bmp,sharneu_teakettle.bmp,1334.0,1.0,right
munar2015common,3,84ms,2013,06,12,2.0,jahaga,20,f,chimpanzee,4.0,52.0,29.0,09:44:49,1.0,Block_1-Block_2,block1,2966.0,sharneu_pictureframe.bmp,rouneu_pictureframe.bmp,250.0,1.0,right
munar2015common,3,84ms,2013,06,12,3.0,fifi,20,f,chimpanzee,4.0,52.0,139.0,10:02:11,2.0,Block_2-Block_1,block2,621.0,sharneu_toaster.bmp,sharneu_radioantique.bmp,484.0,1.0,left
munar2015common,3,84ms,2013,06,12,4.0,alex,12,m,chimpanzee,4.0,52.0,118.0,10:25:34,2.0,Block_2-Block_1,block2,5200.0,rouneu_printer.bmp,rouneu_mailbox.bmp,632.0,0.0,left
munar2015common,3,84ms,2013,08,05,5.0,lome,11,m,chimpanzee,4.0,52.0,127.0,09:49:36,2.0,Block_2-Block_1,block2,582.0,sharneu_phone.bmp,sharneu_answering.bmp,768.0,1.0,right
munar2015common,3,84ms,2013,08,05,6.0,kofi,8,m,chimpanzee,4.0,52.0,98.0,08:58:07,2.0,Block_2-Block_1,block2,1036.0,rouneu_leaf.bmp,sharneu_leaf.bmp,743.0,1.0,right
munar2015common,3,84ms,2013,08,05,7.0,lobo,9,m,chimpanzee,4.0,52.0,81.0,09:24:45,2.0,Block_2-Block_1,block2,886.0,sharneu_bundtpan.bmp,rouneu_bundtpan.bmp,643.0,1.0,left
munar2015common,3,84ms,2013,09,09,8.0,kibara,9,f,gorilla,4.0,52.0,70.0,08:59:18,1.0,Block_1-Block_2,block1,896.0,sharneu_spatula.bmp,sharneu_shovel.bmp,555.0,0.0,right
