study_id,year,month,day,participant,age_in_years,sex,species,session,trial,condition,left,right,chosen_side,correct_choice
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,1.0,experienced,3.0,6.0,left,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,2.0,experienced,2.0,3.0,left,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,3.0,experienced,6.0,4.0,right,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,4.0,experienced,0.0,6.0,left,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,5.0,experienced,4.0,5.0,left,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,6.0,experienced,6.0,1.0,right,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,7.0,experienced,1.0,2.0,left,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,8.0,experienced,5.0,2.0,right,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,9.0,experienced,2.0,0.0,right,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,10.0,experienced,5.0,6.0,right,incorrect
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,11.0,experienced,1.0,0.0,right,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,12.0,experienced,3.0,4.0,left,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,13.0,experienced,3.0,5.0,left,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,14.0,experienced,3.0,0.0,right,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,15.0,experienced,4.0,1.0,right,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,16.0,experienced,0.0,5.0,left,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,17.0,experienced,4.0,0.0,right,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,18.0,experienced,6.0,2.0,right,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,19.0,experienced,1.0,5.0,left,correct
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,20.0,experienced,2.0,4.0,right,incorrect
uher2008great,2005,5,3,dorien,24,f,chimpanzee,12.0,21.0,experienced,3.0,1.0,right,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,1.0,experienced,3.0,6.0,left,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,2.0,experienced,2.0,3.0,left,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,3.0,experienced,6.0,4.0,right,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,4.0,experienced,0.0,6.0,left,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,5.0,experienced,4.0,5.0,left,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,6.0,experienced,6.0,1.0,right,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,7.0,experienced,1.0,2.0,left,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,8.0,experienced,5.0,2.0,right,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,9.0,experienced,2.0,0.0,right,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,10.0,experienced,5.0,6.0,left,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,11.0,experienced,1.0,0.0,right,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,12.0,experienced,3.0,4.0,left,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,13.0,experienced,3.0,5.0,left,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,14.0,experienced,3.0,0.0,right,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,15.0,experienced,4.0,1.0,right,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,16.0,experienced,0.0,5.0,left,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,17.0,experienced,4.0,0.0,right,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,18.0,experienced,6.0,2.0,right,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,19.0,experienced,1.0,5.0,left,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,20.0,experienced,2.0,4.0,left,correct
uher2008great,2005,5,3,sandra,11,f,chimpanzee,12.0,21.0,experienced,3.0,1.0,right,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,1.0,experienced,6.0,3.0,right,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,2.0,experienced,1.0,3.0,left,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,3.0,experienced,4.0,6.0,left,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,4.0,experienced,4.0,2.0,right,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,5.0,experienced,0.0,1.0,right,incorrect
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,6.0,experienced,6.0,5.0,right,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,7.0,experienced,1.0,6.0,left,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,8.0,experienced,0.0,4.0,left,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,9.0,experienced,2.0,1.0,right,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,10.0,experienced,6.0,0.0,right,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,11.0,experienced,0.0,3.0,left,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,12.0,experienced,5.0,3.0,right,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,13.0,experienced,3.0,2.0,right,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,14.0,experienced,0.0,2.0,right,incorrect
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,15.0,experienced,4.0,3.0,right,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,16.0,experienced,2.0,6.0,left,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,17.0,experienced,5.0,0.0,right,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,18.0,experienced,5.0,1.0,right,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,19.0,experienced,2.0,5.0,left,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,20.0,experienced,1.0,4.0,left,correct
uher2008great,2005,5,4,dorien,24,f,chimpanzee,13.0,21.0,experienced,5.0,4.0,left,incorrect
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,1.0,experienced,6.0,3.0,right,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,2.0,experienced,1.0,3.0,left,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,3.0,experienced,4.0,6.0,left,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,4.0,experienced,4.0,2.0,right,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,5.0,experienced,0.0,1.0,left,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,6.0,experienced,6.0,5.0,right,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,7.0,experienced,1.0,6.0,left,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,8.0,experienced,0.0,4.0,left,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,9.0,experienced,2.0,1.0,right,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,10.0,experienced,6.0,0.0,right,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,11.0,experienced,0.0,3.0,left,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,12.0,experienced,5.0,3.0,right,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,13.0,experienced,3.0,2.0,right,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,14.0,experienced,0.0,2.0,left,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,15.0,experienced,4.0,3.0,right,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,16.0,experienced,2.0,6.0,left,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,17.0,experienced,5.0,0.0,right,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,18.0,experienced,5.0,1.0,right,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,19.0,experienced,2.0,5.0,left,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,20.0,experienced,1.0,4.0,left,correct
uher2008great,2005,5,4,sandra,11,f,chimpanzee,13.0,21.0,experienced,5.0,4.0,right,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,1.0,experienced,1.0,5.0,left,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,2.0,experienced,4.0,1.0,right,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,3.0,experienced,3.0,5.0,left,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,4.0,experienced,3.0,6.0,left,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,5.0,experienced,6.0,1.0,right,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,6.0,experienced,1.0,0.0,right,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,7.0,experienced,1.0,2.0,left,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,8.0,experienced,2.0,0.0,right,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,9.0,experienced,5.0,2.0,right,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,10.0,experienced,3.0,5.0,left,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,11.0,experienced,2.0,4.0,left,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,12.0,experienced,3.0,1.0,right,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,13.0,experienced,6.0,0.0,right,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,14.0,experienced,4.0,5.0,left,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,15.0,experienced,6.0,2.0,right,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,16.0,experienced,2.0,3.0,left,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,17.0,experienced,6.0,4.0,right,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,18.0,experienced,4.0,0.0,right,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,19.0,experienced,5.0,6.0,left,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,20.0,experienced,3.0,0.0,right,correct
uher2008great,2005,5,5,dorien,24,f,chimpanzee,14.0,21.0,experienced,0.0,5.0,left,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,1.0,experienced,1.0,5.0,left,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,2.0,experienced,4.0,1.0,right,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,3.0,experienced,3.0,4.0,left,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,4.0,experienced,3.0,6.0,left,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,5.0,experienced,6.0,1.0,right,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,6.0,experienced,1.0,0.0,right,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,7.0,experienced,1.0,2.0,left,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,8.0,experienced,2.0,0.0,right,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,9.0,experienced,5.0,2.0,right,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,10.0,experienced,3.0,5.0,left,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,11.0,experienced,2.0,4.0,left,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,12.0,experienced,3.0,1.0,right,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,13.0,experienced,6.0,0.0,right,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,14.0,experienced,4.0,5.0,left,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,15.0,experienced,6.0,2.0,right,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,16.0,experienced,2.0,3.0,left,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,17.0,experienced,6.0,4.0,right,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,18.0,experienced,4.0,0.0,right,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,19.0,experienced,5.0,6.0,left,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,20.0,experienced,3.0,0.0,right,correct
uher2008great,2005,5,5,sandra,11,f,chimpanzee,14.0,21.0,experienced,0.0,5.0,left,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,1.0,experienced,4.0,6.0,left,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,2.0,experienced,1.0,4.0,left,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,3.0,experienced,3.0,1.0,right,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,4.0,experienced,0.0,1.0,left,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,5.0,experienced,6.0,3.0,right,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,6.0,experienced,6.0,0.0,right,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,7.0,experienced,1.0,6.0,left,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,8.0,experienced,6.0,5.0,right,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,9.0,experienced,5.0,3.0,right,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,10.0,experienced,2.0,6.0,left,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,11.0,experienced,0.0,2.0,left,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,12.0,experienced,3.0,2.0,right,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,13.0,experienced,0.0,3.0,left,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,14.0,experienced,2.0,1.0,right,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,15.0,experienced,5.0,1.0,right,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,16.0,experienced,2.0,5.0,left,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,17.0,experienced,4.0,3.0,right,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,18.0,experienced,5.0,0.0,right,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,19.0,experienced,0.0,4.0,left,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,20.0,experienced,5.0,4.0,right,correct
uher2008great,2005,5,7,dorien,24,f,chimpanzee,15.0,21.0,experienced,4.0,2.0,right,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,1.0,experienced,4.0,6.0,left,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,2.0,experienced,1.0,4.0,left,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,3.0,experienced,3.0,2.0,right,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,4.0,experienced,0.0,1.0,right,incorrect
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,5.0,experienced,6.0,3.0,right,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,6.0,experienced,6.0,0.0,right,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,7.0,experienced,1.0,6.0,left,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,8.0,experienced,6.0,5.0,left,incorrect
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,9.0,experienced,5.0,3.0,right,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,10.0,experienced,2.0,6.0,left,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,11.0,experienced,0.0,6.0,left,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,12.0,experienced,1.0,3.0,left,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,13.0,experienced,0.0,3.0,left,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,14.0,experienced,2.0,1.0,right,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,15.0,experienced,5.0,1.0,right,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,16.0,experienced,2.0,5.0,left,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,17.0,experienced,4.0,3.0,left,incorrect
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,18.0,experienced,5.0,0.0,right,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,19.0,experienced,0.0,4.0,left,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,20.0,experienced,5.0,4.0,right,correct
uher2008great,2005,5,7,sandra,11,f,chimpanzee,15.0,21.0,experienced,4.0,2.0,right,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,1.0,experienced,1.0,5.0,left,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,2.0,experienced,6.0,4.0,right,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,3.0,experienced,2.0,3.0,left,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,4.0,experienced,3.0,5.0,left,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,5.0,experienced,4.0,0.0,right,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,6.0,experienced,0.0,6.0,left,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,7.0,experienced,3.0,6.0,left,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,8.0,experienced,3.0,1.0,right,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,9.0,experienced,4.0,5.0,left,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,10.0,experienced,2.0,0.0,right,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,11.0,experienced,5.0,6.0,left,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,12.0,experienced,3.0,4.0,left,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,13.0,experienced,1.0,0.0,right,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,14.0,experienced,4.0,1.0,right,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,15.0,experienced,2.0,4.0,left,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,16.0,experienced,3.0,0.0,right,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,17.0,experienced,5.0,2.0,right,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,18.0,experienced,0.0,5.0,left,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,19.0,experienced,6.0,2.0,right,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,20.0,experienced,1.0,2.0,left,correct
uher2008great,2005,5,8,dorien,24,f,chimpanzee,16.0,21.0,experienced,6.0,1.0,right,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,1.0,experienced,1.0,5.0,left,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,2.0,experienced,6.0,4.0,right,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,3.0,experienced,2.0,3.0,left,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,4.0,experienced,3.0,5.0,left,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,5.0,experienced,4.0,0.0,right,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,6.0,experienced,0.0,6.0,left,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,7.0,experienced,3.0,6.0,left,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,8.0,experienced,3.0,1.0,right,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,9.0,experienced,4.0,5.0,left,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,10.0,experienced,2.0,0.0,right,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,11.0,experienced,5.0,6.0,left,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,12.0,experienced,3.0,4.0,left,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,13.0,experienced,1.0,0.0,right,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,14.0,experienced,4.0,1.0,right,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,15.0,experienced,2.0,4.0,left,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,16.0,experienced,3.0,0.0,right,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,17.0,experienced,5.0,2.0,right,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,18.0,experienced,0.0,5.0,left,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,19.0,experienced,6.0,2.0,right,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,20.0,experienced,1.0,2.0,left,correct
uher2008great,2005,5,8,sandra,11,f,chimpanzee,16.0,21.0,experienced,6.0,1.0,right,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,1.0,experienced,5.0,4.0,right,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,2.0,experienced,6.0,0.0,right,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,3.0,experienced,0.0,3.0,left,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,4.0,experienced,4.0,2.0,right,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,5.0,experienced,4.0,6.0,left,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,6.0,experienced,2.0,5.0,left,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,7.0,experienced,2.0,1.0,left,incorrect
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,8.0,experienced,3.0,2.0,right,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,9.0,experienced,0.0,4.0,right,incorrect
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,10.0,experienced,1.0,4.0,left,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,11.0,experienced,6.0,5.0,right,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,12.0,experienced,5.0,3.0,right,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,13.0,experienced,1.0,6.0,left,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,14.0,experienced,2.0,6.0,left,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,15.0,experienced,5.0,0.0,right,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,16.0,experienced,0.0,1.0,right,incorrect
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,17.0,experienced,1.0,3.0,left,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,18.0,experienced,6.0,3.0,right,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,19.0,experienced,0.0,2.0,left,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,20.0,experienced,4.0,3.0,right,correct
uher2008great,2005,5,9,dorien,24,f,chimpanzee,17.0,21.0,experienced,5.0,1.0,right,correct
uher2008great,2005,5,9,sandra,11,f,chimpanzee,17.0,1.0,experienced,5.0,4.0,right,correct
uher2008great,2005,5,9,sandra,11,f,chimpanzee,17.0,2.0,experienced,6.0,0.0,right,correct
uher2008great,2005,5,9,sandra,11,f,chimpanzee,17.0,3.0,experienced,0.0,3.0,left,correct
uher2008great,2005,5,9,sandra,11,f,chimpanzee,17.0,4.0,experienced,4.0,2.0,right,correct
uher2008great,2005,5,9,sandra,11,f,chimpanzee,17.0,5.0,experienced,4.0,6.0,left,correct
uher2008great,2005,5,9,sandra,11,f,chimpanzee,17.0,6.0,experienced,2.0,5.0,left,correct
uher2008great,2005,5,9,sandra,11,f,chimpanzee,17.0,7.0,experienced,2.0,1.0,right,correct
uher2008great,2005,5,9,sandra,11,f,chimpanzee,17.0,8.0,experienced,3.0,2.0,left,incorrect
uher2008great,2005,5,9,sandra,11,f,chimpanzee,17.0,9.0,experienced,0.0,4.0,left,correct
uher2008great,2005,5,9,sandra,11,f,chimpanzee,17.0,10.0,experienced,1.0,4.0,left,correct
uher2008great,2005,5,9,sandra,11,f,chimpanzee,17.0,11.0,experienced,6.0,5.0,right,correct
