study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,dyad_sex,phase,session,trial,condition,leverage,side_focal_participant,side_partner,individual_left,individual_right,1st_access,focal_participant_decision,partner_decision,focal_participant_lat_opendoor,partner_lat_opendoor,focal_participant_lat_doortopull,partner_lat_doortopull,focal_participant_success,partner_success,lev_underst_full,lev_underst_gen,focal_participant_lat_doorandpull,parter_lat_doorandpull,focal_participant_latency_total,partner_latency_total,soc_choice,cox1_freechoice_focal,cox2_freechoicepull,cox3_freechoice
sanchez2018chimpanzees,2017,6,23,lobo,13.0,m,focal_participant,,,,,chimpanzee,tai_lobo,mix,1,6,2,control,2,r,,,lobo,subject,soc,,5.2,,2.64,,yes,,,,7.84,,7.84,,0.0,yes,yes,
sanchez2018chimpanzees,2017,6,23,lobo,13.0,m,focal_participant,,,,,chimpanzee,tai_lobo,mix,1,6,3,control,0,r,,,lobo,subject,soc,,5.04,,1.44,,yes,,,,6.48,,6.48,,0.0,yes,yes,
sanchez2018chimpanzees,2017,6,23,lobo,13.0,m,focal_participant,tai,14.0,f,partner,chimpanzee,tai_lobo,mix,1,6,4,test,2,r,l,tai,lobo,subject,nonsoc,soc,4.48,0.6,,1.84,yes,yes,no,no,,2.44,4.48,2.44,1.0,yes,,
sanchez2018chimpanzees,2017,6,23,lobo,13.0,m,focal_participant,tai,14.0,f,partner,chimpanzee,tai_lobo,mix,1,6,5,test,4,r,l,tai,lobo,subject,nonsoc,soc,1.48,1.48,,1.2,yes,yes,,,,2.68,1.48,2.68,1.0,yes,,
sanchez2018chimpanzees,2017,6,23,lobo,13.0,m,focal_participant,tai,14.0,f,partner,chimpanzee,tai_lobo,mix,1,6,6,test,0,r,l,tai,lobo,subject,soc,get_soc,4.68,0.76,1,,yes,yes,no,no,5.68,,5.68,0.76,0.0,yes,yes,
sanchez2018chimpanzees,2017,6,23,frodo,23.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,6,1,control,4,l,,frodo,,subject,nonsoc,,1.48,,,,yes,,,,,,1.48,,1.0,yes,,
sanchez2018chimpanzees,2017,6,23,frodo,23.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,6,2,control,2,l,,frodo,,subject,nonsoc,,1.32,,,,yes,,,,,,1.32,,1.0,yes,,
sanchez2018chimpanzees,2017,6,23,frodo,23.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,6,3,control,0,l,,frodo,,subject,soc,,1.6,,2.04,,yes,,,,3.64,,3.64,,0.0,yes,yes,
sanchez2018chimpanzees,2017,6,23,frodo,23.0,m,focal_participant,bangolo,7.0,m,partner,chimpanzee,frodo_bangolo,male,1,6,4,test,2,l,r,frodo,bangolo,subject,nonsoc,soc,1.64,1.72,,6.72,yes,yes,no,no,,8.44,1.64,8.44,1.0,yes,,
sanchez2018chimpanzees,2017,6,23,frodo,23.0,m,focal_participant,bangolo,7.0,m,partner,chimpanzee,frodo_bangolo,male,1,6,5,test,4,l,r,frodo,bangolo,subject,nonsoc,soc,1.2,1.96,,2.84,yes,no,,,,4.8,1.2,4.8,1.0,yes,,
sanchez2018chimpanzees,2017,6,23,frodo,23.0,m,focal_participant,bangolo,7.0,m,partner,chimpanzee,frodo_bangolo,male,1,6,6,test,0,l,r,frodo,bangolo,subject,get_soc,soc,17.84,1.84,,2.88,yes,yes,yes,yes,,4.72,17.84,4.72,0.0,no,no,
sanchez2018chimpanzees,2017,6,25,,,,,tai,14.0,f,partner,chimpanzee,tai_lobo,mix,1,7,1,control,2,,r,,tai,partner,,soc,,1.16,,2.36,,yes,,,,3.52,,3.52,,,,yes
sanchez2018chimpanzees,2017,6,25,,,,,tai,14.0,f,partner,chimpanzee,tai_lobo,mix,1,7,2,control,4,,r,,tai,partner,,soc,,0.72,,1.92,,yes,,,,2.64,,2.64,,,,yes
sanchez2018chimpanzees,2017,6,25,,,,,tai,14.0,f,partner,chimpanzee,tai_lobo,mix,1,7,3,control,0,,r,,tai,partner,,soc,,0.76,,2.32,,yes,,,,3.08,,3.08,,,,yes
sanchez2018chimpanzees,2017,6,25,lobo,13.0,m,focal_participant,tai,14.0,f,partner,chimpanzee,tai_lobo,mix,1,7,4,test,2,l,r,lobo,tai,partner,get_soc,soc,6.28,1.12,,7,yes,yes,,,,8.12,6.28,8.12,,,,yes
sanchez2018chimpanzees,2017,6,25,lobo,13.0,m,focal_participant,tai,14.0,f,partner,chimpanzee,tai_lobo,mix,1,7,5,test,4,l,r,lobo,tai,partner,nonsoc,soc,0.92,0.8,,5.96,yes,yes,,,,6.76,0.92,6.76,,,,yes
sanchez2018chimpanzees,2017,6,25,lobo,13.0,m,focal_participant,tai,14.0,f,partner,chimpanzee,tai_lobo,mix,1,7,6,test,0,l,r,lobo,tai,partner,get_soc,soc,0.84,1.24,,1.8,yes,yes,,,,3.04,0.84,3.04,,,,yes
sanchez2018chimpanzees,2017,6,25,,,,,bangolo,7.0,m,partner,chimpanzee,frodo_bangolo,male,1,7,1,control,2,,l,bangolo,,partner,,soc,,1.88,,1.28,,yes,,,,3.16,,3.16,,,,yes
sanchez2018chimpanzees,2017,6,25,,,,,bangolo,7.0,m,partner,chimpanzee,frodo_bangolo,male,1,7,2,control,4,,l,bangolo,,partner,,soc,,0.76,,1.36,,yes,,,,2.12,,2.12,,,,yes
sanchez2018chimpanzees,2017,6,25,,,,,bangolo,7.0,m,partner,chimpanzee,frodo_bangolo,male,1,7,3,control,0,,l,bangolo,,partner,,soc,,0.92,,3.12,,yes,,,,4.04,,4.04,,,,yes
sanchez2018chimpanzees,2017,6,25,frodo,23.0,m,focal_participant,bangolo,7.0,m,partner,chimpanzee,frodo_bangolo,male,1,7,4,test,0,r,l,bangolo,frodo,partner,get_soc,soc,0.72,1.6,,2.76,yes,yes,,,,4.36,0.72,4.36,,,,yes
sanchez2018chimpanzees,2017,6,25,frodo,23.0,m,focal_participant,bangolo,7.0,m,partner,chimpanzee,frodo_bangolo,male,1,7,5,test,4,r,l,bangolo,frodo,partner,get_soc,soc,1.76,0.12,,1.96,yes,yes,,,,2.08,1.76,2.08,,,,yes
sanchez2018chimpanzees,2017,6,25,frodo,23.0,m,focal_participant,bangolo,7.0,m,partner,chimpanzee,frodo_bangolo,male,1,7,6,test,2,r,l,bangolo,frodo,partner,get_soc,soc,1.32,1.12,,2.12,yes,yes,,,,3.24,1.32,3.24,,,,yes
sanchez2018chimpanzees,2017,6,27,lome,15.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,1,1,control,0,r,,,lome,subject,soc,,1.36,,3.32,,yes,,,,4.68,,4.68,,0.0,yes,yes,
sanchez2018chimpanzees,2017,6,27,lome,15.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,1,2,control,4,r,,,lome,subject,nonsoc,,3.96,,,,yes,,,,,,3.96,,1.0,yes,,
sanchez2018chimpanzees,2017,6,27,lome,15.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,1,3,control,2,r,,,lome,subject,nonsoc,,1.52,,,,yes,,,,,,1.52,,1.0,yes,,
sanchez2018chimpanzees,2017,6,27,lome,15.0,m,focal_participant,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,1,4,test,4,r,l,kofi,lome,subject,nonsoc,soc,1.76,0.68,,3.6,yes,yes,,,,4.28,1.76,4.28,1.0,yes,,
sanchez2018chimpanzees,2017,6,27,lome,15.0,m,focal_participant,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,1,5,test,2,r,l,kofi,lome,subject,nonsoc,soc,2.24,1.44,,2.2,yes,yes,no,no,,3.64,2.24,3.64,1.0,yes,,
sanchez2018chimpanzees,2017,6,27,lome,15.0,m,focal_participant,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,1,6,test,0,r,l,kofi,lome,subject,soc,get_soc,4.24,0.56,5.04,,yes,yes,no,no,9.28,,9.28,0.56,0.0,yes,yes,
sanchez2018chimpanzees,2017,6,27,lobo,13.0,m,focal_participant,tai,14.0,f,partner,chimpanzee,tai_lobo,mix,1,8,1,test,2,r,l,tai,lobo,subject,nonsoc,soc,1.44,2.6,,,yes,no,no,no,,,1.44,2.6,1.0,yes,,
sanchez2018chimpanzees,2017,6,27,lobo,13.0,m,focal_participant,tai,14.0,f,partner,chimpanzee,tai_lobo,mix,1,8,2,test,4,r,l,tai,lobo,subject,nonsoc,soc,2.16,0.88,,1.2,yes,yes,,,,2.08,2.16,2.08,1.0,yes,,
sanchez2018chimpanzees,2017,6,27,lobo,13.0,m,focal_participant,tai,14.0,f,partner,chimpanzee,tai_lobo,mix,1,8,3,test,0,r,l,tai,lobo,subject,get_soc,soc,12.32,2.56,,1.64,yes,yes,yes,yes,,4.2,12.32,4.2,0.0,yes,no,
sanchez2018chimpanzees,2017,6,27,lobo,13.0,m,focal_participant,,,,,chimpanzee,tai_lobo,mix,1,8,4,control,0,r,,,lobo,subject,soc,,2.76,,6.12,,yes,,,,8.88,,8.88,,0.0,yes,yes,
sanchez2018chimpanzees,2017,6,27,lobo,13.0,m,focal_participant,,,,,chimpanzee,tai_lobo,mix,1,8,5,control,4,r,,,lobo,subject,nonsoc,,1.6,,,,yes,,,,,,1.6,,1.0,yes,,
sanchez2018chimpanzees,2017,6,27,lobo,13.0,m,focal_participant,,,,,chimpanzee,tai_lobo,mix,1,8,6,control,2,r,,,lobo,subject,nonsoc,,3.48,,,,yes,,,,,,3.48,,1.0,yes,,
sanchez2018chimpanzees,2017,6,27,frodo,23.0,m,focal_participant,bangolo,7.0,m,partner,chimpanzee,frodo_bangolo,male,1,8,1,test,4,l,r,frodo,bangolo,subject,nonsoc,soc,1.56,3.64,,1.32,yes,yes,,,,4.96,1.56,4.96,1.0,yes,,
sanchez2018chimpanzees,2017,6,27,frodo,23.0,m,focal_participant,bangolo,7.0,m,partner,chimpanzee,frodo_bangolo,male,1,8,2,test,0,l,r,frodo,bangolo,subject,get_soc,soc,14.88,0.68,,2.08,yes,yes,yes,yes,,2.76,14.88,2.76,0.0,no,no,
sanchez2018chimpanzees,2017,6,27,frodo,23.0,m,focal_participant,bangolo,7.0,m,partner,chimpanzee,frodo_bangolo,male,1,8,3,test,2,l,r,frodo,bangolo,subject,get_soc,soc,18.88,3.52,,1.72,yes,yes,yes,yes,,5.24,18.88,5.24,0.0,no,no,
sanchez2018chimpanzees,2017,6,27,frodo,23.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,8,4,control,4,l,,frodo,,subject,nonsoc,,3.2,,,,yes,,,,,,3.2,,1.0,yes,,
sanchez2018chimpanzees,2017,6,27,frodo,23.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,8,5,control,0,l,,frodo,,subject,soc,,10.04,,2.48,,yes,,,,12.52,,12.52,,0.0,yes,yes,
sanchez2018chimpanzees,2017,6,27,frodo,23.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,8,6,control,2,l,,frodo,,subject,nonsoc,,3.04,,,,yes,,,,,,3.04,,1.0,yes,,
sanchez2018chimpanzees,2017,6,28,bangolo,7.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,1,1,test,2,r,l,frodo,bangolo,subject,nonsoc,no,0.84,,,,yes,no,no,no,,,0.84,,1.0,yes,,
sanchez2018chimpanzees,2017,6,28,bangolo,7.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,1,2,test,0,r,l,frodo,bangolo,subject,soc,get_soc,1.36,1.08,2.52,,yes,yes,no,no,3.88,,3.88,1.08,0.0,yes,yes,
sanchez2018chimpanzees,2017,6,28,bangolo,7.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,1,3,test,4,r,l,frodo,bangolo,subject,nonsoc,no,0.68,,,,yes,no,,,,,0.68,,1.0,yes,,
sanchez2018chimpanzees,2017,6,28,bangolo,7.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,1,4,control,2,r,,,bangolo,subject,nonsoc,,1.52,,,,yes,,,,,,1.52,,1.0,yes,,
sanchez2018chimpanzees,2017,6,28,bangolo,7.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,1,5,control,4,r,,,bangolo,subject,nonsoc,,1.32,,,,yes,,,,,,1.32,,1.0,yes,,
sanchez2018chimpanzees,2017,6,28,bangolo,7.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,1,6,control,0,r,,,bangolo,subject,soc,,2.16,,3.6,,yes,,,,5.76,,5.76,,0.0,yes,yes,
sanchez2018chimpanzees,2017,6,28,lome,15.0,m,focal_participant,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,2,1,test,4,l,r,lome,kofi,partner,nonsoc,soc,2.68,0.84,,3.48,yes,yes,,,,4.32,2.68,4.32,,,,yes
sanchez2018chimpanzees,2017,6,28,lome,15.0,m,focal_participant,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,2,2,test,0,l,r,lome,kofi,partner,get_soc,soc,5.96,2.36,,1.44,yes,yes,,,,3.8,5.96,3.8,,,,yes
sanchez2018chimpanzees,2017,6,28,lome,15.0,m,focal_participant,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,2,3,test,2,l,r,lome,kofi,partner,get_soc,soc,1.52,1,,2.32,yes,yes,,,,3.32,1.52,3.32,,,,yes
sanchez2018chimpanzees,2017,6,28,,,,,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,2,4,control,2,,r,,kofi,partner,,soc,,3.24,,1.4,,yes,,,,4.64,,4.64,,,,yes
sanchez2018chimpanzees,2017,6,28,,,,,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,2,5,control,0,,r,,kofi,partner,,soc,,0.96,,2.76,,yes,,,,3.72,,3.72,,,,yes
sanchez2018chimpanzees,2017,6,28,,,,,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,2,6,control,4,,r,,kofi,partner,,soc,,1,,4.16,,yes,,,,5.16,,5.16,,,,yes
sanchez2018chimpanzees,2017,6,30,,,,,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,2,1,control,0,,r,,frodo,partner,,soc,,3.48,,3.52,,yes,,,,7,,7,,,,yes
sanchez2018chimpanzees,2017,6,30,,,,,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,2,2,control,4,,r,,frodo,partner,,soc,,11.88,,5.4,,yes,,,,17.28,,17.28,,,,yes
sanchez2018chimpanzees,2017,7,4,,,,,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,2,3,control,2,,r,,frodo,partner,,no,,,,,,no,,,,,,,,,,no
sanchez2018chimpanzees,2017,7,5,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,2,4,test,0,l,r,bangolo,frodo,partner,soc,get_soc,0.52,18.28,2.08,,yes,yes,,,2.6,,2.6,18.28,,,,no
sanchez2018chimpanzees,2017,7,5,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,2,5,test,4,l,r,bangolo,frodo,partner,nonsoc,no,0.96,,,,yes,no,,,,,0.96,,,,,no
sanchez2018chimpanzees,2017,7,5,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,2,6,test,2,l,r,bangolo,frodo,partner,nonsoc,no,0.8,,,,yes,no,,,,,0.8,,,,,no
sanchez2018chimpanzees,2017,6,30,lome,15.0,m,focal_participant,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,3,1,test,0,r,l,kofi,lome,subject,soc,get_soc,3.08,0.68,3.32,,yes,yes,no,no,6.4,,6.4,0.68,0.0,yes,yes,
sanchez2018chimpanzees,2017,6,30,lome,15.0,m,focal_participant,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,3,2,test,4,r,l,kofi,lome,subject,nonsoc,soc,7.76,3.48,,3.48,yes,yes,,,,6.96,7.76,6.96,1.0,yes,,
sanchez2018chimpanzees,2017,6,30,lome,15.0,m,focal_participant,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,3,3,test,2,r,l,kofi,lome,subject,nonsoc,no,1.6,,,,yes,no,no,no,,,1.6,,1.0,yes,,
sanchez2018chimpanzees,2017,6,30,lome,15.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,3,4,control,0,r,,,lome,subject,soc,,2.72,,1.48,,yes,,,,4.2,,4.2,,0.0,yes,yes,
sanchez2018chimpanzees,2017,6,30,lome,15.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,3,5,control,2,r,,,lome,subject,nonsoc,,2.8,,,,yes,,,,,,2.8,,1.0,yes,,
sanchez2018chimpanzees,2017,6,30,lome,15.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,3,6,control,4,r,,,lome,subject,nonsoc,,2.52,,,,yes,,,,,,2.52,,1.0,yes,,
sanchez2018chimpanzees,2017,7,2,,,,,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,4,1,control,0,,r,,kofi,partner,,soc,,5.08,,4.16,,yes,,,,9.24,,9.24,,,,yes
sanchez2018chimpanzees,2017,7,2,,,,,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,4,2,control,4,,r,,kofi,partner,,soc,,3.52,,1.72,,yes,,,,5.24,,5.24,,,,yes
sanchez2018chimpanzees,2017,7,2,,,,,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,4,3,control,2,,r,,kofi,partner,,soc,,0.96,,4.44,,yes,,,,5.4,,5.4,,,,yes
sanchez2018chimpanzees,2017,7,2,lome,15.0,m,focal_participant,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,4,4,test,2,l,r,lome,kofi,partner,nonsoc,soc,1.44,0.64,,1.52,yes,yes,,,,2.16,1.44,2.16,,,,yes
sanchez2018chimpanzees,2017,7,2,lome,15.0,m,focal_participant,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,4,5,test,4,l,r,lome,kofi,partner,nonsoc,soc,1.4,5.04,,4.4,yes,yes,,,,9.44,1.4,9.44,,,,yes
sanchez2018chimpanzees,2017,7,2,lome,15.0,m,focal_participant,kofi,11.0,m,partner,chimpanzee,lome_kofi,male,1,4,6,test,0,l,r,lome,kofi,partner,soc,no,0.96,,7.8,,no,no,,,8.76,,8.76,,,,,no
sanchez2018chimpanzees,2017,7,4,lome,15.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,5,1,control,0,l,,lome,,subject,soc,,2.04,,12.2,,yes,,,,14.24,,14.24,,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,4,lome,15.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,5,2,control,2,l,,lome,,subject,nonsoc,,1.84,,,,yes,,,,,,1.84,,1.0,yes,,
sanchez2018chimpanzees,2017,7,4,lome,15.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,5,3,control,4,l,,lome,,subject,nonsoc,,0.72,,,,yes,,,,,,0.72,,1.0,yes,,
sanchez2018chimpanzees,2017,7,4,lome,15.0,m,focal_participant,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,5,4,test,2,l,r,lome,kofi,subject,nonsoc,soc,3.32,2.6,,3.6,yes,yes,no,no,,6.2,3.32,6.2,1.0,yes,,
sanchez2018chimpanzees,2017,7,4,lome,15.0,m,focal_participant,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,5,5,test,4,l,r,lome,kofi,subject,nonsoc,soc,4.4,1.44,,,yes,no,,,,,4.4,1.44,1.0,yes,,
sanchez2018chimpanzees,2017,7,4,lome,15.0,m,focal_participant,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,5,6,test,0,l,r,lome,kofi,subject,soc,get_soc,0.32,1.08,2.32,,yes,yes,no,no,2.64,,2.64,1.08,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,5,lome,15.0,m,focal_participant,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,6,1,test,0,r,l,kofi,lome,partner,soc,get_soc,2.48,18.6,3.44,,yes,yes,,,5.92,,5.92,18.6,,,,no
sanchez2018chimpanzees,2017,7,5,lome,15.0,m,focal_participant,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,6,2,test,2,r,l,kofi,lome,partner,nonsoc,soc,1.68,17.32,,1.72,yes,yes,,,,19.04,1.68,19.04,,,,no
sanchez2018chimpanzees,2017,7,5,lome,15.0,m,focal_participant,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,6,3,test,4,r,l,kofi,lome,partner,nonsoc,soc,1.88,17.52,,1.44,yes,yes,,,,18.96,1.88,18.96,,,,no
sanchez2018chimpanzees,2017,7,5,,,,,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,6,4,control,4,,l,kofi,,partner,,soc,,2,,1.28,,yes,,,,3.28,,3.28,,,,yes
sanchez2018chimpanzees,2017,7,5,,,,,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,6,5,control,0,,l,kofi,,partner,,soc,,5,,1.64,,yes,,,,6.64,,6.64,,,,yes
sanchez2018chimpanzees,2017,7,5,,,,,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,6,6,control,2,,l,kofi,,partner,,soc,,0.64,,4.56,,yes,,,,5.2,,5.2,,,,yes
sanchez2018chimpanzees,2017,7,8,lome,15.0,m,focal_participant,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,7,1,test,0,l,r,lome,kofi,subject,soc,get_soc,4.68,7.04,11.12,,yes,yes,no,yes,15.8,,15.8,7.04,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,8,lome,15.0,m,focal_participant,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,7,2,test,4,l,r,lome,kofi,subject,nonsoc,soc,4.64,0.72,,2.96,yes,yes,,,,3.68,4.64,3.68,1.0,yes,,
sanchez2018chimpanzees,2017,7,8,lome,15.0,m,focal_participant,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,7,3,test,2,l,r,lome,kofi,subject,nonsoc,soc,2.4,0.44,,2.32,yes,yes,no,no,,2.76,2.4,2.76,1.0,yes,,
sanchez2018chimpanzees,2017,7,8,lome,15.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,7,4,control,0,l,,lome,,subject,soc,,3.12,,1.76,,yes,,,,4.88,,4.88,,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,8,lome,15.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,7,5,control,2,l,,lome,,subject,nonsoc,,3.88,,,,yes,,,,,,3.88,,1.0,yes,,
sanchez2018chimpanzees,2017,7,8,lome,15.0,m,focal_participant,,,,,chimpanzee,lome_kofi,male,1,7,6,control,4,l,,lome,,subject,nonsoc,,4.68,,,,yes,,,,,,4.68,,1.0,yes,,
sanchez2018chimpanzees,2017,7,8,bangolo,8.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,3,1,control,4,r,,,bangolo,subject,nonsoc,,1.56,,,,yes,,,,,,1.56,,1.0,yes,,
sanchez2018chimpanzees,2017,7,8,bangolo,8.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,3,2,control,0,r,,,bangolo,subject,soc,,0.44,,1.2,,yes,,,,1.64,,1.64,,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,8,bangolo,8.0,m,focal_participant,,,,,chimpanzee,frodo_bangolo,male,1,3,3,control,2,r,,,bangolo,subject,nonsoc,,2.16,,,,yes,,,,,,2.16,,1.0,yes,,
sanchez2018chimpanzees,2017,7,8,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,3,4,test,4,r,l,frodo,bangolo,subject,nonsoc,no,1.6,,,,yes,no,,,,,1.6,,1.0,yes,,
sanchez2018chimpanzees,2017,7,8,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,3,5,test,2,r,l,frodo,bangolo,subject,nonsoc,no,2.8,,,,yes,no,no,no,,,2.8,,1.0,yes,,
sanchez2018chimpanzees,2017,7,8,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,3,6,test,0,r,l,frodo,bangolo,subject,soc,get_soc,1.68,1.28,1.2,,yes,yes,no,no,2.88,,2.88,1.28,0.0,yes,yes,
sanchez2018chimpanzees,2017,7,11,,,,,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,8,1,control,2,,l,kofi,,partner,,soc,,0.92,,6.6,,yes,,,,7.52,,7.52,,,,yes
sanchez2018chimpanzees,2017,7,11,,,,,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,8,2,control,4,,l,kofi,,partner,,soc,,0.92,,8.72,,yes,,,,9.64,,9.64,,,,yes
sanchez2018chimpanzees,2017,7,11,,,,,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,8,3,control,0,,l,kofi,,partner,,soc,,1.32,,3.24,,yes,,,,4.56,,4.56,,,,yes
sanchez2018chimpanzees,2017,7,11,lome,15.0,m,focal_participant,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,8,4,test,0,r,l,kofi,lome,partner,get_soc,soc,0.92,1.24,,1.76,yes,yes,,,,3,0.92,3,,,,yes
sanchez2018chimpanzees,2017,7,11,lome,15.0,m,focal_participant,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,8,5,test,4,r,l,kofi,lome,partner,nonsoc,soc,2,10.16,,4.76,yes,yes,,,,14.92,2,14.92,,,,no
sanchez2018chimpanzees,2017,7,11,lome,15.0,m,focal_participant,kofi,12.0,m,partner,chimpanzee,lome_kofi,male,1,8,6,test,2,r,l,kofi,lome,partner,nonsoc,soc,0.76,0.96,,13.64,yes,yes,,,,14.6,0.76,14.6,,,,no
sanchez2018chimpanzees,2017,7,11,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,4,1,test,2,l,r,bangolo,frodo,partner,nonsoc,no,1.04,,,,yes,no,,,,,1.04,,,,,no
sanchez2018chimpanzees,2017,7,11,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,4,2,test,4,l,r,bangolo,frodo,partner,nonsoc,no,1.72,,,,yes,no,,,,,1.72,,,,,no
sanchez2018chimpanzees,2017,7,11,bangolo,8.0,m,focal_participant,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,4,3,test,0,l,r,bangolo,frodo,partner,soc,no,0.8,,8.84,,yes,no,,,9.64,,9.64,,,,,no
sanchez2018chimpanzees,2017,7,11,,,,,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,4,4,control,0,,r,,frodo,partner,,soc,,13.36,,7.76,,yes,,,,21.12,,21.12,,,,yes
sanchez2018chimpanzees,2017,7,11,,,,,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,4,5,control,2,,r,,frodo,partner,,soc,,6.28,,2.36,,yes,,,,8.64,,8.64,,,,yes
sanchez2018chimpanzees,2017,7,11,,,,,frodo,23.0,m,partner,chimpanzee,frodo_bangolo,male,1,4,6,control,4,,r,,frodo,partner,,soc,,9,,7.12,,yes,,,,16.12,,16.12,,,,yes
sanchez2018chimpanzees,2017,7,12,,,,,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,1,1,control,2,,r,,lome,partner,,soc,,6.68,,1.56,,yes,,,,8.24,,8.24,,,,yes
sanchez2018chimpanzees,2017,7,12,,,,,lome,15.0,m,partner,chimpanzee,lome_kofi,male,1,1,2,control,4,,r,,lome,partner,,soc,,1.12,,0.84,,yes,,,,1.96,,1.96,,,,yes
