study_id,experiment,experiment_name,year,participant,age_in_years,sex,species,session,period,activity,latency_to_reach_or_touch,not_found_or_taken,percentage_items_found,food_item
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,4,2,2.0,19.24,19.24,100.0,6.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,4,2,1.0,40.6,40.6,100.0,7.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,4,2,3.0,42.64,42.64,100.0,8.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,4,2,2.0,142.84,142.84,100.0,9.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,4,2,2.0,524.96,524.96,100.0,10.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,5,2,,9.0,9.0,70.0,0.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,5,2,2.0,4.24,4.24,70.0,1.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,5,2,2.0,36.08,36.08,70.0,2.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,5,2,1.0,45.0,45.0,70.0,3.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,5,2,2.0,65.92,65.92,70.0,4.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,5,2,1.0,74.4,74.4,70.0,5.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,5,2,2.0,283.8,283.8,70.0,6.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,5,2,2.0,466.16,466.16,70.0,7.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,5,2,2.0,,600.0,70.0,8.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,5,2,1.0,,600.0,70.0,9.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,5,2,2.0,,600.0,70.0,10.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,6,2,,1.56,1.56,100.0,0.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,6,2,2.0,41.04,41.04,100.0,1.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,6,2,3.0,55.68,55.68,100.0,2.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,6,2,2.0,63.48,63.48,100.0,3.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,6,2,1.0,82.4,82.4,100.0,4.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,6,2,2.0,89.04,89.04,100.0,5.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,6,2,2.0,123.36,123.36,100.0,6.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,6,2,2.0,131.64,131.64,100.0,7.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,6,2,3.0,163.52,163.52,100.0,8.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,6,2,2.0,335.28,335.28,100.0,9.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,6,2,3.0,255.2,255.2,100.0,10.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,1,1,,2.4,2.4,0.0,0.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,1,1,2.0,,600.0,0.0,1.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,1,1,2.0,,600.0,0.0,2.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,1,1,2.0,,600.0,0.0,3.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,1,1,2.0,,600.0,0.0,4.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,1,1,2.0,,600.0,0.0,5.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,1,1,1.0,,600.0,0.0,6.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,1,1,1.0,,600.0,0.0,7.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,1,1,1.0,,600.0,0.0,8.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,1,1,1.0,,600.0,0.0,9.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,1,1,2.0,,600.0,0.0,10.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,2,1,,3.8,3.8,10.0,0.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,2,1,2.0,91.44,91.44,10.0,1.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,2,1,1.0,,600.0,10.0,2.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,2,1,2.0,,600.0,10.0,3.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,2,1,2.0,,600.0,10.0,4.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,2,1,2.0,,600.0,10.0,5.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,2,1,1.0,,600.0,10.0,6.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,2,1,1.0,,600.0,10.0,7.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,2,1,2.0,,600.0,10.0,8.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,2,1,2.0,,600.0,10.0,9.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,2,1,1.0,,600.0,10.0,10.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,3,1,,7.24,7.24,0.0,0.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,3,1,2.0,,600.0,0.0,1.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,3,1,1.0,,600.0,0.0,2.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,3,1,2.0,,600.0,0.0,3.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,3,1,2.0,,600.0,0.0,4.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,3,1,1.0,,600.0,0.0,5.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,3,1,1.0,,600.0,0.0,6.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,3,1,1.0,,600.0,0.0,7.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,3,1,1.0,,600.0,0.0,8.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,3,1,1.0,,600.0,0.0,9.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,3,1,2.0,,600.0,0.0,10.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,4,2,,3.68,3.68,0.0,0.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,4,2,1.0,,600.0,0.0,1.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,4,2,1.0,,600.0,0.0,2.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,4,2,2.0,,600.0,0.0,3.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,4,2,1.0,,600.0,0.0,4.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,4,2,2.0,,600.0,0.0,5.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,4,2,2.0,,600.0,0.0,6.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,4,2,2.0,,600.0,0.0,7.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,4,2,2.0,,600.0,0.0,8.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,4,2,2.0,,600.0,0.0,9.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,4,2,1.0,,600.0,0.0,10.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,5,2,,6.36,6.36,50.0,0.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,5,2,2.0,68.24,68.24,50.0,1.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,5,2,3.0,96.44,96.44,50.0,2.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,5,2,2.0,170.72,170.72,50.0,3.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,5,2,2.0,229.6,229.6,50.0,4.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,5,2,2.0,280.12,280.12,50.0,5.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,5,2,2.0,,600.0,50.0,6.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,5,2,3.0,,600.0,50.0,7.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,5,2,2.0,,600.0,50.0,8.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,5,2,2.0,,600.0,50.0,9.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,5,2,1.0,,600.0,50.0,10.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,6,2,,4.28,4.28,80.0,0.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,6,2,2.0,82.44,82.44,80.0,1.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,6,2,2.0,261.44,261.44,80.0,2.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,6,2,2.0,272.0,272.0,80.0,3.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,6,2,2.0,287.04,287.04,80.0,4.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,6,2,3.0,304.04,304.04,80.0,5.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,6,2,2.0,315.0,315.0,80.0,6.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,6,2,2.0,322.0,322.0,80.0,7.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,6,2,1.0,335.56,335.56,80.0,8.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,6,2,1.0,,600.0,80.0,9.0
uher2008coherence,6,hidden_food_test,2005,pini,16,f,orangutan,6,2,2.0,,600.0,80.0,10.0
