study_id,experiment,experiment_name,year,participant,age_in_years,sex,species,session,period,duration_occupied,item_eaten_or_tasted,latency_to_reach_or_touch,food_type,novel_food_type,food,rejecting_food,latency_60
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,4.2,1.0,3.28,normal,,apple,0.0,3.28
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,12.76,1.0,1.16,novel,natural,red star 2,0.0,1.16
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,2.0,1.0,1.64,1.0,0.32,normal,,apple,0.0,0.32
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,3.48,1.0,1.92,normal,,apple,0.0,1.92
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,52.56,1.0,2.72,novel,artificial,red mouse 1,0.0,2.72
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,3.6,1.0,2.72,normal,,apple,0.0,2.72
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,0.0,0.0,0.0,novel,artificial,green roll 1,1.0,0.0
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,2.36,1.0,1.56,normal,,apple,0.0,1.56
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,58.96,1.0,0.8,novel,artificial,green mouse 1,0.0,0.8
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,2.44,1.0,0.68,normal,,apple,0.0,0.68
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,0.2,0.0,3.44,novel,artificial,red roll 1,1.0,3.44
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,3.64,1.0,1.56,normal,,apple,0.0,1.56
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,26.04,1.0,1.08,novel,artificial,red mouse 2,0.0,1.08
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,3.44,1.0,1.2,normal,,apple,0.0,1.2
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,1.04,0.0,0.84,novel,artificial,green roll 2,1.0,0.84
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,6.72,1.0,0.92,normal,,apple,0.0,0.92
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,4.8,1.0,0.76,novel,artificial,green mouse 2,0.0,0.76
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,45.28,1.0,1.0,normal,,apple,0.0,1.0
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,3.68,1.0,1.72,novel,artificial,red roll 2,0.0,1.72
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,3.0,2.0,0.48,0.0,47.0,normal,,apple,1.0,47.0
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,2.76,1.0,0.68,normal,,apple,0.0,0.68
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,22.28,1.0,2.08,novel,natural,blue tree 1,0.0,2.08
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,4.44,1.0,0.8,normal,,apple,0.0,0.8
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,17.04,5.0,1.08,novel,natural,brown heart 1,5.0,1.08
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,5.16,1.0,0.6,normal,,apple,0.0,0.6
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,10.0,2.0,3.28,novel,natural,brown heart 1,8.0,3.28
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,4.56,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,18.0,1.0,1.52,novel,natural,blue heart 1,0.0,1.52
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,5.68,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,15.68,1.0,1.24,novel,natural,blue tree 2,0.0,1.24
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,3.24,1.0,0.84,normal,,apple,0.0,0.84
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,11.64,5.0,1.04,novel,natural,brown heart 2,5.0,1.04
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,4.68,1.0,0.68,normal,,apple,0.0,0.68
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,1.08,0.0,7.16,novel,natural,brown tree 2,1.0,7.16
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,5.32,1.0,0.44,normal,,apple,0.0,0.44
uher2008coherence,10,novel_food_test,2005,viringika,9.0,f,gorilla,4.0,2.0,9.96,1.0,1.16,novel,natural,blue heart 2,0.0,1.16
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,4.64,1.0,0.96,normal,,apple,0.0,0.96
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,7.08,1.0,1.72,novel,natural,green star 1,0.0,1.72
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,4.92,1.0,1.12,normal,,apple,0.0,1.12
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,8.0,1.0,1.2,novel,natural,red bell 1,0.0,1.2
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,4.64,1.0,1.36,normal,,apple,0.0,1.36
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,6.88,1.0,1.56,novel,natural,green bell 1,0.0,1.56
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,5.12,1.0,1.76,normal,,apple,0.0,1.76
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,5.52,1.0,1.08,novel,natural,red star 1,0.0,1.08
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,3.72,1.0,1.32,normal,,apple,0.0,1.32
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,4.44,1.0,1.2,novel,natural,green star 2,0.0,1.2
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,3.36,1.0,1.08,normal,,apple,0.0,1.08
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,4.52,1.0,1.36,novel,natural,red bell 2,0.0,1.36
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,3.64,1.0,1.24,normal,,apple,0.0,1.24
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,11.24,1.0,1.44,novel,natural,green bell 2,0.0,1.44
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,3.44,1.0,1.24,normal,,apple,0.0,1.24
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,1.0,1.0,6.36,1.0,1.28,novel,natural,red star 2,0.0,1.28
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,5.4,1.0,0.84,normal,,apple,0.0,0.84
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,25.16,1.0,1.04,novel,artificial,yellow baiser 1,0.0,1.04
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,9.88,1.0,0.96,normal,,apple,0.0,0.96
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,7.16,1.0,1.12,novel,artificial,brown marsh 1,0.0,1.12
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,4.96,1.0,1.12,normal,,apple,0.0,1.12
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,8.48,1.0,1.16,novel,artificial,brown marsh 1,0.0,1.16
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,2.04,1.0,1.24,normal,,apple,0.0,1.24
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,8.08,1.0,1.04,novel,artificial,yellow marsh 1,0.0,1.04
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,5.6,1.0,1.36,normal,,apple,0.0,1.36
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,14.92,1.0,1.12,novel,artificial,yellow baiser 2,0.0,1.12
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,1.92,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,6.32,1.0,1.0,novel,artificial,brown marsh 2,0.0,1.0
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,2.72,1.0,0.68,normal,,apple,0.0,0.68
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,6.28,1.0,1.44,novel,artificial,brown baiser 2,0.0,1.44
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,2.24,1.0,0.88,normal,,apple,0.0,0.88
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,2.0,1.0,6.76,1.0,1.0,novel,artificial,yellow marsh 2,0.0,1.0
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,5.36,1.0,0.92,normal,,apple,0.0,0.92
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,10.6,1.0,1.24,novel,artificial,red mouse 1,0.0,1.24
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,4.0,1.0,0.84,normal,,apple,0.0,0.84
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,8.16,1.0,0.8,novel,artificial,green roll 1,0.0,0.8
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,8.8,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,11.2,1.0,0.8,novel,artificial,green mouse 1,0.0,0.8
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,5.92,1.0,0.72,normal,,apple,0.0,0.72
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,8.44,1.0,0.96,novel,artificial,green roll 1,0.0,0.96
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,8.72,1.0,1.0,normal,,apple,0.0,1.0
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,8.44,1.0,0.68,novel,artificial,red mouse 2,0.0,0.68
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,5.36,1.0,1.08,normal,,apple,0.0,1.08
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,15.36,1.0,0.96,novel,artificial,green roll 2,0.0,0.96
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,6.68,1.0,0.92,normal,,apple,0.0,0.92
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,13.64,1.0,1.04,novel,artificial,green mouse 2,0.0,1.04
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,4.0,1.0,2.04,normal,,apple,0.0,2.04
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,3.0,2.0,4.8,1.0,0.88,novel,artificial,red roll 2,0.0,0.88
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,5.36,1.0,0.56,normal,,apple,0.0,0.56
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,5.6,1.0,0.68,novel,natural,blue tree 1,0.0,0.68
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,7.36,1.0,0.68,normal,,apple,0.0,0.68
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,5.92,1.0,1.24,novel,natural,brown heart 1,0.0,1.24
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,4.64,1.0,0.36,normal,,apple,0.0,0.36
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,6.48,1.0,0.92,novel,natural,brown tree 1,0.0,0.92
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,7.64,1.0,0.68,normal,,apple,0.0,0.68
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,13.64,1.0,1.04,novel,natural,blue heart 1,0.0,1.04
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,6.04,1.0,0.48,normal,,apple,0.0,0.48
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,5.72,1.0,0.76,novel,natural,blue tree 2,0.0,0.76
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,6.48,1.0,0.52,normal,,apple,0.0,0.52
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,5.44,1.0,1.12,novel,natural,brown heart 2,0.0,1.12
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,4.12,1.0,0.92,normal,,apple,0.0,0.92
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,6.92,1.0,1.04,novel,natural,brown tree 2,0.0,1.04
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,5.32,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,dokana,16.0,f,orangutan,4.0,2.0,10.2,1.0,0.92,novel,natural,blue heart 2,0.0,0.92
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,4.04,1.0,1.0,normal,,apple,0.0,1.0
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,15.72,1.0,1.8,novel,natural,green star 1,0.0,1.8
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,5.6,1.0,1.36,normal,,apple,0.0,1.36
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,6.8,1.0,1.44,novel,natural,red bell 1,0.0,1.44
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,5.72,1.0,1.2,normal,,apple,0.0,1.2
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,7.76,1.0,1.12,novel,natural,green bell 1,0.0,1.12
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,1.72,1.0,1.2,normal,,apple,0.0,1.2
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,6.6,1.0,1.88,novel,natural,red star 1,0.0,1.88
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,3.6,1.0,1.68,normal,,apple,0.0,1.68
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,6.48,1.0,1.48,novel,natural,green star 2,0.0,1.48
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,6.32,1.0,1.04,normal,,apple,0.0,1.04
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,8.24,1.0,0.96,novel,natural,red bell 2,0.0,0.96
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,4.8,1.0,0.84,normal,,apple,0.0,0.84
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,5.16,1.0,1.72,novel,natural,green bell 2,0.0,1.72
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,3.28,1.0,1.12,normal,,apple,0.0,1.12
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,1.0,1.0,6.2,1.0,1.2,novel,natural,red star 2,0.0,1.2
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,2.52,1.0,0.84,normal,,apple,0.0,0.84
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,10.2,1.0,1.68,novel,artificial,yellow baiser 1,0.0,1.68
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,1.8,1.0,1.16,normal,,apple,0.0,1.16
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,6.56,1.0,1.12,novel,artificial,brown marsh 1,0.0,1.12
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,2.72,1.0,0.72,normal,,apple,0.0,0.72
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,4.96,1.0,1.16,novel,artificial,brown baiser 1,0.0,1.16
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,5.32,1.0,0.84,normal,,apple,0.0,0.84
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,9.04,1.0,0.96,novel,artificial,yellow marsh 1,0.0,0.96
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,2.48,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,7.52,1.0,1.28,novel,artificial,yellow baiser 2,0.0,1.28
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,3.44,1.0,1.2,normal,,apple,0.0,1.2
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,2.68,1.0,2.16,novel,artificial,brown marsh 2,0.0,2.16
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,4.72,2.0,1.28,normal,,apple,0.0,1.28
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,6.6,1.0,1.44,novel,artificial,brown baiser 2,0.0,1.44
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,1.52,1.0,0.92,normal,,apple,0.0,0.92
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,2.0,1.0,5.64,1.0,1.6,novel,artificial,yellow marsh 2,0.0,1.6
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,5.2,1.0,0.8,normal,,apple,0.0,0.8
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,5.72,1.0,0.8,novel,artificial,red mouse 1,0.0,0.8
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,8.12,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,5.84,1.0,0.72,novel,artificial,green roll 1,0.0,0.72
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,5.76,1.0,0.72,normal,,apple,0.0,0.72
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,4.52,1.0,1.04,novel,artificial,green mouse 1,0.0,1.04
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,5.76,1.0,0.68,normal,,apple,0.0,0.68
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,5.84,1.0,0.84,novel,artificial,red roll 1,0.0,0.84
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,6.12,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,9.4,1.0,0.8,novel,artificial,red mouse 2,0.0,0.8
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,7.16,1.0,0.68,normal,,apple,0.0,0.68
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,4.36,1.0,0.76,novel,artificial,green roll 2,0.0,0.76
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,7.08,1.0,0.48,normal,,apple,0.0,0.48
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,6.48,1.0,0.52,novel,artificial,green mouse 2,0.0,0.52
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,6.2,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,3.0,2.0,4.44,1.0,0.64,novel,artificial,red roll 2,0.0,0.64
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,4.32,1.0,1.6,normal,,apple,0.0,1.6
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,5.84,1.0,0.84,novel,natural,blue tree 1,0.0,0.84
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,4.6,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,5.76,1.0,0.76,novel,natural,brown heart 1,0.0,0.76
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,10.12,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,5.24,1.0,0.64,novel,natural,brown tree 1,0.0,0.64
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,4.04,1.0,0.8,normal,,apple,0.0,0.8
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,10.72,1.0,0.56,novel,natural,blue heart 1,0.0,0.56
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,6.44,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,6.0,1.0,0.64,novel,natural,blue tree 2,0.0,0.64
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,5.24,1.0,0.92,normal,,apple,0.0,0.92
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,7.04,1.0,0.72,novel,natural,brown heart 2,0.0,0.72
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,10.4,1.0,0.72,normal,,apple,0.0,0.72
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,5.52,1.0,0.68,novel,natural,brown tree 2,0.0,0.68
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,5.8,1.0,0.52,normal,,apple,0.0,0.52
uher2008coherence,10,novel_food_test,2005,dunja,31.0,f,orangutan,4.0,2.0,7.64,1.0,1.04,novel,natural,blue heart 2,0.0,1.04
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,6.0,1.0,1.2,normal,,apple,0.0,1.2
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,13.04,1.0,0.92,novel,natural,green star 1,0.0,0.92
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,10.12,1.0,1.72,normal,,apple,0.0,1.72
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,16.28,1.0,1.52,novel,natural,red bell 1,0.0,1.52
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,9.48,1.0,1.2,normal,,apple,0.0,1.2
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,26.8,1.0,1.44,novel,natural,green bell 1,0.0,1.44
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,10.72,1.0,1.68,normal,,apple,0.0,1.68
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,13.64,1.0,1.4,novel,natural,red star 1,0.0,1.4
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,11.76,1.0,0.92,normal,,apple,0.0,0.92
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,21.56,1.0,2.68,novel,natural,green star 2,0.0,2.68
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,13.88,1.0,1.44,normal,,apple,0.0,1.44
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,48.48,1.0,1.52,novel,natural,red bell 2,0.0,1.52
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,,,,normal,,apple,,
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,23.88,1.0,1.24,novel,natural,green bell 2,0.0,1.24
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,10.48,1.0,1.08,normal,,apple,0.0,1.08
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,1.0,1.0,10.0,1.0,2.24,novel,natural,red star 2,0.0,2.24
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,3.88,1.0,0.84,normal,,apple,0.0,0.84
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,31.64,1.0,1.68,novel,artificial,yellow baiser 1,0.0,1.68
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,11.28,1.0,1.48,normal,,apple,0.0,1.48
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,15.08,1.0,1.64,novel,artificial,brown marsh 1,0.0,1.64
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,6.44,1.0,1.32,normal,,apple,0.0,1.32
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,26.24,1.0,1.32,novel,artificial,brown marsh 1,0.0,1.32
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,6.48,1.0,0.92,normal,,apple,0.0,0.92
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,24.24,1.0,0.96,novel,artificial,yellow marsh 1,0.0,0.96
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,7.44,1.0,1.0,normal,,apple,0.0,1.0
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,15.88,1.0,1.52,novel,artificial,yellow baiser 2,0.0,1.52
