study_id,experiment,experiment_name,year,participant,age_in_years,sex,species,session,trial,period,touched_box,opened_box,item_eaten_or_tasted,food_rejected,latency_to_touch_box,latency_to_open_box,not_touching,not_opening
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,4.0,3.0,2.0,1.0,1.0,1.0,0.0,2.8,3.64,2.8,3.64
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,4.0,4.0,2.0,1.0,1.0,0.0,1.0,3.68,4.48,3.68,4.48
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,4.0,5.0,2.0,1.0,1.0,1.0,0.0,1.48,2.08,1.48,2.08
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,4.0,6.0,2.0,1.0,1.0,0.0,1.0,2.44,3.44,2.44,3.44
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,4.0,7.0,2.0,1.0,1.0,1.0,0.0,2.6,3.48,2.6,3.48
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,4.0,8.0,2.0,1.0,1.0,1.0,0.0,3.08,4.0,3.08,4.0
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,4.0,9.0,2.0,1.0,1.0,1.0,0.0,2.56,3.28,2.56,3.28
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,4.0,10.0,2.0,1.0,1.0,1.0,0.0,1.64,2.52,1.64,2.52
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,5.0,0.0,2.0,1.0,1.0,,,11.84,14.16,11.84,14.16
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.36,1.36,1.36,1.36
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.76,1.76,1.76,1.76
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,5.0,3.0,2.0,1.0,1.0,1.0,0.0,2.24,2.24,2.24,2.24
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,5.0,4.0,2.0,1.0,1.0,1.0,0.0,1.48,1.48,1.48,1.48
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,5.0,5.0,2.0,1.0,1.0,1.0,0.0,0.16,1.68,0.16,1.68
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,5.0,6.0,2.0,1.0,1.0,1.0,0.0,4.6,5.52,4.6,5.52
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,5.0,7.0,2.0,1.0,1.0,1.0,0.0,2.24,2.24,2.24,2.24
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,5.0,8.0,2.0,1.0,1.0,1.0,0.0,2.04,2.04,2.04,2.04
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,5.0,9.0,2.0,1.0,1.0,1.0,0.0,1.96,1.96,1.96,1.96
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,5.0,10.0,2.0,1.0,1.0,1.0,0.0,1.84,1.84,1.84,1.84
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,6.0,0.0,2.0,1.0,1.0,,,3.52,5.16,3.52,5.16
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,6.0,1.0,2.0,1.0,1.0,1.0,0.0,2.76,3.52,2.76,3.52
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,6.0,2.0,2.0,1.0,1.0,1.0,0.0,5.84,0.28,5.84,0.28
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,6.0,3.0,2.0,1.0,1.0,1.0,0.0,3.48,4.68,3.48,4.68
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,6.0,4.0,2.0,1.0,1.0,0.0,1.0,1.24,3.48,1.24,3.48
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,6.0,5.0,2.0,1.0,1.0,1.0,0.0,2.8,4.24,2.8,4.24
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,6.0,6.0,2.0,1.0,1.0,0.0,1.0,1.28,2.24,1.28,2.24
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,6.0,7.0,2.0,1.0,1.0,1.0,0.0,8.04,9.24,8.04,9.24
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,6.0,8.0,2.0,1.0,1.0,1.0,0.0,1.56,2.36,1.56,2.36
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,6.0,9.0,2.0,1.0,1.0,1.0,0.0,1.4,2.32,1.4,2.32
uher2008coherence,3,food_box_test,2005,dunja,31.0,f,orangutan,6.0,10.0,2.0,1.0,1.0,1.0,0.0,1.36,1.36,1.36,1.36
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,1.0,0.0,1.0,1.0,1.0,,,1.32,7.8,1.32,7.8
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.68,8.6,1.68,8.6
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.52,0.76,0.52,0.76
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,1.0,3.0,1.0,1.0,1.0,1.0,0.0,7.48,11.56,7.48,11.56
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,1.0,4.0,1.0,1.0,1.0,0.0,1.0,3.28,5.0,3.28,5.0
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,1.0,5.0,1.0,1.0,1.0,1.0,0.0,2.84,7.08,2.84,7.08
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,1.0,6.0,1.0,1.0,1.0,0.0,1.0,2.12,3.96,2.12,3.96
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.64,2.56,1.64,2.56
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,1.0,8.0,1.0,1.0,1.0,1.0,0.0,2.52,5.48,2.52,5.48
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,1.0,9.0,1.0,1.0,1.0,1.0,0.0,1.92,3.08,1.92,3.08
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,1.0,10.0,1.0,1.0,1.0,1.0,0.0,1.68,3.88,1.68,3.88
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,2.0,0.0,1.0,1.0,1.0,,,0.84,2.0,0.84,2.0
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.48,4.8,1.48,4.8
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.2,4.12,2.2,4.12
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.12,3.32,1.12,3.32
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,2.0,4.0,1.0,1.0,1.0,0.0,1.0,2.96,7.56,2.96,7.56
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.96,4.16,1.96,4.16
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,2.0,6.0,1.0,1.0,1.0,0.0,1.0,1.96,5.2,1.96,5.2
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,2.0,7.0,1.0,1.0,1.0,1.0,0.0,2.96,6.04,2.96,6.04
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,2.0,8.0,1.0,1.0,1.0,1.0,0.0,2.8,7.56,2.8,7.56
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,2.0,9.0,1.0,1.0,1.0,1.0,0.0,1.84,4.68,1.84,4.68
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,2.0,10.0,1.0,1.0,1.0,1.0,0.0,3.16,,3.16,60.0
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,3.0,0.0,1.0,1.0,1.0,,,3.04,15.6,3.04,15.6
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.6,8.92,4.6,8.92
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,3.0,2.0,1.0,1.0,1.0,1.0,0.0,5.28,4.12,5.28,4.12
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.96,2.92,1.96,2.92
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.64,1.64,1.64,1.64
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,3.0,5.0,1.0,1.0,1.0,1.0,0.0,2.4,7.48,2.4,7.48
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,3.0,6.0,1.0,1.0,1.0,0.0,1.0,4.64,8.44,4.64,8.44
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,3.0,7.0,1.0,1.0,1.0,1.0,0.0,4.16,5.28,4.16,5.28
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,3.0,8.0,1.0,1.0,1.0,1.0,0.0,2.56,6.44,2.56,6.44
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,3.0,9.0,1.0,1.0,1.0,1.0,0.0,1.68,2.68,1.68,2.68
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,3.0,10.0,1.0,1.0,1.0,1.0,0.0,2.8,5.72,2.8,5.72
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,4.0,0.0,2.0,1.0,1.0,,,1.52,4.52,1.52,4.52
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.52,7.08,1.52,7.08
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.04,3.32,1.04,3.32
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,4.0,3.0,2.0,1.0,1.0,1.0,0.0,3.52,4.96,3.52,4.96
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,4.0,4.0,2.0,1.0,1.0,0.5,0.5,1.88,6.16,1.88,6.16
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,4.0,5.0,2.0,1.0,1.0,1.0,0.0,1.48,3.12,1.48,3.12
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,4.0,6.0,2.0,1.0,1.0,0.0,1.0,4.48,11.32,4.48,11.32
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,4.0,7.0,2.0,1.0,1.0,1.0,0.0,1.8,3.84,1.8,3.84
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,4.0,8.0,2.0,1.0,1.0,1.0,0.0,1.76,1.76,1.76,1.76
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,4.0,9.0,2.0,1.0,1.0,1.0,0.0,1.8,6.24,1.8,6.24
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,4.0,10.0,2.0,1.0,1.0,1.0,0.0,1.36,2.2,1.36,2.2
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,5.0,0.0,2.0,1.0,1.0,,,8.0,12.44,8.0,12.44
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.08,1.08,1.08,1.08
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.28,4.6,1.28,4.6
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,5.0,3.0,2.0,1.0,1.0,1.0,0.0,1.6,3.44,1.6,3.44
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,5.0,4.0,2.0,1.0,1.0,0.25,0.75,1.88,3.92,1.88,3.92
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,5.0,5.0,2.0,1.0,1.0,1.0,0.0,1.76,2.56,1.76,2.56
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,5.0,6.0,2.0,1.0,1.0,0.25,0.75,1.88,2.76,1.88,2.76
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,5.0,7.0,2.0,1.0,1.0,1.0,0.0,1.8,1.8,1.8,1.8
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,5.0,8.0,2.0,1.0,1.0,1.0,0.0,1.32,2.6,1.32,2.6
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,5.0,9.0,2.0,1.0,1.0,1.0,0.0,1.32,3.52,1.32,3.52
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,5.0,10.0,2.0,1.0,1.0,1.0,0.0,0.92,0.92,0.92,0.92
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,6.0,0.0,2.0,1.0,1.0,,,1.72,1.72,1.72,1.72
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,6.0,1.0,2.0,1.0,1.0,1.0,0.0,1.8,3.36,1.8,3.36
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,6.0,2.0,2.0,1.0,1.0,1.0,0.0,4.4,7.56,4.4,7.56
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,6.0,3.0,2.0,1.0,1.0,1.0,0.0,2.48,3.96,2.48,3.96
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,6.0,4.0,2.0,1.0,1.0,0.0,1.0,1.52,2.96,1.52,2.96
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,6.0,5.0,2.0,1.0,1.0,1.0,0.0,1.6,1.6,1.6,1.6
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,6.0,6.0,2.0,1.0,1.0,0.5,0.5,2.64,7.6,2.64,7.6
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,6.0,7.0,2.0,1.0,1.0,1.0,0.0,1.32,2.4,1.32,2.4
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,6.0,8.0,2.0,1.0,1.0,1.0,0.0,1.6,1.6,1.6,1.6
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,6.0,9.0,2.0,1.0,1.0,1.0,0.0,2.72,2.72,2.72,2.72
uher2008coherence,3,food_box_test,2005,padana,7.0,f,orangutan,6.0,10.0,2.0,1.0,1.0,1.0,0.0,2.8,4.2,2.8,4.2
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,1.0,0.0,1.0,1.0,1.0,,,8.76,17.12,8.76,17.12
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.68,11.56,2.68,11.56
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,18.52,2.0,18.52
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,1.0,3.0,1.0,1.0,1.0,1.0,0.0,4.16,16.36,4.16,16.36
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,1.0,4.0,1.0,1.0,1.0,1.0,0.0,3.16,8.92,3.16,8.92
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,1.0,5.0,1.0,1.0,1.0,1.0,0.0,6.56,7.2,6.56,7.2
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,1.0,6.0,1.0,1.0,1.0,1.0,0.0,4.68,6.76,4.68,6.76
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,1.0,7.0,1.0,1.0,1.0,1.0,0.0,3.24,4.16,3.24,4.16
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,1.0,8.0,1.0,1.0,1.0,1.0,0.0,3.48,4.48,3.48,4.48
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,1.0,9.0,1.0,1.0,1.0,1.0,0.0,1.96,4.12,1.96,4.12
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,1.0,10.0,1.0,1.0,1.0,1.0,0.0,3.16,3.72,3.16,3.72
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,2.0,0.0,1.0,1.0,1.0,,,5.28,6.36,5.28,6.36
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.44,5.28,1.44,5.28
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.76,5.28,1.76,5.28
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.24,11.84,1.24,11.84
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,2.0,4.0,1.0,1.0,1.0,1.0,0.0,47.84,49.96,47.84,49.96
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,2.0,5.0,1.0,1.0,1.0,1.0,0.0,5.6,7.96,5.6,7.96
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,2.0,6.0,1.0,1.0,1.0,1.0,0.0,39.8,45.84,39.8,45.84
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,2.0,7.0,1.0,1.0,1.0,1.0,0.0,1.92,5.2,1.92,5.2
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,2.0,8.0,1.0,1.0,1.0,1.0,0.0,8.72,10.04,8.72,10.04
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,2.0,9.0,1.0,1.0,1.0,1.0,0.0,1.16,2.48,1.16,2.48
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,2.0,10.0,1.0,1.0,1.0,1.0,0.0,29.12,32.04,29.12,32.04
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,3.0,0.0,1.0,1.0,1.0,,,5.72,11.28,5.72,11.28
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,3.0,1.0,1.0,1.0,1.0,1.0,0.0,3.8,5.48,3.8,5.48
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.68,2.96,1.68,2.96
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,3.0,3.0,1.0,1.0,1.0,1.0,0.0,4.64,9.92,4.64,9.92
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,3.0,4.0,1.0,1.0,1.0,1.0,0.0,2.24,2.96,2.24,2.96
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,3.0,5.0,1.0,1.0,1.0,1.0,0.0,2.08,2.68,2.08,2.68
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,3.0,6.0,1.0,1.0,1.0,0.0,1.0,2.04,5.84,2.04,5.84
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.36,4.96,1.36,4.96
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,3.0,8.0,1.0,1.0,1.0,1.0,0.0,2.44,3.8,2.44,3.8
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,3.0,9.0,1.0,1.0,1.0,1.0,0.0,2.32,6.04,2.32,6.04
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,3.0,10.0,1.0,1.0,1.0,1.0,0.0,10.44,11.68,10.44,11.68
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,4.0,0.0,2.0,1.0,1.0,,,7.4,13.84,7.4,13.84
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.24,3.16,1.24,3.16
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.32,2.48,1.32,2.48
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.92,0.8,0.92,0.8
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,4.0,4.0,2.0,1.0,1.0,1.0,0.0,1.32,2.52,1.32,2.52
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,4.0,5.0,2.0,1.0,1.0,1.0,0.0,5.12,8.12,5.12,8.12
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,4.0,6.0,2.0,1.0,1.0,0.5,0.5,1.48,5.6,1.48,5.6
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,4.0,7.0,2.0,1.0,1.0,1.0,0.0,1.88,3.92,1.88,3.92
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,4.0,8.0,2.0,1.0,1.0,1.0,0.0,2.52,3.6,2.52,3.6
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,4.0,9.0,2.0,1.0,1.0,1.0,0.0,1.52,4.08,1.52,4.08
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,4.0,10.0,2.0,1.0,1.0,1.0,0.0,1.76,0.84,1.76,0.84
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,5.0,0.0,2.0,1.0,0.0,,,,,60.0,60.0
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,5.0,1.0,2.0,1.0,1.0,1.0,0.0,2.4,4.6,2.4,4.6
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,5.0,2.0,2.0,1.0,1.0,1.0,0.0,2.48,6.0,2.48,6.0
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,5.0,3.0,2.0,1.0,1.0,1.0,0.0,1.48,2.48,1.48,2.48
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,5.0,4.0,2.0,1.0,1.0,1.0,0.0,2.08,2.92,2.08,2.92
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,5.0,5.0,2.0,1.0,1.0,1.0,0.0,2.96,6.16,2.96,6.16
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,5.0,6.0,2.0,1.0,1.0,1.0,0.0,1.56,0.8,1.56,0.8
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,5.0,7.0,2.0,1.0,1.0,1.0,0.0,21.72,23.04,21.72,23.04
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,5.0,8.0,2.0,1.0,1.0,1.0,0.0,8.56,9.76,8.56,9.76
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,5.0,9.0,2.0,1.0,1.0,1.0,0.0,2.04,3.4,2.04,3.4
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,5.0,10.0,2.0,1.0,1.0,1.0,0.0,2.96,4.44,2.96,4.44
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,6.0,0.0,2.0,1.0,0.0,,,11.6,0.0,11.6,0.0
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,6.0,1.0,2.0,1.0,1.0,1.0,0.0,6.32,7.44,6.32,7.44
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,6.0,2.0,2.0,1.0,1.0,1.0,0.0,3.76,6.04,3.76,6.04
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,6.0,3.0,2.0,1.0,1.0,1.0,0.0,1.28,2.72,1.28,2.72
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,6.0,4.0,2.0,1.0,1.0,1.0,0.0,6.0,7.2,6.0,7.2
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,6.0,5.0,2.0,1.0,1.0,1.0,0.0,6.64,7.84,6.64,7.84
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,6.0,6.0,2.0,1.0,1.0,1.0,0.0,33.32,34.8,33.32,34.8
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,6.0,7.0,2.0,1.0,1.0,1.0,0.0,8.8,10.12,8.8,10.12
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,6.0,8.0,2.0,1.0,1.0,1.0,0.0,1.16,0.28,1.16,0.28
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,6.0,9.0,2.0,1.0,1.0,1.0,0.0,1.48,2.52,1.48,2.52
uher2008coherence,3,food_box_test,2005,pini,16.0,f,orangutan,6.0,10.0,2.0,1.0,1.0,1.0,0.0,1.0,2.36,1.0,2.36
