study_id,year ,month,day,participant,sex,role,participant_2,sex_2,role_2,species,dyad,session,trial,condition,experience_focal_participant,experience_partner,leverage,food_on_left_for_focal_participant,food_on_left_for_partner,food_on_right_for_focal_participant,food_on_right_for_partner,alternative_for_partner,choice_focal_participant,choice_partner,focal_participant_eat,partner_eat,focal_participant_max,partner_max,choice_alternative,focal_participant_choice_side
sanchez2021chimpanzees,2020,3,7,sandra,f,focal_participant,tai,f,partner,chimpanzee,sandra_tai,10,4,favorite_for_responder,1,1,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,7,sandra,f,focal_participant,tai,f,partner,chimpanzee,sandra_tai,10,5,favorite_for_proposer,1,1,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,3,7,sandra,f,focal_participant,tai,f,partner,chimpanzee,sandra_tai,10,6,favorite_for_responder,1,1,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,3,7,sandra,f,focal_participant,tai,f,partner,chimpanzee,sandra_tai,10,7,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,7,sandra,f,focal_participant,tai,f,partner,chimpanzee,sandra_tai,10,8,favorite_for_proposer,1,1,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,3,8,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,3,1,favorite_for_responder,1,1,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,3,8,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,3,2,favorite_for_responder,1,1,yes,1,5,3,3,4.0,1,5.0,1,1.0,0,1.0,0.0,1
sanchez2021chimpanzees,2020,3,8,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,3,3,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,3,8,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,3,4,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,3,3.0,1,1.0,0,1.0,0.0,1
sanchez2021chimpanzees,2020,3,8,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,3,5,favorite_for_responder,1,1,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,3,8,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,3,6,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,3,8,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,3,7,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,5,1.0,1,1.0,1,0.0,0.0,0
sanchez2021chimpanzees,2020,3,8,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,3,8,favorite_for_responder,1,1,yes,1,5,3,3,4.0,3,3.0,1,1.0,1,0.0,0.0,0
sanchez2021chimpanzees,2020,3,9,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,4,1,favorite_for_proposer,1,1,no,3,3,5,1,,3,3.0,1,1.0,0,1.0,,1
sanchez2021chimpanzees,2020,3,9,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,4,2,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,9,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,4,3,favorite_for_responder,1,1,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,9,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,4,4,favorite_for_responder,1,1,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,9,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,4,5,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,9,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,4,6,favorite_for_proposer,1,1,no,3,3,5,1,,3,3.0,1,1.0,0,1.0,,1
sanchez2021chimpanzees,2020,3,9,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,4,7,favorite_for_responder,1,1,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,3,9,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,4,8,favorite_for_responder,1,1,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,3,10,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,5,1,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,3,3.0,1,1.0,0,1.0,0.0,1
sanchez2021chimpanzees,2020,3,10,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,5,2,favorite_for_responder,1,1,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,3,10,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,5,3,favorite_for_responder,1,1,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,3,10,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,5,4,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,1.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2020,3,10,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,5,5,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,3,10,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,5,6,favorite_for_responder,1,1,yes,3,3,1,5,4.0,1,5.0,1,1.0,0,1.0,0.0,0
sanchez2021chimpanzees,2020,3,10,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,5,7,favorite_for_responder,1,1,yes,1,5,3,3,4.0,1,4.0,0,1.0,0,0.0,1.0,1
sanchez2021chimpanzees,2020,3,10,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,5,8,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,3,11,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,6,1,favorite_for_responder,1,1,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,11,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,6,2,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,11,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,6,3,favorite_for_responder,1,1,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,3,11,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,6,4,favorite_for_responder,1,1,no,3,3,1,5,,1,5.0,1,1.0,0,1.0,,0
sanchez2021chimpanzees,2020,3,11,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,6,5,favorite_for_proposer,1,1,no,3,3,5,1,,3,3.0,1,1.0,0,1.0,,1
sanchez2021chimpanzees,2020,3,11,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,6,6,favorite_for_proposer,1,1,no,5,1,3,3,,3,3.0,1,1.0,0,1.0,,0
sanchez2021chimpanzees,2020,3,11,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,6,7,favorite_for_responder,1,1,no,1,5,3,3,,3,0.0,0,0.0,1,0.0,,0
sanchez2021chimpanzees,2020,3,11,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,6,8,favorite_for_proposer,1,1,no,3,3,5,1,,3,3.0,1,1.0,0,1.0,,1
sanchez2021chimpanzees,2020,3,12,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,7,1,favorite_for_responder,1,1,yes,1,5,3,3,4.0,1,4.0,0,1.0,0,0.0,1.0,1
sanchez2021chimpanzees,2020,3,12,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,7,2,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,3,12,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,7,3,favorite_for_responder,1,1,yes,3,3,1,5,4.0,1,5.0,1,1.0,0,1.0,0.0,0
sanchez2021chimpanzees,2020,3,12,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,7,4,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,3,12,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,7,5,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,3,3.0,1,1.0,0,1.0,0.0,0
sanchez2021chimpanzees,2020,3,12,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,7,6,favorite_for_responder,1,1,yes,3,3,1,5,4.0,3,3.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2020,3,12,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,7,7,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,3,12,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,7,8,favorite_for_responder,1,1,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,3,13,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,8,1,favorite_for_proposer,1,1,no,3,3,5,1,,3,3.0,1,1.0,0,1.0,,1
sanchez2021chimpanzees,2020,3,13,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,8,2,favorite_for_responder,1,1,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,13,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,8,3,favorite_for_responder,1,1,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,3,13,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,8,4,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,13,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,8,5,favorite_for_proposer,1,1,no,3,3,5,1,,3,3.0,1,1.0,0,1.0,,1
sanchez2021chimpanzees,2020,3,13,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,8,6,favorite_for_responder,1,1,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,13,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,8,7,favorite_for_proposer,1,1,no,5,1,3,3,,3,3.0,1,1.0,0,1.0,,0
sanchez2021chimpanzees,2020,3,13,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,8,8,favorite_for_responder,1,1,no,1,5,3,3,,1,5.0,1,1.0,0,1.0,,1
sanchez2021chimpanzees,2020,6,27,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,9,1,favorite_for_responder,1,1,yes,3,3,1,5,4.0,1,4.0,0,1.0,0,0.0,1.0,0
sanchez2021chimpanzees,2020,6,27,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,9,2,favorite_for_responder,1,1,yes,3,3,1,5,4.0,1,5.0,1,1.0,0,1.0,0.0,0
sanchez2021chimpanzees,2020,6,27,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,9,3,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,6,27,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,9,4,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,3,2.0,0,1.0,0,0.0,1.0,1
sanchez2021chimpanzees,2020,6,27,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,9,5,favorite_for_responder,1,1,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,6,27,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,9,6,favorite_for_responder,1,1,yes,1,5,3,3,4.0,1,4.0,0,1.0,0,0.0,1.0,1
sanchez2021chimpanzees,2020,6,27,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,9,7,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,6,27,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,9,8,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,1.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2020,6,29,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,10,1,favorite_for_proposer,1,1,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,6,29,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,10,2,favorite_for_proposer,1,1,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,6,29,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,10,3,favorite_for_responder,1,1,no,1,5,3,3,,1,5.0,1,1.0,0,1.0,,1
sanchez2021chimpanzees,2020,6,29,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,10,4,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,6,29,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,10,5,favorite_for_responder,1,1,no,3,3,1,5,,1,5.0,1,1.0,0,1.0,,0
sanchez2021chimpanzees,2020,6,29,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,10,6,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,6,29,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,10,7,favorite_for_responder,1,1,no,3,3,1,5,,1,5.0,1,1.0,0,1.0,,0
sanchez2021chimpanzees,2020,6,29,frodo,m,focal_participant,dorien,f,partner,chimpanzee,frodo_dorien,10,8,favorite_for_responder,1,1,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,3,12,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,3,1,favorite_for_responder,1,1,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,3,12,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,3,2,favorite_for_responder,1,1,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,3,12,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,3,3,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,3,12,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,3,4,favorite_for_responder,1,1,yes,3,3,1,5,4.0,1,5.0,1,1.0,0,1.0,0.0,0
sanchez2021chimpanzees,2020,3,12,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,3,5,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,3,12,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,3,6,favorite_for_responder,1,1,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,3,12,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,3,7,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,3,12,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,3,8,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,3,13,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,4,1,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,13,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,4,2,favorite_for_responder,1,1,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,3,13,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,4,3,favorite_for_responder,1,1,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,13,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,4,4,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,3,13,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,4,5,favorite_for_proposer,1,1,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,3,13,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,4,6,favorite_for_responder,1,1,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,3,13,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,4,7,favorite_for_proposer,1,1,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,3,13,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,4,8,favorite_for_responder,1,1,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,6,24,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,5,1,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,6,24,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,5,2,favorite_for_responder,1,1,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,6,24,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,5,3,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,6,24,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,5,4,favorite_for_responder,1,1,yes,1,5,3,3,4.0,1,4.0,0,1.0,0,0.0,1.0,1
sanchez2021chimpanzees,2020,6,24,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,5,5,favorite_for_responder,1,1,yes,3,3,1,5,4.0,3,3.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2020,6,24,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,5,6,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,6,24,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,5,7,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,6,24,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,5,8,favorite_for_responder,1,1,yes,3,3,1,5,4.0,3,3.0,1,1.0,1,0.0,0.0,1
sanchez2021chimpanzees,2020,6,25,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,6,1,favorite_for_responder,1,1,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,6,25,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,6,2,favorite_for_responder,1,1,no,3,3,1,5,,1,5.0,1,1.0,0,1.0,,0
sanchez2021chimpanzees,2020,6,25,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,6,3,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,6,25,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,6,4,favorite_for_responder,1,1,no,3,3,1,5,,1,5.0,1,1.0,0,1.0,,0
sanchez2021chimpanzees,2020,6,25,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,6,5,favorite_for_proposer,1,1,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,6,25,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,6,6,favorite_for_responder,1,1,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,6,25,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,6,7,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,6,25,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,6,8,favorite_for_proposer,1,1,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,6,27,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,7,1,favorite_for_responder,1,1,yes,3,3,1,5,4.0,1,4.0,0,1.0,0,0.0,1.0,0
sanchez2021chimpanzees,2020,6,27,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,7,2,favorite_for_responder,1,1,yes,3,3,1,5,4.0,1,5.0,1,1.0,0,1.0,0.0,0
sanchez2021chimpanzees,2020,6,27,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,7,3,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,6,27,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,7,4,favorite_for_responder,1,1,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,6,27,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,7,5,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,6,27,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,7,6,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,6,27,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,7,7,favorite_for_responder,1,1,yes,1,5,3,3,4.0,1,5.0,1,1.0,0,1.0,0.0,1
sanchez2021chimpanzees,2020,6,27,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,7,8,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,6,28,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,8,1,favorite_for_proposer,1,1,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,6,28,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,8,2,favorite_for_responder,1,1,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,6,28,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,8,3,favorite_for_proposer,1,1,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,6,28,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,8,4,favorite_for_responder,1,1,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,6,28,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,8,5,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,6,28,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,8,6,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,6,28,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,8,7,favorite_for_responder,1,1,no,3,3,1,5,,3,3.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,6,28,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,8,8,favorite_for_responder,1,1,no,1,5,3,3,,3,3.0,1,1.0,1,1.0,,0
sanchez2021chimpanzees,2020,6,29,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,9,1,favorite_for_responder,1,1,yes,3,3,1,5,4.0,1,5.0,1,1.0,0,1.0,0.0,0
sanchez2021chimpanzees,2020,6,29,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,9,2,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,6,29,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,9,3,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,6,29,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,9,4,favorite_for_responder,1,1,yes,3,3,1,5,4.0,3,4.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,6,29,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,9,5,favorite_for_proposer,1,1,yes,5,1,3,3,2.0,5,2.0,0,1.0,1,1.0,1.0,1
sanchez2021chimpanzees,2020,6,29,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,9,6,favorite_for_responder,1,1,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,6,29,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,9,7,favorite_for_proposer,1,1,yes,3,3,5,1,2.0,5,2.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,6,29,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,9,8,favorite_for_responder,1,1,yes,1,5,3,3,4.0,3,4.0,0,1.0,1,1.0,1.0,0
sanchez2021chimpanzees,2020,7,1,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,10,1,favorite_for_proposer,1,1,no,5,1,3,3,,5,1.0,1,1.0,1,1.0,,1
sanchez2021chimpanzees,2020,7,1,lome,m,focal_participant,lobo,m,partner,chimpanzee,lome_lobo,10,2,favorite_for_proposer,1,1,no,3,3,5,1,,5,1.0,1,1.0,1,1.0,,0
