study_id,experiment,participant,age_in_years,sex,species,session,trial,condition,correct_side,correct_side_1,chosen_side,order_block,order_block2,session_within_block,block,side_with_food_image
volter2018intuitive,4,lome,13,m,chimpanzee,4,42,congruent,r,1.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,4,43,congruent,l,1.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,4,44,incongruent,r,1.0,r,mirror_first,1.0,4.0,mirror,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,4,45,incongruent,r,0.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,4,46,incongruent,l,0.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,4,47,congruent,l,1.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,4,48,congruent,r,1.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,5,49,incongruent,l,0.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,5,50,congruent,l,1.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,5,51,congruent,r,1.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,5,52,incongruent,r,0.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,5,53,congruent,l,0.0,r,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,5,54,congruent,r,0.0,l,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,5,55,incongruent,l,0.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,5,56,incongruent,r,0.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,5,57,incongruent,r,1.0,r,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,5,58,incongruent,l,1.0,l,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,5,59,congruent,r,1.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,5,60,congruent,l,1.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,6,61,congruent,r,0.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,6,62,congruent,l,1.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,6,63,incongruent,l,0.0,r,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,6,64,incongruent,r,0.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,6,65,incongruent,r,0.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,6,66,incongruent,l,1.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,6,67,congruent,l,0.0,r,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,6,68,congruent,r,0.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,6,69,congruent,l,1.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,6,70,incongruent,l,0.0,r,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,6,71,incongruent,r,0.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,6,72,congruent,r,0.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,7,73,incongruent,r,1.0,r,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,7,74,incongruent,l,1.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,7,75,congruent,l,1.0,l,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,7,76,congruent,r,1.0,r,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,7,77,congruent,l,1.0,l,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,7,78,incongruent,r,0.0,l,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,7,79,congruent,r,1.0,r,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,7,80,incongruent,l,1.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,7,81,congruent,r,1.0,r,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,7,82,incongruent,l,1.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,7,83,congruent,l,1.0,l,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,7,84,incongruent,r,1.0,r,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,8,85,incongruent,l,1.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,8,86,incongruent,r,1.0,r,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,8,87,congruent,l,1.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,8,88,congruent,r,0.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,8,89,congruent,r,0.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,8,90,incongruent,r,0.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,8,91,congruent,l,1.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,8,92,incongruent,l,0.0,r,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,8,93,congruent,l,1.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,8,94,incongruent,l,0.0,r,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,8,95,congruent,r,0.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,8,96,incongruent,r,0.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,1,2,congruent,l,0.0,r,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,1,3,incongruent,r,1.0,r,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,1,4,incongruent,l,1.0,l,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,1,5,congruent,l,1.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,1,6,incongruent,r,0.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,1,7,incongruent,l,1.0,l,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,1,8,congruent,r,0.0,l,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,1,9,congruent,l,1.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,1,10,incongruent,r,1.0,r,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,1,11,congruent,r,0.0,l,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,1,12,incongruent,l,1.0,l,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,2,13,incongruent,r,0.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,2,14,congruent,r,1.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,2,15,incongruent,l,1.0,l,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,2,16,congruent,l,0.0,r,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,2,17,incongruent,l,1.0,l,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,2,18,incongruent,r,0.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,2,19,congruent,l,1.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,2,20,congruent,r,0.0,l,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,2,21,incongruent,r,0.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,2,22,congruent,r,1.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,2,23,incongruent,l,1.0,l,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,2,24,congruent,l,1.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,3,25,incongruent,l,1.0,l,mirror_first,1.0,3.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,3,26,congruent,l,0.0,r,mirror_first,1.0,3.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,3,27,incongruent,r,0.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,3,28,congruent,r,1.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,3,29,incongruent,l,1.0,l,mirror_first,1.0,3.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,3,30,congruent,l,0.0,r,mirror_first,1.0,3.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,3,31,congruent,r,0.0,l,mirror_first,1.0,3.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,3,32,incongruent,r,1.0,r,mirror_first,1.0,3.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,3,33,incongruent,r,0.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,3,34,congruent,r,0.0,l,mirror_first,1.0,3.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,3,35,incongruent,l,0.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,3,36,congruent,l,1.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,4,37,congruent,r,1.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,4,38,incongruent,r,0.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,4,39,congruent,l,1.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,4,40,incongruent,l,0.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,4,41,congruent,r,0.0,l,mirror_first,1.0,4.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,4,42,incongruent,r,1.0,r,mirror_first,1.0,4.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,4,43,incongruent,l,0.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,4,44,congruent,l,1.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,4,45,congruent,l,1.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,4,46,congruent,r,1.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,4,47,incongruent,l,1.0,l,mirror_first,1.0,4.0,mirror,0.0
volter2018intuitive,4,luiza,10,f,bonobo,4,48,incongruent,r,0.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,luiza,10,f,bonobo,5,49,congruent,r,0.0,l,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,5,50,congruent,l,1.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,5,51,incongruent,r,0.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,5,52,congruent,r,1.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,5,53,incongruent,r,0.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,5,54,congruent,l,1.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,5,55,incongruent,l,1.0,l,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,5,56,incongruent,r,0.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,5,57,congruent,r,0.0,l,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,5,58,incongruent,l,0.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,5,59,congruent,l,1.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,5,60,congruent,l,1.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,6,61,congruent,r,0.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,6,62,incongruent,r,1.0,r,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,6,63,incongruent,l,0.0,r,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,6,64,incongruent,r,0.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,6,65,congruent,l,0.0,r,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,6,66,incongruent,l,1.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,6,67,congruent,r,0.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,6,68,congruent,l,1.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,6,69,incongruent,l,1.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,6,70,incongruent,r,1.0,r,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,6,71,congruent,r,1.0,r,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,6,72,incongruent,r,0.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,7,73,congruent,r,0.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,7,74,congruent,l,0.0,r,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,7,75,incongruent,l,1.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,7,76,incongruent,r,1.0,r,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,7,77,incongruent,l,1.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,7,78,congruent,l,1.0,l,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,7,79,congruent,r,0.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,7,80,congruent,l,0.0,r,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,7,81,congruent,r,0.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,7,82,incongruent,r,0.0,l,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,7,83,incongruent,l,1.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,7,84,incongruent,l,1.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,8,85,congruent,r,0.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,8,86,incongruent,r,0.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,8,87,congruent,l,1.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,8,88,congruent,r,0.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,8,89,incongruent,r,0.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,8,90,congruent,l,1.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,8,91,incongruent,l,0.0,r,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,8,92,congruent,l,1.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,8,93,incongruent,r,0.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,8,94,incongruent,l,0.0,r,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,8,95,congruent,r,0.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,luiza,10,f,bonobo,8,96,incongruent,l,0.0,r,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,luiza,10,f,bonobo,1,1,congruent,r,1.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,1,1,congruent,l,1.0,l,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,1,2,congruent,r,1.0,r,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,1,3,incongruent,l,0.0,r,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,1,4,incongruent,r,0.0,l,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,1,5,congruent,l,1.0,l,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,1,6,incongruent,r,0.0,l,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,1,7,congruent,r,0.0,l,image_first,1.0,1.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,1,8,incongruent,l,0.0,r,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,1,9,incongruent,l,1.0,l,image_first,1.0,1.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,1,10,incongruent,r,0.0,l,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,1,11,congruent,l,1.0,l,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,1,12,congruent,r,0.0,l,image_first,1.0,1.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,2,13,congruent,r,0.0,l,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,2,14,incongruent,r,1.0,r,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,2,15,incongruent,l,0.0,r,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,2,16,congruent,l,0.0,r,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,2,17,congruent,l,0.0,r,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,2,18,congruent,r,1.0,r,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,2,19,incongruent,r,0.0,l,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,2,20,incongruent,l,1.0,l,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,2,21,congruent,l,1.0,l,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,2,22,incongruent,l,0.0,r,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,2,23,congruent,r,1.0,r,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,2,24,incongruent,r,0.0,l,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,3,25,congruent,r,1.0,r,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,3,26,incongruent,l,1.0,l,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,3,27,congruent,l,1.0,l,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,3,28,incongruent,r,0.0,l,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,3,29,congruent,l,0.0,r,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,3,30,congruent,r,0.0,l,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,3,31,incongruent,l,0.0,r,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,3,32,incongruent,r,0.0,l,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,3,33,congruent,r,0.0,l,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,3,34,incongruent,r,0.0,l,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,3,35,incongruent,l,1.0,l,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,3,36,congruent,l,0.0,r,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,4,37,congruent,l,1.0,l,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,4,38,incongruent,r,1.0,r,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,4,39,incongruent,l,0.0,r,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,4,40,congruent,r,1.0,r,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,4,41,incongruent,l,1.0,l,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,4,42,congruent,l,0.0,r,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,4,43,incongruent,r,1.0,r,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,4,44,congruent,r,0.0,l,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,4,45,congruent,l,0.0,r,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,4,46,congruent,r,1.0,r,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,4,47,incongruent,r,0.0,l,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,padana,17,f,orangutan,4,48,incongruent,l,1.0,l,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,padana,17,f,orangutan,5,49,incongruent,l,0.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,5,50,incongruent,r,0.0,l,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,5,51,congruent,r,1.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,5,52,congruent,l,1.0,l,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,5,53,congruent,r,1.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,5,54,incongruent,l,0.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,5,55,incongruent,r,0.0,l,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,5,56,congruent,l,0.0,r,image_first,2.0,1.0,mirror,0.0
volter2018intuitive,4,padana,17,f,orangutan,5,57,congruent,l,1.0,l,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,5,58,congruent,r,1.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,5,59,incongruent,r,0.0,l,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,5,60,incongruent,l,0.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,6,61,incongruent,r,0.0,l,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,6,62,incongruent,l,0.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,6,63,congruent,r,1.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,6,64,congruent,l,1.0,l,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,6,65,congruent,r,1.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,6,66,incongruent,r,0.0,l,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,6,67,incongruent,l,0.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,6,68,congruent,l,1.0,l,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,6,69,congruent,r,1.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,6,70,incongruent,l,0.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,6,71,incongruent,r,0.0,l,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,6,72,congruent,l,0.0,r,image_first,2.0,2.0,mirror,0.0
volter2018intuitive,4,padana,17,f,orangutan,7,73,incongruent,l,0.0,r,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,7,74,congruent,r,1.0,r,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,7,75,congruent,l,1.0,l,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,7,76,incongruent,r,1.0,r,image_first,2.0,3.0,mirror,0.0
volter2018intuitive,4,padana,17,f,orangutan,7,77,congruent,r,1.0,r,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,7,78,congruent,l,1.0,l,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,padana,17,f,orangutan,7,79,incongruent,r,0.0,l,image_first,2.0,3.0,mirror,1.0
