study_id,year,month,day,participant,age_in_years,sex,species,session,trial,apparatus,start_time,end_time,finger,lift,shoot,success_action
manrique2013repeated,2009,08,30,ulindi,15,f,bonobo,1,10,2,"4'07""","4'12""",0,1,0,lift
manrique2013repeated,2009,08,31,ulindi,15,f,bonobo,2,11,2,"14""","21""",1,1,0,lift
manrique2013repeated,2009,08,31,ulindi,15,f,bonobo,2,12,2,"37""","42""",0,1,0,lift
manrique2013repeated,2009,08,31,ulindi,15,f,bonobo,2,13,2,"54""","57""",0,1,0,lift
manrique2013repeated,2009,08,31,ulindi,15,f,bonobo,2,14,2,"1'09""","1'16""",0,1,0,lift
manrique2013repeated,2009,08,31,ulindi,15,f,bonobo,2,15,2,"1'31""","1'35""",0,1,0,lift
manrique2013repeated,2009,08,31,ulindi,15,f,bonobo,2,16,2,"1'47""","1'52""",0,1,0,lift
manrique2013repeated,2009,08,31,ulindi,15,f,bonobo,2,17,2,"2'04""","2'14""",0,1,0,lift
manrique2013repeated,2009,08,31,ulindi,15,f,bonobo,2,18,2,"2'24""","2'29""",0,1,0,lift
manrique2013repeated,2009,08,31,ulindi,15,f,bonobo,2,19,2,"2'43""","2'49""",0,1,0,lift
manrique2013repeated,2009,08,31,ulindi,15,f,bonobo,2,20,2,"2'57""","3'35""",0,3,0,lift
manrique2013repeated,2009,9,1,ulindi,15,f,bonobo,1,1,3,0',10',0,11,0,no_success
manrique2013repeated,2009,09,14,ulindi,15,f,bonobo,2,1,3,0',10',0,0,0,no_success
manrique2013repeated,2009,09,15,ulindi,15,f,bonobo,3,1,3,0',10',0,0,0,no_success
manrique2013repeated,2009,09,28,ulindi,15,f,bonobo,4,1,3,0',10',0,0,0,no_success
manrique2013repeated,2009,09,29,ulindi,15,f,bonobo,5,1,3,0',10',0,0,0,no_success
manrique2013repeated,2009,09,29,luiza,4,f,bonobo,1,1,3,"1'55""","4'56""",0,3,45,shoot
manrique2013repeated,2009,08,27,yasa,12,f,bonobo,1,1,1,"20""","49""",1,0,0,finger
manrique2013repeated,2009,08,27,yasa,12,f,bonobo,1,2,1,"1'02""","1'15""",2,0,0,finger
manrique2013repeated,2009,08,27,yasa,12,f,bonobo,1,3,1,"1'22""","2'05""",3,0,0,finger
manrique2013repeated,2009,08,27,yasa,12,f,bonobo,1,4,1,"2'12""","2'30""",1,0,0,finger
manrique2013repeated,2009,08,27,yasa,12,f,bonobo,1,5,1,"3'08""","3'27""",2,0,0,finger
manrique2013repeated,2009,08,27,yasa,12,f,bonobo,1,6,1,"3'32""","3'52""",2,0,0,finger
manrique2013repeated,2009,08,27,yasa,12,f,bonobo,1,7,1,"4'01""","4'12""",2,0,0,finger
manrique2013repeated,2009,08,27,yasa,12,f,bonobo,1,8,1,"4'33""","4'40""",1,0,0,finger
manrique2013repeated,2009,08,27,yasa,12,f,bonobo,1,9,1,"5'01""","5'08""",1,0,0,finger
manrique2013repeated,2009,08,27,yasa,12,f,bonobo,1,10,1,"5'16""","5'23""",1,0,0,finger
manrique2013repeated,2009,08,28,yasa,12,f,bonobo,2,11,1,"15""","23""",2,0,0,finger
manrique2013repeated,2009,08,28,yasa,12,f,bonobo,2,12,1,"44""","52""",1,0,0,finger
manrique2013repeated,2009,08,28,yasa,12,f,bonobo,2,13,1,"57""","1'05""",1,0,0,finger
manrique2013repeated,2009,08,28,yasa,12,f,bonobo,2,14,1,"1'10""","1'25""",1,0,0,finger
manrique2013repeated,2009,08,28,yasa,12,f,bonobo,2,15,1,"1'32""","1'51""",2,0,0,finger
manrique2013repeated,2009,08,28,yasa,12,f,bonobo,2,16,1,"1'59""","2'47""",1,0,0,finger
manrique2013repeated,2009,08,28,yasa,12,f,bonobo,2,17,1,"3'02""","3'19""",1,0,0,finger
manrique2013repeated,2009,08,28,yasa,12,f,bonobo,2,18,1,"3'24""","3'36""",1,0,0,finger
manrique2013repeated,2009,08,28,yasa,12,f,bonobo,2,19,1,"3'48""","4'23""",5,0,0,finger
manrique2013repeated,2009,08,28,yasa,12,f,bonobo,2,20,1,"4'29""","4'39""",3,0,0,finger
manrique2013repeated,2009,08,30,yasa,12,f,bonobo,1,1,2,"36""","48""",1,1,2,lift
manrique2013repeated,2009,08,30,yasa,12,f,bonobo,1,2,2,"1'29""","1'42""",0,1,0,lift
manrique2013repeated,2009,08,30,yasa,12,f,bonobo,1,3,2,"1'53""","2'24""",0,6,0,lift
manrique2013repeated,2009,08,30,yasa,12,f,bonobo,1,4,2,"2'37""","2'48""",0,2,0,lift
manrique2013repeated,2009,08,30,yasa,12,f,bonobo,1,5,2,"2'59""","3'06""",0,1,0,lift
manrique2013repeated,2009,08,30,yasa,12,f,bonobo,1,6,2,"3'23""","3'29""",0,1,0,lift
manrique2013repeated,2009,08,30,yasa,12,f,bonobo,1,7,2,"3'41""","3'48""",0,1,0,lift
manrique2013repeated,2009,08,30,yasa,12,f,bonobo,1,8,2,"3'59""","4'07""",0,2,0,lift
manrique2013repeated,2009,08,30,yasa,12,f,bonobo,1,9,2,"4'27""","4'32""",0,1,0,lift
manrique2013repeated,2009,08,30,yasa,12,f,bonobo,1,10,2,"4'43""","5'10""",0,3,2,lift
manrique2013repeated,2009,08,31,yasa,12,f,bonobo,2,11,2,"24""","40""",0,1,0,lift
manrique2013repeated,2009,08,31,yasa,12,f,bonobo,2,12,2,"1'25""","1'32""",0,1,0,lift
manrique2013repeated,2009,08,31,yasa,12,f,bonobo,2,13,2,"1'47""","1'58""",0,1,1,lift
manrique2013repeated,2009,08,31,yasa,12,f,bonobo,2,14,2,"2'10""","2'20""",0,2,0,lift
manrique2013repeated,2009,08,31,yasa,12,f,bonobo,2,15,2,"2'27""","2'37""",0,1,0,lift
manrique2013repeated,2009,08,31,yasa,12,f,bonobo,2,16,2,"2'49""","2'55""",0,1,0,lift
manrique2013repeated,2009,08,31,yasa,12,f,bonobo,2,17,2,"3'09""","3'23""",0,2,0,lift
manrique2013repeated,2009,08,31,yasa,12,f,bonobo,2,18,2,"3'32""","3'38""",0,1,0,lift
manrique2013repeated,2009,08,31,yasa,12,f,bonobo,2,19,2,"3'52""","4'19""",0,1,0,lift
manrique2013repeated,2009,08,31,yasa,12,f,bonobo,2,20,2,"4'36""","4'45""",0,1,0,lift
manrique2013repeated,2009,9,1,yasa,12,f,bonobo,1,1,3,0',10',0,9,36,no_success
manrique2013repeated,2009,9,12,yasa,12,f,bonobo,2,1,3,0',10',0,9,18,no_success
manrique2013repeated,2009,09,14,yasa,12,f,bonobo,3,1,3,0',10',0,4,6,no_success
manrique2013repeated,2009,09,15,yasa,12,f,bonobo,4,1,3,0',10',0,5,3,no_success
manrique2013repeated,2009,09,17,yasa,12,f,bonobo,5,1,3,0',10',0,3,3,no_success
manrique2013repeated,2010,01,25,kibara,6,f,gorilla,1,1,1,"31""","1'59""",3,0,0,finger
manrique2013repeated,2010,01,25,kibara,6,f,gorilla,1,2,1,"4'20""","4'53""",2,0,0,finger
manrique2013repeated,2010,01,25,kibara,6,f,gorilla,1,3,1,"5'17""","5'49""",0,1,0,lift
manrique2013repeated,2010,01,25,kibara,6,f,gorilla,1,4,1,"6'08""","6'17""",0,1,0,lift
manrique2013repeated,2010,01,25,kibara,6,f,gorilla,1,5,1,"6'28""","6'56""",0,1,0,lift
manrique2013repeated,2010,01,25,kibara,6,f,gorilla,1,6,1,"7'07""","7'21""",0,1,0,lift
manrique2013repeated,2010,01,25,kibara,6,f,gorilla,1,7,1,"7'37""","7'46""",0,2,0,lift
manrique2013repeated,2010,01,25,kibara,6,f,gorilla,1,8,1,"7'57""","8'07""",0,2,0,lift
manrique2013repeated,2010,01,25,kibara,6,f,gorilla,1,9,1,"8'19""","8'25""",0,1,0,lift
manrique2013repeated,2010,01,25,kibara,6,f,gorilla,1,10,1,"8'37""","8'55""",1,1,0,lift
manrique2013repeated,2010,01,26,kibara,6,f,gorilla,2,11,1,"20""","41""",1,1,9,finger
manrique2013repeated,2010,01,26,kibara,6,f,gorilla,2,12,1,"57""","59""",0,1,0,lift
manrique2013repeated,2010,01,26,kibara,6,f,gorilla,2,13,1,"1'15""","1'27""",0,2,0,lift
manrique2013repeated,2010,01,26,kibara,6,f,gorilla,2,14,1,"1'41""","1'50""",0,1,0,lift
manrique2013repeated,2010,01,26,kibara,6,f,gorilla,2,15,1,"2'04""","2'29""",0,1,0,lift
manrique2013repeated,2010,01,26,kibara,6,f,gorilla,2,16,1,"2'41""","3'07""",0,2,0,lift
manrique2013repeated,2010,01,26,kibara,6,f,gorilla,2,17,1,"3'33""","3'40""",0,1,0,lift
manrique2013repeated,2010,01,26,kibara,6,f,gorilla,2,18,1,"3'49""","4'01""",0,2,0,lift
manrique2013repeated,2010,01,26,kibara,6,f,gorilla,2,19,1,"4'09""","4'10""",0,1,0,lift
manrique2013repeated,2010,01,26,kibara,6,f,gorilla,2,20,1,"4'23""","4'29""",0,1,0,lift
manrique2013repeated,2010,01,28,kibara,6,f,gorilla,1,1,2,"16""","37""",0,2,0,lift
manrique2013repeated,2010,01,28,kibara,6,f,gorilla,1,2,2,"51""","1'02""",0,1,0,lift
manrique2013repeated,2010,01,28,kibara,6,f,gorilla,1,3,2,"1'42""","1'48""",0,1,0,lift
manrique2013repeated,2010,01,28,kibara,6,f,gorilla,1,4,2,2',"2'28""",0,3,0,lift
manrique2013repeated,2010,01,28,kibara,6,f,gorilla,1,5,2,"2'38""","2'44""",0,1,0,lift
manrique2013repeated,2010,01,28,kibara,6,f,gorilla,1,6,2,"2'51""","3'01""",0,1,0,lift
manrique2013repeated,2010,01,28,kibara,6,f,gorilla,1,7,2,"3'50""","3'58""",0,1,0,lift
manrique2013repeated,2010,01,28,kibara,6,f,gorilla,1,8,2,"4'22""","4'39""",0,1,0,lift
manrique2013repeated,2010,01,28,kibara,6,f,gorilla,1,9,2,"5'04""","5'10""",0,1,0,lift
manrique2013repeated,2010,01,28,kibara,6,f,gorilla,1,10,2,"5'28""","5'37""",0,1,0,lift
manrique2013repeated,2010,01,29,kibara,6,f,gorilla,2,11,2,"18""","36""",0,1,0,lift
manrique2013repeated,2010,01,29,kibara,6,f,gorilla,2,12,2,"54""","59""",0,1,0,lift
manrique2013repeated,2010,01,29,kibara,6,f,gorilla,2,13,2,"1'09""","1'14""",0,1,0,lift
manrique2013repeated,2010,01,29,kibara,6,f,gorilla,2,14,2,"1'24""","1'40""",0,2,0,lift
manrique2013repeated,2010,01,29,kibara,6,f,gorilla,2,15,2,"1'50""","1'56""",0,1,0,lift
manrique2013repeated,2010,01,29,kibara,6,f,gorilla,2,16,2,"2'06""","2'13""",0,1,0,lift
manrique2013repeated,2010,01,29,kibara,6,f,gorilla,2,17,2,"2'21""","2'39""",0,2,1,lift
manrique2013repeated,2010,01,29,kibara,6,f,gorilla,2,18,2,"2'55""","3'06""",0,1,0,lift
manrique2013repeated,2010,01,29,kibara,6,f,gorilla,2,19,2,"3'38""","3'45""",0,1,0,lift
manrique2013repeated,2010,01,29,kibara,6,f,gorilla,2,20,2,"3'54""","4'02""",0,1,0,lift
manrique2013repeated,2010,2,2,kibara,6,f,gorilla,1,1,3,0',10',0,21,136,no_success
manrique2013repeated,2010,3,2,kibara,6,f,gorilla,2,1,3,0',10',0,23,29,no_success
manrique2013repeated,2010,4,2,kibara,6,f,gorilla,3,1,3,"17""","4'38""",0,13,21,shoot
manrique2013repeated,2010,4,2,kibara,6,f,gorilla,3,2,3,"4'58""","10'07""",0,14,113,shoot
manrique2013repeated,2010,5,2,kibara,6,f,gorilla,4,3,3,"27""","32""",0,0,5,shoot
manrique2013repeated,2010,5,2,kibara,6,f,gorilla,4,4,3,"47""","1'16""",0,0,36,shoot
manrique2013repeated,2010,5,2,kibara,6,f,gorilla,4,5,3,"1'24""","1'30""",0,0,6,shoot
manrique2013repeated,2010,5,2,kibara,6,f,gorilla,4,6,3,"1'42""","2'49""",0,0,51,shoot
manrique2013repeated,2010,5,2,kibara,6,f,gorilla,4,7,3,"2'58""",3',0,0,2,shoot
manrique2013repeated,2010,5,2,kibara,6,f,gorilla,4,8,3,"3'04""","3'43""",0,0,41,shoot
manrique2013repeated,2010,5,2,kibara,6,f,gorilla,4,9,3,"3'52""","4'59""",0,0,59,shoot
manrique2013repeated,2010,5,2,kibara,6,f,gorilla,4,10,3,"5'08""","5'13""",0,0,3,shoot
manrique2013repeated,2010,5,2,kibara,6,f,gorilla,4,11,3,"5'18""","5'19""",0,0,1,shoot
manrique2013repeated,2010,5,2,kibara,6,f,gorilla,4,12,3,"5'31""","6'13""",0,0,51,shoot
manrique2013repeated,2010,01,25,viringika,14,f,gorilla,1,1,1,"20""","2'15""",2,2,3,lift
manrique2013repeated,2010,01,25,viringika,14,f,gorilla,1,2,1,"2'34""","2'48""",0,1,1,lift
manrique2013repeated,2010,01,25,viringika,14,f,gorilla,1,3,1,"2'57""","3'03""",0,1,0,lift
manrique2013repeated,2010,01,25,viringika,14,f,gorilla,1,4,1,"3'11""","3'29""",0,1,1,lift
manrique2013repeated,2010,01,25,viringika,14,f,gorilla,1,5,1,"3'37""","3'44""",0,1,0,lift
manrique2013repeated,2010,01,25,viringika,14,f,gorilla,1,6,1,"3'53""","3'58""",0,1,0,lift
manrique2013repeated,2010,01,25,viringika,14,f,gorilla,1,7,1,"4'22""","4'32""",0,1,1,lift
manrique2013repeated,2010,01,25,viringika,14,f,gorilla,1,8,1,"4'43""","4'45""",0,1,1,lift
manrique2013repeated,2010,01,25,viringika,14,f,gorilla,1,9,1,"4'53""","4'57""",0,1,0,lift
manrique2013repeated,2010,01,25,viringika,14,f,gorilla,1,10,1,"5'08""","5'41""",0,3,0,lift
manrique2013repeated,2010,01,26,viringika,14,f,gorilla,2,11,1,"21""","28""",0,1,1,lift
manrique2013repeated,2010,01,26,viringika,14,f,gorilla,2,12,1,"43""","50""",0,1,0,lift
manrique2013repeated,2010,01,26,viringika,14,f,gorilla,2,13,1,1',"1'02""",0,1,0,lift
manrique2013repeated,2010,01,26,viringika,14,f,gorilla,2,14,1,"1'10""","1'12""",0,1,0,lift
manrique2013repeated,2010,01,26,viringika,14,f,gorilla,2,15,1,"1'26""","1'35""",0,1,0,lift
manrique2013repeated,2010,01,26,viringika,14,f,gorilla,2,16,1,"1'49""","2'18""",0,3,2,lift
manrique2013repeated,2010,01,26,viringika,14,f,gorilla,2,17,1,"2'25""","2'31""",0,1,0,lift
manrique2013repeated,2010,01,26,viringika,14,f,gorilla,2,18,1,"2'38""","2'46""",0,2,0,lift
manrique2013repeated,2010,01,26,viringika,14,f,gorilla,2,19,1,"3'04""","3'24""",0,1,0,lift
manrique2013repeated,2010,01,26,viringika,14,f,gorilla,2,20,1,"3'38""","4'06""",0,1,0,lift
manrique2013repeated,2010,01,28,viringika,14,f,gorilla,1,1,2,"49""","1'32""",0,4,1,lift
manrique2013repeated,2010,01,28,viringika,14,f,gorilla,1,2,2,"1'47""","2'44""",0,3,1,lift
manrique2013repeated,2010,01,28,viringika,14,f,gorilla,1,3,2,"3'14""","3'28""",0,1,0,lift
manrique2013repeated,2010,01,28,viringika,14,f,gorilla,1,4,2,"3'53""","4'05""",0,1,0,lift
manrique2013repeated,2010,01,28,viringika,14,f,gorilla,1,5,2,"4'18""","4'28""",0,1,0,lift
manrique2013repeated,2010,01,28,viringika,14,f,gorilla,1,6,2,"4'44""","5'10""",0,2,0,lift
manrique2013repeated,2010,01,28,viringika,14,f,gorilla,1,7,2,"5'22""","5'58""",0,1,0,lift
manrique2013repeated,2010,01,28,viringika,14,f,gorilla,1,8,2,"6'15""","6'42""",0,2,0,lift
manrique2013repeated,2010,01,28,viringika,14,f,gorilla,1,9,2,"7'07""","7'21""",0,1,0,lift
manrique2013repeated,2010,01,28,viringika,14,f,gorilla,1,10,2,"7'38""","7'51""",0,1,0,lift
manrique2013repeated,2010,01,29,viringika,14,f,gorilla,2,11,2,"50""","1'03""",0,1,0,lift
manrique2013repeated,2010,01,29,viringika,14,f,gorilla,2,12,2,"1'29""","1'57""",0,1,0,lift
manrique2013repeated,2010,01,29,viringika,14,f,gorilla,2,13,2,"2'15""","2'23""",0,1,0,lift
manrique2013repeated,2010,01,29,viringika,14,f,gorilla,2,14,2,"2'34""","2'44""",0,1,0,lift
manrique2013repeated,2010,01,29,viringika,14,f,gorilla,2,15,2,"2'53""","2'59""",0,1,0,lift
manrique2013repeated,2010,01,29,viringika,14,f,gorilla,2,16,2,"3'23""","3'38""",0,1,0,lift
manrique2013repeated,2010,01,29,viringika,14,f,gorilla,2,17,2,"4'01""","4'14""",0,1,0,lift
manrique2013repeated,2010,01,29,viringika,14,f,gorilla,2,18,2,"4'35""","4'44""",0,1,1,lift
manrique2013repeated,2010,01,29,viringika,14,f,gorilla,2,19,2,"4'52""","4'56""",0,1,0,lift
manrique2013repeated,2010,01,29,viringika,14,f,gorilla,2,20,2,"5'06""","5'14""",0,1,0,lift
manrique2013repeated,2010,2,2,viringika,14,f,gorilla,1,1,3,0',10',0,11,93,no_success
manrique2013repeated,2010,3,2,viringika,14,f,gorilla,2,1,3,0',10',0,8,105,no_success
manrique2013repeated,2010,4,2,viringika,15,f,gorilla,3,1,3,0',"4'36""",0,2,64,shoot
manrique2013repeated,2010,4,2,viringika,15,f,gorilla,3,2,3,"4'56""",10',0,5,152,no_success
manrique2013repeated,2010,5,2,viringika,15,f,gorilla,4,2,3,0',10',0,4,88,no_success
manrique2013repeated,2010,01,25,louna,3,f,gorilla,1,1,1,0',10',0,0,0,no_success
manrique2013repeated,2010,01,26,louna,3,f,gorilla,2,1,1,0',10',0,4,0,no_success
manrique2013repeated,2010,01,27,louna,3,f,gorilla,3,1,1,0',10',0,14,0,no_success
manrique2013repeated,2010,01,28,louna,3,f,gorilla,4,1,1,0',10',0,10,0,no_success
manrique2013repeated,2010,01,29,louna,3,f,gorilla,5,1,1,0',10',0,5,0,no_success
