"study_id","experiment_name","year","month","day","participant","age_original","age_in_years","sex","species","species_subgroup","session","trial","condition","app_left","app_right","side_indicated","cho2","code2"
"bohn2016comprehension","1b",2012,11,3,"frodo",18.93,18,"m","chimpanzee","a",21,3,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,3,"frodo",18.93,18,"m","chimpanzee","a",21,4,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,3,"frodo",18.93,18,"m","chimpanzee","a",21,5,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,3,"frodo",18.93,18,"m","chimpanzee","a",21,6,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,3,"frodo",18.93,18,"m","chimpanzee","a",21,7,"iconic","a","b","r","l",0
"bohn2016comprehension","1b",2012,11,3,"frodo",18.93,18,"m","chimpanzee","a",21,8,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,3,"frodo",18.93,18,"m","chimpanzee","a",21,9,"iconic","a","b","r","l",0
"bohn2016comprehension","1b",2012,11,3,"frodo",18.93,18,"m","chimpanzee","a",21,10,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,3,"frodo",18.93,18,"m","chimpanzee","a",21,11,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,3,"frodo",18.93,18,"m","chimpanzee","a",21,12,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,4,"frodo",18.93,18,"m","chimpanzee","a",22,1,"iconic","a","b","r","l",0
"bohn2016comprehension","1b",2012,11,4,"frodo",18.93,18,"m","chimpanzee","a",22,2,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,4,"frodo",18.93,18,"m","chimpanzee","a",22,3,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,4,"frodo",18.93,18,"m","chimpanzee","a",22,4,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,4,"frodo",18.93,18,"m","chimpanzee","a",22,5,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,4,"frodo",18.93,18,"m","chimpanzee","a",22,6,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,4,"frodo",18.93,18,"m","chimpanzee","a",22,7,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,4,"frodo",18.93,18,"m","chimpanzee","a",22,8,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,4,"frodo",18.93,18,"m","chimpanzee","a",22,9,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,4,"frodo",18.93,18,"m","chimpanzee","a",22,10,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,4,"frodo",18.93,18,"m","chimpanzee","a",22,11,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,4,"frodo",18.93,18,"m","chimpanzee","a",22,12,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,5,"frodo",18.94,18,"m","chimpanzee","a",23,1,"iconic","a","b","r","l",0
"bohn2016comprehension","1b",2012,11,5,"frodo",18.94,18,"m","chimpanzee","a",23,2,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,5,"frodo",18.94,18,"m","chimpanzee","a",23,3,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,5,"frodo",18.94,18,"m","chimpanzee","a",23,4,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,5,"frodo",18.94,18,"m","chimpanzee","a",23,5,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,5,"frodo",18.94,18,"m","chimpanzee","a",23,6,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,5,"frodo",18.94,18,"m","chimpanzee","a",23,7,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,5,"frodo",18.94,18,"m","chimpanzee","a",23,8,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,5,"frodo",18.94,18,"m","chimpanzee","a",23,9,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,5,"frodo",18.94,18,"m","chimpanzee","a",23,10,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,5,"frodo",18.94,18,"m","chimpanzee","a",23,11,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,5,"frodo",18.94,18,"m","chimpanzee","a",23,12,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,6,"frodo",18.94,18,"m","chimpanzee","a",24,1,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,6,"frodo",18.94,18,"m","chimpanzee","a",24,2,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,6,"frodo",18.94,18,"m","chimpanzee","a",24,3,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,6,"frodo",18.94,18,"m","chimpanzee","a",24,4,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,6,"frodo",18.94,18,"m","chimpanzee","a",24,5,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,6,"frodo",18.94,18,"m","chimpanzee","a",24,6,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,6,"frodo",18.94,18,"m","chimpanzee","a",24,7,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,6,"frodo",18.94,18,"m","chimpanzee","a",24,8,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,6,"frodo",18.94,18,"m","chimpanzee","a",24,9,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,6,"frodo",18.94,18,"m","chimpanzee","a",24,10,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,6,"frodo",18.94,18,"m","chimpanzee","a",24,11,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,6,"frodo",18.94,18,"m","chimpanzee","a",24,12,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,7,"frodo",18.94,18,"m","chimpanzee","a",25,1,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,7,"frodo",18.94,18,"m","chimpanzee","a",25,2,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,7,"frodo",18.94,18,"m","chimpanzee","a",25,3,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,7,"frodo",18.94,18,"m","chimpanzee","a",25,4,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,7,"frodo",18.94,18,"m","chimpanzee","a",25,5,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,7,"frodo",18.94,18,"m","chimpanzee","a",25,6,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,7,"frodo",18.94,18,"m","chimpanzee","a",25,7,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,7,"frodo",18.94,18,"m","chimpanzee","a",25,8,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,7,"frodo",18.94,18,"m","chimpanzee","a",25,9,"iconic","a","b","l","r",0
"bohn2016comprehension","1b",2012,11,7,"frodo",18.94,18,"m","chimpanzee","a",25,10,"iconic","a","b","r","r",1
"bohn2016comprehension","1b",2012,11,7,"frodo",18.94,18,"m","chimpanzee","a",25,11,"iconic","a","b","l","l",1
"bohn2016comprehension","1b",2012,11,7,"frodo",18.94,18,"m","chimpanzee","a",25,12,"iconic","a","b","r","l",0
"bohn2016comprehension","1a",2012,11,23,"kara",7.42,7,"f","chimpanzee","a",1,1,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,11,23,"kara",7.42,7,"f","chimpanzee","a",1,2,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,11,23,"kara",7.42,7,"f","chimpanzee","a",1,3,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1a",2012,11,23,"kara",7.42,7,"f","chimpanzee","a",1,4,"arbitrary","d","c","l","r",0
"bohn2016comprehension","1a",2012,11,23,"kara",7.42,7,"f","chimpanzee","a",1,5,"arbitrary","d","c","r","r",1
"bohn2016comprehension","1a",2012,11,23,"kara",7.42,7,"f","chimpanzee","a",1,6,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,11,23,"kara",7.42,7,"f","chimpanzee","a",1,7,"arbitrary","d","c","l","r",0
"bohn2016comprehension","1a",2012,11,23,"kara",7.42,7,"f","chimpanzee","a",1,8,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1a",2012,11,23,"kara",7.42,7,"f","chimpanzee","a",1,9,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,11,23,"kara",7.42,7,"f","chimpanzee","a",1,10,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,11,23,"kara",7.42,7,"f","chimpanzee","a",1,11,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1a",2012,11,23,"kara",7.42,7,"f","chimpanzee","a",1,12,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1a",2012,11,24,"kara",7.42,7,"f","chimpanzee","a",2,1,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1a",2012,11,24,"kara",7.42,7,"f","chimpanzee","a",2,2,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,11,24,"kara",7.42,7,"f","chimpanzee","a",2,3,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1a",2012,11,24,"kara",7.42,7,"f","chimpanzee","a",2,4,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1a",2012,11,24,"kara",7.42,7,"f","chimpanzee","a",2,5,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,11,24,"kara",7.42,7,"f","chimpanzee","a",2,6,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1a",2012,11,24,"kara",7.42,7,"f","chimpanzee","a",2,7,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,11,24,"kara",7.42,7,"f","chimpanzee","a",2,8,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,11,24,"kara",7.42,7,"f","chimpanzee","a",2,9,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1a",2012,11,24,"kara",7.42,7,"f","chimpanzee","a",2,10,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,11,24,"kara",7.42,7,"f","chimpanzee","a",2,11,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1a",2012,11,24,"kara",7.42,7,"f","chimpanzee","a",2,12,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,25,"kara",7.43,7,"f","chimpanzee","a",3,1,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,25,"kara",7.43,7,"f","chimpanzee","a",3,2,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,25,"kara",7.43,7,"f","chimpanzee","a",3,3,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,25,"kara",7.43,7,"f","chimpanzee","a",3,4,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,25,"kara",7.43,7,"f","chimpanzee","a",3,5,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,25,"kara",7.43,7,"f","chimpanzee","a",3,6,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,25,"kara",7.43,7,"f","chimpanzee","a",3,7,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,25,"kara",7.43,7,"f","chimpanzee","a",3,8,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,25,"kara",7.43,7,"f","chimpanzee","a",3,9,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,25,"kara",7.43,7,"f","chimpanzee","a",3,10,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,25,"kara",7.43,7,"f","chimpanzee","a",3,11,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,25,"kara",7.43,7,"f","chimpanzee","a",3,12,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,26,"kara",7.43,7,"f","chimpanzee","a",4,1,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,26,"kara",7.43,7,"f","chimpanzee","a",4,2,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,26,"kara",7.43,7,"f","chimpanzee","a",4,3,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,26,"kara",7.43,7,"f","chimpanzee","a",4,4,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,26,"kara",7.43,7,"f","chimpanzee","a",4,5,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,26,"kara",7.43,7,"f","chimpanzee","a",4,6,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,26,"kara",7.43,7,"f","chimpanzee","a",4,7,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,26,"kara",7.43,7,"f","chimpanzee","a",4,8,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,26,"kara",7.43,7,"f","chimpanzee","a",4,9,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,26,"kara",7.43,7,"f","chimpanzee","a",4,10,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,26,"kara",7.43,7,"f","chimpanzee","a",4,11,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,26,"kara",7.43,7,"f","chimpanzee","a",4,12,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,28,"kara",7.43,7,"f","chimpanzee","a",5,1,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,28,"kara",7.43,7,"f","chimpanzee","a",5,2,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,28,"kara",7.43,7,"f","chimpanzee","a",5,3,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,28,"kara",7.43,7,"f","chimpanzee","a",5,4,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,28,"kara",7.43,7,"f","chimpanzee","a",5,5,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,28,"kara",7.43,7,"f","chimpanzee","a",5,6,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,28,"kara",7.43,7,"f","chimpanzee","a",5,7,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,28,"kara",7.43,7,"f","chimpanzee","a",5,8,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,28,"kara",7.43,7,"f","chimpanzee","a",5,9,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,28,"kara",7.43,7,"f","chimpanzee","a",5,10,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,28,"kara",7.43,7,"f","chimpanzee","a",5,11,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,28,"kara",7.43,7,"f","chimpanzee","a",5,12,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,29,"kara",7.44,7,"f","chimpanzee","a",6,1,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,29,"kara",7.44,7,"f","chimpanzee","a",6,2,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,29,"kara",7.44,7,"f","chimpanzee","a",6,3,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,29,"kara",7.44,7,"f","chimpanzee","a",6,4,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,29,"kara",7.44,7,"f","chimpanzee","a",6,5,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,29,"kara",7.44,7,"f","chimpanzee","a",6,6,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,29,"kara",7.44,7,"f","chimpanzee","a",6,7,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,29,"kara",7.44,7,"f","chimpanzee","a",6,8,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,29,"kara",7.44,7,"f","chimpanzee","a",6,9,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,29,"kara",7.44,7,"f","chimpanzee","a",6,10,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,29,"kara",7.44,7,"f","chimpanzee","a",6,11,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,29,"kara",7.44,7,"f","chimpanzee","a",6,12,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,30,"kara",7.44,7,"f","chimpanzee","a",7,1,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,30,"kara",7.44,7,"f","chimpanzee","a",7,2,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,30,"kara",7.44,7,"f","chimpanzee","a",7,3,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,30,"kara",7.44,7,"f","chimpanzee","a",7,4,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,30,"kara",7.44,7,"f","chimpanzee","a",7,5,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,30,"kara",7.44,7,"f","chimpanzee","a",7,6,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,30,"kara",7.44,7,"f","chimpanzee","a",7,7,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,30,"kara",7.44,7,"f","chimpanzee","a",7,8,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,30,"kara",7.44,7,"f","chimpanzee","a",7,9,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,30,"kara",7.44,7,"f","chimpanzee","a",7,10,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,11,30,"kara",7.44,7,"f","chimpanzee","a",7,11,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,11,30,"kara",7.44,7,"f","chimpanzee","a",7,12,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,1,"kara",7.44,7,"f","chimpanzee","a",8,1,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,1,"kara",7.44,7,"f","chimpanzee","a",8,2,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,1,"kara",7.44,7,"f","chimpanzee","a",8,3,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,1,"kara",7.44,7,"f","chimpanzee","a",8,4,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,1,"kara",7.44,7,"f","chimpanzee","a",8,5,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,1,"kara",7.44,7,"f","chimpanzee","a",8,6,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,1,"kara",7.44,7,"f","chimpanzee","a",8,7,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,1,"kara",7.44,7,"f","chimpanzee","a",8,8,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,1,"kara",7.44,7,"f","chimpanzee","a",8,9,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,1,"kara",7.44,7,"f","chimpanzee","a",8,10,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,1,"kara",7.44,7,"f","chimpanzee","a",8,11,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,1,"kara",7.44,7,"f","chimpanzee","a",8,12,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,2,"kara",7.44,7,"f","chimpanzee","a",9,1,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,2,"kara",7.44,7,"f","chimpanzee","a",9,2,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,2,"kara",7.44,7,"f","chimpanzee","a",9,3,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,2,"kara",7.44,7,"f","chimpanzee","a",9,4,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,2,"kara",7.44,7,"f","chimpanzee","a",9,5,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,2,"kara",7.44,7,"f","chimpanzee","a",9,6,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,2,"kara",7.44,7,"f","chimpanzee","a",9,7,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,2,"kara",7.44,7,"f","chimpanzee","a",9,8,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,2,"kara",7.44,7,"f","chimpanzee","a",9,9,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,2,"kara",7.44,7,"f","chimpanzee","a",9,10,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,2,"kara",7.44,7,"f","chimpanzee","a",9,11,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,2,"kara",7.44,7,"f","chimpanzee","a",9,12,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,3,"kara",7.45,7,"f","chimpanzee","a",10,1,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,3,"kara",7.45,7,"f","chimpanzee","a",10,2,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,3,"kara",7.45,7,"f","chimpanzee","a",10,3,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,3,"kara",7.45,7,"f","chimpanzee","a",10,4,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,3,"kara",7.45,7,"f","chimpanzee","a",10,5,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,3,"kara",7.45,7,"f","chimpanzee","a",10,6,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,3,"kara",7.45,7,"f","chimpanzee","a",10,7,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,3,"kara",7.45,7,"f","chimpanzee","a",10,8,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,3,"kara",7.45,7,"f","chimpanzee","a",10,9,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,3,"kara",7.45,7,"f","chimpanzee","a",10,10,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,3,"kara",7.45,7,"f","chimpanzee","a",10,11,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,3,"kara",7.45,7,"f","chimpanzee","a",10,12,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,4,"kara",7.45,7,"f","chimpanzee","a",11,1,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,4,"kara",7.45,7,"f","chimpanzee","a",11,2,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,4,"kara",7.45,7,"f","chimpanzee","a",11,3,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,4,"kara",7.45,7,"f","chimpanzee","a",11,4,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,4,"kara",7.45,7,"f","chimpanzee","a",11,5,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,4,"kara",7.45,7,"f","chimpanzee","a",11,6,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,4,"kara",7.45,7,"f","chimpanzee","a",11,7,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,4,"kara",7.45,7,"f","chimpanzee","a",11,8,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,4,"kara",7.45,7,"f","chimpanzee","a",11,9,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,4,"kara",7.45,7,"f","chimpanzee","a",11,10,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,12,4,"kara",7.45,7,"f","chimpanzee","a",11,11,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,4,"kara",7.45,7,"f","chimpanzee","a",11,12,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,12,5,"kara",7.45,7,"f","chimpanzee","a",12,1,"arbitrary","d","c","l","r",0
