study_id,experiment_name,participant,sex,role,participant_2,sex_2,role_2,species,dyad,session,trial,condition,a_baited_focal_participant_bc_acts,b_baited_partner_a_acts
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,pia,f,partner_a,chimpanzee,frodo_pia,10,6,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,pia,f,partner_a,chimpanzee,frodo_pia,10,10,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,pia,f,partner_a,chimpanzee,frodo_pia,10,11,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,pia,f,partner_a,chimpanzee,frodo_pia,10,12,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,1,4,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,1,5,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,1,6,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,1,10,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,1,11,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,1,12,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,2,4,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,2,5,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,2,6,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,2,10,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,2,11,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,2,12,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,3,4,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,3,5,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,3,6,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,3,10,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,3,11,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,3,12,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,4,4,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,4,5,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,4,6,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,4,10,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,4,11,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,4,12,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,5,4,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,5,5,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,5,6,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,5,10,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,5,11,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,5,12,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,6,4,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,6,5,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,6,6,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,6,10,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,6,11,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,6,12,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,7,4,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,7,5,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,7,6,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,7,10,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,7,11,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,7,12,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,8,4,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,8,5,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,8,6,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,8,10,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,8,11,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,8,12,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,9,4,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,9,5,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,9,6,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,9,10,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,9,11,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,9,12,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,10,4,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,10,5,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,10,6,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,10,10,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,10,11,experimental,,0.0
amici2014calculated,reciprocity_task,frodo,m,focal_participant_bc,sandra,f,partner_a,chimpanzee,frodo_sandra,10,12,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,1,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,1,5,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,1,6,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,1,10,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,1,11,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,1,12,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,2,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,2,5,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,2,6,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,2,10,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,2,11,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,2,12,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,3,4,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,3,5,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,3,6,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,3,10,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,3,11,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,3,12,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,4,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,4,5,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,4,6,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,4,10,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,4,11,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,4,12,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,5,4,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,5,5,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,5,6,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,5,10,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,5,11,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,5,12,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,6,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,6,5,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,6,6,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,6,10,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,6,11,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,6,12,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,7,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,7,5,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,7,6,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,7,10,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,7,11,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,7,12,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,8,4,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,8,5,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,8,6,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,8,10,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,8,11,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,8,12,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,9,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,9,5,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,9,6,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,9,10,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,9,11,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,9,12,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,10,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,10,5,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,10,6,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,10,10,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,10,11,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,fifi,f,partner_a,chimpanzee,gertrudia_fifi,10,12,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,1,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,1,5,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,1,6,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,1,10,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,1,11,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,1,12,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,2,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,2,5,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,2,6,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,2,10,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,2,11,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,2,12,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,3,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,3,5,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,3,6,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,3,10,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,3,11,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,3,12,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,4,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,4,5,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,4,6,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,4,10,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,4,11,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,4,12,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,5,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,5,5,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,5,6,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,5,10,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,5,11,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,5,12,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,6,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,6,5,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,6,6,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,6,10,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,6,11,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,6,12,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,7,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,7,5,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,7,6,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,7,10,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,7,11,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,7,12,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,8,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,8,5,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,8,6,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,8,10,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,8,11,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,8,12,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,9,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,9,5,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,9,6,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,9,10,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,9,11,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,9,12,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,10,4,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,10,5,experimental,,0.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,10,6,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,10,10,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,10,11,experimental,,1.0
amici2014calculated,reciprocity_task,gertrudia,f,focal_participant_bc,jahaga,f,partner_a,chimpanzee,gertrudia_jahaga,10,12,experimental,,1.0
amici2014calculated,reciprocity_task,gorgo,m,focal_participant_bc,kibara,f,partner_a,gorilla,gorgo_kibara,1,4,experimental,,1.0
amici2014calculated,reciprocity_task,gorgo,m,focal_participant_bc,kibara,f,partner_a,gorilla,gorgo_kibara,1,5,experimental,,0.0
amici2014calculated,reciprocity_task,gorgo,m,focal_participant_bc,kibara,f,partner_a,gorilla,gorgo_kibara,1,6,experimental,,0.0
amici2014calculated,reciprocity_task,gorgo,m,focal_participant_bc,kibara,f,partner_a,gorilla,gorgo_kibara,1,10,experimental,,0.0
amici2014calculated,reciprocity_task,gorgo,m,focal_participant_bc,kibara,f,partner_a,gorilla,gorgo_kibara,1,11,experimental,,0.0
amici2014calculated,reciprocity_task,gorgo,m,focal_participant_bc,kibara,f,partner_a,gorilla,gorgo_kibara,1,12,experimental,,0.0
