study_id,year,month,day,participant,age_in_years,sex,species,phase,session,trial,see,bring,condition,food_left,food_right,point,side_indicated,food_indicated,point_to_empty
bohn2016role,2014,9,25,viringika,19.0,f,gorilla,test,8,1,0,1,same,x,c,1,r,c,0
bohn2016role,2014,9,25,viringika,19.0,f,gorilla,test,8,2,0,1,same,x,c,1,r,c,0
bohn2016role,2014,9,25,viringika,19.0,f,gorilla,test,8,3,0,1,same,x,c,1,r,c,0
bohn2016role,2014,9,25,padana,16.0,f,orangutan,testwarmup,8,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,9,25,padana,16.0,f,orangutan,testwarmup,8,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,9,25,padana,16.0,f,orangutan,testwarmup,8,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,9,25,padana,16.0,f,orangutan,test,8,1,0,1,different,x,c,1,r,c,0
bohn2016role,2014,9,25,padana,16.0,f,orangutan,test,8,2,0,1,different,x,c,1,r,c,0
bohn2016role,2014,9,25,padana,16.0,f,orangutan,test,8,3,0,1,different,x,c,1,r,c,0
bohn2016role,2014,9,25,suaq,5.0,m,orangutan,testwarmup,8,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,9,25,suaq,5.0,m,orangutan,testwarmup,8,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,9,25,suaq,5.0,m,orangutan,testwarmup,8,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,9,25,suaq,5.0,m,orangutan,test,8,1,1,0,different,x,c,1,r,c,0
bohn2016role,2014,9,25,suaq,5.0,m,orangutan,test,8,2,1,0,different,x,c,1,r,c,0
bohn2016role,2014,9,25,suaq,5.0,m,orangutan,test,8,3,1,0,different,x,c,1,r,c,0
bohn2016role,2014,9,25,raja,11.0,f,orangutan,testwarmup,8,0,0,1,different,a,g,1,r,g,0
bohn2016role,2014,9,25,raja,11.0,f,orangutan,testwarmup,8,0,0,1,different,a,g,1,r,g,0
bohn2016role,2014,9,25,raja,11.0,f,orangutan,testwarmup,8,0,0,1,different,a,g,1,r,g,0
bohn2016role,2014,9,25,raja,11.0,f,orangutan,test,8,1,0,1,different,a,x,1,l,a,0
bohn2016role,2014,9,25,raja,11.0,f,orangutan,test,8,2,0,1,different,a,x,1,l,a,0
bohn2016role,2014,9,25,raja,11.0,f,orangutan,test,8,3,0,1,different,a,x,1,l,a,0
bohn2016role,2014,9,25,pini,26.0,f,orangutan,testwarmup,8,0,0,1,same,g,g,1,l,g,0
bohn2016role,2014,9,25,pini,26.0,f,orangutan,testwarmup,8,0,0,1,same,g,g,1,l,g,0
bohn2016role,2014,9,25,pini,26.0,f,orangutan,testwarmup,8,0,0,1,same,g,g,1,l,g,0
bohn2016role,2014,9,25,pini,26.0,f,orangutan,test,8,1,0,1,same,x,g,1,r,g,0
bohn2016role,2014,9,25,pini,26.0,f,orangutan,test,8,2,0,1,same,x,g,1,r,g,0
bohn2016role,2014,9,25,pini,26.0,f,orangutan,test,8,3,0,1,same,x,g,1,r,g,0
bohn2016role,2014,9,25,dokana,25.0,f,orangutan,testwarmup,8,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,9,25,dokana,25.0,f,orangutan,testwarmup,8,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,9,25,dokana,25.0,f,orangutan,testwarmup,8,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,9,25,dokana,25.0,f,orangutan,test,8,1,1,0,same,c,x,1,l,c,0
bohn2016role,2014,9,25,dokana,25.0,f,orangutan,test,8,2,1,0,same,c,x,1,l,c,0
bohn2016role,2014,9,25,dokana,25.0,f,orangutan,test,8,3,1,0,same,c,x,1,l,c,0
bohn2016role,2014,9,26,kumili,10.0,f,gorilla,testwarmup,8,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,9,26,kumili,10.0,f,gorilla,testwarmup,8,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,9,26,kumili,10.0,f,gorilla,testwarmup,8,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,9,26,kumili,10.0,f,gorilla,test,8,1,0,1,different,x,c,1,r,c,0
bohn2016role,2014,9,26,kumili,10.0,f,gorilla,test,8,2,0,1,different,x,c,1,r,c,0
bohn2016role,2014,9,26,kumili,10.0,f,gorilla,test,8,3,0,1,different,x,c,1,r,c,0
bohn2016role,2014,9,26,abeeku,15.0,m,gorilla,testwarmup,8,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,9,26,abeeku,15.0,m,gorilla,testwarmup,8,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,9,26,abeeku,15.0,m,gorilla,testwarmup,8,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,9,26,abeeku,15.0,m,gorilla,test,8,1,1,0,same,x,g,1,r,g,0
bohn2016role,2014,9,26,abeeku,15.0,m,gorilla,test,8,2,1,0,same,x,g,1,r,g,0
bohn2016role,2014,9,26,abeeku,15.0,m,gorilla,test,8,3,1,0,same,x,g,1,r,g,0
bohn2016role,2014,9,26,kibara,10.0,f,gorilla,testwarmup,8,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,9,26,kibara,10.0,f,gorilla,testwarmup,8,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,9,26,kibara,10.0,f,gorilla,testwarmup,8,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,9,26,kibara,10.0,f,gorilla,test,8,1,0,1,different,x,c,1,r,c,0
bohn2016role,2014,9,26,kibara,10.0,f,gorilla,test,8,2,0,1,different,x,c,1,r,c,0
bohn2016role,2014,9,26,kibara,10.0,f,gorilla,test,8,3,0,1,different,x,c,1,r,c,0
bohn2016role,2014,9,26,viringika,19.0,f,gorilla,testwarmup,8,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,9,26,viringika,19.0,f,gorilla,testwarmup,8,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,9,26,viringika,19.0,f,gorilla,testwarmup,8,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,9,26,viringika,19.0,f,gorilla,test,8,1,0,1,different,x,c,1,r,c,0
bohn2016role,2014,9,26,viringika,19.0,f,gorilla,test,8,2,0,1,different,x,c,1,r,c,0
bohn2016role,2014,9,26,viringika,19.0,f,gorilla,test,8,3,0,1,different,x,c,1,r,c,0
bohn2016role,2014,10,1,frederike,40.0,f,chimpanzee,testwarmup,5,0,1,0,different,c,g,1,l,c,0
bohn2016role,2014,10,1,frederike,40.0,f,chimpanzee,testwarmup,5,0,1,0,different,c,g,1,l,c,0
bohn2016role,2014,10,1,frederike,40.0,f,chimpanzee,testwarmup,5,0,1,0,different,c,g,1,l,c,0
bohn2016role,2014,10,1,frederike,40.0,f,chimpanzee,test,5,1,1,0,different,x,g,1,r,g,0
bohn2016role,2014,10,1,frederike,40.0,f,chimpanzee,test,5,2,1,0,different,x,g,1,r,g,0
bohn2016role,2014,10,1,frederike,40.0,f,chimpanzee,test,5,3,1,0,different,x,g,1,r,g,0
bohn2016role,2014,10,1,daza,28.0,f,chimpanzee,testwarmup,5,0,0,1,same,c,c,1,l,c,0
bohn2016role,2014,10,1,daza,28.0,f,chimpanzee,testwarmup,5,0,0,1,same,c,c,1,l,c,0
bohn2016role,2014,10,1,daza,28.0,f,chimpanzee,testwarmup,5,0,0,1,same,c,c,1,l,c,0
bohn2016role,2014,10,1,daza,28.0,f,chimpanzee,test,5,1,0,1,same,x,c,1,l,c,1
bohn2016role,2014,10,1,jeudi,,f,chimpanzee,testwarmup,5,0,0,1,same,c,c,1,l,c,0
bohn2016role,2014,10,1,jeudi,,f,chimpanzee,testwarmup,5,0,0,1,same,c,c,1,l,c,0
bohn2016role,2014,10,1,jeudi,,f,chimpanzee,testwarmup,5,0,0,1,same,c,c,1,l,c,0
bohn2016role,2014,10,1,jeudi,,f,chimpanzee,test,5,1,0,1,same,x,c,1,r,c,0
bohn2016role,2014,10,1,jeudi,,f,chimpanzee,test,5,2,0,1,same,x,c,1,r,c,0
bohn2016role,2014,10,1,jeudi,,f,chimpanzee,test,5,3,0,1,same,x,c,1,r,c,0
bohn2016role,2014,10,1,alex,13.0,m,chimpanzee,testwarmup,5,0,0,1,same,g,g,1,l,g,0
bohn2016role,2014,10,1,alex,13.0,m,chimpanzee,testwarmup,5,0,0,1,same,g,g,1,l,g,0
bohn2016role,2014,10,1,alex,13.0,m,chimpanzee,testwarmup,5,0,0,1,same,g,g,1,l,g,0
bohn2016role,2014,10,1,alex,13.0,m,chimpanzee,test,5,1,0,1,same,x,g,1,r,g,0
bohn2016role,2014,10,1,alex,13.0,m,chimpanzee,test,5,2,0,1,same,x,g,1,r,g,0
bohn2016role,2014,10,1,alex,13.0,m,chimpanzee,test,5,3,0,1,same,x,g,1,r,g,0
bohn2016role,2014,10,1,jahaga,21.0,f,chimpanzee,testwarmup,5,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,10,1,jahaga,21.0,f,chimpanzee,testwarmup,5,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,10,1,jahaga,21.0,f,chimpanzee,testwarmup,5,0,0,1,different,g,c,1,l,g,0
bohn2016role,2014,10,1,jahaga,21.0,f,chimpanzee,test,5,1,0,1,different,x,c,1,l,g,1
bohn2016role,2014,10,2,frederike,40.0,f,chimpanzee,testwarmup,6,0,0,1,different,g,c,1,r,c,0
bohn2016role,2014,10,2,frederike,40.0,f,chimpanzee,testwarmup,6,0,0,1,different,g,c,1,r,c,0
bohn2016role,2014,10,2,frederike,40.0,f,chimpanzee,testwarmup,6,0,0,1,different,g,c,1,r,c,0
bohn2016role,2014,10,2,frederike,40.0,f,chimpanzee,test,6,1,0,1,different,g,x,1,l,g,0
bohn2016role,2014,10,2,frederike,40.0,f,chimpanzee,test,6,2,0,1,different,g,x,1,l,g,0
bohn2016role,2014,10,2,frederike,40.0,f,chimpanzee,test,6,3,0,1,different,g,x,1,l,g,0
bohn2016role,2014,10,2,daza,28.0,f,chimpanzee,testwarmup,6,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,10,2,daza,28.0,f,chimpanzee,testwarmup,6,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,10,2,daza,28.0,f,chimpanzee,testwarmup,6,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,10,2,daza,28.0,f,chimpanzee,test,6,1,1,0,different,x,c,1,l,g,1
bohn2016role,2014,10,2,jeudi,,f,chimpanzee,testwarmup,6,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,10,2,jeudi,,f,chimpanzee,testwarmup,6,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,10,2,jeudi,,f,chimpanzee,testwarmup,6,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,10,2,jeudi,,f,chimpanzee,test,6,1,0,1,different,c,x,1,l,c,0
bohn2016role,2014,10,2,jeudi,,f,chimpanzee,test,6,2,0,1,different,c,x,1,l,c,0
bohn2016role,2014,10,2,jeudi,,f,chimpanzee,test,6,3,0,1,different,c,x,1,l,c,0
bohn2016role,2014,10,2,jahaga,21.0,f,chimpanzee,testwarmup,6,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,10,2,jahaga,21.0,f,chimpanzee,testwarmup,6,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,10,2,jahaga,21.0,f,chimpanzee,testwarmup,6,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,10,2,jahaga,21.0,f,chimpanzee,test,6,1,1,0,different,c,x,1,l,c,0
bohn2016role,2014,10,2,jahaga,21.0,f,chimpanzee,test,6,2,1,0,different,c,x,1,l,c,0
bohn2016role,2014,10,2,jahaga,21.0,f,chimpanzee,test,6,3,1,0,different,c,x,1,l,c,0
bohn2016role,2014,10,2,alex,13.0,m,chimpanzee,testwarmup,6,0,1,0,different,g,a,1,l,g,0
bohn2016role,2014,10,2,alex,13.0,m,chimpanzee,testwarmup,6,0,1,0,different,g,a,1,l,g,0
bohn2016role,2014,10,2,alex,13.0,m,chimpanzee,testwarmup,6,0,1,0,different,g,a,1,l,g,0
bohn2016role,2014,10,2,alex,13.0,m,chimpanzee,test,6,1,1,0,different,x,a,1,r,a,0
bohn2016role,2014,10,2,alex,13.0,m,chimpanzee,test,6,2,1,0,different,x,a,1,r,a,0
bohn2016role,2014,10,2,alex,13.0,m,chimpanzee,test,6,3,1,0,different,x,a,1,r,a,0
bohn2016role,2014,10,3,frederike,40.0,f,chimpanzee,testwarmup,7,0,1,0,same,g,g,1,r,g,0
bohn2016role,2014,10,3,frederike,40.0,f,chimpanzee,testwarmup,7,0,1,0,same,g,g,1,r,g,0
bohn2016role,2014,10,3,frederike,40.0,f,chimpanzee,testwarmup,7,0,1,0,same,g,g,1,r,g,0
bohn2016role,2014,10,3,frederike,40.0,f,chimpanzee,test,7,1,1,0,same,g,x,1,l,g,0
bohn2016role,2014,10,3,frederike,40.0,f,chimpanzee,test,7,2,1,0,same,g,x,1,l,g,0
bohn2016role,2014,10,3,frederike,40.0,f,chimpanzee,test,7,3,1,0,same,g,x,1,l,g,0
bohn2016role,2014,10,3,daza,28.0,f,chimpanzee,testwarmup,7,0,1,0,same,g,g,1,r,g,0
bohn2016role,2014,10,3,daza,28.0,f,chimpanzee,testwarmup,7,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,10,3,daza,28.0,f,chimpanzee,testwarmup,7,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,10,3,daza,28.0,f,chimpanzee,testwarmup,7,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,10,3,daza,28.0,f,chimpanzee,test,7,1,1,0,same,x,g,1,l,g,1
bohn2016role,2014,10,3,jeudi,,f,chimpanzee,testwarmup,7,0,1,0,different,g,c,1,r,c,0
bohn2016role,2014,10,3,jeudi,,f,chimpanzee,testwarmup,7,0,1,0,different,g,c,1,r,c,0
bohn2016role,2014,10,3,jeudi,,f,chimpanzee,testwarmup,7,0,1,0,different,g,c,1,r,c,0
bohn2016role,2014,10,3,jeudi,,f,chimpanzee,test,7,1,1,0,different,g,x,1,l,g,0
bohn2016role,2014,10,3,jeudi,,f,chimpanzee,test,7,2,1,0,different,g,x,1,l,g,0
bohn2016role,2014,10,3,jeudi,,f,chimpanzee,test,7,3,1,0,different,g,x,1,l,g,0
bohn2016role,2014,10,3,alex,13.0,m,chimpanzee,testwarmup,7,0,0,1,different,a,g,1,r,g,0
bohn2016role,2014,10,3,alex,13.0,m,chimpanzee,testwarmup,7,0,0,1,different,a,g,1,r,g,0
bohn2016role,2014,10,3,alex,13.0,m,chimpanzee,testwarmup,7,0,0,1,different,a,g,1,r,g,0
bohn2016role,2014,10,3,alex,13.0,m,chimpanzee,test,7,1,0,1,different,a,g,1,l,a,0
bohn2016role,2014,10,3,alex,13.0,m,chimpanzee,test,7,2,0,1,different,a,g,1,l,a,0
bohn2016role,2014,10,3,alex,13.0,m,chimpanzee,test,7,3,0,1,different,a,g,1,l,a,0
bohn2016role,2014,10,3,jahaga,21.0,f,chimpanzee,testwarmup,7,0,0,1,same,g,g,1,l,g,0
bohn2016role,2014,10,3,jahaga,21.0,f,chimpanzee,testwarmup,7,0,0,1,same,g,g,1,l,g,0
bohn2016role,2014,10,3,jahaga,21.0,f,chimpanzee,testwarmup,7,0,0,1,same,g,g,1,l,g,0
bohn2016role,2014,10,3,jahaga,21.0,f,chimpanzee,test,7,1,0,1,same,x,g,1,r,g,0
bohn2016role,2014,10,3,jahaga,21.0,f,chimpanzee,test,7,2,0,1,same,x,g,1,r,g,0
bohn2016role,2014,10,3,jahaga,21.0,f,chimpanzee,test,7,3,0,1,same,x,g,1,r,g,0
bohn2016role,2014,10,4,jeudi,,f,chimpanzee,testwarmup,8,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,10,4,jeudi,,f,chimpanzee,testwarmup,8,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,10,4,jeudi,,f,chimpanzee,testwarmup,8,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,10,4,jeudi,,f,chimpanzee,test,8,1,1,0,same,x,g,1,r,g,0
bohn2016role,2014,10,4,jeudi,,f,chimpanzee,test,8,2,1,0,same,x,g,1,r,g,0
bohn2016role,2014,10,4,jeudi,,f,chimpanzee,test,8,3,1,0,same,x,g,1,r,g,0
bohn2016role,2014,10,4,daza,28.0,f,chimpanzee,testwarmup,8,0,0,1,different,c,g,1,l,c,0
bohn2016role,2014,10,4,daza,28.0,f,chimpanzee,testwarmup,8,0,0,1,different,c,g,1,l,c,0
bohn2016role,2014,10,4,daza,28.0,f,chimpanzee,testwarmup,8,0,0,1,different,c,g,1,l,c,0
bohn2016role,2014,10,4,daza,28.0,f,chimpanzee,test,8,1,0,1,different,x,g,1,l,c,1
bohn2016role,2014,10,4,jahaga,21.0,f,chimpanzee,testwarmup,8,0,1,0,same,c,c,1,l,c,0
bohn2016role,2014,10,4,jahaga,21.0,f,chimpanzee,testwarmup,8,0,1,0,same,c,c,1,l,c,0
bohn2016role,2014,10,4,jahaga,21.0,f,chimpanzee,testwarmup,8,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,10,4,jahaga,21.0,f,chimpanzee,testwarmup,8,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,10,4,jahaga,21.0,f,chimpanzee,testwarmup,8,0,1,0,same,c,c,1,l,c,0
bohn2016role,2014,10,4,jahaga,21.0,f,chimpanzee,test,8,1,1,0,same,x,c,1,r,c,0
bohn2016role,2014,10,4,frederike,40.0,f,chimpanzee,testwarmup,8,0,0,1,same,c,c,1,r,c,0
bohn2016role,2014,10,4,frederike,40.0,f,chimpanzee,testwarmup,8,0,0,1,same,c,c,1,r,c,0
bohn2016role,2014,10,4,frederike,40.0,f,chimpanzee,testwarmup,8,0,0,1,same,c,c,1,r,c,0
bohn2016role,2014,10,4,frederike,40.0,f,chimpanzee,test,8,1,0,1,same,c,x,1,l,c,0
bohn2016role,2014,10,4,frederike,40.0,f,chimpanzee,test,8,2,0,1,same,c,x,1,l,c,0
bohn2016role,2014,10,4,frederike,40.0,f,chimpanzee,test,8,3,0,1,same,c,x,1,l,c,0
bohn2016role,2014,10,4,alex,13.0,m,chimpanzee,testwarmup,8,0,1,0,same,a,a,1,r,a,0
bohn2016role,2014,10,4,alex,13.0,m,chimpanzee,testwarmup,8,0,1,0,same,a,a,1,r,a,0
bohn2016role,2014,10,4,alex,13.0,m,chimpanzee,testwarmup,8,0,1,0,same,a,a,1,r,a,0
bohn2016role,2014,10,4,alex,13.0,m,chimpanzee,test,8,1,1,0,same,a,x,1,l,a,0
bohn2016role,2014,10,4,alex,13.0,m,chimpanzee,test,8,2,1,0,same,a,x,1,l,a,0
bohn2016role,2014,10,4,alex,13.0,m,chimpanzee,test,8,3,1,0,same,a,x,1,l,a,0
