study_id,experiment,participant,age_in_years,sex,species,trial,condition,food_on_left,food_on_right,choice,choice_codes,success
call2004inferences,5,joey,19.0,m,bonobo,44.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,joey,19.0,m,bonobo,45.0,control,no,yes,1.0,right,0.0
call2004inferences,5,joey,19.0,m,bonobo,46.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,joey,19.0,m,bonobo,47.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,joey,19.0,m,bonobo,48.0,control,yes,no,1.0,right,1.0
call2004inferences,5,ulindi,8.0,f,bonobo,1.0,control,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,2.0,tapping,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,3.0,control,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,4.0,control,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,5.0,tapping,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,6.0,tapping,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,7.0,tapping,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,8.0,control,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,9.0,tapping,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,10.0,tapping,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,11.0,control,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,12.0,control,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,13.0,tapping,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,14.0,control,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,15.0,tapping,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,16.0,tapping,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,17.0,control,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,18.0,tapping,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,19.0,control,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,20.0,tapping,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,21.0,control,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,22.0,control,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,23.0,tapping,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,24.0,control,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,25.0,control,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,26.0,control,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,27.0,tapping,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,28.0,control,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,29.0,control,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,30.0,tapping,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,31.0,tapping,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,32.0,tapping,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,33.0,control,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,34.0,tapping,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,35.0,control,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,36.0,tapping,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,37.0,tapping,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,38.0,control,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,39.0,tapping,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,40.0,tapping,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,41.0,tapping,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,42.0,control,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,43.0,tapping,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,44.0,control,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,45.0,control,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,46.0,tapping,yes,no,,,
call2004inferences,5,ulindi,8.0,f,bonobo,47.0,control,no,yes,,,
call2004inferences,5,ulindi,8.0,f,bonobo,48.0,control,yes,no,,,
call2004inferences,5,limbuko,6.0,m,bonobo,1.0,control,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,2.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,3.0,control,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,4.0,control,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,5.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,6.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,7.0,control,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,8.0,control,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,9.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,10.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,11.0,control,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,12.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,13.0,control,no,yes,2.0,left,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,14.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,15.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,16.0,control,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,17.0,control,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,18.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,19.0,control,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,20.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,21.0,control,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,22.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,23.0,control,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,24.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,25.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,26.0,control,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,27.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,28.0,control,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,29.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,30.0,control,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,31.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,32.0,control,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,33.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,34.0,control,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,35.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,36.0,control,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,37.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,38.0,control,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,39.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,40.0,control,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,41.0,control,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,42.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,43.0,control,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,44.0,control,no,yes,1.0,right,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,45.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,46.0,control,yes,no,1.0,right,1.0
call2004inferences,5,limbuko,6.0,m,bonobo,47.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,limbuko,6.0,m,bonobo,48.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,kuno,5.0,m,bonobo,1.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,2.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,3.0,control,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,4.0,control,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,5.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,6.0,control,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,7.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,8.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,9.0,control,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,10.0,control,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,11.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,12.0,control,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,13.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,14.0,control,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,15.0,control,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,16.0,control,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,17.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,18.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,19.0,control,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,20.0,control,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,21.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,22.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,23.0,control,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,24.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,25.0,control,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,26.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,27.0,control,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,28.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,29.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,30.0,control,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,31.0,control,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,32.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,kuno,5.0,m,bonobo,33.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,34.0,control,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,35.0,control,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,36.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,kuno,5.0,m,bonobo,37.0,control,yes,no,1.0,right,1.0
call2004inferences,5,kuno,5.0,m,bonobo,38.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,kuno,5.0,m,bonobo,39.0,control,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,40.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,41.0,control,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,42.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,kuno,5.0,m,bonobo,43.0,control,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,44.0,control,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,45.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,46.0,control,yes,no,2.0,left,0.0
call2004inferences,5,kuno,5.0,m,bonobo,47.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,kuno,5.0,m,bonobo,48.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,n’kwango,,m,gorilla,1.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’kwango,,m,gorilla,2.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,n’kwango,,m,gorilla,3.0,control,yes,no,1.0,right,1.0
call2004inferences,5,n’kwango,,m,gorilla,4.0,control,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,5.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’kwango,,m,gorilla,6.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’kwango,,m,gorilla,7.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’kwango,,m,gorilla,8.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,n’kwango,,m,gorilla,9.0,control,yes,no,1.0,right,1.0
call2004inferences,5,n’kwango,,m,gorilla,10.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’kwango,,m,gorilla,11.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,n’kwango,,m,gorilla,12.0,control,yes,no,1.0,right,1.0
call2004inferences,5,n’kwango,,m,gorilla,13.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,14.0,control,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,15.0,control,yes,no,2.0,left,0.0
call2004inferences,5,n’kwango,,m,gorilla,16.0,control,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,17.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’kwango,,m,gorilla,18.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’kwango,,m,gorilla,19.0,control,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,20.0,control,yes,no,2.0,left,0.0
call2004inferences,5,n’kwango,,m,gorilla,21.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’kwango,,m,gorilla,22.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,23.0,control,yes,no,2.0,left,0.0
call2004inferences,5,n’kwango,,m,gorilla,24.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,25.0,control,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,26.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,n’kwango,,m,gorilla,27.0,control,yes,no,2.0,left,0.0
call2004inferences,5,n’kwango,,m,gorilla,28.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,29.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’kwango,,m,gorilla,30.0,control,yes,no,2.0,left,0.0
call2004inferences,5,n’kwango,,m,gorilla,31.0,control,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,32.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’kwango,,m,gorilla,33.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,n’kwango,,m,gorilla,34.0,control,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,35.0,control,yes,no,2.0,left,0.0
call2004inferences,5,n’kwango,,m,gorilla,36.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,37.0,control,yes,no,2.0,left,0.0
call2004inferences,5,n’kwango,,m,gorilla,38.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,39.0,control,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,40.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,n’kwango,,m,gorilla,41.0,control,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,42.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’kwango,,m,gorilla,43.0,control,yes,no,2.0,left,0.0
call2004inferences,5,n’kwango,,m,gorilla,44.0,control,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,45.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,46.0,control,yes,no,2.0,left,0.0
call2004inferences,5,n’kwango,,m,gorilla,47.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,n’kwango,,m,gorilla,48.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,1.0,control,yes,no,2.0,left,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,2.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,3.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,4.0,control,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,5.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,6.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,7.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,8.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,9.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,10.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,11.0,control,yes,no,2.0,left,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,12.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,13.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,14.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,15.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,16.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,17.0,control,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,18.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,19.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,20.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,21.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,22.0,control,yes,no,2.0,left,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,23.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,24.0,control,yes,no,2.0,left,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,25.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,26.0,control,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,27.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,28.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,29.0,control,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,30.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,31.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,32.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,33.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,34.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,35.0,control,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,36.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,37.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,38.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,39.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,40.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,41.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,42.0,control,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,43.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,44.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,45.0,control,yes,no,1.0,right,1.0
call2004inferences,5,n’diki,24.0,f,gorilla,46.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,47.0,control,no,yes,1.0,right,0.0
call2004inferences,5,n’diki,24.0,f,gorilla,48.0,control,yes,no,2.0,left,0.0
