study_id,experiment,id,participant,age_in_years,sex,species,condition,number_trials,order,lop,num_levels,changes_direction,repetition,t1_planning,t1_success,test_value,diff_num_trials
volter2014cognitive,3,12,ulla,34,f,chimpanzee,tool,8,46,1,1,0,2.0,0,0,4.0,
volter2014cognitive,3,3,ulla,34,f,chimpanzee,tool,2,47,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,13,ulla,34,f,chimpanzee,tool,1,48,1,2,1,2.0,1,1,4.0,
volter2014cognitive,3,22,swela,15,f,chimpanzee,tool,4,1,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,18,swela,15,f,chimpanzee,tool,4,2,2,1,1,1.0,0,0,4.0,
volter2014cognitive,3,8,swela,15,f,chimpanzee,tool,5,3,0,2,0,1.0,1,0,4.0,
volter2014cognitive,3,20,swela,15,f,chimpanzee,tool,10,4,2,1,0,1.0,0,0,4.0,
volter2014cognitive,3,9,swela,15,f,chimpanzee,tool,9,5,1,1,0,1.0,0,0,4.0,
volter2014cognitive,3,4,swela,15,f,chimpanzee,tool,4,6,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,17,swela,15,f,chimpanzee,tool,1,7,2,1,0,1.0,1,1,4.0,
volter2014cognitive,3,7,swela,15,f,chimpanzee,tool,1,8,0,2,1,1.0,1,1,4.0,
volter2014cognitive,3,12,swela,15,f,chimpanzee,tool,17,9,1,1,0,1.0,0,0,4.0,
volter2014cognitive,3,1,swela,15,f,chimpanzee,tool,3,10,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,14,swela,15,f,chimpanzee,tool,9,11,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,13,swela,15,f,chimpanzee,tool,2,12,1,2,1,1.0,1,0,4.0,
volter2014cognitive,3,3,swela,15,f,chimpanzee,tool,6,13,0,2,1,1.0,1,0,4.0,
volter2014cognitive,3,11,swela,15,f,chimpanzee,tool,5,14,1,1,1,1.0,0,0,4.0,
volter2014cognitive,3,6,swela,15,f,chimpanzee,tool,17,15,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,19,swela,15,f,chimpanzee,tool,7,16,2,1,1,1.0,0,0,4.0,
volter2014cognitive,3,23,swela,15,f,chimpanzee,tool,17,17,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,5,swela,15,f,chimpanzee,tool,14,18,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,2,swela,15,f,chimpanzee,tool,6,19,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,16,swela,15,f,chimpanzee,tool,9,20,1,2,1,1.0,0,0,4.0,
volter2014cognitive,3,24,swela,15,f,chimpanzee,tool,3,21,2,2,1,1.0,0,0,4.0,
volter2014cognitive,3,10,swela,15,f,chimpanzee,tool,3,22,1,1,1,1.0,1,0,4.0,
volter2014cognitive,3,15,swela,15,f,chimpanzee,tool,9,23,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,21,swela,15,f,chimpanzee,tool,3,24,2,2,1,1.0,0,0,4.0,
volter2014cognitive,3,13,swela,15,f,chimpanzee,tool,3,25,1,2,1,2.0,0,0,4.0,
volter2014cognitive,3,11,swela,15,f,chimpanzee,tool,11,26,1,1,1,2.0,0,0,4.0,
volter2014cognitive,3,3,swela,15,f,chimpanzee,tool,5,27,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,14,swela,15,f,chimpanzee,tool,1,28,1,2,0,2.0,1,1,4.0,
volter2014cognitive,3,15,swela,15,f,chimpanzee,tool,10,29,1,2,0,2.0,0,0,4.0,
volter2014cognitive,3,2,swela,15,f,chimpanzee,tool,2,30,0,2,1,2.0,1,0,4.0,
volter2014cognitive,3,22,swela,15,f,chimpanzee,tool,17,31,2,2,0,2.0,0,0,4.0,
volter2014cognitive,3,8,swela,15,f,chimpanzee,tool,17,32,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,21,swela,15,f,chimpanzee,tool,5,33,2,2,1,2.0,0,0,4.0,
volter2014cognitive,3,20,swela,15,f,chimpanzee,tool,3,34,2,1,0,2.0,1,0,4.0,
volter2014cognitive,3,9,swela,15,f,chimpanzee,tool,2,35,1,1,0,2.0,0,0,4.0,
volter2014cognitive,3,4,swela,15,f,chimpanzee,tool,17,36,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,5,swela,15,f,chimpanzee,tool,1,37,0,2,1,2.0,1,1,4.0,
volter2014cognitive,3,19,swela,15,f,chimpanzee,tool,1,38,2,1,1,2.0,1,1,4.0,
volter2014cognitive,3,1,swela,15,f,chimpanzee,tool,1,39,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,6,swela,15,f,chimpanzee,tool,1,40,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,12,swela,15,f,chimpanzee,tool,1,41,1,1,0,2.0,1,1,4.0,
volter2014cognitive,3,10,swela,15,f,chimpanzee,tool,7,42,1,1,1,2.0,0,0,4.0,
volter2014cognitive,3,18,swela,15,f,chimpanzee,tool,17,43,2,1,1,2.0,0,0,4.0,
volter2014cognitive,3,7,swela,15,f,chimpanzee,tool,11,44,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,23,swela,15,f,chimpanzee,tool,2,45,2,2,0,2.0,1,0,4.0,
volter2014cognitive,3,16,swela,15,f,chimpanzee,tool,1,46,1,2,1,2.0,1,1,4.0,
volter2014cognitive,3,17,swela,15,f,chimpanzee,tool,17,47,2,1,0,2.0,0,0,4.0,
volter2014cognitive,3,24,swela,15,f,chimpanzee,tool,3,48,2,2,1,2.0,1,0,4.0,
volter2014cognitive,3,24,tai,9,f,chimpanzee,tool,11,1,2,2,1,1.0,0,0,4.0,
volter2014cognitive,3,12,tai,9,f,chimpanzee,tool,7,2,1,1,0,1.0,1,0,4.0,
volter2014cognitive,3,2,tai,9,f,chimpanzee,tool,1,3,0,2,1,1.0,1,1,4.0,
volter2014cognitive,3,4,tai,9,f,chimpanzee,tool,12,4,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,10,tai,9,f,chimpanzee,tool,2,5,1,1,1,1.0,1,0,4.0,
volter2014cognitive,3,19,tai,9,f,chimpanzee,tool,1,6,2,1,1,1.0,1,1,4.0,
volter2014cognitive,3,1,tai,9,f,chimpanzee,tool,6,7,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,22,tai,9,f,chimpanzee,tool,2,8,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,6,tai,9,f,chimpanzee,tool,8,9,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,14,tai,9,f,chimpanzee,tool,11,10,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,13,tai,9,f,chimpanzee,tool,5,11,1,2,1,1.0,0,0,4.0,
volter2014cognitive,3,8,tai,9,f,chimpanzee,tool,1,12,0,2,0,1.0,1,1,4.0,
volter2014cognitive,3,20,tai,9,f,chimpanzee,tool,2,13,2,1,0,1.0,0,0,4.0,
volter2014cognitive,3,3,tai,9,f,chimpanzee,tool,3,14,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,11,tai,9,f,chimpanzee,tool,16,15,1,1,1,1.0,0,0,4.0,
volter2014cognitive,3,9,tai,9,f,chimpanzee,tool,4,16,1,1,0,1.0,0,0,4.0,
volter2014cognitive,3,16,tai,9,f,chimpanzee,tool,1,17,1,2,1,1.0,1,1,4.0,
volter2014cognitive,3,17,tai,9,f,chimpanzee,tool,3,18,2,1,0,1.0,0,0,4.0,
volter2014cognitive,3,23,tai,9,f,chimpanzee,tool,2,19,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,15,tai,9,f,chimpanzee,tool,1,20,1,2,0,1.0,1,1,4.0,
volter2014cognitive,3,7,tai,9,f,chimpanzee,tool,4,21,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,5,tai,9,f,chimpanzee,tool,2,22,0,2,1,1.0,1,0,4.0,
volter2014cognitive,3,18,tai,9,f,chimpanzee,tool,8,23,2,1,1,1.0,0,0,4.0,
volter2014cognitive,3,21,tai,9,f,chimpanzee,tool,1,24,2,2,1,1.0,1,1,4.0,
volter2014cognitive,3,17,tai,9,f,chimpanzee,tool,1,25,2,1,0,2.0,1,1,4.0,
volter2014cognitive,3,11,tai,9,f,chimpanzee,tool,14,26,1,1,1,2.0,1,0,4.0,
volter2014cognitive,3,14,tai,9,f,chimpanzee,tool,3,27,1,2,0,2.0,0,0,4.0,
volter2014cognitive,3,23,tai,9,f,chimpanzee,tool,2,28,2,2,0,2.0,0,0,4.0,
volter2014cognitive,3,7,tai,9,f,chimpanzee,tool,1,29,0,2,1,2.0,1,1,4.0,
volter2014cognitive,3,13,tai,9,f,chimpanzee,tool,1,30,1,2,1,2.0,1,1,4.0,
volter2014cognitive,3,2,tai,9,f,chimpanzee,tool,1,31,0,2,1,2.0,1,1,4.0,
volter2014cognitive,3,24,tai,9,f,chimpanzee,tool,3,32,2,2,1,2.0,0,0,4.0,
volter2014cognitive,3,22,tai,9,f,chimpanzee,tool,3,33,2,2,0,2.0,0,0,4.0,
volter2014cognitive,3,16,tai,9,f,chimpanzee,tool,1,34,1,2,1,2.0,1,1,4.0,
volter2014cognitive,3,15,tai,9,f,chimpanzee,tool,1,35,1,2,0,2.0,1,1,4.0,
volter2014cognitive,3,6,tai,9,f,chimpanzee,tool,1,36,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,12,tai,9,f,chimpanzee,tool,1,37,1,1,0,2.0,1,1,4.0,
volter2014cognitive,3,10,tai,9,f,chimpanzee,tool,1,38,1,1,1,2.0,1,1,4.0,
volter2014cognitive,3,5,tai,9,f,chimpanzee,tool,1,39,0,2,1,2.0,1,1,4.0,
volter2014cognitive,3,20,tai,9,f,chimpanzee,tool,1,40,2,1,0,2.0,1,1,4.0,
volter2014cognitive,3,18,tai,9,f,chimpanzee,tool,1,41,2,1,1,2.0,1,1,4.0,
volter2014cognitive,3,4,tai,9,f,chimpanzee,tool,1,42,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,9,tai,9,f,chimpanzee,tool,1,43,1,1,0,2.0,1,1,4.0,
volter2014cognitive,3,8,tai,9,f,chimpanzee,tool,1,44,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,21,tai,9,f,chimpanzee,tool,1,45,2,2,1,2.0,1,1,4.0,
volter2014cognitive,3,1,tai,9,f,chimpanzee,tool,2,46,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,3,tai,9,f,chimpanzee,tool,1,47,0,2,1,2.0,1,1,4.0,
volter2014cognitive,3,19,tai,9,f,chimpanzee,tool,3,48,2,1,1,2.0,1,0,4.0,
volter2014cognitive,3,21,lobo,7,m,chimpanzee,tool,7,1,2,2,1,1.0,0,0,4.0,
volter2014cognitive,3,4,lobo,7,m,chimpanzee,tool,7,2,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,12,lobo,7,m,chimpanzee,tool,8,3,1,1,0,1.0,0,0,4.0,
volter2014cognitive,3,18,lobo,7,m,chimpanzee,tool,12,4,2,1,1,1.0,0,0,4.0,
volter2014cognitive,3,10,lobo,7,m,chimpanzee,tool,1,5,1,1,1,1.0,1,1,4.0,
volter2014cognitive,3,20,lobo,7,m,chimpanzee,tool,4,6,2,1,0,1.0,0,0,4.0,
volter2014cognitive,3,19,lobo,7,m,chimpanzee,tool,1,7,2,1,1,1.0,1,1,4.0,
volter2014cognitive,3,14,lobo,7,m,chimpanzee,tool,9,8,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,1,lobo,7,m,chimpanzee,tool,1,9,0,2,0,1.0,1,1,4.0,
volter2014cognitive,3,24,lobo,7,m,chimpanzee,tool,8,10,2,2,1,1.0,1,0,4.0,
volter2014cognitive,3,8,lobo,7,m,chimpanzee,tool,7,11,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,22,lobo,7,m,chimpanzee,tool,5,12,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,17,lobo,7,m,chimpanzee,tool,1,13,2,1,0,1.0,1,1,4.0,
volter2014cognitive,3,7,lobo,7,m,chimpanzee,tool,3,14,0,2,1,1.0,1,0,4.0,
volter2014cognitive,3,13,lobo,7,m,chimpanzee,tool,17,15,1,2,1,1.0,1,0,4.0,
volter2014cognitive,3,15,lobo,7,m,chimpanzee,tool,8,16,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,6,lobo,7,m,chimpanzee,tool,3,17,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,16,lobo,7,m,chimpanzee,tool,4,18,1,2,1,1.0,1,0,4.0,
volter2014cognitive,3,11,lobo,7,m,chimpanzee,tool,5,19,1,1,1,1.0,1,0,4.0,
volter2014cognitive,3,3,lobo,7,m,chimpanzee,tool,3,20,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,9,lobo,7,m,chimpanzee,tool,12,21,1,1,0,1.0,0,0,4.0,
volter2014cognitive,3,23,lobo,7,m,chimpanzee,tool,2,22,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,5,lobo,7,m,chimpanzee,tool,3,23,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,2,lobo,7,m,chimpanzee,tool,4,24,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,8,lobo,7,m,chimpanzee,tool,1,25,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,10,lobo,7,m,chimpanzee,tool,12,26,1,1,1,2.0,1,0,4.0,
volter2014cognitive,3,6,lobo,7,m,chimpanzee,tool,2,27,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,18,lobo,7,m,chimpanzee,tool,5,28,2,1,1,2.0,0,0,4.0,
volter2014cognitive,3,9,lobo,7,m,chimpanzee,tool,4,29,1,1,0,2.0,0,0,4.0,
volter2014cognitive,3,3,lobo,7,m,chimpanzee,tool,1,30,0,2,1,2.0,1,1,4.0,
volter2014cognitive,3,11,lobo,7,m,chimpanzee,tool,1,31,1,1,1,2.0,1,1,4.0,
volter2014cognitive,3,17,lobo,7,m,chimpanzee,tool,1,32,2,1,0,2.0,1,1,4.0,
volter2014cognitive,3,23,lobo,7,m,chimpanzee,tool,1,33,2,2,0,2.0,1,1,4.0,
volter2014cognitive,3,14,lobo,7,m,chimpanzee,tool,2,34,1,2,0,2.0,0,0,4.0,
volter2014cognitive,3,21,lobo,7,m,chimpanzee,tool,1,35,2,2,1,2.0,1,1,4.0,
volter2014cognitive,3,2,lobo,7,m,chimpanzee,tool,4,36,0,2,1,2.0,1,0,4.0,
volter2014cognitive,3,19,lobo,7,m,chimpanzee,tool,1,37,2,1,1,2.0,1,1,4.0,
volter2014cognitive,3,12,lobo,7,m,chimpanzee,tool,1,38,1,1,0,2.0,1,1,4.0,
volter2014cognitive,3,24,lobo,7,m,chimpanzee,tool,4,39,2,2,1,2.0,0,0,4.0,
volter2014cognitive,3,7,lobo,7,m,chimpanzee,tool,3,40,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,22,lobo,7,m,chimpanzee,tool,2,41,2,2,0,2.0,0,0,4.0,
volter2014cognitive,3,16,lobo,7,m,chimpanzee,tool,9,42,1,2,1,2.0,0,0,4.0,
volter2014cognitive,3,13,lobo,7,m,chimpanzee,tool,2,43,1,2,1,2.0,0,0,4.0,
volter2014cognitive,3,4,lobo,7,m,chimpanzee,tool,1,44,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,15,lobo,7,m,chimpanzee,tool,1,45,1,2,0,2.0,1,1,4.0,
volter2014cognitive,3,5,lobo,7,m,chimpanzee,tool,4,46,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,1,lobo,7,m,chimpanzee,tool,1,47,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,20,lobo,7,m,chimpanzee,tool,1,48,2,1,0,2.0,1,1,4.0,
volter2014cognitive,3,10,corry,34,f,chimpanzee,tool,1,1,1,1,1,1.0,1,1,4.0,
volter2014cognitive,3,3,corry,34,f,chimpanzee,tool,13,2,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,2,corry,34,f,chimpanzee,tool,3,3,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,8,corry,34,f,chimpanzee,tool,5,4,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,1,corry,34,f,chimpanzee,tool,5,5,0,2,0,1.0,1,0,4.0,
volter2014cognitive,3,20,corry,34,f,chimpanzee,tool,2,6,2,1,0,1.0,0,0,4.0,
volter2014cognitive,3,16,corry,34,f,chimpanzee,tool,3,7,1,2,1,1.0,1,0,4.0,
volter2014cognitive,3,21,corry,34,f,chimpanzee,tool,3,8,2,2,1,1.0,1,0,4.0,
volter2014cognitive,3,15,corry,34,f,chimpanzee,tool,1,9,1,2,0,1.0,1,1,4.0,
volter2014cognitive,3,14,corry,34,f,chimpanzee,tool,7,10,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,19,corry,34,f,chimpanzee,tool,6,11,2,1,1,1.0,0,0,4.0,
volter2014cognitive,3,6,corry,34,f,chimpanzee,tool,2,12,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,7,corry,34,f,chimpanzee,tool,3,13,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,18,corry,34,f,chimpanzee,tool,5,14,2,1,1,1.0,0,0,4.0,
volter2014cognitive,3,9,corry,34,f,chimpanzee,tool,6,15,1,1,0,1.0,0,0,4.0,
volter2014cognitive,3,12,corry,34,f,chimpanzee,tool,1,16,1,1,0,1.0,1,1,4.0,
volter2014cognitive,3,22,corry,34,f,chimpanzee,tool,3,17,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,24,corry,34,f,chimpanzee,tool,9,18,2,2,1,1.0,0,0,4.0,
volter2014cognitive,3,13,corry,34,f,chimpanzee,tool,2,19,1,2,1,1.0,1,0,4.0,
volter2014cognitive,3,4,corry,34,f,chimpanzee,tool,2,20,0,2,0,1.0,1,0,4.0,
volter2014cognitive,3,5,corry,34,f,chimpanzee,tool,3,21,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,23,corry,34,f,chimpanzee,tool,5,22,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,17,corry,34,f,chimpanzee,tool,4,23,2,1,0,1.0,1,0,4.0,
volter2014cognitive,3,11,corry,34,f,chimpanzee,tool,11,24,1,1,1,1.0,0,0,4.0,
volter2014cognitive,3,12,corry,34,f,chimpanzee,tool,2,25,1,1,0,2.0,0,0,4.0,
volter2014cognitive,3,17,corry,34,f,chimpanzee,tool,1,26,2,1,0,2.0,1,1,4.0,
volter2014cognitive,3,6,corry,34,f,chimpanzee,tool,1,27,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,8,corry,34,f,chimpanzee,tool,1,28,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,13,corry,34,f,chimpanzee,tool,4,29,1,2,1,2.0,0,0,4.0,
volter2014cognitive,3,24,corry,34,f,chimpanzee,tool,1,30,2,2,1,2.0,1,1,4.0,
volter2014cognitive,3,5,corry,34,f,chimpanzee,tool,1,31,0,2,1,2.0,1,1,4.0,
volter2014cognitive,3,15,corry,34,f,chimpanzee,tool,3,32,1,2,0,2.0,0,0,4.0,
volter2014cognitive,3,3,corry,34,f,chimpanzee,tool,3,33,0,2,1,2.0,1,0,4.0,
volter2014cognitive,3,21,corry,34,f,chimpanzee,tool,5,34,2,2,1,2.0,1,0,4.0,
volter2014cognitive,3,7,corry,34,f,chimpanzee,tool,6,35,0,2,1,2.0,1,0,4.0,
volter2014cognitive,3,19,corry,34,f,chimpanzee,tool,6,36,2,1,1,2.0,0,0,4.0,
volter2014cognitive,3,2,corry,34,f,chimpanzee,tool,2,37,0,2,1,2.0,1,0,4.0,
volter2014cognitive,3,16,corry,34,f,chimpanzee,tool,3,38,1,2,1,2.0,0,0,4.0,
volter2014cognitive,3,1,corry,34,f,chimpanzee,tool,1,39,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,10,corry,34,f,chimpanzee,tool,8,40,1,1,1,2.0,0,0,4.0,
volter2014cognitive,3,9,corry,34,f,chimpanzee,tool,2,41,1,1,0,2.0,0,0,4.0,
volter2014cognitive,3,18,corry,34,f,chimpanzee,tool,6,42,2,1,1,2.0,0,0,4.0,
volter2014cognitive,3,11,corry,34,f,chimpanzee,tool,11,43,1,1,1,2.0,1,0,4.0,
volter2014cognitive,3,23,corry,34,f,chimpanzee,tool,3,44,2,2,0,2.0,0,0,4.0,
volter2014cognitive,3,4,corry,34,f,chimpanzee,tool,9,45,0,2,0,2.0,1,0,4.0,
volter2014cognitive,3,14,corry,34,f,chimpanzee,tool,1,46,1,2,0,2.0,1,1,4.0,
volter2014cognitive,3,22,corry,34,f,chimpanzee,tool,1,47,2,2,0,2.0,1,1,4.0,
volter2014cognitive,3,20,corry,34,f,chimpanzee,tool,6,48,2,1,0,2.0,0,0,4.0,
volter2014cognitive,3,2,bimbo,31,m,orangutan,tool,1,1,0,2,1,1.0,1,1,4.0,
volter2014cognitive,3,17,bimbo,31,m,orangutan,tool,17,2,2,1,0,1.0,0,0,4.0,
volter2014cognitive,3,8,bimbo,31,m,orangutan,tool,17,3,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,9,bimbo,31,m,orangutan,tool,8,4,1,1,0,1.0,0,0,4.0,
volter2014cognitive,3,10,bimbo,31,m,orangutan,tool,9,5,1,1,1,1.0,1,0,4.0,
volter2014cognitive,3,24,bimbo,31,m,orangutan,tool,7,6,2,2,1,1.0,0,0,4.0,
volter2014cognitive,3,16,bimbo,31,m,orangutan,tool,1,7,1,2,1,1.0,1,1,4.0,
volter2014cognitive,3,6,bimbo,31,m,orangutan,tool,6,8,0,2,0,1.0,1,0,4.0,
volter2014cognitive,3,19,bimbo,31,m,orangutan,tool,1,9,2,1,1,1.0,1,1,4.0,
volter2014cognitive,3,18,bimbo,31,m,orangutan,tool,5,10,2,1,1,1.0,0,0,4.0,
volter2014cognitive,3,14,bimbo,31,m,orangutan,tool,16,11,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,13,bimbo,31,m,orangutan,tool,11,12,1,2,1,1.0,1,0,4.0,
volter2014cognitive,3,22,bimbo,31,m,orangutan,tool,4,13,2,2,0,1.0,1,0,4.0,
volter2014cognitive,3,11,bimbo,31,m,orangutan,tool,10,14,1,1,1,1.0,0,0,4.0,
volter2014cognitive,3,1,bimbo,31,m,orangutan,tool,5,15,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,23,bimbo,31,m,orangutan,tool,17,16,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,12,bimbo,31,m,orangutan,tool,17,17,1,1,0,1.0,0,0,4.0,
volter2014cognitive,3,5,bimbo,31,m,orangutan,tool,6,18,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,4,bimbo,31,m,orangutan,tool,4,19,0,2,0,1.0,1,0,4.0,
volter2014cognitive,3,15,bimbo,31,m,orangutan,tool,17,20,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,3,bimbo,31,m,orangutan,tool,1,21,0,2,1,1.0,1,1,4.0,
volter2014cognitive,3,21,bimbo,31,m,orangutan,tool,1,22,2,2,1,1.0,1,1,4.0,
volter2014cognitive,3,7,bimbo,31,m,orangutan,tool,6,23,0,2,1,1.0,1,0,4.0,
volter2014cognitive,3,20,bimbo,31,m,orangutan,tool,17,24,2,1,0,1.0,0,0,4.0,
volter2014cognitive,3,24,bimbo,31,m,orangutan,tool,17,25,2,2,1,2.0,0,0,4.0,
volter2014cognitive,3,15,bimbo,31,m,orangutan,tool,10,26,1,2,0,2.0,0,0,4.0,
volter2014cognitive,3,10,bimbo,31,m,orangutan,tool,1,27,1,1,1,2.0,1,1,4.0,
volter2014cognitive,3,7,bimbo,31,m,orangutan,tool,1,28,0,2,1,2.0,1,1,4.0,
volter2014cognitive,3,6,bimbo,31,m,orangutan,tool,17,29,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,9,bimbo,31,m,orangutan,tool,1,30,1,1,0,2.0,1,1,4.0,
volter2014cognitive,3,3,bimbo,31,m,orangutan,tool,2,31,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,16,bimbo,31,m,orangutan,tool,7,32,1,2,1,2.0,0,0,4.0,
volter2014cognitive,3,1,bimbo,31,m,orangutan,tool,5,33,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,5,bimbo,31,m,orangutan,tool,1,34,0,2,1,2.0,1,1,4.0,
volter2014cognitive,3,18,bimbo,31,m,orangutan,tool,2,35,2,1,1,2.0,0,0,4.0,
volter2014cognitive,3,8,bimbo,31,m,orangutan,tool,11,36,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,21,bimbo,31,m,orangutan,tool,2,37,2,2,1,2.0,1,0,4.0,
volter2014cognitive,3,20,bimbo,31,m,orangutan,tool,4,38,2,1,0,2.0,1,0,4.0,
volter2014cognitive,3,2,bimbo,31,m,orangutan,tool,1,39,0,2,1,2.0,1,1,4.0,
volter2014cognitive,3,12,bimbo,31,m,orangutan,tool,4,40,1,1,0,2.0,1,0,4.0,
volter2014cognitive,3,22,bimbo,31,m,orangutan,tool,17,41,2,2,0,2.0,0,0,4.0,
volter2014cognitive,3,14,bimbo,31,m,orangutan,tool,15,42,1,2,0,2.0,0,0,4.0,
volter2014cognitive,3,23,bimbo,31,m,orangutan,tool,2,43,2,2,0,2.0,1,0,4.0,
volter2014cognitive,3,13,bimbo,31,m,orangutan,tool,7,44,1,2,1,2.0,0,0,4.0,
volter2014cognitive,3,17,bimbo,31,m,orangutan,tool,3,45,2,1,0,2.0,0,0,4.0,
volter2014cognitive,3,19,bimbo,31,m,orangutan,tool,1,46,2,1,1,2.0,1,1,4.0,
volter2014cognitive,3,4,bimbo,31,m,orangutan,tool,7,47,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,11,bimbo,31,m,orangutan,tool,17,48,1,1,1,2.0,0,0,4.0,
volter2014cognitive,3,11,joey,28,m,bonobo,tool,3,1,1,1,1,1.0,0,0,4.0,
volter2014cognitive,3,9,joey,28,m,bonobo,tool,10,2,1,1,0,1.0,0,0,4.0,
volter2014cognitive,3,4,joey,28,m,bonobo,tool,1,3,0,2,0,1.0,1,1,4.0,
volter2014cognitive,3,12,joey,28,m,bonobo,tool,5,4,1,1,0,1.0,1,0,4.0,
volter2014cognitive,3,10,joey,28,m,bonobo,tool,17,5,1,1,1,1.0,1,0,4.0,
volter2014cognitive,3,18,joey,28,m,bonobo,tool,2,6,2,1,1,1.0,0,0,4.0,
volter2014cognitive,3,20,joey,28,m,bonobo,tool,7,7,2,1,0,1.0,0,0,4.0,
volter2014cognitive,3,3,joey,28,m,bonobo,tool,3,8,0,2,1,1.0,1,0,4.0,
volter2014cognitive,3,19,joey,28,m,bonobo,tool,17,9,2,1,1,1.0,0,0,4.0,
volter2014cognitive,3,8,joey,28,m,bonobo,tool,1,10,0,2,0,1.0,1,1,4.0,
volter2014cognitive,3,22,joey,28,m,bonobo,tool,1,11,2,2,0,1.0,1,1,4.0,
volter2014cognitive,3,13,joey,28,m,bonobo,tool,1,12,1,2,1,1.0,1,1,4.0,
volter2014cognitive,3,21,joey,28,m,bonobo,tool,2,13,2,2,1,1.0,1,0,4.0,
volter2014cognitive,3,15,joey,28,m,bonobo,tool,7,14,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,2,joey,28,m,bonobo,tool,7,15,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,24,joey,28,m,bonobo,tool,6,16,2,2,1,1.0,0,0,4.0,
volter2014cognitive,3,5,joey,28,m,bonobo,tool,6,17,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,16,joey,28,m,bonobo,tool,5,18,1,2,1,1.0,1,0,4.0,
volter2014cognitive,3,1,joey,28,m,bonobo,tool,1,19,0,2,0,1.0,1,1,4.0,
