study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,species_subgroup,session,trial,condition_machine,condition_partner,distributor_exchange,result_optout,passive_refusal_to_initiate_trial,active_refusal_to_initiate_trial,passive_refusal_to_exchange_for_food,active_refusal_to_exchange_for_food,passive_refusal_to_consume_food,active_refusal_to_consume_food,counterbalance_high_value_platform,counterbalance_first_focal_participant_main_reset,counterbalance_partner_presence_first,foodtype,exclude
engelmann2017social,2016,5,20,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,7.0,3,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,20,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,7.0,4,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,20,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,7.0,5,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,20,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,7.0,6,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,20,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,7.0,7,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,20,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,7.0,8,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,20,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,7.0,9,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,20,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,7.0,10,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,20,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,7.0,11,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,20,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,7.0,12,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,1,no,yes,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,2,no,yes,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,3,no,yes,,yes,,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,4,no,yes,,yes,,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,5,no,yes,,yes,,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,6,no,yes,yes,,,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,7,no,yes,,yes,,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,8,no,yes,,yes,,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,9,no,yes,,,,,,yes,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,10,no,yes,,yes,,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,11,no,yes,,yes,,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,12,no,yes,,yes,,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,13,no,yes,,yes,,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,14,no,yes,,,,,,yes,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,15,no,yes,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,16,no,yes,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,17,no,yes,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,18,no,yes,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,19,no,yes,,,,,,yes,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,20,no,yes,,,,,,yes,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,21,no,yes,,,yes,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,22,no,yes,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,23,no,yes,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,21,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,1.0,24,no,yes,,,yes,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,1,no,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,2,no,yes,,,,,yes,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,3,no,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,4,no,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,5,no,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,6,no,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,7,no,yes,,,yes,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,8,no,yes,,,,,yes,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,9,no,yes,,,yes,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,10,no,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,11,no,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,12,no,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,13,no,yes,,,,,yes,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,14,no,yes,,,,,,yes,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,15,no,yes,,,,,,yes,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,16,no,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,17,no,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,18,no,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,19,no,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,20,no,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,21,no,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,22,no,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,23,no,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,22,alexandra,16,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,alexandra_jahaga,b,2.0,24,no,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,23,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,8.0,1,yes,yes,,,,,,,,,left,main,no_partner,1,yes
engelmann2017social,2016,5,23,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,8.0,2,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,23,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,8.0,3,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,23,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,8.0,4,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,23,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,8.0,5,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,23,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,8.0,6,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,23,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,8.0,7,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,23,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,8.0,8,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,23,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,8.0,9,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,23,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,8.0,10,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,23,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,8.0,11,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,23,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,8.0,12,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,1,yes,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,2,yes,yes,,,,,yes,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,3,yes,yes,,,,,yes,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,4,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,5,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,6,yes,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,7,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,8,yes,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,9,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,10,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,11,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,12,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,13,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,14,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,15,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,16,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,17,yes,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,18,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,19,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,20,yes,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,21,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,22,yes,yes,,yes,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,23,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,25,tai,13,f,focal_participant,kofi,10.0,m,partner,chimpanzee,tai_kofi,a,1.0,24,yes,yes,yes,,,,,,,,left,main,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,1,no,no,yes,,,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,2,no,no,,yes,,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,3,no,no,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,4,no,no,,,yes,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,5,no,no,,,yes,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,6,no,no,,,yes,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,7,no,no,,,yes,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,8,no,no,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,9,no,no,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,10,no,no,,,yes,,,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,11,no,no,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,12,no,no,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,13,no,no,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,14,no,no,,,,,,yes,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,15,no,no,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,16,no,no,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,17,no,no,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,18,no,no,,,,,,,yes,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,19,no,no,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,20,no,no,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,21,no,no,,,,,,,,yes,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,22,no,no,,,,,,,,yes,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,23,no,no,,,,,,yes,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,27,alexandra,16,f,focal_participant,,,,,chimpanzee,,b,3.0,24,no,no,,,,,yes,,,,right,opt-out,partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,1,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,2,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,3,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,4,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,5,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,6,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,7,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,8,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,9,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,10,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,11,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,12,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,13,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,14,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,15,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,16,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,17,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,18,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,19,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,20,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,21,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,22,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,23,yes,yes,,,,,,,,,left,main,no_partner,1,yes
engelmann2017social,2016,5,28,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,3.0,24,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,29,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,4.0,1,yes,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,29,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,4.0,2,yes,yes,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,29,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,4.0,3,yes,yes,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,29,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,4.0,4,yes,yes,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,29,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,4.0,5,yes,yes,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,29,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,4.0,6,yes,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,29,frederike,42,f,focal_participant,jahaga,23.0,f,partner,chimpanzee,frederike_jahaga,b,4.0,7,yes,yes,,,yes,,,,,,right,opt-out,no_partner,1,no
