study_id,year,month,day,participant,age_original,age_in_years,age_group,sex,species,species_subgroup,trial,condition,food_order,state_order,rank,food_washing_reports_category,food_washing_mother,random_group_number,experimental_group,chocopops_eaten,chocopops_in_water,chocopops_in_water_then_eaten,apples_obtained,apples_eaten,apples_cleaned,apples_in_water,whole_apples_in_water,apples_partially_washed,apples_washed_then_eaten,whole_apples_washed_then_eaten,retrieve-release_occured,dunking_occured,always_washed_before_eating,inspected_between_washing_and_eating,not_eaten_after_washing,whole_apples_washed_but_not_eaten,chocopops_washed_but_not_eaten
allritz2013food,2011,1,27,dokana,21.0,22.0,adult,f,orangutan,,4.0,cpops_clean,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,3,fifi,16.0,17.0,adult,f,chimpanzee,b,1.0,cpops_dirty,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,4,fifi,16.0,17.0,adult,f,chimpanzee,b,2.0,cpops_dirty,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,5,fifi,16.0,17.0,adult,f,chimpanzee,b,3.0,cpops_dirty,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,10,fifi,16.0,17.0,adult,f,chimpanzee,b,4.0,cpops_dirty,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,16,fifi,16.0,17.0,adult,f,chimpanzee,b,1.0,cpops_clean,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,17,fifi,16.0,17.0,adult,f,chimpanzee,b,2.0,cpops_clean,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,22,fifi,16.0,17.0,adult,f,chimpanzee,b,3.0,cpops_clean,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,28,fifi,16.0,17.0,adult,f,chimpanzee,b,4.0,cpops_clean,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,12,11,fifi,16.0,17.0,adult,f,chimpanzee,b,1.0,apples_dirty,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,,0.0,
allritz2013food,2010,12,12,fifi,16.0,17.0,adult,f,chimpanzee,b,2.0,apples_dirty,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,,0.0,
allritz2013food,2010,12,13,fifi,16.0,17.0,adult,f,chimpanzee,b,3.0,apples_dirty,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,,0.0,
allritz2013food,2010,12,14,fifi,16.0,17.0,adult,f,chimpanzee,b,4.0,apples_dirty,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,,0.0,
allritz2013food,2010,12,17,fifi,16.0,17.0,adult,f,chimpanzee,b,1.0,apples_clean,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,18,fifi,16.0,17.0,adult,f,chimpanzee,b,2.0,apples_clean,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,19,fifi,16.0,17.0,adult,f,chimpanzee,b,3.0,apples_clean,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,20,fifi,16.0,17.0,adult,f,chimpanzee,b,4.0,apples_clean,chocopops_first,dirty_first,high,2.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,1,frodo,15.0,16.0,adult,m,chimpanzee,a,1.0,cpops_dirty,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,2,frodo,15.0,16.0,adult,m,chimpanzee,a,2.0,cpops_dirty,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,4,frodo,15.0,16.0,adult,m,chimpanzee,a,3.0,cpops_dirty,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,5,frodo,15.0,16.0,adult,m,chimpanzee,a,4.0,cpops_dirty,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,6,frodo,15.0,16.0,adult,m,chimpanzee,a,1.0,cpops_clean,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,8,frodo,15.0,16.0,adult,m,chimpanzee,a,2.0,cpops_clean,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,10,frodo,15.0,16.0,adult,m,chimpanzee,a,3.0,cpops_clean,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,12,frodo,15.0,16.0,adult,m,chimpanzee,a,4.0,cpops_clean,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,12,6,frodo,15.0,17.0,adult,m,chimpanzee,a,1.0,apples_dirty,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,7,frodo,15.0,17.0,adult,m,chimpanzee,a,2.0,apples_dirty,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,8,frodo,15.0,17.0,adult,m,chimpanzee,a,3.0,apples_dirty,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,9,frodo,15.0,17.0,adult,m,chimpanzee,a,4.0,apples_dirty,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,10,frodo,15.0,17.0,adult,m,chimpanzee,a,1.0,apples_clean,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,15,frodo,15.0,17.0,adult,m,chimpanzee,a,2.0,apples_clean,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,17,frodo,15.0,17.0,adult,m,chimpanzee,a,3.0,apples_clean,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,21,frodo,15.0,17.0,adult,m,chimpanzee,a,4.0,apples_clean,chocopops_first,dirty_first,high,0.0,1.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,10,3,gertrudia,16.0,17.0,adult,f,chimpanzee,b,1.0,cpops_clean,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,4,gertrudia,16.0,17.0,adult,f,chimpanzee,b,2.0,cpops_clean,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,5,gertrudia,16.0,17.0,adult,f,chimpanzee,b,3.0,cpops_clean,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,10,gertrudia,16.0,17.0,adult,f,chimpanzee,b,4.0,cpops_clean,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,16,gertrudia,16.0,17.0,adult,f,chimpanzee,b,1.0,cpops_dirty,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,17,gertrudia,16.0,17.0,adult,f,chimpanzee,b,2.0,cpops_dirty,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,22,gertrudia,16.0,17.0,adult,f,chimpanzee,b,3.0,cpops_dirty,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,28,gertrudia,16.0,17.0,adult,f,chimpanzee,b,4.0,cpops_dirty,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,12,11,gertrudia,16.0,17.0,adult,f,chimpanzee,b,1.0,apples_clean,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,,,,3.0,3.0,no,1.0,1.0,0.0,1.0,1.0,yes,no,no,,,0.0,
allritz2013food,2010,12,12,gertrudia,16.0,17.0,adult,f,chimpanzee,b,2.0,apples_clean,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,13,gertrudia,16.0,17.0,adult,f,chimpanzee,b,3.0,apples_clean,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,,,,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,14,gertrudia,16.0,17.0,adult,f,chimpanzee,b,4.0,apples_clean,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,,,,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,17,gertrudia,16.0,17.0,adult,f,chimpanzee,b,1.0,apples_dirty,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,no,yes,,,0.0,
allritz2013food,2010,12,18,gertrudia,16.0,17.0,adult,f,chimpanzee,b,2.0,apples_dirty,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,no,yes,,,0.0,
allritz2013food,2010,12,19,gertrudia,16.0,17.0,adult,f,chimpanzee,b,3.0,apples_dirty,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,no,yes,,,0.0,
allritz2013food,2010,12,20,gertrudia,16.0,17.0,adult,f,chimpanzee,b,4.0,apples_dirty,chocopops_first,clean_first,medium,0.0,1.0,1.0,wc–wd-ac–ad,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,no,yes,,,0.0,
allritz2013food,2010,11,20,gorgo,29.0,29.0,adult,m,gorilla,,1.0,apples_clean,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,21,gorgo,29.0,29.0,adult,m,gorilla,,2.0,apples_clean,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,22,gorgo,29.0,29.0,adult,m,gorilla,,3.0,apples_clean,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,23,gorgo,29.0,29.0,adult,m,gorilla,,4.0,apples_clean,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,24,gorgo,29.0,29.0,adult,m,gorilla,,1.0,apples_dirty,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,30,gorgo,29.0,29.0,adult,m,gorilla,,2.0,apples_dirty,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,2,gorgo,29.0,29.0,adult,m,gorilla,,3.0,apples_dirty,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,13,gorgo,29.0,29.0,adult,m,gorilla,,4.0,apples_dirty,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2011,1,17,gorgo,29.0,29.0,adult,m,gorilla,,1.0,cpops_clean,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,19,gorgo,29.0,29.0,adult,m,gorilla,,2.0,cpops_clean,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,21,gorgo,29.0,29.0,adult,m,gorilla,,3.0,cpops_clean,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,23,gorgo,29.0,29.0,adult,m,gorilla,,4.0,cpops_clean,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,2,2,gorgo,29.0,29.0,adult,m,gorilla,,1.0,cpops_dirty,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,2,3,gorgo,29.0,29.0,adult,m,gorilla,,2.0,cpops_dirty,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,2,5,gorgo,29.0,29.0,adult,m,gorilla,,3.0,cpops_dirty,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,no,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,2,6,gorgo,29.0,29.0,adult,m,gorilla,,4.0,cpops_dirty,apples_first,clean_first,high,0.0,0.0,2.0,ac–ad–wc–wd,no,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,7,19,jahaga,16.0,17.0,adult,f,chimpanzee,b,1.0,apples_clean,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,7,22,jahaga,16.0,17.0,adult,f,chimpanzee,b,2.0,apples_clean,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,7,23,jahaga,16.0,17.0,adult,f,chimpanzee,b,3.0,apples_clean,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,7,29,jahaga,16.0,17.0,adult,f,chimpanzee,b,4.0,apples_clean,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,7,30,jahaga,16.0,17.0,adult,f,chimpanzee,b,1.0,apples_dirty,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,no,0.0,
allritz2013food,2010,7,31,jahaga,16.0,17.0,adult,f,chimpanzee,b,2.0,apples_dirty,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,no,0.0,
allritz2013food,2010,8,6,jahaga,16.0,17.0,adult,f,chimpanzee,b,3.0,apples_dirty,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,no,yes,,no,0.0,
allritz2013food,2010,8,7,jahaga,16.0,17.0,adult,f,chimpanzee,b,4.0,apples_dirty,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,no,yes,,no,0.0,
allritz2013food,2010,9,13,jahaga,16.0,17.0,adult,f,chimpanzee,b,1.0,cpops_clean,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,9,15,jahaga,16.0,17.0,adult,f,chimpanzee,b,2.0,cpops_clean,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,3,jahaga,16.0,17.0,adult,f,chimpanzee,b,3.0,cpops_clean,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,4,jahaga,16.0,17.0,adult,f,chimpanzee,b,4.0,cpops_clean,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,5,jahaga,16.0,17.0,adult,f,chimpanzee,b,1.0,cpops_dirty,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,10,jahaga,16.0,17.0,adult,f,chimpanzee,b,2.0,cpops_dirty,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,16,jahaga,16.0,17.0,adult,f,chimpanzee,b,3.0,cpops_dirty,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,17,jahaga,16.0,17.0,adult,f,chimpanzee,b,4.0,cpops_dirty,apples_first,clean_first,high,1.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,8,15,joey,26.0,27.0,adult,m,bonobo,,1.0,apples_dirty,apples_first,dirty_first,high,2.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,yes,3.0,2.0,1.0,3.0,2.0,yes,no,yes,,no,0.0,
allritz2013food,2010,8,19,joey,26.0,27.0,adult,m,bonobo,,2.0,apples_dirty,apples_first,dirty_first,high,2.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,2.0,2.0,0.0,2.0,2.0,yes,no,no,,no,0.0,
allritz2013food,2010,8,24,joey,26.0,27.0,adult,m,bonobo,,3.0,apples_dirty,apples_first,dirty_first,high,2.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,3.0,2.0,1.0,3.0,2.0,yes,yes,yes,,no,0.0,
allritz2013food,2010,8,25,joey,26.0,27.0,adult,m,bonobo,,4.0,apples_dirty,apples_first,dirty_first,high,2.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,no,yes,,,0.0,
allritz2013food,2010,8,28,joey,26.0,27.0,adult,m,bonobo,,1.0,apples_clean,apples_first,dirty_first,high,2.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,3.0,2.0,1.0,3.0,2.0,yes,no,yes,,,0.0,
allritz2013food,2010,8,30,joey,26.0,27.0,adult,m,bonobo,,2.0,apples_clean,apples_first,dirty_first,high,2.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,no,yes,,,0.0,
allritz2013food,2010,9,1,joey,26.0,27.0,adult,m,bonobo,,3.0,apples_clean,apples_first,dirty_first,high,2.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,no,yes,,,0.0,
allritz2013food,2010,9,10,joey,26.0,27.0,adult,m,bonobo,,4.0,apples_clean,apples_first,dirty_first,high,2.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,1.0,1.0,0.0,1.0,1.0,yes,no,no,,,0.0,
allritz2013food,2010,10,11,joey,26.0,27.0,adult,m,bonobo,,1.0,cpops_dirty,apples_first,dirty_first,high,2.0,0.0,2.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,12,joey,26.0,27.0,adult,m,bonobo,,2.0,cpops_dirty,apples_first,dirty_first,high,2.0,0.0,2.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,13,joey,26.0,27.0,adult,m,bonobo,,3.0,cpops_dirty,apples_first,dirty_first,high,2.0,0.0,2.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,18,joey,26.0,27.0,adult,m,bonobo,,4.0,cpops_dirty,apples_first,dirty_first,high,2.0,0.0,2.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,19,joey,26.0,27.0,adult,m,bonobo,,1.0,cpops_clean,apples_first,dirty_first,high,2.0,0.0,2.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
