"study_id","year","month","day","participant","age_in_years","sex","species","species_subgroup","session_cond","session_total","trial","condition_sep","condition","toolends","exposure","bait","choice","perf","look","food"
"bohn2017information",2016,6,22,"tanah",7,"f","orangutan","a",8,10,7,"tooltest2","tooltest","nvis","hid",1,1,1,1,1
"bohn2017information",2016,6,22,"tanah",7,"f","orangutan","a",8,10,8,"tooltest2","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,6,22,"batak",6,"m","orangutan","a",8,10,1,"tooltest2","tooltest","nvis","vis",2,3,0,0,0
"bohn2017information",2016,6,22,"batak",6,"m","orangutan","a",8,10,2,"tooltest2","tooltest","nvis","hid",2,1,0,0,0
"bohn2017information",2016,6,22,"batak",6,"m","orangutan","a",8,10,3,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,22,"batak",6,"m","orangutan","a",8,10,4,"tooltest2","tooltest","nvis","hid",1,3,0,1,0
"bohn2017information",2016,6,22,"batak",6,"m","orangutan","a",8,10,5,"tooltest2","tooltest","nvis","vis",1,3,0,0,0
"bohn2017information",2016,6,27,"batak",6,"m","orangutan","a",8,10,6,"tooltest2","tooltest","nvis","hid",3,3,1,0,1
"bohn2017information",2016,6,27,"batak",6,"m","orangutan","a",8,10,7,"tooltest2","tooltest","nvis","vis",2,3,0,0,0
"bohn2017information",2016,6,27,"batak",6,"m","orangutan","a",8,10,8,"tooltest2","tooltest","nvis","hid",3,3,1,1,1
"bohn2017information",2016,6,27,"pini",28,"f","orangutan","a",8,10,1,"tooltest2","tooltest","nvis","hid",3,3,1,0,1
"bohn2017information",2016,6,27,"pini",28,"f","orangutan","a",8,10,2,"tooltest2","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,6,27,"pini",28,"f","orangutan","a",8,10,3,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,27,"pini",28,"f","orangutan","a",8,10,4,"tooltest2","tooltest","nvis","hid",1,3,0,0,0
"bohn2017information",2016,6,27,"pini",28,"f","orangutan","a",8,10,5,"tooltest2","tooltest","nvis","hid",2,3,0,0,0
"bohn2017information",2016,6,27,"pini",28,"f","orangutan","a",8,10,6,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,27,"pini",28,"f","orangutan","a",8,10,7,"tooltest2","tooltest","nvis","hid",1,3,0,0,0
"bohn2017information",2016,6,27,"pini",28,"f","orangutan","a",8,10,8,"tooltest2","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,6,27,"raja",12,"f","orangutan","b",8,10,1,"tooltest2","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,6,27,"raja",12,"f","orangutan","b",8,10,2,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,27,"raja",12,"f","orangutan","b",8,10,3,"tooltest2","tooltest","vis","hid",3,3,1,0,1
"bohn2017information",2016,6,27,"raja",12,"f","orangutan","b",8,10,4,"tooltest2","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,6,27,"raja",12,"f","orangutan","b",8,10,5,"tooltest2","tooltest","vis","hid",2,2,1,1,1
"bohn2017information",2016,6,27,"raja",12,"f","orangutan","b",8,10,6,"tooltest2","tooltest","vis","hid",1,2,0,0,0
"bohn2017information",2016,6,27,"raja",12,"f","orangutan","b",8,10,7,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,27,"raja",12,"f","orangutan","b",8,10,8,"tooltest2","tooltest","vis","hid",3,2,0,0,0
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",6,8,1,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",6,8,2,"tooltest2","tooltest","vis","hid",1,1,1,0,1
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",6,8,3,"tooltest2","tooltest","vis","hid",3,1,0,0,0
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",6,8,4,"tooltest2","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",6,8,5,"tooltest2","tooltest","vis","hid",2,3,0,0,0
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",6,8,6,"tooltest2","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",6,8,7,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",6,8,8,"tooltest2","tooltest","vis","hid",3,1,0,0,0
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",7,9,1,"tooltest2","tooltest","nvis","hid",2,3,0,0,0
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",7,9,2,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",7,9,3,"tooltest2","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",7,9,4,"tooltest2","tooltest","nvis","hid",1,2,0,0,0
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",7,9,5,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",7,9,6,"tooltest2","tooltest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",7,9,7,"tooltest2","tooltest","nvis","hid",1,3,0,0,0
"bohn2017information",2016,6,27,"bimbo",35,"m","orangutan","a",7,9,8,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,7,4,"bimbo",35,"m","orangutan","a",8,10,1,"tooltest2","tooltest","nvis","hid",1,1,1,0,1
"bohn2017information",2016,7,4,"bimbo",35,"m","orangutan","a",8,10,2,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,7,4,"bimbo",35,"m","orangutan","a",8,10,3,"tooltest2","tooltest","nvis","hid",2,1,0,0,0
"bohn2017information",2016,7,4,"bimbo",35,"m","orangutan","a",8,10,4,"tooltest2","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,7,4,"bimbo",35,"m","orangutan","a",8,10,5,"tooltest2","tooltest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,7,4,"bimbo",35,"m","orangutan","a",8,10,6,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,7,4,"bimbo",35,"m","orangutan","a",8,10,7,"tooltest2","tooltest","nvis","hid",1,2,0,0,0
"bohn2017information",2016,7,4,"bimbo",35,"m","orangutan","a",8,10,8,"tooltest2","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,8,13,"swela",20,"f","chimpanzee","a",1,1,1,"tooltest","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,8,13,"swela",20,"f","chimpanzee","a",1,1,2,"tooltest","tooltest","vis","hid",3,2,0,0,0
"bohn2017information",2016,8,13,"swela",20,"f","chimpanzee","a",1,1,3,"tooltest","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,8,13,"swela",20,"f","chimpanzee","a",1,1,4,"tooltest","tooltest","vis","hid",1,2,0,0,0
"bohn2017information",2016,8,13,"swela",20,"f","chimpanzee","a",1,1,5,"tooltest","tooltest","vis","hid",2,1,0,0,0
"bohn2017information",2016,8,13,"swela",20,"f","chimpanzee","a",1,1,6,"tooltest","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,8,13,"swela",20,"f","chimpanzee","a",1,1,7,"tooltest","tooltest","vis","vis",1,2,0,0,0
"bohn2017information",2016,8,13,"swela",20,"f","chimpanzee","a",1,1,8,"tooltest","tooltest","vis","hid",3,1,0,0,0
"bohn2017information",2016,8,13,"bangolo",7,"m","chimpanzee","a",1,1,1,"tooltest","tooltest","vis","hid",3,1,0,0,0
"bohn2017information",2016,8,13,"bangolo",7,"m","chimpanzee","a",1,1,2,"tooltest","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,8,13,"bangolo",7,"m","chimpanzee","a",1,1,3,"tooltest","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,8,13,"bangolo",7,"m","chimpanzee","a",1,1,4,"tooltest","tooltest","vis","hid",2,1,0,0,0
"bohn2017information",2016,8,13,"bangolo",7,"m","chimpanzee","a",1,1,5,"tooltest","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,8,13,"bangolo",7,"m","chimpanzee","a",1,1,6,"tooltest","tooltest","vis","hid",1,3,0,0,0
"bohn2017information",2016,8,13,"bangolo",7,"m","chimpanzee","a",1,1,7,"tooltest","tooltest","vis","hid",2,2,1,0,1
"bohn2017information",2016,8,13,"bangolo",7,"m","chimpanzee","a",1,1,8,"tooltest","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,8,13,"kofi",11,"m","chimpanzee","b",1,1,1,"tooltest","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,8,13,"kofi",11,"m","chimpanzee","b",1,1,2,"tooltest","tooltest","nvis","hid",1,3,0,0,0
"bohn2017information",2016,8,13,"kofi",11,"m","chimpanzee","b",1,1,3,"tooltest","tooltest","nvis","vis",1,1,1,1,1
"bohn2017information",2016,8,13,"kofi",11,"m","chimpanzee","b",1,1,4,"tooltest","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,8,13,"kofi",11,"m","chimpanzee","b",1,1,5,"tooltest","tooltest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,8,13,"kofi",11,"m","chimpanzee","b",1,1,6,"tooltest","tooltest","nvis","hid",2,2,1,0,1
"bohn2017information",2016,8,13,"kofi",11,"m","chimpanzee","b",1,1,7,"tooltest","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,8,13,"kofi",11,"m","chimpanzee","b",1,1,8,"tooltest","tooltest","nvis","hid",1,1,1,0,1
"bohn2017information",2016,8,13,"dorien",35,"f","chimpanzee","b",1,1,1,"tooltest","tooltest","nvis","vis",1,2,0,0,0
"bohn2017information",2016,8,13,"dorien",35,"f","chimpanzee","b",1,1,2,"tooltest","tooltest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,8,13,"dorien",35,"f","chimpanzee","b",1,1,3,"tooltest","tooltest","nvis","hid",2,2,1,0,1
"bohn2017information",2016,8,13,"dorien",35,"f","chimpanzee","b",1,1,4,"tooltest","tooltest","nvis","vis",3,2,0,0,0
"bohn2017information",2016,8,13,"dorien",35,"f","chimpanzee","b",1,1,5,"tooltest","tooltest","nvis","hid",1,2,0,0,0
"bohn2017information",2016,8,13,"dorien",35,"f","chimpanzee","b",1,1,6,"tooltest","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,8,13,"dorien",35,"f","chimpanzee","b",1,1,7,"tooltest","tooltest","nvis","vis",1,2,0,0,0
"bohn2017information",2016,8,13,"dorien",35,"f","chimpanzee","b",1,1,8,"tooltest","tooltest","nvis","hid",2,2,1,0,1
"bohn2017information",2016,8,13,"frodo",22,"m","chimpanzee","a",1,1,1,"tooltest","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,8,13,"frodo",22,"m","chimpanzee","a",1,1,2,"tooltest","tooltest","vis","hid",1,3,0,0,0
"bohn2017information",2016,8,13,"frodo",22,"m","chimpanzee","a",1,1,3,"tooltest","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,8,13,"frodo",22,"m","chimpanzee","a",1,1,4,"tooltest","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,8,13,"frodo",22,"m","chimpanzee","a",1,1,5,"tooltest","tooltest","vis","hid",2,1,0,0,0
"bohn2017information",2016,8,13,"frodo",22,"m","chimpanzee","a",1,1,6,"tooltest","tooltest","vis","hid",3,2,0,0,0
"bohn2017information",2016,8,13,"frodo",22,"m","chimpanzee","a",1,1,7,"tooltest","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,8,13,"frodo",22,"m","chimpanzee","a",1,1,8,"tooltest","tooltest","vis","hid",2,3,0,0,0
"bohn2017information",2016,8,13,"sandra",23,"f","chimpanzee","b",1,1,1,"tooltest","tooltest","nvis","hid",1,1,1,1,1
"bohn2017information",2016,8,13,"sandra",23,"f","chimpanzee","b",1,1,2,"tooltest","tooltest","nvis","hid",2,1,0,0,0
"bohn2017information",2016,8,13,"sandra",23,"f","chimpanzee","b",1,1,3,"tooltest","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,8,13,"sandra",23,"f","chimpanzee","b",1,1,4,"tooltest","tooltest","nvis","vis",1,2,0,0,0
"bohn2017information",2016,8,13,"sandra",23,"f","chimpanzee","b",1,1,5,"tooltest","tooltest","nvis","hid",2,1,0,0,0
"bohn2017information",2016,8,13,"sandra",23,"f","chimpanzee","b",1,1,6,"tooltest","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,8,13,"sandra",23,"f","chimpanzee","b",1,1,7,"tooltest","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,8,13,"sandra",23,"f","chimpanzee","b",1,1,8,"tooltest","tooltest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,8,14,"dorien",35,"f","chimpanzee","b",2,2,1,"tooltest","tooltest","nvis","hid",1,2,0,0,0
"bohn2017information",2016,8,14,"dorien",35,"f","chimpanzee","b",2,2,2,"tooltest","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,8,14,"dorien",35,"f","chimpanzee","b",2,2,3,"tooltest","tooltest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,8,14,"dorien",35,"f","chimpanzee","b",2,2,4,"tooltest","tooltest","nvis","vis",3,2,0,0,0
"bohn2017information",2016,8,14,"dorien",35,"f","chimpanzee","b",2,2,5,"tooltest","tooltest","nvis","hid",2,2,1,0,1
"bohn2017information",2016,8,14,"dorien",35,"f","chimpanzee","b",2,2,6,"tooltest","tooltest","nvis","vis",1,2,0,0,0
"bohn2017information",2016,8,14,"dorien",35,"f","chimpanzee","b",2,2,7,"tooltest","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,8,14,"dorien",35,"f","chimpanzee","b",2,2,8,"tooltest","tooltest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,8,14,"sandra",23,"f","chimpanzee","b",2,2,1,"tooltest","tooltest","nvis","hid",3,3,1,1,1
"bohn2017information",2016,8,14,"sandra",23,"f","chimpanzee","b",2,2,2,"tooltest","tooltest","nvis","hid",1,1,1,1,1
"bohn2017information",2016,8,14,"sandra",23,"f","chimpanzee","b",2,2,3,"tooltest","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,8,14,"sandra",23,"f","chimpanzee","b",2,2,4,"tooltest","tooltest","nvis","hid",2,2,1,0,1
"bohn2017information",2016,8,14,"sandra",23,"f","chimpanzee","b",2,2,5,"tooltest","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,8,14,"sandra",23,"f","chimpanzee","b",2,2,6,"tooltest","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,8,14,"sandra",23,"f","chimpanzee","b",2,2,7,"tooltest","tooltest","nvis","hid",1,1,1,0,1
"bohn2017information",2016,8,14,"sandra",23,"f","chimpanzee","b",2,2,8,"tooltest","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,8,14,"swela",20,"f","chimpanzee","a",2,2,1,"tooltest","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,8,14,"swela",20,"f","chimpanzee","a",2,2,2,"tooltest","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,8,14,"swela",20,"f","chimpanzee","a",2,2,3,"tooltest","tooltest","vis","hid",1,1,1,0,1
"bohn2017information",2016,8,14,"swela",20,"f","chimpanzee","a",2,2,4,"tooltest","tooltest","vis","vis",2,1,0,0,0
"bohn2017information",2016,8,14,"swela",20,"f","chimpanzee","a",2,2,5,"tooltest","tooltest","vis","hid",3,1,0,0,0
"bohn2017information",2016,8,14,"swela",20,"f","chimpanzee","a",2,2,6,"tooltest","tooltest","vis","hid",2,1,0,0,0
"bohn2017information",2016,8,14,"swela",20,"f","chimpanzee","a",2,2,7,"tooltest","tooltest","vis","vis",2,3,0,0,0
"bohn2017information",2016,8,14,"swela",20,"f","chimpanzee","a",2,2,8,"tooltest","tooltest","vis","hid",1,2,0,0,0
"bohn2017information",2016,8,14,"frodo",22,"m","chimpanzee","a",2,2,1,"tooltest","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,8,14,"frodo",22,"m","chimpanzee","a",2,2,2,"tooltest","tooltest","vis","hid",1,3,0,0,0
"bohn2017information",2016,8,14,"frodo",22,"m","chimpanzee","a",2,2,3,"tooltest","tooltest","vis","hid",3,2,0,0,0
"bohn2017information",2016,8,14,"frodo",22,"m","chimpanzee","a",2,2,4,"tooltest","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,8,14,"frodo",22,"m","chimpanzee","a",2,2,5,"tooltest","tooltest","vis","hid",2,1,0,0,0
"bohn2017information",2016,8,14,"frodo",22,"m","chimpanzee","a",2,2,6,"tooltest","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,8,14,"frodo",22,"m","chimpanzee","a",2,2,7,"tooltest","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,8,14,"frodo",22,"m","chimpanzee","a",2,2,8,"tooltest","tooltest","vis","hid",3,2,0,0,0
"bohn2017information",2016,8,14,"kofi",11,"m","chimpanzee","b",2,2,1,"tooltest","tooltest","nvis","hid",1,2,0,0,0
"bohn2017information",2016,8,14,"kofi",11,"m","chimpanzee","b",2,2,2,"tooltest","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,8,14,"kofi",11,"m","chimpanzee","b",2,2,3,"tooltest","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,8,14,"kofi",11,"m","chimpanzee","b",2,2,4,"tooltest","tooltest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,8,14,"kofi",11,"m","chimpanzee","b",2,2,5,"tooltest","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,8,14,"kofi",11,"m","chimpanzee","b",2,2,6,"tooltest","tooltest","nvis","hid",2,3,0,0,0
"bohn2017information",2016,8,14,"kofi",11,"m","chimpanzee","b",2,2,7,"tooltest","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,8,14,"kofi",11,"m","chimpanzee","b",2,2,8,"tooltest","tooltest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,8,16,"kofi",11,"m","chimpanzee","b",3,3,1,"tooltest","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,8,16,"kofi",11,"m","chimpanzee","b",3,3,2,"tooltest","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,8,16,"kofi",11,"m","chimpanzee","b",3,3,3,"tooltest","tooltest","vis","hid",1,2,0,0,0
"bohn2017information",2016,8,16,"kofi",11,"m","chimpanzee","b",3,3,4,"tooltest","tooltest","vis","hid",3,2,0,0,0
"bohn2017information",2016,8,16,"kofi",11,"m","chimpanzee","b",3,3,5,"tooltest","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,8,16,"kofi",11,"m","chimpanzee","b",3,3,6,"tooltest","tooltest","vis","hid",2,2,1,0,1
"bohn2017information",2016,8,16,"kofi",11,"m","chimpanzee","b",3,3,7,"tooltest","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,8,16,"kofi",11,"m","chimpanzee","b",3,3,8,"tooltest","tooltest","vis","hid",2,3,0,0,0
"bohn2017information",2016,8,16,"bangolo",7,"m","chimpanzee","a",2,2,1,"tooltest","tooltest","vis","hid",1,2,0,0,0
"bohn2017information",2016,8,16,"bangolo",7,"m","chimpanzee","a",2,2,2,"tooltest","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,8,16,"bangolo",7,"m","chimpanzee","a",2,2,3,"tooltest","tooltest","vis","hid",3,1,0,0,0
"bohn2017information",2016,8,16,"bangolo",7,"m","chimpanzee","a",2,2,4,"tooltest","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,8,16,"bangolo",7,"m","chimpanzee","a",2,2,5,"tooltest","tooltest","vis","hid",1,1,1,1,1
"bohn2017information",2016,8,16,"bangolo",7,"m","chimpanzee","a",2,2,6,"tooltest","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,8,16,"bangolo",7,"m","chimpanzee","a",2,2,7,"tooltest","tooltest","vis","hid",2,2,1,0,1
"bohn2017information",2016,8,16,"bangolo",7,"m","chimpanzee","a",2,2,8,"tooltest","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,8,16,"swela",20,"f","chimpanzee","a",3,3,1,"tooltest","tooltest","nvis","hid",1,2,0,0,0
"bohn2017information",2016,8,16,"swela",20,"f","chimpanzee","a",3,3,2,"tooltest","tooltest","nvis","vis",2,1,0,0,0
"bohn2017information",2016,8,16,"swela",20,"f","chimpanzee","a",3,3,3,"tooltest","tooltest","nvis","hid",2,2,1,0,1
"bohn2017information",2016,8,16,"swela",20,"f","chimpanzee","a",3,3,4,"tooltest","tooltest","nvis","vis",3,2,0,0,0
"bohn2017information",2016,8,16,"swela",20,"f","chimpanzee","a",3,3,5,"tooltest","tooltest","nvis","vis",1,3,0,0,0
"bohn2017information",2016,8,16,"swela",20,"f","chimpanzee","a",3,3,6,"tooltest","tooltest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,8,16,"swela",20,"f","chimpanzee","a",3,3,7,"tooltest","tooltest","nvis","vis",3,2,0,0,0
"bohn2017information",2016,8,16,"swela",20,"f","chimpanzee","a",3,3,8,"tooltest","tooltest","nvis","hid",2,2,1,0,1
"bohn2017information",2016,8,16,"sandra",23,"f","chimpanzee","b",3,3,1,"tooltest","tooltest","vis","hid",1,3,0,0,0
"bohn2017information",2016,8,16,"sandra",23,"f","chimpanzee","b",3,3,2,"tooltest","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,8,16,"sandra",23,"f","chimpanzee","b",3,3,3,"tooltest","tooltest","vis","hid",2,3,0,0,0
"bohn2017information",2016,8,16,"sandra",23,"f","chimpanzee","b",3,3,4,"tooltest","tooltest","vis","hid",3,2,0,0,0
"bohn2017information",2016,8,16,"sandra",23,"f","chimpanzee","b",3,3,5,"tooltest","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,8,16,"sandra",23,"f","chimpanzee","b",3,3,6,"tooltest","tooltest","vis","hid",1,3,0,0,0
"bohn2017information",2016,8,16,"sandra",23,"f","chimpanzee","b",3,3,7,"tooltest","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,8,16,"sandra",23,"f","chimpanzee","b",3,3,8,"tooltest","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,8,16,"frodo",22,"m","chimpanzee","a",3,3,1,"tooltest","tooltest","nvis","hid",2,2,1,0,1
"bohn2017information",2016,8,16,"frodo",22,"m","chimpanzee","a",3,3,2,"tooltest","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,8,16,"frodo",22,"m","chimpanzee","a",3,3,3,"tooltest","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,8,16,"frodo",22,"m","chimpanzee","a",3,3,4,"tooltest","tooltest","nvis","hid",1,1,1,0,1
"bohn2017information",2016,8,16,"frodo",22,"m","chimpanzee","a",3,3,5,"tooltest","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,8,16,"frodo",22,"m","chimpanzee","a",3,3,6,"tooltest","tooltest","nvis","hid",3,3,1,0,1
"bohn2017information",2016,8,16,"frodo",22,"m","chimpanzee","a",3,3,7,"tooltest","tooltest","nvis","hid",1,2,0,0,0
"bohn2017information",2016,8,16,"frodo",22,"m","chimpanzee","a",3,3,8,"tooltest","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,8,16,"dorien",35,"f","chimpanzee","b",3,3,1,"tooltest","tooltest","vis","vis",3,2,0,0,0
"bohn2017information",2016,8,16,"dorien",35,"f","chimpanzee","b",3,3,2,"tooltest","tooltest","vis","hid",1,3,0,0,0
"bohn2017information",2016,8,16,"dorien",35,"f","chimpanzee","b",3,3,3,"tooltest","tooltest","vis","vis",1,3,0,0,0
"bohn2017information",2016,8,16,"dorien",35,"f","chimpanzee","b",3,3,4,"tooltest","tooltest","vis","hid",3,3,1,0,1
"bohn2017information",2016,8,16,"dorien",35,"f","chimpanzee","b",3,3,5,"tooltest","tooltest","vis","hid",2,2,1,0,1
"bohn2017information",2016,8,16,"dorien",35,"f","chimpanzee","b",3,3,6,"tooltest","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,8,16,"dorien",35,"f","chimpanzee","b",3,3,7,"tooltest","tooltest","vis","vis",3,2,0,0,0
"bohn2017information",2016,8,16,"dorien",35,"f","chimpanzee","b",3,3,8,"tooltest","tooltest","vis","hid",1,2,0,0,0
"bohn2017information",2016,8,17,"frodo",22,"m","chimpanzee","a",4,4,1,"tooltest","tooltest","nvis","hid",1,3,0,0,0
"bohn2017information",2016,8,17,"frodo",22,"m","chimpanzee","a",4,4,2,"tooltest","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,8,17,"frodo",22,"m","chimpanzee","a",4,4,3,"tooltest","tooltest","nvis","hid",2,3,0,0,0
"bohn2017information",2016,8,17,"frodo",22,"m","chimpanzee","a",4,4,4,"tooltest","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,8,17,"frodo",22,"m","chimpanzee","a",4,4,5,"tooltest","tooltest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,8,17,"frodo",22,"m","chimpanzee","a",4,4,6,"tooltest","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,8,17,"frodo",22,"m","chimpanzee","a",4,4,7,"tooltest","tooltest","nvis","hid",1,2,0,0,0
"bohn2017information",2016,8,17,"frodo",22,"m","chimpanzee","a",4,4,8,"tooltest","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,8,17,"bangolo",7,"m","chimpanzee","a",3,3,1,"tooltest","tooltest","nvis","hid",3,3,1,1,1
"bohn2017information",2016,8,17,"bangolo",7,"m","chimpanzee","a",3,3,2,"tooltest","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,8,17,"bangolo",7,"m","chimpanzee","a",3,3,3,"tooltest","tooltest","nvis","hid",3,1,0,1,0
"bohn2017information",2016,8,17,"bangolo",7,"m","chimpanzee","a",3,3,4,"tooltest","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,8,17,"bangolo",7,"m","chimpanzee","a",3,3,5,"tooltest","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,8,17,"bangolo",7,"m","chimpanzee","a",3,3,6,"tooltest","tooltest","nvis","hid",2,2,1,0,1
"bohn2017information",2016,8,17,"bangolo",7,"m","chimpanzee","a",3,3,7,"tooltest","tooltest","nvis","vis",2,2,1,1,1
"bohn2017information",2016,8,17,"bangolo",7,"m","chimpanzee","a",3,3,8,"tooltest","tooltest","nvis","hid",1,1,1,0,1
"bohn2017information",2016,8,17,"dorien",35,"f","chimpanzee","b",4,4,1,"tooltest","tooltest","vis","hid",3,2,0,0,0
"bohn2017information",2016,8,17,"dorien",35,"f","chimpanzee","b",4,4,2,"tooltest","tooltest","vis","vis",1,2,0,0,0
"bohn2017information",2016,8,17,"dorien",35,"f","chimpanzee","b",4,4,3,"tooltest","tooltest","vis","hid",1,1,1,0,1
"bohn2017information",2016,8,17,"dorien",35,"f","chimpanzee","b",4,4,4,"tooltest","tooltest","vis","vis",3,2,0,0,0
